word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
opérateur,1.409919,0.068318,1.104592,0.113119,-1.002545,-0.083074,0.952306,-0.38234,0.299906,-0.876512,0.71403,0.784755,0.440869,-0.056618,-1.791314,0.861662,-0.100377
numérique,0.915003,-0.70416,0.402523,-0.322378,-1.138486,-1.113366,1.507395,0.079327,0.618159,-1.064085,-0.400218,0.005341,0.436075,0.793109,-2.116091,0.117618,0.50479
unité,0.038459,-0.034693,0.331917,-1.0409,-0.29757,-0.15278,-0.29139,-0.220418,-0.208567,-1.395948,-0.362218,0.898995,0.18958,0.213166,-1.005997,1.879317,1.335499
liste,-0.166049,0.871914,-0.166948,-0.746906,-0.561928,-1.521129,-0.789398,0.595733,-0.938644,-0.469988,-0.173841,0.234115,1.576095,0.169621,-0.513921,0.568411,0.93066
convexe,-0.375797,-2.475283,-0.647131,-0.183832,0.062747,1.231862,-1.172261,-1.023164,0.521558,0.086422,2.279623,-0.080129,0.914258,0.501734,-1.731196,0.118591,0.548342
rationnel,0.329732,-2.28317,-0.720983,0.81274,0.133152,0.183137,-0.406688,-1.194457,0.475705,-1.792568,0.464427,0.059262,0.929975,0.570116,-1.396109,0.051857,-0.225984
nœud,0.178415,-1.635978,1.150005,-1.442111,-0.20107,0.904849,-0.609828,-0.010061,0.531176,0.101886,0.398031,0.153784,0.070019,0.070649,-1.584352,1.07771,0.838649
$\mathbb{Q}$,-0.408036,-0.592,-0.351837,0.62457,-0.077907,0.282239,-0.736391,0.537847,0.632038,0.293588,0.373526,-0.622101,0.781392,-0.362979,-1.873745,0.840606,-0.19881
topologie,0.166127,-2.072627,-0.493367,0.893229,-0.036043,1.062956,-0.525598,-0.043245,0.369913,-0.693253,2.081745,0.645361,1.241322,1.008395,-1.877953,0.099958,0.224013
origine,-0.07516,0.279437,0.751631,-1.059793,0.447079,-0.976737,-0.05486,0.286503,-1.077623,-1.356024,-0.208236,0.090053,1.302873,0.567836,-0.212218,-0.157021,-0.1179
distribution,1.426325,1.325835,1.686206,0.232417,-0.022807,-0.949097,0.471929,-0.042302,-0.953031,0.294129,0.419312,-0.84262,1.658539,-1.005439,-1.157805,-0.195043,-1.193666
