word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
courbe,-0.678791,-0.0962,0.187748,0.706034,0.18713,0.523947,-0.765768,0.207158,-1.170357,-0.308327,-0.665423,-1.609546,-1.12289,1.324812,0.30466,0.015665,-1.096857,0.249596,-1.055652,-1.688305,0.358686,-0.466348,0.71969,-1.065604,0.852691
différent,-1.577741,-0.251036,-0.249803,-0.349254,0.028633,-0.548455,-0.103231,0.486441,0.726645,-0.727109,-0.071666,-1.019285,-0.590696,1.21294,0.256023,-0.126715,-1.254742,-0.577861,0.696051,-0.32755,0.235022,1.418154,0.079334,-0.661121,0.176571
complexe,-0.823012,-0.312922,0.16806,-0.577256,0.562676,0.272371,-0.567858,0.719768,0.115153,-0.090409,-0.082537,-0.830808,-0.849763,1.942682,-0.020325,0.390978,-0.992622,-0.166616,0.21407,-0.793094,-0.063588,0.90289,0.004683,-0.549559,-0.289971
matrice,0.304838,-1.493599,-0.302494,-0.476961,0.247564,0.661576,-0.746617,-0.235196,-0.954605,-0.385339,-0.647157,-0.639048,-1.415075,1.578588,-0.57544,0.087628,-0.436988,-0.766133,0.175325,-2.034691,0.267752,0.006255,-0.581859,-1.181885,0.959936
domaine,-0.681677,-0.090894,-0.623233,-0.427253,-1.061511,-0.653855,0.16841,0.333619,0.505749,-0.172512,0.495778,-0.790427,-0.634988,1.370366,-0.432584,0.450596,-0.344791,0.243862,-0.113027,-0.749661,0.174729,1.902267,1.083863,-0.087621,-0.627132
fois,-2.232767,-0.258061,0.143132,-0.023607,0.774344,-0.426995,0.298009,0.15723,0.270055,0.017359,-0.032987,-0.103548,-0.360347,-0.642031,0.063677,0.133399,-0.463328,-0.313176,0.416462,-0.229301,0.896903,1.228261,-0.105147,0.266002,0.611439
type,-0.948116,0.347836,-0.545306,-0.57064,-0.14664,-0.537968,-0.521642,0.446823,0.360984,0.366016,-0.870394,-0.828159,-0.582292,1.423347,-0.003366,-0.655857,-1.24893,-1.447196,-0.133349,-0.605667,-0.327153,0.737577,0.039227,-1.099891,0.751796
mot,-0.874361,0.042141,-0.172005,-1.294955,-0.236415,-0.073819,-0.672332,-0.519434,0.12239,-1.738286,-0.684466,-0.594785,-0.123206,0.552564,0.900117,-0.514075,-1.231824,0.042719,0.535795,0.337702,0.652575,0.732787,-0.758565,-0.919071,0.13752
algébrique,0.576895,-0.009056,0.096235,-0.1911,-0.392487,1.390732,-0.058417,-0.336097,-1.389915,-1.154864,0.0178,-0.689733,-0.984944,1.790489,0.318666,0.924988,-0.992301,-0.168597,-0.372254,-2.700126,0.780436,0.433322,-0.469472,-1.877795,-0.09426
degré,-1.295478,-0.333254,-1.047232,0.717248,-1.67377,0.423787,0.058133,0.176112,-1.329455,0.477999,-0.060884,0.496918,0.852901,0.458118,-0.858119,-1.76395,-0.949132,-0.542408,-0.001152,-1.233805,0.648573,0.078835,0.007832,0.872401,0.480839
langage,0.114043,0.540283,-0.690341,-0.705919,-0.371889,0.564504,0.424469,-0.017864,-0.052085,-1.941665,0.303307,-0.162259,-0.560866,1.747621,0.260164,0.42124,-2.057155,-0.255595,-0.173656,-0.023962,0.247884,0.972419,-0.224411,-1.830186,0.447564
nul,-1.68707,0.331155,0.780198,0.043366,0.755391,0.481315,0.791213,-0.488569,-1.237863,-0.478352,-0.447311,-0.615044,-1.487883,0.070044,0.889628,-0.158603,0.7061,-0.417308,0.575938,-1.427126,0.900963,0.607858,-1.075825,-0.27789,1.022572
moins,-2.044802,-0.115448,0.524078,-0.074979,0.255316,-0.211832,0.356732,0.561655,0.480927,-0.007475,-1.02348,-0.969243,-0.875297,0.23043,0.039699,-0.748248,-1.157182,-0.441559,0.820745,-0.299225,0.813005,1.218274,0.471554,0.384648,0.77186
objet,-0.617725,-0.753737,-0.750595,-0.275265,0.774683,-0.652052,-0.887613,-0.576988,-0.259895,0.185911,0.218241,-0.986006,-0.723775,1.39665,0.544927,-0.063964,-1.526792,-0.524074,0.628428,-0.391479,0.116461,1.5178,0.614948,0.063476,-0.281958
triangle,-0.361571,-0.531491,0.295778,0.64413,0.778773,0.455392,-1.298209,-0.418455,-0.327056,-0.414548,-0.36438,-0.694316,-0.528048,0.68845,0.713312,-0.63141,-0.075497,0.08773,0.047558,-1.468354,-0.638848,-0.35792,-0.214479,-1.764988,-0.133917
structure,-0.624623,-0.649792,-0.100342,0.008651,0.220089,0.266773,-0.554518,1.385242,-0.025147,-0.058541,-0.31133,-1.396146,-0.657601,1.782129,-0.033973,0.462195,-0.997744,-0.62246,0.18299,-1.041497,-0.679888,1.173435,-0.330856,-0.779607,-0.355965
corps,-0.519986,-0.125354,0.236235,-0.055028,0.000432,-0.209341,-1.934359,0.247973,0.374919,0.686345,0.121726,-1.022962,-0.627405,-0.245267,0.442685,-0.39551,-1.395534,-0.466544,-0.507043,-1.038334,0.362268,1.546674,-0.987781,0.065233,0.23965
rapport,-1.064559,-0.685689,-0.548241,0.100903,-0.401828,0.204232,0.537596,0.526292,-0.52933,0.023879,-0.063544,-0.986387,-1.595962,0.669609,0.552529,-0.735136,-1.17673,-0.708658,0.698127,-0.441174,-0.259623,0.901235,0.317127,0.281228,0.182987
longueur,-2.123661,0.203041,0.269379,0.486415,0.367696,-0.037897,-0.804492,0.136464,-0.376273,0.489285,-1.342251,-1.027516,-0.646835,1.134623,0.192883,-1.528076,-0.760764,-0.958914,-0.526225,-1.682864,0.164532,-0.566594,0.92319,-0.643776,0.613073
informatique,-0.040538,0.189888,-0.963606,-0.11651,-0.607258,-0.029407,0.708121,0.165943,1.316097,-0.714058,1.549255,0.18373,-1.187023,2.025572,-0.538635,0.453083,-1.223743,-1.288774,0.132946,-0.250786,-0.402561,0.872335,0.177248,-1.27987,-0.105906
infini,-0.24408,0.115312,-0.003422,-0.756268,0.578831,0.81236,-0.612847,-1.02952,-1.763598,0.02455,-0.4564,-0.546173,-1.691868,1.319572,1.066545,0.298736,-0.905775,0.601258,0.290104,-0.790172,0.79033,0.143029,-0.422521,-1.392059,0.187942
variété,-0.576277,0.121327,0.878116,-1.327167,-0.502422,-0.400962,0.510275,-0.358596,-0.049063,-0.573146,-0.659003,-1.302102,1.362682,1.696763,0.645227,0.173812,-1.246063,-0.129142,0.366556,-1.203486,-0.228731,-0.210452,0.26085,-0.511726,0.803153
ligne,-2.578305,0.410568,-0.596702,0.410883,-0.459646,-0.334797,-0.313048,0.340842,-0.36197,0.180011,-0.402199,-0.314815,-0.588998,0.477311,0.145497,-0.228597,-0.20853,-0.733845,-1.409144,0.130937,0.221153,0.027755,0.448538,-0.568254,-0.996762
positif,-0.936543,-0.715889,0.001642,0.262672,-0.259811,0.536224,1.07004,0.179512,-0.559083,-0.113192,-0.367815,-0.455493,-1.475931,1.009562,0.210526,-0.162583,-0.92346,0.002063,1.029824,-0.349988,0.208259,0.541777,-0.700617,-0.334325,1.124724
angle,-0.934338,-0.989896,-0.224186,1.419764,0.928763,0.438256,-1.761297,0.316795,-0.6553,0.039201,-0.676258,-1.335749,-0.761135,1.019992,0.041011,-0.654914,-0.679354,0.263516,-0.767847,-1.029732,0.020023,0.346211,0.1797,-1.058015,0.06532
polynôme,0.279092,-0.621793,0.406472,-0.541288,-1.082552,1.286163,0.055317,-1.339999,-1.454254,-1.259947,-0.642737,-0.054452,-1.858388,0.993138,-0.311119,-0.367155,0.100683,0.570426,-0.799062,-3.243315,0.709256,0.459499,-0.518954,-1.762632,1.579304
centre,-1.776979,-0.023154,0.376514,0.586468,-0.077447,-0.027981,-0.249997,0.675478,1.110724,0.500222,0.371197,-0.747748,-0.345542,1.312917,-0.040598,-0.126826,0.20063,-0.180788,-0.386467,-0.070274,-0.792133,0.859978,-0.051703,0.060538,-2.112561
démonstration,-0.287538,0.212109,-0.008844,0.177481,0.722902,0.439668,0.315784,-0.357409,-0.534837,-0.56711,0.331992,-0.244046,-1.345882,0.357065,0.338494,1.201546,-1.319235,-0.620439,-0.068171,-1.031894,0.971045,0.352809,0.244694,-0.952795,0.068719
vectoriel,0.454212,-0.441475,-0.687005,-1.243106,-0.027234,0.912282,-1.025033,-0.290356,-0.813921,-0.782584,0.397761,-0.345527,-1.625415,2.329476,0.565092,0.028097,-0.326665,-0.51283,-0.47161,-2.121142,0.400296,-0.150858,-0.226924,-1.985086,0.953372
limite,-1.489076,0.239455,0.200026,0.062903,-0.386186,-0.013281,-0.251873,0.428102,-0.577484,-0.250352,-0.749196,-1.495839,-1.772958,1.209817,0.568457,-0.237407,0.213828,0.520974,-0.394071,-0.728303,-0.316982,0.838355,0.536271,-0.193416,0.143907
représentation,-0.840569,-0.603583,-0.625189,0.269658,0.309514,0.51942,-0.299798,-0.23082,-0.700188,-0.953922,0.127023,-0.755019,-0.101244,0.932832,1.16475,-0.417309,-0.697919,-0.030878,0.840332,-0.395707,0.779792,1.0433,0.132403,-0.433974,-0.695285
famille,-0.82935,-0.255445,0.281568,-1.008046,-1.260785,-0.676475,-0.280589,-0.461486,0.418776,-0.097685,0.175788,-0.284585,1.007785,-0.249693,0.091485,-0.471104,-0.29875,0.651155,-0.152282,-0.829343,0.482391,1.690617,0.749864,1.250349,0.043208
arête,-0.705087,-0.449298,0.835526,0.84143,1.368356,0.569671,-1.699063,0.029788,-0.931791,-0.927568,-1.38378,-1.087689,-0.525883,0.929639,0.169395,-0.412728,-0.119988,-0.027686,-1.051766,-1.707549,0.067414,-0.732088,0.153253,-0.69651,0.355542
distance,-1.743523,0.680392,0.018352,0.445106,0.910135,-0.09162,-0.363746,-0.00164,-0.216499,0.48226,-0.21446,-0.141181,-1.859485,1.05466,0.422158,-0.427901,-0.722508,-0.624,0.008938,-0.862057,0.077565,0.202523,0.515862,-0.61491,0.67333
