word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
localement,-0.102964,-1.59832,-0.885577,-0.064714,-0.475359,1.124587,0.906713,0.827943,0.227031,1.079652,1.436913,-0.916042,0.701667,0.115649,0.846487,0.791032,-0.300803,1.354065,-0.656708,0.519099,-0.384265,-1.200166,0.271401,-0.06646,0.334273,-0.018899,0.294576,0.629142,0.943551,0.16052,0.595047,-2.062519,0.257623,-0.746268,-0.136853,-0.036189,-0.099961,0.313763,-0.416316,0.163414,0.00183,0.96281,0.054317,0.111857,-0.494367,-0.567452,0.134472
borne,-0.368147,-0.914353,-0.069142,0.789751,-0.247791,-0.407822,0.256617,-0.133218,0.966203,0.360732,1.29587,-1.229024,0.529074,-0.004743,1.089002,0.801808,0.589542,-0.645268,-0.027725,0.318621,0.041043,0.411514,0.651606,-0.560283,0.063636,-0.763677,-0.199041,0.599669,-0.241217,-0.433468,0.160246,-0.182359,-0.714889,-0.044274,-0.475258,-0.099239,-0.668885,0.845914,-0.09142,1.001614,-0.076923,1.739327,0.610837,1.182541,-0.251937,0.129161,-0.506387
exact,-0.724967,-0.574783,0.226958,-0.070298,-0.704915,-0.983454,0.371318,0.382975,0.736538,0.645473,0.846777,-1.117755,0.229908,-0.302471,-0.463886,0.132875,-0.983273,-0.124823,0.011109,-0.145716,-0.506078,-0.444034,-0.848456,-0.408229,-0.17872,0.313407,-0.221038,0.031566,-1.256766,0.413525,-0.811792,-0.72429,0.193964,-0.54944,-0.083313,0.226509,-0.919076,0.848389,-0.282154,-0.840252,0.831244,1.561966,-0.073891,0.280159,-1.043444,-0.193274,-0.491896
six,0.591743,-1.154412,0.928508,-0.527251,-0.284199,0.743849,0.23659,0.493635,1.002105,-0.468084,0.190227,1.215381,0.905298,-0.286008,-1.071891,-0.240688,-0.147277,0.194794,-0.216456,0.402306,-0.217448,-0.394591,-0.229092,-0.450585,0.437213,-0.132447,0.254686,0.512609,-0.48608,0.370301,0.438496,0.895386,0.399967,-0.07509,-0.234171,-0.067298,-0.064592,1.320144,0.577668,-0.966388,0.733746,1.411654,0.552545,-1.007003,0.070307,-0.522014,-0.321088
impair,-0.415014,-1.151388,1.330821,-0.534375,0.652071,0.264825,1.297349,-0.238683,0.493284,0.870172,0.460507,0.982215,0.44519,0.329011,0.396399,-0.403649,0.318395,0.058211,0.433113,-0.093938,1.043654,-0.400143,-0.195707,-1.653474,0.284822,-0.475592,0.220106,0.596125,0.19588,-1.085985,-0.562667,-0.35559,0.070186,-0.042914,0.516386,0.29123,-0.571714,1.768633,0.219657,0.343876,1.075828,0.759316,0.613188,-0.114632,0.975133,0.076395,0.744361
équivalence,0.670297,-0.838631,-0.321265,0.706954,0.235462,0.451732,1.061352,0.896656,-0.475903,1.180217,0.699816,-0.874555,0.453249,0.620618,0.803134,0.019856,0.649935,0.053541,-0.437704,0.73497,-0.796511,-0.214762,-0.090076,-1.268394,-0.206626,-0.016403,0.685163,0.480298,-1.116718,0.752118,-0.184291,-0.425578,-0.633883,-1.130742,-0.005165,-0.366499,0.412667,0.276815,-0.060698,-0.342388,0.502828,1.641961,0.424113,-0.639282,-0.619281,0.576464,0.876519
Cauchy,0.05639,-0.81499,-0.637656,-0.246951,-0.725094,0.228132,0.061666,-0.976103,0.749599,0.614596,0.698547,-0.556791,-0.168343,0.344068,1.440565,0.069432,-0.503412,-0.542195,-1.101862,-1.345018,-0.653601,-0.935568,1.071914,0.205052,1.44612,0.409473,0.828255,-0.652488,-0.42092,0.402256,-0.202989,-0.754717,0.304792,0.246251,-0.517666,0.478713,-0.206431,0.740423,0.045761,0.428169,-0.592604,1.951304,0.214405,-0.411447,-0.785282,0.138468,0.365961
échelle,-0.409495,-0.294648,-0.305609,0.341172,-0.079862,-0.066111,0.104169,-0.122492,0.661826,0.219182,-1.173051,0.818112,1.179053,0.061673,-0.04971,-0.49451,-0.348319,1.612044,0.027367,-0.285633,-0.723236,-0.429769,0.169948,-0.588212,0.121175,-0.604148,-0.916107,0.162554,-0.276402,-0.883308,0.009542,-0.977885,0.097984,-0.577241,0.93458,-0.616409,-0.445633,0.886847,0.017571,-0.060772,-0.003509,1.464733,-0.725568,-0.280028,-0.187528,0.183588,-0.450113
rectangle,-0.55208,-1.149214,0.502044,-0.576055,-0.52173,1.051127,-0.335545,1.218995,-0.154522,0.569566,0.989739,-0.877569,0.485402,-0.035797,-0.778807,-0.325846,0.10016,0.269624,-0.136611,0.138893,0.789373,0.581124,0.979282,-1.346556,1.016402,-0.525872,0.483081,-0.003049,0.127017,0.400301,-0.376491,0.541771,-0.015943,0.283492,0.73041,-0.080896,-0.782817,1.370377,-0.074654,-0.539665,0.222282,1.276169,-0.206845,0.308463,1.066484,-0.14397,-1.700956
ordinal,0.067633,-1.156635,0.556982,-1.385202,0.158807,-0.741628,0.536021,-1.206826,0.214924,-0.051508,0.68079,0.182333,0.57791,0.344738,0.794862,-0.238562,1.095117,-0.20985,-1.118154,0.969702,-0.426278,-0.377753,-0.625862,-1.412119,0.034908,-0.433978,-0.45751,0.42647,-0.355035,-1.593032,0.690338,-0.188109,-1.251505,-1.450185,-0.489859,-1.076618,-0.157154,-0.303952,-0.163621,1.223441,-0.684649,1.625975,-1.031478,0.646511,-0.140432,1.322484,0.83083
échantillon,0.302138,-1.53613,-0.274079,0.63838,-0.948647,-0.480801,-0.941028,-0.083174,0.910822,0.808153,0.053756,0.237565,0.561112,0.301049,0.323009,0.61785,-0.150318,0.302907,-0.372861,-1.53771,-0.375364,0.347987,-0.789558,-0.96626,-1.390808,-0.996417,-0.476485,0.322852,0.249886,-0.502381,1.425747,0.000101,0.720496,0.689905,0.619675,-0.24654,-0.345738,0.523517,0.103761,-0.324086,-0.652465,1.588409,-0.346659,0.535491,0.759395,1.39046,-0.349448
réciproque,1.198545,-1.072392,-0.66275,-0.346873,0.050129,0.332954,0.38326,0.165969,-0.199328,0.736685,1.080305,-0.454541,-0.204382,0.233081,0.835346,-0.574438,-0.537262,0.414618,0.960088,-0.042131,0.526497,0.59582,-0.586652,-0.565925,0.477682,0.341994,1.20936,0.544047,-0.308119,0.175552,-0.317568,-1.205807,-0.779749,-0.741068,-0.143146,-0.085182,-0.062659,1.297237,-1.064281,0.772302,0.909629,1.996416,0.182059,0.270211,-0.203559,-0.217661,0.379203
minimum,-0.366385,-0.741577,0.189504,0.470299,0.528159,-0.44748,0.782461,0.946739,1.383922,0.468385,0.423224,-0.580637,0.275142,0.194759,0.429808,0.520468,0.403998,-0.230124,0.907064,-0.588832,0.400656,-1.731976,0.01606,-0.509997,-0.281274,-0.288745,-0.925863,0.478125,-1.162578,-0.703791,-0.765887,-0.653542,0.543606,0.530129,0.108965,-0.840203,-0.418823,0.415958,0.187103,-0.432244,-0.157035,1.578927,-0.169352,1.273201,0.279372,-0.400906,-0.693064
engendrer,-0.157363,-1.431833,0.579311,-0.940933,-0.167599,1.033479,0.148994,1.064062,0.008948,0.94463,0.192325,-0.501947,0.556248,0.785776,0.025039,-0.199508,-0.157182,0.050555,-0.129498,0.5073,-0.968464,-0.075024,0.763701,-0.509168,-0.347572,-0.12192,-0.98475,0.173626,1.410696,-0.225043,0.936888,-0.931987,-0.218037,-0.786258,-0.289309,-0.21161,-0.390431,0.498586,-0.154045,-0.234072,-0.148956,0.942751,0.151368,-0.827299,0.512566,0.488195,1.06126
stable,0.096002,-1.762681,0.766758,0.53951,0.679589,-0.406266,1.018638,-0.372129,0.840267,0.738832,0.331053,-0.722432,0.209118,-0.594754,1.337856,0.278344,-0.552665,0.570376,0.695804,-0.357544,-1.076367,-1.110514,0.03337,0.282412,-0.335505,-0.015707,-0.611602,0.760214,1.029817,-0.157544,0.088126,-0.275312,0.587022,-0.163174,-0.182793,-0.945092,-0.552003,-0.002262,-0.960635,-0.234498,0.04857,1.525621,-0.089399,-0.060108,0.648523,0.747401,1.158954
algorithmique,-0.687115,-0.477376,0.2622,0.126561,-0.227944,-0.292959,0.152929,0.083482,-0.286679,-0.487168,-0.038396,-0.543959,0.391061,-0.217384,-0.140282,1.400949,0.023505,0.213331,-0.433004,0.015488,0.232162,1.222786,-0.23925,0.523061,-1.094097,0.11442,-1.536577,0.153116,-0.360879,-0.098468,-0.842854,-1.110677,-0.662379,0.687896,-0.390163,-1.290815,0.702763,0.870628,-0.528029,-1.686727,-0.009436,1.903803,1.013928,0.878102,-0.296752,-0.384018,-0.368907
fibré,-0.399731,-1.401802,-0.562273,-0.209462,1.410408,0.790469,1.369091,1.571767,-1.15022,2.054299,0.969035,-0.401835,0.155419,2.030705,-0.132114,-0.851458,-0.500821,-0.523139,-0.003958,-0.077381,-0.351462,-0.09946,-0.2591,0.634008,0.949785,-0.328191,0.297044,0.175747,0.908281,0.906182,0.052085,-0.81352,-0.373357,-0.687042,0.364827,0.309557,0.811168,0.878268,0.151543,-0.467671,0.667226,0.829072,-0.694002,0.78559,-1.618604,0.004183,-0.504342
universel,-0.669661,-0.437931,0.330806,-0.020912,-1.283552,0.683333,0.141921,0.460965,-1.196837,1.390217,-0.458176,-0.488165,0.43876,0.887895,0.374632,0.444289,-0.45231,-1.110144,-0.50713,-0.057309,-0.820668,-0.313876,-1.021586,-1.042494,1.021976,0.148005,-0.958783,-0.17137,-0.676537,0.776615,0.312393,-0.988955,-0.466248,0.74877,0.598404,1.358282,-0.789908,0.418924,0.187609,-0.839148,0.406927,0.905703,0.742259,-0.494673,-0.422784,0.125918,0.888452
union,0.795709,-1.328244,1.061419,-0.22526,-1.824401,0.092805,0.38062,0.295048,0.311525,0.013403,-0.320451,-0.848387,0.905118,-0.080405,-0.098848,-0.682922,0.55398,0.356959,1.109609,1.448963,-0.297245,0.70612,0.395475,-0.724388,-0.060276,-0.967359,-0.982903,0.82536,0.539437,-0.023218,0.355721,0.096435,0.433325,-0.353734,-0.322003,-1.025533,0.811605,-0.419661,-0.188694,0.599282,0.330323,1.404156,0.539025,0.555754,-0.061555,-0.668817,0.834696
diagramme,-0.778475,-1.843809,-0.466765,0.457757,0.979733,0.807658,0.661108,0.294828,-0.940898,-0.599659,0.516498,0.415685,-0.357858,0.055735,-0.098626,-0.53065,-0.16323,0.011218,0.099077,-0.179218,-0.580166,0.082596,-0.088167,-0.62511,0.679957,-0.184745,0.193121,0.250431,-0.991623,-0.035957,0.325908,0.817187,-0.77316,0.06793,0.906158,-0.531548,0.811179,0.713761,-1.052735,-0.396601,-1.410347,1.934282,-0.991024,0.807372,0.383812,-0.120303,1.021926
événement,1.170975,-1.290553,-0.499396,-0.138481,-0.974851,-0.219616,-0.071803,-0.050928,1.586736,0.993252,0.020008,0.540887,-0.569011,0.352745,0.235609,0.26608,-0.560222,-0.208442,0.064232,0.255618,-0.048657,0.933167,-0.94085,-0.712897,-0.898266,-0.031435,-1.221498,0.976857,-0.0889,-0.146215,1.109313,-0.271007,0.214126,0.711696,0.209007,-0.772595,0.70305,-0.258621,0.285164,-0.148081,0.826933,1.413935,-0.129518,-0.467573,0.47857,0.511904,0.517239
Turing,-0.668627,-0.077134,0.047546,0.7027,-0.164374,-0.283465,0.607442,0.737148,-0.359921,0.630718,-1.013745,-0.100544,0.739862,-0.831308,-0.717403,1.121151,0.600231,-0.944026,-1.977462,0.936276,-0.043347,-0.014195,-0.77014,-0.365467,0.45498,0.099316,-0.582737,0.248902,0.132103,1.104412,0.209864,-1.65002,0.162609,0.196422,-0.872775,-0.127668,-0.451188,0.413639,-0.132471,0.316708,0.600818,0.773473,0.404402,0.315742,-0.435166,0.520534,1.000312
addition,-0.581278,-1.120206,0.141702,-0.417108,0.534078,-0.385496,-0.765777,-0.174908,0.172535,0.585935,1.133264,0.82322,0.088323,0.772673,0.18034,-1.113401,0.471988,-0.778018,0.295361,0.889103,-0.124735,0.256278,0.480875,-0.462773,-0.580635,0.292289,-0.253484,0.017498,-1.01784,-0.110995,-0.586577,-0.552456,0.425505,-1.226004,0.320342,-0.208111,0.012542,0.212608,-1.344557,-0.418986,0.231472,2.476797,0.185344,-1.122068,0.900094,0.072243,0.591023
stratégie,0.052737,-0.850951,0.372023,0.675838,-0.444738,-0.515684,0.554171,0.425542,-0.32561,0.091552,-0.296986,0.580117,-0.39842,-1.204279,0.859351,1.583658,0.034262,-0.832783,-0.106648,-0.731067,-0.501257,-0.767575,-0.083131,-0.364651,0.077496,-0.11613,-0.463129,0.481205,0.372986,-1.354449,-0.124955,-0.609045,0.553044,0.736534,1.2102,0.667592,0.969034,0.929534,0.134287,-0.671189,0.127919,1.029871,0.160401,1.44409,-0.162951,1.524688,0.152299
optimal,-0.399477,-0.413078,0.278553,0.942735,0.937212,-0.833237,0.229838,0.373178,0.524417,-0.057155,-0.124941,-0.22703,0.66275,-1.148502,0.86307,1.191355,-0.369894,0.128176,0.228765,-0.449014,-0.247352,-0.929728,-0.022482,-0.184034,-0.039789,0.452301,-0.57451,0.7771,-0.364933,-0.397651,-0.909268,-0.861452,0.97677,0.596742,0.258876,-0.188172,-0.281893,0.427528,-0.34027,-0.496264,0.159785,1.609588,0.044836,1.602011,-0.648233,1.210271,-0.501776
variance,0.3983,-1.557403,0.068799,0.455243,-1.29735,-0.624325,-0.20352,-0.274082,-0.185905,1.401867,0.35491,-0.709812,0.729738,1.169154,0.718204,-0.093074,0.474062,0.409568,-0.394013,-1.341085,-0.69277,0.801029,-0.409845,0.02613,-0.923505,-0.645427,-0.552283,0.178459,-0.570569,0.204422,0.050138,-0.407735,1.099885,1.579694,1.382693,-0.111669,-1.941691,0.575032,-0.158403,0.435941,-0.233669,1.200208,-0.21614,0.639351,0.748407,0.884776,-0.117588
permutation,-0.542148,-1.132,0.90985,-0.318566,0.726965,0.660961,0.824692,0.498508,0.99169,-0.345965,0.222745,0.787222,-0.086951,0.511457,-0.253302,-0.326147,-0.733069,0.159271,0.278887,0.427333,0.114746,0.569097,0.464222,-1.020548,0.122523,0.646174,-0.413148,0.393657,-0.209822,-1.300318,0.496466,-1.052655,0.193626,0.209074,1.227889,-0.476657,-0.4842,0.756367,-0.293922,-0.205334,0.402692,0.832578,-0.557928,-0.282227,0.500262,0.3929,1.145736
disque,-0.298627,-1.028274,-0.910728,-0.560964,-1.081948,0.41113,0.593252,0.648317,0.887882,-0.042768,0.528352,-0.07765,-0.713455,0.072991,-0.372297,0.15277,0.086165,0.660706,0.068494,0.321604,0.610814,-1.40531,0.659903,-0.412659,0.89096,-0.309497,0.446292,-0.170057,1.055334,-0.120854,0.762165,-0.785045,0.117342,-0.355967,0.726311,-0.037457,-0.446567,1.876988,-0.508926,-0.340294,-0.230245,1.357378,-0.86715,0.636345,0.613447,-0.321579,-0.93627
tenseur,0.163527,-0.532767,-0.485938,-0.639399,1.270038,0.623002,1.157451,0.115913,-0.820739,1.055653,0.02705,1.16836,0.823737,1.707322,0.530708,-0.315609,-0.755229,0.389073,0.121561,1.086559,-1.579891,-0.450298,0.976506,-0.129925,0.114017,-0.132886,-0.925112,1.324022,0.298981,0.268096,-1.570006,-1.380918,-0.133218,0.221871,1.558084,0.75826,-0.377289,0.525332,-0.216867,0.770224,0.635917,0.427306,-0.008723,-0.079753,-0.484575,-0.303984,-0.19024
hyperbolique,0.390167,-0.991318,-0.703784,-0.520438,0.745472,-0.018895,0.593021,0.168087,-0.506081,-0.104716,0.079536,0.329103,0.05556,0.894518,-0.198383,-1.000865,-0.574678,1.428028,-0.086313,0.75784,0.90744,-0.640068,0.080434,0.370931,0.534107,0.804183,0.4546,0.586227,0.730884,0.60751,-0.381551,-0.867264,-1.5021,-0.406406,-0.379764,-0.765524,-0.59517,0.962385,-0.391847,0.139333,0.178466,2.247945,-0.376633,-0.638063,0.136419,-0.882986,-0.28238
décomposition,-0.658612,-1.548668,0.555402,-0.486005,-0.215707,0.377982,0.578681,0.375393,-0.446292,0.788278,0.463027,0.128641,0.152273,0.641228,0.6153,0.342157,0.499339,-0.486078,0.680876,-0.411831,-0.617215,0.875383,0.378385,0.002413,-0.006563,0.46785,0.452323,0.038571,-0.142612,-0.507951,-0.293363,-0.454963,0.548051,0.197508,0.533438,0.618268,-1.079424,1.259547,-1.151965,-0.800912,0.589476,1.179182,-0.294314,0.75564,0.134913,-0.087456,0.391844
elliptique,-0.090844,-1.214331,-0.583504,0.419543,0.711665,0.151686,0.801767,-0.535741,0.417084,-0.101622,-0.426937,0.146959,0.114874,0.529308,0.347738,-0.117607,0.089507,-0.049487,0.743355,0.20196,0.093564,-0.576732,0.430386,0.865993,0.708263,1.214263,-0.449808,0.491248,0.41211,0.805769,-0.453174,-0.349105,-1.340759,-0.722305,-0.811897,0.53835,-0.834566,1.650516,-0.943317,0.3689,-0.263622,1.842321,0.206679,-0.449566,-0.416572,-0.465524,0.451203
mesurer,0.62973,-0.196816,-0.705598,0.868631,-0.7182,-0.422063,-0.31205,0.8051,-0.173666,0.385615,-0.439631,0.274253,0.766424,0.216273,-0.136218,0.571821,0.339487,0.358433,-0.397651,0.535952,-0.282658,-0.159751,0.324256,-0.794065,-0.830426,-1.012654,-0.261683,0.607362,-0.238721,0.42491,0.632695,-0.945229,0.230681,-0.5117,0.901213,-0.181676,-0.391306,0.918259,-0.445083,0.202493,-0.001188,1.985459,-0.477269,-0.105459,0.049702,0.430779,-1.470714
rang,-0.452708,-1.640658,0.452802,-0.258592,0.762477,0.297811,1.189948,-0.134059,-0.136667,1.156106,0.276016,0.07345,0.791359,0.709445,-0.041672,-0.107875,0.496646,-0.31018,-0.377983,-0.447399,0.207231,-0.224334,-0.294765,-1.051234,0.390041,-0.664651,-0.737659,0.314453,0.464181,-0.798609,-0.0745,-0.213018,0.151544,-0.266182,0.749374,0.219048,-0.600092,0.478519,0.316462,0.488979,0.424164,0.696577,0.411093,0.271751,-0.65362,0.486367,0.322488
Leibniz,0.75781,0.607092,-0.280044,-0.712887,-0.335284,-0.200502,0.136006,-0.785274,-1.104623,0.325745,-1.028782,0.234569,-0.346408,-0.56633,-0.974396,-0.588717,-1.168649,-0.161421,-1.655732,0.172176,-0.100302,-0.227131,0.703435,-0.493816,0.397143,0.170185,-0.692122,-1.012583,-0.580244,-0.198717,0.026951,-1.162368,-0.30073,-0.24091,-0.477262,0.014519,-0.969092,1.490038,0.611068,0.688749,-0.268268,0.7199,0.183468,-1.13215,0.402417,-0.072529,0.164658
boule,-0.247973,-1.029179,-0.84295,-0.364387,-1.691189,0.562166,0.035193,0.665631,0.603515,0.375433,0.930383,0.337715,-0.298656,0.472975,0.30464,0.628917,-1.046094,-0.308018,1.158301,0.948825,0.94405,-1.12051,1.504429,-1.06293,-0.056738,-0.35706,-0.186654,1.287268,1.787627,-0.427455,0.47643,0.449155,-0.067738,0.356739,0.701994,0.472614,1.110938,1.208012,0.140936,0.674436,0.759502,0.782903,-0.676619,0.460028,0.267745,0.572972,-0.26762
branche,-0.196273,-1.131425,0.327603,0.140312,-0.425256,-0.03813,0.796592,0.665793,-0.091991,-0.568049,-0.327558,-0.43962,0.236814,0.18029,-0.275144,-0.269138,0.586552,0.227412,0.161634,0.02905,-0.245601,0.238469,-0.120822,0.450392,0.141942,0.393993,-0.914945,0.30475,-0.035858,-0.240226,-0.183739,0.630035,-1.257176,-0.346949,0.001758,-0.330966,0.808055,1.348086,0.04877,-0.663655,0.367532,1.639422,0.022289,-0.260894,0.49912,-0.513314,-0.396455
partition,-0.136256,-1.523044,0.932531,-0.501815,-0.195995,0.285627,0.883631,0.060208,1.040752,-0.889788,0.756145,-0.269928,0.876426,0.165775,0.327587,0.147233,0.533977,0.349779,0.276516,0.381215,-0.657812,-0.436685,0.246213,-1.08382,-0.23285,0.180764,0.06198,1.137438,-0.423304,-0.397162,-0.275977,0.006641,0.010689,-0.382541,0.511301,-0.871069,0.011465,0.195767,-0.418061,-0.115128,-0.27983,1.297466,-0.386924,0.818458,0.398262,0.4752,0.123089
fermé,0.255643,-1.900474,-0.23145,-0.396234,-1.26151,1.188085,0.781093,0.872803,0.759286,0.858322,1.220456,-1.408276,0.356213,0.102554,0.674167,0.353464,0.140743,0.367745,0.987891,0.562713,-0.089027,-0.981573,0.481922,0.104824,1.026249,-0.06494,-0.165368,0.82251,1.446458,0.324507,-0.011238,-0.361837,-0.079245,-0.583586,-0.211526,0.466276,0.368705,1.092023,-0.561028,0.375304,0.251279,0.819006,0.266408,0.743413,0.12767,0.001918,0.013838
invariant,0.809974,-1.114109,0.550545,0.309411,0.994661,0.109487,1.721867,0.698117,-0.139023,0.538759,-0.776608,-0.217143,0.589164,0.485327,0.11898,0.279995,-0.154197,0.48458,0.55532,0.409109,-0.475862,-0.394365,0.095672,0.603602,0.263664,0.849443,-0.397848,0.103216,0.59001,-0.292319,-0.338869,-0.61728,0.21098,-0.750376,-0.426185,-0.44118,-1.158725,0.486317,-1.081132,-0.863973,0.458178,1.116468,-0.713907,-0.881819,-0.01777,0.041796,0.058423
diviser,0.447093,-1.250727,0.723307,-0.043723,-0.476321,0.081886,0.11988,0.558799,0.156277,0.029152,0.298102,0.109641,0.35284,-0.054403,-1.014544,0.223173,0.352641,-0.041649,0.225013,0.011704,0.28623,0.076874,0.211462,-0.619426,-0.798543,-1.015829,0.08223,0.331103,-0.549825,0.070561,-0.415953,0.134858,0.56888,-0.45858,0.33695,-0.260903,-0.463641,1.917418,-0.475787,-0.54306,-0.244458,1.238357,0.539889,0.09252,0.971343,0.412924,-0.228513
diviseur,-0.135069,-1.415143,1.330413,-0.139565,0.211636,0.635093,0.713502,-0.075562,-0.520429,0.876459,0.885851,-0.209717,0.014597,0.226552,0.349373,0.10275,1.294278,-0.575265,1.25323,0.231008,0.167329,-0.658908,-0.68211,-0.184528,-0.806207,-0.070669,0.82555,-0.127519,-0.542674,-1.227914,0.280559,-0.288945,-0.67185,-0.957417,-0.698407,0.122667,-1.178198,1.290672,0.708285,-0.218513,1.099993,1.160874,0.429305,0.417629,-0.761308,0.254559,0.387913
Banach,1.152197,-0.956347,0.131068,-0.295312,-1.485786,0.108589,0.80807,-0.927292,-1.04283,0.817671,1.022177,-0.7246,0.191337,0.997495,1.328932,0.014582,0.269534,0.048523,0.009902,1.1223,-0.48585,-0.433327,1.11162,1.094175,0.537557,0.008121,1.090097,-0.22137,0.610448,0.709037,-0.050993,-0.738744,0.936699,0.240437,-0.606831,-0.468507,0.329252,0.082846,-0.462702,0.302511,0.234701,1.519329,0.278064,-0.499696,-0.86838,0.568786,0.58614
logarithme,-0.287153,-0.780997,0.772329,-0.822754,-0.427981,-0.238487,-0.718894,-0.614913,-0.30768,-0.394037,0.399434,0.291022,0.268619,-0.232306,-0.159213,-0.452948,-0.128707,0.081566,0.040926,-0.500514,-0.030753,0.195135,-0.25453,0.05662,-0.667774,0.855631,0.4232,-0.272638,-1.137813,-0.372701,-0.202081,-0.957484,-0.535811,-1.188445,0.675732,-0.384539,-1.171195,1.37069,-0.624356,0.512169,0.770807,1.790423,-0.268232,-0.286293,-0.238146,0.167466,-0.223414
cent,0.453996,0.460619,0.840136,-0.26819,-0.723786,0.323879,-1.056272,0.299548,0.971711,-0.984859,0.722211,1.730087,1.454679,0.010872,-0.877029,-0.452107,-0.064167,-0.212973,-0.047573,1.062199,-0.104039,-0.272728,-0.809084,-0.342593,-0.676181,-0.668943,0.834636,0.693986,-1.141946,0.49951,0.761978,1.321826,0.173532,-0.731837,-0.748586,-0.913426,1.277978,2.100243,0.623305,-0.183273,1.358914,1.562002,0.709463,-0.894456,-0.022426,-0.762664,-0.358759
décimal,-0.575895,-0.961486,0.049316,-1.372981,-0.74381,-0.638273,-1.093328,-0.526343,-0.003277,0.057199,-0.079828,1.350114,1.337059,-0.980719,-0.263092,0.059546,-0.054118,0.27031,0.752287,-0.328467,-0.881223,-0.882854,-0.115817,-0.837737,-0.034934,0.634846,0.035487,-0.410998,-0.411041,-0.984495,-0.844839,-0.508357,0.378402,-2.294642,0.384274,1.25209,-0.669424,0.949471,-0.380909,0.080146,1.5645,1.419418,0.558009,-0.591107,-0.627423,0.396487,-0.077034
espérance,0.220658,-0.746122,-0.016058,0.131072,-1.607954,-0.509806,-0.475452,0.094834,0.369941,0.798485,0.263715,-0.225193,0.191994,0.705457,0.990118,0.257397,0.275296,0.166266,-0.656549,-0.975154,-0.731336,0.474737,-0.641632,-0.165008,-0.566017,-0.783802,-0.812628,0.118881,-0.815208,0.091205,0.297846,-0.507731,0.819194,1.717111,1.482381,-0.262486,-0.743366,0.595461,0.551461,1.46385,1.018036,1.375191,0.19252,0.591033,-0.446101,0.511305,0.097532
estimer,0.844285,-0.75656,-0.20997,0.250481,-0.459357,-0.638699,-0.064369,-0.190594,0.381924,0.382638,-0.287,0.330695,0.436302,0.212645,0.126636,0.701985,-0.192974,0.155505,-0.589185,-0.516746,-0.606926,0.403161,-0.489942,-0.407224,-0.961297,-0.926634,-0.498813,0.207834,-0.503414,0.33679,0.322465,-0.043559,0.492553,0.475842,0.238704,0.416217,-1.017097,0.752432,-0.152629,0.396164,-0.607425,1.417136,-0.523058,0.168439,0.153448,0.790397,-1.12744
périodique,-0.469587,-1.116797,0.221236,-0.257107,-1.507323,-0.30212,0.413783,-0.515326,0.851242,0.301778,0.005737,0.407739,0.180396,-1.23939,0.016835,-0.272421,-0.570344,1.058187,0.87978,-0.616724,0.187078,-0.847486,-0.388566,-0.421526,0.070058,1.510846,-0.202083,0.885168,0.313107,-0.134515,0.008149,-2.01132,-0.576219,-0.759005,0.513555,0.641686,-0.74621,0.424314,0.083257,-0.157723,1.020833,1.155734,0.205829,-0.405261,-0.369167,-0.201122,0.707768
harmonique,-0.611178,-1.176446,-0.264543,0.054446,-1.172711,0.323159,0.346065,-0.189169,-0.833313,0.176684,-0.410292,-0.401085,-0.274038,0.347061,0.227604,0.05051,0.727238,0.561929,-0.349334,-0.758478,0.516223,-0.172737,0.605348,0.119744,-0.356303,1.129121,0.186049,0.404685,0.60463,-0.230662,-0.659144,-0.392484,0.066136,-0.599407,0.62419,0.164763,-0.446927,1.835286,-0.363855,-0.537037,0.768133,1.971547,0.206525,-0.626028,-0.198834,-0.680174,0.482523
déterministe,-1.292274,-1.197448,-0.107922,1.137568,-0.311524,-0.313583,-0.489768,0.583902,0.471434,1.30331,-0.759979,-0.367933,1.380365,-0.763939,0.126988,1.279096,0.208644,-0.118183,-1.375437,0.739448,-0.461643,0.242255,-0.552154,-0.279876,0.398922,-0.189863,-1.407679,0.985694,0.926718,0.325608,-0.281548,-1.634528,-0.935726,0.090291,-0.704782,-0.500244,0.191929,-0.281357,-0.152266,0.407001,0.43158,1.229569,0.419539,0.28453,0.171744,0.737478,0.9703
intégrer,0.325367,-0.953502,0.166328,-0.138585,-0.820701,0.391717,0.922544,0.12032,-0.089581,1.009504,0.055422,-0.068182,0.155336,-0.113566,0.136417,-0.364734,0.655782,-0.472761,-0.635283,-0.148874,-0.216718,-0.03272,-0.023413,-0.18463,-0.054813,-0.409116,-1.012871,0.019925,0.23762,0.322891,-0.454042,-0.854605,0.314973,-0.771452,-0.275965,1.683341,0.059679,0.207824,-0.399023,-0.150947,-0.705284,1.112477,0.174835,-0.202324,0.514275,-0.589029,-0.036798
extérieur,1.044482,-0.82209,-0.585078,-0.701346,0.207927,0.659773,0.167859,1.613487,-0.41193,1.328896,0.433247,-0.418574,-0.552586,1.13995,0.402045,-0.37028,-0.367136,0.106394,0.618253,0.193629,0.497226,-0.369028,0.082371,-0.252047,0.106081,0.382292,-1.272716,0.600608,0.026124,0.123676,-0.268964,0.631199,0.589318,0.193675,-0.102742,0.221885,-0.487205,1.002835,-0.243324,-0.086069,0.489527,1.515578,-0.091354,0.313649,-0.220017,-1.49844,-0.555803
