word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
corps,1.289749,0.072061,0.878083,0.250028,-0.398612,-0.353386,-0.293927,1.55088,2.007126,-0.678193,1.458324,-0.808295,0.552557,-1.908694,0.050327,-0.510073,-0.882591
rapport,1.245871,-0.247501,1.418503,0.815338,0.265004,0.717818,0.165384,1.712422,0.96123,1.236858,-0.257709,0.77263,-0.5039,-1.739476,-0.797516,-0.504306,0.589146
longueur,0.529275,0.137051,1.249031,1.161904,0.012639,0.537132,-1.192274,1.231461,0.607989,0.596958,-0.417831,-0.753735,-0.409312,-3.274294,0.02596,-1.392627,0.806065
informatique,-0.011314,-2.561834,2.191342,0.599122,-1.06011,-0.263281,0.385216,0.295419,2.150992,0.756523,1.428497,0.327688,0.96505,0.187714,0.320356,0.200705,-1.114666
infini,1.802749,0.139144,1.618156,-0.182509,0.313289,-0.210406,-0.822842,1.150393,1.294175,0.234623,-0.302041,-0.365882,0.393745,-1.777443,0.860786,-0.797879,-0.491221
variété,1.47369,-0.285512,0.870275,-0.620199,0.1038,0.008354,-0.348944,2.681207,0.028155,-0.3158,2.014567,-0.719521,-0.221271,-2.437396,-0.175927,1.195553,-0.773714
ligne,-0.47818,-0.942982,1.813957,0.063896,-0.234978,1.508494,-0.374763,1.701718,1.359979,0.516911,-0.925918,-0.513324,-0.356009,-1.600163,-0.093498,-0.774566,1.179487
positif,2.330463,0.391282,0.849123,0.858218,-0.487517,-0.234888,-0.897291,1.607597,0.580746,0.510972,-0.7347,1.298204,0.039995,-2.103279,-0.803108,-0.010188,-0.240642
angle,1.115449,1.107465,-0.140249,1.116827,0.030566,1.513786,1.078312,1.248748,1.049733,1.553612,0.74493,-0.00898,-1.037371,-3.25005,-0.420936,-0.640574,1.659503
polynôme,1.46772,0.187129,0.682805,1.220591,-0.490232,0.005229,-1.288858,0.540511,1.589673,-1.475306,-0.007327,0.39236,1.451633,-2.64334,-1.314517,-0.147216,-0.239323
centre,-0.255482,-0.161521,1.526994,0.920839,0.139404,0.865105,1.960143,1.684583,1.291515,1.000802,0.048509,-0.271995,-0.782973,-2.366013,-1.763916,-0.04607,-0.34556
démonstration,1.542063,-0.10927,2.002754,-0.100767,0.645347,0.531987,-1.14081,0.358245,1.818777,-0.007208,0.446637,0.279101,1.018953,-1.481384,1.102587,0.785217,0.833949
vectoriel,2.660451,-0.170852,1.035779,-1.098567,-0.786379,0.768495,0.149832,2.863339,0.633334,-0.562562,1.054375,-0.01266,0.025703,-1.55965,-0.514163,-0.865651,-0.726408
limite,2.281592,0.236872,1.945912,1.075048,0.354951,-0.46906,-0.972088,1.358284,0.712866,0.372856,0.333157,0.287115,0.063525,-1.311558,-0.286785,-0.31549,-0.320156
représentation,1.520283,-0.994695,0.794185,-0.273647,-0.806607,-0.062624,0.020904,1.48829,1.526403,-0.104716,0.647224,0.128884,0.678972,-1.94847,-0.158371,-0.231564,0.073168
