word,1,2,3,4,5,6,7,8,9,10,11,12
pourcent,0.522208,-0.744471,-0.348786,2.780103,-0.756766,0.181402,0.52818,-0.950323,1.166163,1.817733,-1.526591,-0.43153
caractère,0.199041,-0.956502,-0.714421,1.452098,-0.563572,-0.168559,1.95911,0.742148,-0.2043,0.356607,0.700588,-1.050681
raison,-0.168768,-1.040894,-1.016183,0.815087,0.655785,0.561016,0.753023,1.151533,-0.030017,1.78625,-0.078688,-0.99147
aire,1.940726,-1.239646,-0.661576,0.748415,1.909619,-0.363155,1.161879,0.099813,1.045481,-0.196459,-0.853598,-1.262157
section,1.429789,-0.546454,-0.864539,1.123629,0.051116,-0.186207,0.691208,1.834966,0.002202,0.021897,-0.24022,-0.305625
cycle,0.694441,0.020897,-0.451783,1.917468,0.562715,-0.903958,1.286807,0.883534,0.543343,-0.028554,-1.032352,-0.671381
source,0.306292,-0.840829,-1.112063,1.416573,0.134097,-0.096497,-0.078123,2.252151,0.148469,-0.261628,0.184963,-0.030772
discret,1.00771,1.139786,-1.502914,0.868679,-0.784608,-0.941614,1.53101,1.927064,-0.142874,0.240735,0.83895,-0.429394
combinatoire,-0.188782,-0.047513,-0.937504,1.186133,0.609094,-1.133884,0.385552,2.454338,0.006899,-0.509813,1.655522,-1.532365
dynamique,-0.208548,0.374632,-2.321664,0.096098,0.185126,-0.685764,1.00809,1.796767,0.361834,-0.168656,0.936383,-0.974177
inverse,1.739875,0.171604,-0.966591,0.30618,0.274469,0.191802,1.925361,0.703129,0.29934,0.63536,0.685314,-1.285653
minimal,1.000184,0.627169,-0.109558,2.15403,1.309045,-0.512581,2.135177,0.65876,0.616183,-0.143889,0.385049,-0.371678
extension,0.728804,0.138437,-0.11469,0.491376,-0.065263,-0.796479,1.38721,1.716725,-0.696083,0.23067,0.94493,-1.315297
arc,1.545976,-0.322493,-0.579619,0.567171,2.034709,0.217441,2.280451,0.686215,0.645584,-0.545254,-0.899673,-0.136623
énoncé,0.195319,-0.568072,0.351858,0.177905,0.893412,0.199483,1.047193,1.649044,-0.829911,1.67614,1.320456,-1.904852
parallèle,0.986361,-0.910256,-0.751957,0.510098,1.557358,0.976264,2.010065,1.704453,-0.059686,-0.40647,-0.666102,0.215233
