word,1,2,3,4,5,6,7,8
argument,-1.075281,0.12708,-0.372345,-1.851921,-0.092548,-0.788092,0.90306,-0.729797
optimisation,-0.518077,0.163605,-0.90145,-2.343759,1.56035,-0.470875,0.994642,1.976026
Fourier,0.440712,-0.430625,0.702913,-2.050144,0.679232,1.061325,0.541651,-0.359939
dériver,0.092858,-0.317671,-1.414591,-0.542876,0.69763,-1.30203,-0.512192,0.166642
module,-0.047324,-0.443324,-0.813739,-0.945155,1.737142,-0.937226,-0.168728,1.868152
maximal,-0.601504,-1.676138,-0.476224,-0.45568,1.349718,-1.331286,-1.383943,2.223752
paire,-0.13094,-0.010376,0.441663,0.310112,1.662955,-1.542563,-1.066284,0.479353
uniforme,-0.950852,-0.353529,0.197534,-0.60985,0.862347,-0.700485,-0.734133,0.233354
action,-1.940549,-0.200406,-1.256274,-0.40812,-0.040461,-1.000551,0.680471,0.601894
total,-1.040029,-1.366642,-0.972695,0.796512,0.252329,-0.558167,-0.792344,2.009676
polygone,0.733673,0.239598,0.286445,-0.779351,1.316244,0.35208,-1.312342,0.761928
division,-0.985918,-0.949558,-0.507103,1.739287,-0.645291,0.487298,-0.389692,1.977444
signe,-1.319599,0.454931,-0.382869,0.500878,0.08944,-0.815194,0.174796,0.072708
troisième,-1.536067,-0.302256,-0.339882,1.834602,0.043195,-0.351323,-0.065609,0.301939
composante,-0.84013,-0.07127,-1.164929,-1.665554,0.484936,-0.27195,-0.71437,1.125516
paradoxe,-0.038862,0.167792,-0.095718,-1.976874,0.544617,-0.495676,0.891216,-0.741172
égalité,-2.189417,0.808608,-0.186817,-0.322324,0.016791,-0.071964,0.466788,1.063696
critère,-1.755419,0.151242,-1.21687,-1.8457,0.673208,-0.436105,-0.036317,1.211137
orthogonal,0.186133,1.04747,0.39829,-1.682014,2.429979,0.153939,-1.22253,0.974141
moment,-1.88962,-0.502291,-0.160442,0.08932,0.073372,-1.641236,0.011669,-0.186453
conséquence,-2.368222,-0.872329,-0.368378,-1.047602,-0.63723,-1.07975,-0.396939,0.633389
orienter,-0.94532,0.291651,-1.586332,-0.740937,1.499776,-0.702319,-0.877,0.183832
courbure,0.196433,-0.065396,0.615951,-1.915513,2.127614,-1.026144,-1.383179,0.530551
couple,-1.287256,-0.438502,0.457328,0.592619,0.479793,-1.000096,0.268325,-0.487448
relatif,-1.691234,-1.094714,-1.488385,-1.567877,0.14963,0.049427,0.314977,0.852368
morphisme,2.037109,-0.34277,0.289371,-2.22024,1.346735,-1.331099,-0.617844,1.6247
central,-0.88575,-0.603066,-1.853886,0.591262,-0.175305,-0.116432,-1.169911,0.588739
observation,-0.255556,-1.609054,-1.196208,-1.203113,0.163551,-0.891507,-0.078125,0.080092
fixe,-1.247583,-0.754493,-0.181659,-0.425456,1.717579,-0.302902,-0.364128,1.205793
raisonnement,-0.992122,0.165921,-0.226461,-3.029481,0.799213,-0.582591,0.759609,-0.262933
cardinal,-1.018407,-0.164233,0.828186,1.136928,-1.148076,1.190854,-0.521263,-1.699971
quadratique,0.78932,0.49534,0.475067,-2.279122,2.310668,0.05496,-0.395631,1.093149
dual,1.438139,0.970827,-0.328353,-1.055269,0.519437,-0.630537,0.273116,1.725278
multiple,-1.075017,-0.20069,-1.074753,-0.711454,0.846646,-1.198282,0.058555,0.32974
dénombrable,1.694473,1.825544,1.143586,-3.070237,0.453343,-0.857643,-0.426165,0.519689
cube,0.830476,-0.447253,-0.118675,0.028617,1.318713,-1.301047,-0.652289,0.99027
récurrence,0.532595,0.510281,1.381041,-1.989087,0.491831,-0.969342,0.240554,0.277162
ordonner,-1.843648,-0.971343,0.902174,-0.400671,-0.899254,0.307338,-0.554372,-0.389873
maximum,-0.875577,-1.164003,-0.448201,0.030616,0.952426,-1.33576,-0.593408,1.775285
variation,0.204059,-0.903274,-1.325207,-1.047562,1.162486,-1.179342,-0.036866,0.231811
pair,-0.688978,-1.794749,0.684756,-0.310234,-0.534411,0.869616,0.324391,-0.62408
projection,-0.285185,0.39747,-0.853532,-0.610166,1.593553,-0.650008,0.030352,0.486758
ajouter,-1.16223,-0.918186,-0.800413,-0.215879,1.081829,-0.872607,-0.465122,0.094204
Fermat,0.724387,0.116921,1.687867,-2.113913,0.761783,1.667027,0.145508,0.082983
fonctionnel,-0.656318,-0.738891,-1.310386,-2.335568,1.189967,-0.554765,-0.159036,0.934347
intérieur,-1.702909,-0.95892,-0.779355,0.244581,0.904648,-0.396923,-1.205176,-0.174313
milieu,-1.743387,-0.353871,-1.240111,0.124755,0.454264,-0.557476,-1.180148,-0.227065
tendre,-1.593858,-0.022363,-0.344637,-0.715152,0.947476,-1.364042,-0.725509,-0.489902
expérience,-1.712873,-0.189629,-0.962794,-0.936164,0.504754,-0.983506,0.924958,-0.17276
voisinage,-0.75466,-0.366851,0.080257,-1.054195,0.327493,-0.333125,-1.442166,-0.135715
commutatif,0.762808,0.739896,0.488395,-2.231263,1.68979,-0.260339,-0.145184,1.127597
estimation,-0.770545,-0.786859,-1.077499,-0.988378,-0.055891,-0.466626,-0.371352,1.257421
projectif,1.120523,0.427476,0.450217,-2.845876,1.784,-0.111251,0.315434,0.956622
