word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
matrice,1.998735,-1.715693,0.038682,-0.063149,0.453288,-0.635959,-0.394223,-0.424816,1.638153,-0.706656,2.599973,0.906569,-1.977608,-1.453718,0.227746,-0.448597,0.087599,-0.230833,0.589136,0.889582,0.592457,0.062129,0.107825,-0.19721,0.07235
domaine,0.434879,-0.300058,0.734157,-0.197573,0.277534,1.727457,-0.05722,-0.741712,0.441892,0.687616,2.876457,0.570713,0.023411,1.118738,0.337864,0.257156,-1.063185,0.662161,0.717093,0.197245,-0.19944,-0.189352,-0.239885,-1.822777,0.109653
fois,1.070081,0.381546,1.250786,0.06065,-0.433809,0.377702,-0.14394,-0.3289,0.217389,0.40667,2.470842,-0.02514,-0.822015,-0.190777,0.696378,-0.644942,0.100071,-0.205751,0.7327,0.106978,0.212393,-1.810508,0.682591,-1.037659,0.212151
type,0.438432,-0.360095,0.267915,-0.509097,-0.159202,0.676696,0.444913,-0.56047,0.181718,0.272416,2.393135,-0.469252,-1.701632,-0.730214,0.32652,0.670112,-0.819454,-0.179208,-0.19183,-0.167938,0.405816,-0.502823,-0.803318,-1.67306,0.130449
mot,1.356247,-1.034504,0.371694,0.16032,-0.655526,1.557136,0.767694,-0.404224,0.294843,-0.345665,2.178721,-0.604045,-0.654067,-0.881895,-0.034963,-0.212118,0.289288,-0.617545,-0.986806,-0.789394,0.579066,-1.584734,-0.005478,-1.446171,-1.925476
algébrique,1.258627,-0.950957,1.222003,0.112639,0.81396,1.555769,0.573017,0.407424,0.123691,-0.302394,2.170748,0.375322,-0.019102,-0.007902,-0.364792,1.114779,-0.093658,0.565551,0.659145,0.604829,0.190557,-0.4288,-0.513369,-2.298777,0.924734
degré,0.379131,0.542049,1.27282,1.167577,1.48003,-0.439651,-0.381548,-0.055334,0.255437,0.260084,1.993403,0.555385,-0.85918,-1.640771,0.530835,-0.40475,-0.738768,0.715913,-0.112857,0.008932,-0.035305,-1.591303,0.261093,-0.730891,0.507024
langage,0.751919,-1.048653,1.615664,-0.153982,-1.243811,2.136111,0.365563,-0.169895,-0.48902,-0.601203,1.67926,-0.617303,-1.114491,-0.294436,-0.638502,0.004372,-0.105701,0.18554,-1.642398,0.068124,0.377065,0.064967,-0.334887,-2.19278,-1.299041
nul,0.692648,-0.038924,0.109976,-0.120981,1.258825,0.735966,0.098754,-0.537358,1.652224,-0.211506,2.411771,1.137458,-1.374916,-0.963477,-0.557607,-1.17704,0.252117,0.028257,0.674373,-0.558477,1.433542,-1.077211,0.531698,-0.862714,0.877814
moins,1.166313,0.37043,1.529015,-0.179753,0.410207,1.283255,0.394415,-0.852934,0.133547,1.020663,1.985017,-0.284939,-1.276851,-0.039872,0.382447,-0.836548,0.147004,0.658207,0.526896,-0.374174,-0.338041,-1.721883,0.478868,-0.633403,-0.096889
