word,1,2,3,4,5,6,7,8,9,10,11,12,13
régulier,0.407895,0.846019,0.599584,-0.124856,0.792496,0.285329,-1.17227,1.03683,-0.663006,0.910788,-0.141635,-0.225462,-1.005439
complet,0.268801,1.773624,0.385883,-0.289412,-0.358316,0.870964,-0.306588,0.269797,-0.14817,0.037888,0.065571,0.175722,-0.48128
racine,0.693331,0.256266,0.846145,0.384997,-1.570595,0.481198,0.491277,0.526876,-0.595151,0.490625,0.782461,0.738153,-0.505202
coefficient,0.862794,-0.11382,1.359194,-0.004967,0.252654,2.687754,-0.793897,0.572331,0.540512,1.634434,-0.41431,0.645952,-1.661956
côté,0.821417,0.810141,-0.480491,-0.271782,-0.692771,-0.762917,-0.591567,1.365658,-0.592522,0.237257,0.861245,-1.219991,-0.997213
preuve,-0.352687,0.653751,-0.065875,-1.067735,-0.588708,1.35771,1.386784,1.74921,-0.577586,0.621821,-0.086044,-0.005171,-0.433291
axiome,0.814133,-0.056855,1.37042,-1.568532,-0.912009,2.236658,0.448238,0.478464,0.906542,1.348892,-2.140857,-0.412049,-0.471174
$\mathbb{R}$,-0.237159,0.43286,-0.079872,-0.78708,-0.402625,1.161841,-2.107304,-1.34049,-0.402668,0.565569,-0.016498,0.131619,-0.796532
continue,0.237133,0.89514,-0.239255,-0.511279,-0.070069,0.385816,-0.257714,1.274511,-0.188263,0.238185,0.022849,-0.395712,-0.43314
résoudre,0.041662,0.396315,-0.465009,-1.346018,-0.243094,1.470623,0.663415,1.835465,0.135237,0.45721,-0.14341,-0.550049,-0.587424
arithmétique,1.029783,0.538155,1.621377,-0.589383,-1.003854,2.366269,0.933003,0.217684,0.917769,0.818218,-1.358511,0.429199,-0.483578
conjecture,0.753804,-0.870306,0.11268,-0.038744,-0.944941,1.856536,0.832951,0.140424,0.968103,1.028402,-1.085864,0.299881,-0.65851
réseau,-1.154764,1.537382,0.732147,1.257491,0.773512,0.851948,-1.267951,1.326291,0.3873,-0.308799,0.626919,-1.696263,-0.07503
opération,-0.654923,0.798834,-0.75964,-0.888163,0.878893,1.038768,-0.629646,1.435446,0.270959,-0.667372,0.933838,-0.768093,0.005236
chiffre,-0.781833,0.956425,1.651237,-0.235281,0.615715,1.155702,-0.700611,0.784253,-1.04328,0.35038,0.341104,0.37891,-0.51614
expression,0.457949,1.496388,0.206117,0.111292,-0.86124,1.551756,1.279915,0.701547,-0.767045,0.976445,0.614777,0.161865,-0.015483
propre,0.154518,1.713645,-0.406712,-0.445816,-0.498548,0.762927,0.445852,1.715922,-0.917272,0.204562,0.131523,-0.588436,-0.299118
principal,0.400236,1.591959,-0.577904,0.352856,-0.441835,0.116909,-0.854828,1.269235,-0.055787,0.32013,0.680345,-0.323588,-0.416629
paramètre,0.335142,0.126493,1.238814,0.159448,-0.312853,3.180933,-0.788194,1.140823,0.341663,1.118574,0.003286,-0.426277,-1.141187
coordonnée,0.367849,-0.089373,1.877569,-0.297889,-0.698839,2.106098,-1.220714,-0.030375,1.016713,1.88569,0.190842,-0.349668,-0.575366
opérateur,-0.114595,0.773282,-0.017795,0.149569,0.346325,1.443873,-0.659687,0.709954,1.043239,-0.304597,-0.830235,-1.394752,-0.917351
numérique,-0.424431,2.3799,0.79361,0.648396,0.127714,2.034344,0.013447,0.150249,-0.019769,-0.370065,-0.42978,-1.226215,-0.555244
unité,-0.449439,1.174194,0.529029,-0.553098,0.451073,0.980225,-1.230772,1.342734,0.647564,-0.230004,0.977115,-0.047421,0.141344
liste,-0.566676,1.835734,0.338886,0.618554,-0.473915,-0.547311,-1.398705,0.43826,0.325614,0.918561,0.875853,0.527783,0.161745
convexe,2.020541,-0.991882,1.852408,0.241026,-0.976393,1.882513,-0.526501,0.324067,0.369848,1.67139,-0.479096,-1.08668,-0.944691
rationnel,0.370087,0.467406,1.063163,-0.163921,-1.244072,2.616698,1.469961,0.953981,0.353987,1.458566,-0.640114,-0.213468,-0.464244
nœud,0.678548,-0.491037,1.743127,-0.635155,0.131663,1.492588,-1.365962,0.440244,-0.364412,-0.439019,0.66108,-0.612458,-0.750396
$\mathbb{Q}$,0.359629,-0.088645,0.205851,-0.476892,-0.283929,1.530523,-1.020234,-1.06622,-0.322804,1.484832,-0.412276,-0.116011,-0.442752
topologie,1.38172,-0.151753,1.464293,0.13466,-1.272526,2.129017,-0.175054,0.42781,1.066719,1.368198,-1.341027,-0.922042,-0.402775
origine,0.531884,1.467664,-0.244236,0.225724,-1.032608,-0.256592,-0.033482,1.214994,-0.150454,0.239201,0.996529,0.403411,0.088031
distribution,0.249398,0.444384,-1.970021,1.240068,-0.59526,0.050716,-0.476214,-0.349064,0.610916,0.467856,0.248116,-0.264922,-1.723971
intervalle,0.520675,-0.056565,1.513552,-1.040269,-0.341761,1.59916,-0.561823,0.64344,-0.435607,1.108923,0.197287,-0.222487,-1.068318
compact,1.243291,0.169869,1.221572,0.350236,-0.710972,2.112471,-1.134805,-0.430011,-0.508884,-0.044783,-0.228781,-0.776505,-0.551907
reste,0.458131,0.911669,0.02314,-0.548607,-0.230423,-0.0579,-0.394705,2.085496,-0.777953,0.274517,0.863623,-0.090748,-0.227269
test,0.116953,0.778366,-0.558158,-0.124465,0.698141,2.591106,-0.737092,0.591757,-0.437572,-0.01372,-0.40569,0.194663,-0.757661
proposition,-0.904785,1.497675,0.052009,-0.981838,0.138419,0.998846,0.64684,1.326756,0.363765,1.147027,-0.614732,-0.162742,-0.447157
catégorie,0.706241,2.041282,0.168687,0.561347,1.112476,0.809824,-0.534748,-0.160095,-0.903713,0.81231,0.220926,0.320859,-0.529536
programme,-0.583162,2.422017,-0.582749,0.624274,1.076574,1.489459,-0.323276,0.751983,0.033581,-0.167807,-0.061429,-0.884565,0.041377
intégral,-0.220213,1.282844,0.17511,0.580363,-1.435726,1.393931,-0.368177,-1.115876,1.057692,-0.316247,0.316077,1.01319,0.221946
complexité,0.55481,0.566631,0.594312,0.264991,-0.442088,2.614576,1.014217,1.007512,0.198861,0.942784,-0.158407,-0.706283,-0.702056
automate,0.604172,-0.106359,1.199821,0.297292,-0.157332,1.441982,0.492801,0.348274,0.274682,-0.048644,-1.26786,-1.717956,-0.543898
moyenne,-0.324757,0.251163,1.446659,0.638458,1.156607,0.797448,-2.049122,1.055216,-0.954288,1.158125,1.483574,1.149428,-1.392519
symbole,1.031858,1.012969,0.98492,-0.384892,-0.676481,0.661907,0.740065,0.442056,-0.948291,0.682854,1.094259,-0.190331,0.729411
axe,0.641218,0.177516,1.310679,0.284622,-0.048592,0.895166,-1.451839,0.792263,1.045852,0.672373,1.390085,-1.390301,-0.633619
euclidien,1.371635,-0.009694,1.998024,-0.294017,-1.401761,2.015719,-0.413201,0.099317,1.04506,1.694591,-1.127482,-0.940109,-0.760073
inférieur,0.817403,0.183486,1.780744,-0.005065,-0.158706,0.791419,-1.533212,1.777463,-0.264504,0.441978,1.279776,0.438038,-0.942086
dérivée,0.696224,-0.322493,1.326202,-0.627024,-0.636165,2.502371,-0.242093,0.622213,0.846765,2.126853,-1.117678,-0.31689,-0.950436
transformation,-0.095245,0.97357,0.738316,0.518143,-0.621929,1.514,-0.406676,1.327052,0.071035,-0.095029,-0.243596,0.117645,-0.089728
anneau,1.901285,-0.14473,0.521786,-0.596329,-1.170699,1.366668,-0.698581,0.140984,-0.376043,0.538288,0.209299,-0.594324,-0.526226
