word,1,2,3,4,5,6,7,8,9,10,11,12,13,14
naturel,-0.647587,-1.039752,-0.050983,-1.779666,-1.696461,0.900518,0.002469,1.302761,1.377604,-0.544408,-0.300047,0.30161,1.725899,-0.296431
normal,0.21466,0.647786,1.190117,-1.637373,-1.411507,0.940848,-0.486726,-1.021042,1.777707,-0.641439,-0.213718,0.494701,0.285138,-1.881277
arbre,2.603279,-0.157131,-0.14594,-0.879689,-2.227336,0.990082,0.819386,-0.742042,-0.146206,0.608932,-0.481708,-0.317574,0.986122,-1.655941
démontrer,-0.022017,-1.93227,0.598365,-1.94159,-1.683989,-1.718863,0.969534,-0.568241,1.615833,-0.291909,-0.510036,-0.603807,0.888455,0.708467
algèbre,0.328676,-1.558477,1.001535,-0.858188,-1.385059,0.497123,0.189404,-0.175235,2.633931,0.399708,0.259109,1.812712,0.889872,-0.12786
règle,1.559071,-0.899022,-0.809268,-1.452512,-1.788382,0.170133,-0.306158,0.550575,1.403325,0.110823,-1.235049,0.163182,0.41503,0.296063
volume,0.199802,-0.594808,1.539048,-0.944129,-1.592065,0.718288,-0.884384,1.628343,0.916455,-0.300439,2.091491,-0.827014,0.585515,-0.027207
calculer,0.797957,-1.167402,0.252688,-1.74094,-1.48657,0.122073,-0.866233,0.37087,1.216079,0.389559,-1.572429,-1.649537,0.560736,-0.733355
constant,0.63337,-0.672094,1.742026,-1.793068,-0.886198,0.304671,-0.326128,-0.205128,1.170299,-0.622311,-1.470624,-0.674962,0.863554,-0.758428
quatre,0.173227,-1.412868,0.115778,-1.369264,-1.973695,1.554717,-0.253525,0.048483,0.867598,0.223814,0.899,-1.4914,1.260253,0.760639
différentiel,-0.343849,-0.568286,2.277832,-1.68205,-0.817216,-0.059095,-0.099722,0.256528,2.597269,0.682522,-0.436704,0.449269,0.767572,-0.660501
hypothèse,-0.169796,-0.354606,0.173262,-2.38064,-1.650445,-1.201241,1.030028,0.49944,0.991777,-0.065938,-1.963894,-0.051411,0.954901,0.034635
image,0.900503,0.363062,1.17983,-1.367037,-2.30629,0.93022,-0.658854,1.167484,0.361573,0.699307,-0.481085,0.830825,0.633379,0.293504
