word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
domaine,-0.746193,-0.708397,0.879295,-0.187073,0.292571,0.687364,-1.055092,-0.083744,0.845495,-1.107381,1.42638,-0.225741,-0.05388,0.413656,0.510881,-1.083419,0.212942,-0.54315,0.11842,0.456824,0.386134,0.757474,1.035655,0.166597,0.055555,0.860855,-0.207884
fois,-0.739419,-1.00538,-0.453294,0.617508,0.228803,-0.597632,0.152063,-0.404354,0.165255,0.137521,-0.145144,0.089655,-0.315907,0.042998,-0.048541,-0.945571,0.671061,0.607925,0.334553,1.621753,-0.381965,-0.116951,1.043058,-0.111883,-0.18052,0.62356,-0.142374
type,-1.325507,-0.63741,0.631563,-0.318454,0.211489,-0.751803,0.416532,0.378609,1.259847,-1.055751,0.740243,1.157938,-0.102803,-0.211199,0.977066,-0.928893,-1.003481,0.180274,-0.101604,-0.272431,-0.283063,-0.352175,0.89113,-0.524998,-1.402977,0.164398,0.115597
mot,-0.841031,-0.438574,0.752419,-1.194997,-0.356289,-0.364225,0.473555,0.257894,-0.256772,-0.176474,-0.069888,1.031743,-0.388844,1.20239,0.26195,-1.635646,0.625193,0.36709,0.559643,-0.019376,0.182353,-0.158163,-0.00834,-1.438952,-1.233704,-0.113799,0.442071
algébrique,-0.649342,0.017683,0.672427,1.259401,0.451299,-0.227814,1.097841,0.490846,-0.524995,-0.077177,1.042681,0.525409,-0.40562,0.845673,0.060552,-1.32232,-1.16348,-2.069629,0.000342,-1.026524,1.778643,0.837891,0.60173,-0.829273,-1.242372,0.082915,1.818214
degré,0.84339,-1.233429,0.181682,0.94284,-0.620202,-1.028809,0.74096,-0.954539,1.517207,0.057972,2.312249,0.033901,0.189913,-0.241655,0.038495,-0.183495,0.423654,-0.398064,-0.717135,0.25981,-0.294094,0.309361,-1.066421,-0.295376,-0.805507,-0.097054,0.005303
langage,-1.644095,-0.448038,0.768167,-0.946284,-0.208204,0.429546,0.970635,1.157953,-0.779279,-0.628776,1.193198,0.296764,0.373525,1.185845,-0.188677,-1.164802,0.156763,-0.668295,-0.111977,-0.688368,1.117392,-0.220803,0.71702,-0.692178,-1.540238,0.285466,0.762037
nul,-0.370557,-1.292929,0.56134,2.027951,0.853054,-1.43993,1.190982,-0.187731,-0.855846,1.264914,-0.497939,0.971634,-0.527573,0.351697,1.014671,-1.190526,-0.11886,0.286782,0.415686,0.362751,-0.179908,-0.108231,0.701336,-0.149317,0.287644,0.27845,1.070554
moins,-1.586236,-0.954636,0.601172,0.456344,-0.171835,-0.680788,0.017451,-0.277841,0.331008,0.264152,0.294296,0.58256,-0.783845,-0.586136,0.991868,-1.257409,0.617359,0.817017,-0.206085,1.286569,-0.728796,0.390318,0.83252,-0.144121,-0.827837,0.229672,-0.05656
objet,-1.267808,-1.192087,0.798046,0.219687,-0.107298,-0.378086,-1.422125,-0.456243,0.244371,-0.991008,0.174235,1.017211,0.322716,0.280977,-0.507456,-1.811376,-0.65614,-0.250122,-0.496482,0.055001,0.021521,-0.008009,0.279621,-0.231024,-0.876126,0.594847,0.306206
triangle,-0.210606,0.572975,0.112224,0.652667,0.071197,0.026294,0.296595,0.25225,0.59193,0.255117,-0.502546,0.695803,-0.766881,-0.002765,-0.358666,-1.087951,-1.768048,-0.251339,-0.917658,-0.034224,0.465534,-0.303083,0.448639,-1.395947,0.08983,-0.230736,1.432606
