word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
partie,-0.594564,0.202342,-1.305118,-0.297545,-0.252477,-0.490634,-1.036788,-1.040194,-0.039437,-0.171154,1.9e-05,-0.358908,-0.498669,-1.070406,-0.830696,-0.004334,0.742978,0.584112,0.500277,0.31226,-0.801126,0.40198
relation,0.494628,0.071931,-0.062054,-0.279623,0.106055,0.836509,-0.669737,-0.108326,0.387978,0.659756,-0.493001,-1.054566,-0.299313,-0.680148,-0.537321,-0.214548,1.190839,1.522061,-0.231147,-0.239689,-0.266267,0.102298
courbe,-1.52256,-0.393448,0.58822,-0.147935,-0.35082,-1.13093,-0.329514,-0.571272,0.547206,-1.318453,0.146966,-0.730185,-0.873972,-0.39178,0.115035,0.623948,0.476234,1.141191,1.637145,-1.593933,0.483678,-0.75507
différent,-0.322141,0.237043,-0.60973,-0.955724,0.1751,-0.115017,-0.040309,-0.555593,-0.348418,0.093981,-0.637278,-0.689052,-0.629188,-2.004139,-1.127481,-0.109439,0.463679,1.108597,0.794063,-0.865058,-0.526961,0.414912
complexe,-0.884898,-0.081419,-0.126927,-0.329087,-0.230506,0.633052,0.01706,-0.419018,0.62153,0.078077,-0.758856,-0.871658,-0.351402,-1.572189,-0.375775,0.247289,0.443946,1.200865,1.211927,-0.532108,-0.627557,-0.651189
matrice,-0.790915,0.044155,1.216307,-0.011873,-0.064813,-0.32497,1.745474,-0.384778,-0.027542,-0.366617,-0.002017,-0.444201,-1.216706,-0.392629,0.062617,0.859861,0.625641,1.753707,1.171679,-1.438555,0.076183,-0.872724
domaine,0.386819,0.665893,0.467907,-0.971028,-0.085361,0.446858,-1.129868,-0.898317,-0.002824,0.397296,-0.290485,-0.955523,-0.558142,-1.232841,-0.613532,0.524796,-0.022136,1.152538,0.519454,-0.040743,-1.710303,0.117643
fois,0.089594,-0.418275,-1.288365,-0.557007,0.402395,-1.216514,-0.545485,0.463974,0.244103,0.132068,-0.503854,0.032576,-1.000416,-1.270216,-0.920194,0.19436,0.73771,0.276552,-0.503278,-0.231585,-0.268634,0.59994
type,-0.708065,0.934946,-0.644882,-0.810941,0.082615,-0.385987,0.789553,-0.413197,-0.890752,-0.098085,-0.318159,-0.180237,-0.993961,-1.840188,-0.180892,0.030675,0.411142,0.61911,1.356145,-0.945653,-0.532986,-0.961857
mot,-0.260054,-0.171321,-0.472264,0.350081,0.074415,-0.324062,0.657232,-0.900002,-1.642931,0.269816,-1.049794,-1.145736,-0.311428,-0.689714,-1.241524,-0.377406,0.071161,1.181818,0.386596,-1.001678,0.441759,0.072689
algébrique,-0.968248,-0.229412,1.935974,-0.635044,-0.337973,-0.360955,0.959281,-0.477358,0.75789,0.147304,-0.771817,-1.145891,-0.984737,0.643017,-0.486355,0.229238,0.616575,1.957108,0.652946,-2.021664,-0.112948,-1.400049
degré,0.909229,-1.258662,0.405682,-1.018639,-0.474668,-1.068079,0.707998,-1.40855,-0.779341,-1.275436,-0.133014,-0.238061,-1.018633,-0.879043,0.341279,0.50692,0.468171,-0.791047,-1.242215,-0.426806,-0.410337,-0.846268
langage,-0.159235,0.384815,0.976243,-0.473251,0.383591,1.074472,0.791586,-0.120409,-0.780014,-0.097076,-1.494738,-0.977725,-0.184109,-0.704987,-1.104933,-0.224314,-0.554434,1.982777,0.547963,-1.689506,-0.158136,-0.374326
nul,-0.831583,-0.098842,-1.060094,-0.373303,1.038094,-1.224181,0.606026,-0.14479,1.127087,0.393851,-0.124038,-0.958527,-1.409236,0.083157,-0.199248,0.29205,1.674211,0.588492,-0.647256,-1.423952,0.911847,-0.020366
moins,0.084748,-0.292447,-0.966739,-0.45402,0.625645,-0.820274,-0.65239,-0.42435,-0.102816,0.305888,-0.211104,-0.410191,-1.389973,-2.143686,-0.628524,0.277231,1.274813,-0.079776,0.608199,-0.921583,0.238335,0.525332
objet,0.142423,0.451993,-0.319402,-0.340608,-0.895769,-0.07707,-0.26242,-0.423634,0.007462,-0.036065,-0.751532,-0.630869,-0.898424,-2.134828,-0.637831,-0.06594,-0.50719,1.236884,0.661705,-0.791617,0.093023,-0.422205
triangle,-1.765397,-0.104374,0.216568,-0.449014,-0.514251,-0.377537,0.337593,-0.666263,0.153988,-0.569006,-0.013738,0.255075,-0.293729,0.453977,-0.781777,0.124486,0.46415,0.965293,1.232611,-0.664061,1.080389,-0.665929
