word,1,2,3,4,5,6,7,8,9,10,11,12,13,14
test,1.511335,0.926532,-0.034503,-1.48207,0.357729,0.148708,-0.335576,1.156356,-0.342123,-0.506117,-1.259205,0.571737,-0.931906,0.034052
proposition,-0.145629,0.201871,0.901875,-0.369448,1.867493,1.255935,0.202112,0.478279,-0.045532,-0.023906,-0.674596,0.004746,-1.504183,-0.687214
catégorie,1.321587,-0.091068,0.615905,0.088058,0.113113,-0.730546,-0.099677,-0.353482,-0.608928,-0.620753,-0.550548,1.109062,-1.927584,0.64642
programme,0.823933,-0.476851,1.048688,-1.345676,0.983731,0.506741,0.810129,1.183812,-0.371624,-0.656523,-0.073893,0.981457,-1.779707,0.681104
intégral,1.67428,1.008841,0.150205,-0.170426,0.80134,-0.269119,1.183719,-0.278944,-0.289232,-0.666947,0.831219,-1.038525,0.915187,1.296886
complexité,0.923732,0.169112,0.611925,-0.893082,0.35804,1.813151,-1.246765,0.963952,-1.429543,0.39477,-0.16415,-0.584056,-0.957014,0.656113
automate,-0.715945,-0.9175,0.302783,-0.410701,-1.247705,0.796493,0.364935,1.697665,-0.765485,0.020682,-0.761659,-0.254829,0.111691,1.025965
moyenne,1.535884,0.366988,-1.030147,-0.904304,-0.376675,-1.30439,0.269638,-0.888724,-0.888919,1.288707,-0.84482,-0.06968,-2.543395,-0.801841
symbole,0.084854,-0.005457,1.106898,0.163799,0.423459,-0.089441,-1.061913,-0.66318,-2.215501,0.437415,0.221279,0.075587,-0.362552,0.211741
axe,0.716794,0.050733,-0.760862,0.18235,0.198666,0.37685,1.083738,1.05896,-1.640365,1.754068,0.616757,0.34216,-1.05518,-0.222865
euclidien,1.328631,0.267413,0.392515,1.118834,-0.524011,1.952597,0.164359,1.253828,-2.051568,1.057504,-1.223016,-0.504432,0.548725,-0.129134
inférieur,0.737133,0.300812,-1.323857,-0.514317,0.468594,-0.854567,-0.427442,-0.291548,-1.562462,2.19074,-0.595448,-0.143057,-1.393686,-0.095297
dérivée,1.508565,0.702568,-0.223621,0.20108,0.294477,1.828437,-0.231203,0.583889,-1.238666,0.52214,-1.523376,-0.366696,0.337682,-0.909579
transformation,0.551496,0.333373,0.111709,-1.434659,0.628916,0.21694,0.066723,0.600733,-0.530645,0.816766,-0.34241,-0.261737,-0.513114,0.829634
anneau,0.461058,1.337126,-0.520409,0.72027,-0.304657,0.272424,-0.709776,0.865789,-1.962664,0.515322,-0.039405,0.392321,0.168117,0.255199
facteur,1.09888,0.466112,-0.976268,-1.409246,1.129669,1.14441,-0.924288,0.1463,-0.785766,0.586947,-0.558543,-0.90819,-1.178632,0.434379
indice,1.083697,0.786357,0.15738,-1.146321,0.090983,0.597461,0.001591,-0.18232,-1.0846,0.6442,-0.772565,-0.505215,-1.015046,-0.230811
zéro,1.02583,0.364823,-0.279946,0.296691,-0.264228,-0.203619,-0.196511,0.526754,-0.479389,0.025533,-0.602297,-0.222995,-1.655821,-0.906323
sphère,0.375775,0.053145,-0.230212,-0.12765,0.413109,1.076562,-0.539496,0.496931,-2.062621,0.569451,0.566093,0.086765,-0.188419,0.235218
strictement,0.443377,-0.274232,0.844525,-0.707169,0.500753,1.24365,-0.83675,-0.202528,-1.652736,0.947577,-0.575337,0.124896,-0.632102,0.075228
puissance,0.250322,0.359553,0.011976,-1.229393,1.055544,-0.374999,-0.439167,0.640484,-2.072358,0.245443,-0.734675,0.042362,-0.771917,-1.031138
Euler,1.076226,-0.287023,-1.13867,0.605308,0.221288,1.973729,-0.323041,0.801558,-0.263563,0.323793,-1.596353,-1.017379,1.247431,0.473863
topologique,1.702195,-0.03675,0.39427,-0.071285,-0.798738,2.243139,-0.251969,1.426977,-1.684219,0.652516,-0.972772,-0.621744,1.106297,0.524366
déduire,0.418232,1.39679,-0.180546,-0.606774,0.560685,1.403829,-0.592929,0.028033,-1.290101,0.762724,-1.254755,-0.579924,-0.479861,-0.474428
composer,0.01729,0.754804,-0.365835,0.240031,0.859396,-0.552011,0.111701,-0.066366,-1.161309,0.565243,-0.195577,0.882115,-0.89695,1.177839
deuxième,0.226704,0.367109,0.021624,0.662447,1.18332,-1.722294,-0.320131,0.538124,0.084641,0.188153,-0.147287,0.633174,-1.617626,-0.481757
rayon,0.791879,0.945819,-1.654363,-0.654726,-0.083095,0.062834,0.377704,0.921128,-2.665816,0.196662,0.047875,-0.46806,-0.496787,0.16555
