word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
constant,1.507045,-0.823353,-0.030517,2.536679,-0.111976,-0.392853,-0.261511,0.574126,1.465708,-0.78979,0.528805,-0.13027,-1.011891,0.770526,0.002417,0.412546,-0.551129,0.164945
quatre,-0.287444,-0.64832,0.533818,2.485094,1.395124,0.798163,-1.149472,0.413236,0.048335,-1.433629,-0.948554,-0.142602,1.270847,0.250285,-0.422536,1.081639,0.160926,0.50323
différentiel,1.355905,-0.295199,0.442675,2.225854,-0.991258,-0.552562,0.571812,-0.782656,0.743391,-1.29602,-0.184096,-1.654179,0.115707,0.998307,-1.468318,0.187331,1.003165,0.780854
hypothèse,1.120875,-1.014964,0.462858,1.831899,0.313629,-1.02245,-0.599223,0.14821,0.542013,-0.648092,2.151831,-0.544642,-0.482387,0.700977,-0.467908,1.297559,1.402517,-1.237834
image,0.769391,-1.74603,0.180285,1.612303,1.035734,1.041261,0.736205,-0.75634,0.375213,-0.697844,0.532466,-0.076625,0.193716,0.958583,-0.56151,-0.756161,0.974908,0.567423
régulier,1.770365,-0.285374,1.716789,1.994932,1.558095,1.597613,-0.222732,-0.02374,0.667386,-0.3482,-1.022438,0.30192,0.954666,0.609881,-0.511034,2.207512,-0.093976,-0.241713
complet,0.941226,-0.403489,0.600545,1.80488,0.757864,1.229757,0.233685,-1.143857,0.155332,-0.375163,0.355979,-0.386862,0.283125,0.747875,-1.602202,1.320079,0.600754,-0.907849
racine,0.372254,-1.128669,-0.385818,3.408007,-0.358763,0.827968,-0.176679,0.19304,0.960879,-1.211248,-0.091268,0.16736,0.130413,-0.078292,-0.228841,-0.211238,-1.069241,-0.837199
coefficient,1.144344,-1.530657,-0.302361,2.91893,-0.342394,-0.686078,0.696401,0.473011,1.506492,-1.494119,0.027989,0.291788,-1.277695,0.755527,-0.008347,-0.121463,-0.561546,-0.058303
côté,0.832477,-0.190491,0.046108,2.793351,1.542542,1.25984,-0.827611,1.335824,0.773611,-0.746521,-0.834845,0.88241,1.166047,0.131691,0.643773,0.320492,0.751824,-0.303115
preuve,0.328437,-0.56943,-0.324538,2.01365,0.291915,-0.245794,-0.073572,-0.608497,-0.477596,-1.021308,1.077945,-0.2648,0.069219,0.052127,-1.697936,1.136476,0.9961,-1.873631
axiome,-0.0507,-0.391529,-0.137871,2.303297,-0.466524,1.184408,-0.240541,-0.917245,-0.490875,-0.687181,2.102344,-0.632513,0.350306,-0.351298,-0.121419,1.922448,2.217887,-0.474034
$\mathbb{R}$,0.546795,-1.552978,0.040001,2.271581,0.214886,1.66076,0.068697,-0.825966,0.974736,-0.066763,0.108307,0.229768,-0.453141,1.665201,0.473738,-0.647634,0.520006,-0.480482
continue,1.334261,-0.730529,1.728656,1.55319,-0.490328,-0.117094,-0.475716,-0.12916,2.206268,-0.672409,0.274554,-1.447756,-0.405745,1.476644,-0.746182,0.262531,0.298408,-0.516716
résoudre,0.366969,-0.323044,0.580919,2.345019,0.680231,-0.39094,0.071071,-0.003097,0.763862,-0.863274,0.074403,-1.301566,0.621041,-0.437508,-1.820625,0.274945,0.209057,-1.982011
arithmétique,0.437835,-0.751584,-0.308112,2.220947,-1.161684,0.009333,0.091892,-1.021031,-0.006474,-1.899983,0.155322,0.161804,0.44326,0.249545,-1.732675,1.171044,0.204493,-0.985966
conjecture,0.959862,0.995586,-0.81066,1.813602,0.85378,0.459228,-0.926447,0.471641,0.525725,-0.599586,0.395338,-0.272855,-1.672518,0.131731,-1.861881,1.9255,0.240941,-1.344761
réseau,1.154111,-1.633105,0.197411,1.525992,1.28349,0.605265,-0.110168,-0.970178,-0.014862,-0.366649,0.977058,-0.425624,0.739811,0.279118,-1.710002,-1.067508,-0.695904,0.80224
opération,-0.165952,-2.028326,0.276721,2.700367,-0.345898,0.038961,0.851515,-0.770344,0.028586,-0.688297,0.535715,-0.470678,1.052517,0.22355,-0.578932,0.368879,-0.149691,-0.222118
chiffre,-1.056149,-2.102407,0.421441,2.804299,0.043635,-0.204758,-0.165283,-0.194402,0.000306,-1.600001,-1.045368,0.380267,1.634201,0.666033,0.737511,0.588823,-1.01449,-0.76285
expression,0.491934,-1.619961,0.552102,2.097523,-0.036069,-0.452183,0.569024,-0.670792,0.758936,-1.310951,0.198628,0.520506,0.699812,0.050045,-0.313326,0.300105,0.667053,-0.798038
propre,0.584609,-1.486706,0.065419,2.065179,0.344144,0.511178,0.320706,0.208426,1.51779,-1.207695,1.000796,0.237527,0.109763,0.399154,-1.02512,-0.025518,0.391141,0.559494
principal,0.597073,-1.387168,-0.284266,1.399531,0.922062,0.503565,-0.088319,0.255065,0.509502,-1.283819,0.237721,0.310415,0.609779,0.598761,-1.997351,0.007894,0.634482,0.638296
paramètre,1.43357,-1.717837,0.948768,2.154478,1.275359,-1.088698,-0.344312,-0.044379,1.340598,-1.255143,0.753262,-0.44431,-0.756586,0.305079,0.421409,-0.74299,0.087526,0.068137
coordonnée,1.789187,-1.019042,0.611735,2.306484,0.388455,0.413514,1.010441,0.321006,1.751749,-1.614877,-0.911424,0.072119,0.727267,0.115342,0.525934,-1.232545,0.88358,0.812355
opérateur,1.308245,-1.025812,0.581793,2.159112,-0.845083,-0.375418,1.231497,-1.260111,1.67085,-0.470512,0.448895,-0.224964,-0.13946,0.348019,-0.484307,0.594022,0.822596,0.857622
numérique,0.912149,-1.384739,0.082264,1.602821,-0.031295,-1.434901,0.030274,-1.292351,-0.116805,-1.583351,0.011191,-0.656644,0.530199,0.593905,-1.794701,-1.038688,-0.151051,-0.14847
unité,0.699873,-1.734658,0.503536,2.026803,-0.013534,0.724197,-0.00706,0.739795,0.503076,-1.04123,-0.565376,0.52401,0.93189,1.392312,-0.368939,0.262286,-0.240613,0.497214
liste,0.587223,-1.152249,-0.181862,2.002881,1.131061,0.097623,-1.122325,-0.544935,-0.015384,-0.1793,0.137523,1.216399,0.856883,0.933205,-0.999682,0.425853,-0.360103,-0.204976
convexe,2.549016,-0.026273,1.994174,1.434002,1.285932,1.150081,-0.793384,-0.58849,1.041707,-0.134524,0.108204,-0.459523,0.109633,0.348167,-0.519322,1.208504,0.562318,-0.025155
rationnel,1.035005,-0.972118,0.717383,2.380466,-1.159544,0.847533,-0.007082,-0.398207,1.078251,-0.841077,0.599472,-0.07258,0.231477,0.143791,-0.616623,0.609622,-0.09054,-0.689816
