hypoténuse,0.559646
Mordell,0.210498
neuvième,0.449985
covariant,0.40267
récursivité,0.683746
commuter,1.218117
Mazur,0.212217
orthonormé,0.581528
pentagramme,0.408364
variationnel,0.753543
paramétrisation,0.987551
sexagésimal,0.431636
adjacent,0.723017
glouton,0.700724
tautologie,0.93347
PSPACE,-0.065201
coplanaire,0.794307
fini,1.059978
hypergraphe,0.365072
involutif,0.519276
lemniscate,-0.100658
préordre,0.43976
fibration,0.395402
Büchi,0.252344
Kruskal,-0.25618
NL,0.175388
affixe,0.634964
autoadjoint,0.34442
Bellman,0.308315
Descartes,0.523585
isogonal,-0.157672
quatorze,0.54802
surjection,0.75664
discontinu,0.731169
extrapolation,0.39205
Koch,-0.00297
tangence,0.737779
transporter,0.968177
barycentrique,-0.007025
équerre,-0.056253
additivité,0.650102
diédral,0.274981
ovale,0.124007
dodécaédrique,-0.869826
matroïde,0.061719
rationalité,0.684791
billard,-0.030494
contractile,0.750475
disjonctif,0.00309
transfinie,0.366243
commutation,0.449663
Herbrand,0.184172
Perron,0.020488
commute,0.950415
$\epsilon$,0.366128
équiprobable,1.05469
différentiabilité,0.156395
décidabilité,0.400743
dénombrer,0.732993
renormalisation,0.506291
rigidité,0.211315
récurrent,0.681119
Syracuse,0.609864
transitivité,0.599378
multilinéaire,0.545916
Cantelli,-0.646037
multivarié,0.432444
nappe,0.34029
Stokes,0.165976
$\aleph$,-0.123359
sinusoïdal,-0.112955
Burnside,0.309522
compagnon,0.406664
préfaisceau,0.406374
dièdre,0.493561
distributivité,0.268212
markovien,0.096154
autocorrélation,-0.11131
extensionnalité,0.666494
paracompact,0.163473
sturmien,0.171052
cuboctaèdre,0.02635
permuter,0.657717
diagonalisable,0.238829
népérien,0.099496
hyperboloïde,0.300969
paraboloïde,-0.258627
$\zeta$,0.056864
centième,-0.103722
millième,-0.399852
soixante,-0.560388
