word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
limite,0.029456,1.153383,-0.177718,0.204559,0.434357,-0.003038,-0.042075,0.862573,-0.446017,-0.338671,-0.331219,0.437788,0.841947,-0.870414,0.900289,0.440725,0.31458,0.206745,-1.042214,0.19468,-0.893236,-1.311642,1.039934,-0.72937
représentation,1.546772,0.493644,-0.814616,0.166507,-0.397628,-0.551697,0.201969,0.023838,-0.725181,-0.11585,-1.321475,-0.140417,0.681604,-0.017489,0.395002,-0.295829,0.531069,-0.14776,0.595708,-0.595769,-0.195931,-0.56506,0.444044,-0.724899
famille,1.600142,-0.138207,0.900592,-0.605828,0.490752,-0.108503,0.521948,0.433539,0.038605,-0.537156,0.906061,-1.184307,0.223138,-0.00765,1.216262,0.549854,0.122065,0.152633,0.124386,-0.858828,-0.575633,-0.090571,-1.035261,-0.547476
arête,0.027495,0.615341,0.434687,1.313108,1.520461,1.719197,0.298208,-0.291666,-0.421403,0.244416,-0.962686,0.288424,1.46224,-0.737868,-1.182349,0.137598,0.079702,-0.463803,0.04132,0.753074,-0.139599,-1.633617,0.216305,0.181606
distance,0.078253,1.139622,-0.321725,0.102826,0.618492,-0.409218,0.449988,0.686218,0.087484,0.379577,0.137536,1.13383,0.911285,-0.888354,-0.743097,0.670124,0.885648,0.451928,-0.801559,-0.093449,0.311082,-0.479163,1.650624,-0.529534
surface,-0.250453,0.172659,0.201705,0.216119,1.471189,-0.336228,-0.080581,1.156122,-0.197381,0.066137,0.437423,0.117086,1.268332,-0.808371,-1.214048,0.16399,1.249529,-0.05601,-0.924691,-0.477295,-0.521757,-1.560497,1.872889,-1.213157
aléatoire,-0.780902,0.996815,-0.781171,0.557842,0.118332,-0.683997,0.617569,0.098191,-0.038217,-0.27304,-1.171503,-0.06488,-0.062201,0.304865,-0.73865,1.340124,0.638723,0.314734,-0.138045,0.089496,0.076215,-0.521518,1.767019,-0.755633
naturel,0.082529,0.353115,0.035153,-0.03698,1.243302,0.03013,-0.2229,1.118463,-0.068456,-1.023755,0.059328,-0.22011,0.756012,-0.060637,0.731974,-0.175639,0.208242,0.405538,-1.255666,-1.392251,-1.027662,-1.531365,0.420504,-2.011294
normal,-0.07935,0.97975,-0.412913,-1.203572,0.620209,-0.334419,0.470358,-0.018234,0.100725,-0.309885,-0.140334,0.036629,0.204913,-0.428324,-0.850439,-0.236077,0.367656,0.502674,-0.525407,-0.990419,-1.155842,-0.332635,0.924176,0.101239
arbre,0.304216,0.043764,0.129356,0.357288,1.723912,0.352626,-0.295549,0.846742,-0.287962,-0.069849,-0.422979,-0.966026,1.090479,-0.743151,-0.556702,0.359346,0.239597,0.395726,-0.194459,-1.20883,-0.135225,-0.852522,0.248396,-1.324369
démontrer,0.671762,0.756269,-0.321116,0.658155,0.527727,-0.853908,0.49556,-0.181077,-0.155381,-0.69399,0.020733,-0.086332,-0.328212,0.889575,-0.430306,1.17285,0.007402,0.275855,-0.674144,-0.76905,-0.660475,-0.17651,1.145802,-0.758584
