word,1,2,3,4,5,6,7,8,9,10,11,12,13,14
preuve,0.096347,1.247125,-1.369677,-1.048535,-0.553349,-1.18629,0.800445,-0.073614,-0.594545,-1.319683,-0.627505,-0.346834,-0.087484,0.244081
axiome,0.015879,0.783462,-1.353661,-2.207917,-0.008741,-1.016058,-0.643027,2.005434,-1.726838,0.372055,-1.735159,0.305325,-0.662913,-0.337559
$\mathbb{R}$,-0.640361,0.393809,2.082919,-0.332898,0.864662,-0.341071,0.185403,0.929603,-0.035517,-0.338491,-0.92198,1.18004,-0.892482,-0.191686
continue,-0.064678,0.329241,-0.394168,-0.770775,0.313003,-0.596291,-0.098729,-0.243903,-0.037556,-1.256803,-0.504521,0.020035,0.631869,-0.185148
résoudre,0.527564,1.248994,-1.185509,-1.073429,-0.078696,-0.780502,0.017465,0.240981,-1.027014,-1.592744,-0.602589,-0.056489,-0.126828,-0.320121
arithmétique,-0.326477,1.416524,-1.142027,-2.510483,-0.423961,-0.511529,0.153561,1.377909,-1.13354,1.228718,-1.061836,0.526189,-0.58689,-0.522389
conjecture,-0.746282,0.920082,-0.982505,-1.013645,-0.219607,-0.520358,-0.537121,1.804713,-1.404898,0.484793,-0.165087,-0.842256,-1.089804,-0.995964
réseau,0.115,-0.084151,0.11181,-2.071964,1.616634,1.36094,-0.152677,-0.945968,0.827703,-1.525131,-0.124702,0.467262,-0.356491,1.270232
opération,0.871932,0.824109,0.43922,-0.617024,0.549569,0.052152,-0.486795,-0.977866,-0.57213,-2.105918,0.256764,0.382694,0.213202,0.460769
chiffre,-0.06354,0.518473,0.654905,-1.96592,-0.71743,0.080675,1.248137,0.039583,0.612817,-0.709487,-0.455508,0.904458,0.082108,1.13127
expression,-0.096702,1.453203,-0.973729,-1.564836,0.879014,-1.062317,1.587357,0.068146,0.014522,-0.02822,-0.138537,-0.801722,0.147982,0.32006
propre,-0.002417,0.992506,-1.228308,-0.918274,0.782305,-0.741064,0.823238,-0.46273,0.313926,-1.513514,-0.601931,0.217105,0.605486,0.134763
principal,-0.390635,0.945701,-0.008574,-0.612595,1.078713,0.115296,-0.01478,-0.123533,1.081875,-1.197672,-0.177495,0.164901,0.889805,-0.195057
paramètre,-0.808383,1.156475,0.102898,-3.086062,0.528544,0.010568,0.117688,1.433637,-1.178608,-0.883616,-0.481131,0.27539,-0.500689,-0.070354
coordonnée,0.046474,0.961606,0.828974,-2.271092,0.685475,0.419693,-0.241855,2.034428,-1.055985,0.163476,-0.82712,-0.241956,-0.16703,0.280492
opérateur,0.216426,0.622295,-0.536701,-1.572219,0.949434,0.703139,-0.693847,0.030016,0.149774,-0.854024,-0.367553,1.271254,-1.171578,-0.480185
numérique,-0.077966,0.526149,-0.399591,-2.468054,1.405475,0.18644,0.777386,-1.187992,0.303095,-0.080945,-0.407418,1.05045,-1.015045,0.068454
unité,0.426565,1.185095,0.800575,-1.525148,0.361099,0.609048,-0.580917,-0.50499,-0.099427,-1.220806,-0.28716,0.359545,0.557201,0.952686
liste,-0.581394,0.866872,1.090968,-0.526995,0.929515,0.440609,-0.148969,-0.073633,1.953507,-0.138678,-1.015428,-0.407927,0.709181,0.873494
convexe,-0.044358,0.013017,-0.531086,-2.358478,1.038644,0.376202,0.235487,3.076884,-1.181754,0.19924,-0.354423,-0.322809,0.404348,-0.858959
rationnel,-0.23444,1.272048,-1.503573,-2.316149,0.121191,-0.83052,0.688899,1.230849,-1.017794,0.162485,-0.780845,-0.689403,-0.644267,-0.048413
nœud,0.24503,0.101215,1.018082,-1.747563,0.094954,1.028966,0.764059,1.260801,-0.996763,-0.771909,-0.189444,1.18066,0.467544,0.005864
$\mathbb{Q}$,-0.210565,0.192739,1.197296,-0.797997,0.481218,-0.762146,0.291486,1.855529,-0.325705,0.006573,-0.542012,0.402533,-0.916958,-0.194345
topologie,-0.60834,0.562234,-1.243539,-2.236386,1.195675,-0.146044,-0.528749,2.280976,-1.08406,0.682775,-0.827973,0.111274,-0.461759,-0.496909
origine,-0.386638,1.512398,-0.457059,-0.230921,0.455522,0.113707,0.474919,-0.352813,1.133116,-0.390406,-0.214113,-0.122931,1.370073,0.232909
distribution,-0.758933,1.080237,0.125694,0.552877,0.869471,0.605351,0.342683,0.363733,1.996758,-0.912746,0.339924,0.427652,-1.413386,-1.749638
intervalle,-0.028106,0.262219,0.436165,-2.021472,-0.185266,-0.252599,0.715741,1.481697,-1.166503,-0.658629,-1.072083,-0.027142,0.382288,-0.219228
compact,-0.762716,0.285585,0.431265,-1.783749,1.595657,0.33123,0.913846,1.309906,-0.890805,0.194377,-0.107407,1.466121,-0.051519,-0.410291
reste,0.054912,0.602667,-0.410615,-0.68589,0.158983,-0.418038,0.396772,-0.097654,0.399893,-1.720302,-0.431982,-0.240079,1.824669,0.244942
test,-0.93294,0.661564,0.446653,-1.973026,0.043472,-1.257326,-0.117182,-0.313403,-0.736459,-1.054493,0.345402,0.834631,-0.693066,-0.392501
proposition,0.816398,1.022426,-0.766623,-1.459018,-0.097603,-1.01095,-0.25838,-0.265904,0.213701,-1.063139,-1.436709,-0.326908,-0.625906,0.314851
catégorie,-0.139138,-0.00317,0.725558,-1.893298,0.673549,-1.069763,0.562502,-0.275347,1.394753,-0.102861,0.248074,0.487285,0.150219,-0.433343
programme,0.105815,0.477003,-0.10411,-1.851073,1.462237,-0.957597,-0.309508,-1.688769,0.591982,-0.945314,0.286,0.493877,-0.521559,0.404869
intégral,-1.323925,1.741375,1.272092,-0.424797,1.283283,0.175975,-0.154564,-0.377763,-0.655811,1.367086,-0.568302,-0.431273,-0.473695,-0.010922
complexité,-0.469587,0.909174,-1.292422,-2.549003,0.358492,-0.520096,0.526668,0.519432,-1.074549,-0.347406,0.022913,-0.532115,-0.592855,-0.19151
automate,0.016092,-0.706587,-1.535544,-1.651394,0.799199,0.421562,0.188628,0.527715,-1.164509,0.495014,-0.394028,1.032553,-0.617517,-0.402288
moyenne,-1.015309,-0.214894,2.178792,-2.468292,-1.187751,0.296619,0.621213,0.846358,0.948629,-1.566974,0.173417,-0.092707,0.875733,0.464622
symbole,0.64599,0.931792,-0.424097,-0.941379,0.662489,-0.561336,1.424943,0.77851,-0.228912,0.451791,0.000383,-0.221435,1.361563,0.601107
