word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
mesure,0.271956,-1.256,-0.974621,0.376653,1.119909,0.244073,0.124034,-0.617274,0.277918,-0.289446,0.409749,-0.098071,-0.283124,0.824487,0.243929,0.842516,0.222587,-0.753104,0.630606,-0.462833,-0.635917,1.133701,0.288561,0.018716,1.039122,0.091647,-0.123978,-0.336869,-0.777245,0.440381,0.397083,-0.290028,0.129402,-0.677446,0.166074,-0.342866
carré,0.094416,-0.892355,-1.026176,0.079335,0.366987,0.350777,-1.654,-0.477042,-1.213614,0.202204,0.655071,0.47202,0.226169,1.326136,0.062206,-0.281862,-0.644453,-0.129977,0.726669,-0.498046,-0.008063,0.320195,0.473359,-0.335672,0.933168,-0.234746,0.003659,1.441293,0.038663,-0.027507,0.941504,-0.485292,-0.060905,-0.217078,-0.923588,0.227747
vecteur,1.440488,-1.81873,0.113463,0.088724,0.720441,0.16563,-0.2467,-0.259965,-0.559191,1.707884,-0.172383,0.118447,-0.584624,1.074373,-0.258144,0.62071,1.009176,0.019494,-1.332542,-0.929572,0.695098,1.737556,0.240837,-0.151919,0.221588,1.267667,-0.186413,1.316331,-1.598461,0.774718,0.041093,-1.092259,0.00294,-0.042041,-0.194804,0.340326
connexe,-2.217645,-0.082274,0.482032,0.266907,0.040509,0.272963,0.236621,-0.49981,0.435799,0.107741,0.647441,0.084589,-1.228986,0.708089,0.325786,1.045743,-0.033863,0.340434,-0.459501,0.145195,-0.308018,-0.049749,0.240991,-0.246373,-0.03287,0.263918,-0.01461,1.127046,0.127656,0.856296,0.901025,-0.509495,0.448495,-0.489761,-0.274051,-0.240789
classe,0.172202,-0.533767,-0.199673,0.510474,0.913688,0.199688,0.566262,-1.330085,-0.345671,-0.010182,-0.654239,0.447426,-0.704,-0.635068,0.921374,-0.06251,0.13997,-0.257551,0.226122,-0.573329,-0.258917,0.200478,0.733557,-0.08668,0.017078,0.187874,-0.270871,0.237124,-0.014177,-0.042941,0.607188,-0.799736,0.471857,-0.981931,0.112127,-0.136223
produit,-0.31971,-0.727937,-0.64888,-1.028472,1.005222,0.043537,-0.425403,-0.273048,1.007556,0.344077,0.211625,-0.512203,-0.506597,-0.069491,-0.699228,-0.660186,0.069027,-0.850605,-0.209587,-0.637802,0.160735,1.524243,-0.785203,0.241083,0.577369,0.396891,-1.25005,0.91899,0.538848,0.505016,-0.753343,-1.308764,0.121359,-1.640581,-0.616018,-0.66036
égal,0.971649,-2.067,-1.030075,0.411967,1.017841,0.003906,-0.744278,-0.455136,-0.620627,0.409369,0.270001,0.324049,-0.135346,0.3003,0.697585,0.481908,-0.127378,-0.359257,1.111028,-0.692734,0.740352,1.0109,1.2189,0.017297,1.200166,0.030158,-0.286969,0.578738,-0.012701,-0.240405,0.385877,-0.977459,0.335635,0.003368,0.297681,-0.527226
cercle,-0.036519,-0.47643,-0.274737,-0.054793,1.141003,-0.353095,-0.911911,-0.448174,-1.217043,0.478492,-0.117252,-0.072428,-0.514025,0.687467,0.777602,-0.04478,-0.273266,0.878258,0.735862,-0.566264,0.105391,-0.322686,0.55948,-0.262701,-0.025469,-0.098679,-0.168662,0.451972,-0.05261,-0.227926,0.77681,0.532813,0.690641,-0.122978,-0.618105,0.674693
partie,-0.729511,0.321671,-0.415606,-0.174971,0.75668,-0.195775,-0.132767,-0.715949,-0.398522,0.148986,-0.06823,-0.0111,-0.245824,0.539134,-0.41023,0.593291,-0.356423,-0.712246,1.260061,0.188032,0.15052,0.391421,0.469512,0.886584,0.102569,-0.004581,-0.277314,0.398723,-0.113665,-0.177026,0.735131,0.082024,0.407326,-0.724587,-0.879314,0.212314
relation,-0.316662,-1.410316,0.251231,0.147757,1.637293,-0.050973,1.01853,0.16213,-0.019097,1.172201,0.273993,-0.286873,0.186762,0.229441,0.17577,0.441432,-0.05172,-0.211132,0.437101,-0.125776,-0.037486,0.538461,0.169307,0.248434,-0.952254,1.29802,-0.307373,0.298059,-0.738882,-0.103275,-0.050597,0.46848,0.564117,-0.469858,0.024879,0.056988
