word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
relation,-0.334528,0.870567,0.516846,-0.229276,1.199399,-0.234617,-0.981362,-0.175516,0.188665,-0.341884,-0.110061,-0.673503,0.9832,0.110949,-0.54973,-0.463808,1.492524,0.221337,-0.464792,0.752597,-0.135489,0.035225,-0.544024,0.523853,-0.249515
courbe,0.009342,-0.347174,0.385049,-0.91387,-1.460954,0.79771,0.659253,0.75145,-0.547371,0.448799,-0.366547,-0.416327,1.389028,0.562135,-0.771896,1.697066,1.020588,-0.631971,0.293661,0.513728,-0.606916,0.367306,1.163694,-0.004405,0.24079
différent,0.546955,-0.400329,0.43682,-0.350529,-0.217215,0.294619,-0.51962,-0.867752,-0.547935,0.109128,-0.22552,-0.995182,1.432998,0.646877,0.64682,-0.691216,1.967205,0.0238,0.476538,1.088933,-0.308061,0.170883,0.398638,-0.248264,0.42194
complexe,0.998712,-0.119856,0.875876,-0.397592,-0.075775,0.641359,-0.377513,-0.047108,0.021226,0.77547,0.174022,-0.203684,1.665458,0.219048,0.237485,-0.035121,1.397538,-0.153589,-0.511553,1.149047,-0.474924,-0.264111,0.34678,-0.124894,0.773673
matrice,0.337417,0.052062,0.38009,-0.94621,-2.222221,0.86106,-0.633525,0.732969,0.45499,-0.375597,-0.245742,0.423445,1.400645,0.691058,0.156278,0.67048,0.021715,-0.979056,0.181595,1.366909,-0.652484,-0.805205,-0.139906,-0.133304,0.403154
domaine,-0.136658,0.129066,0.852987,0.130182,0.237688,0.46584,0.033432,-1.219707,-0.773178,-0.166824,0.069039,-0.7322,1.816177,0.201695,0.660059,-0.417255,1.015824,-0.14468,-0.87056,0.909516,-0.470639,0.445196,-0.484806,1.25266,0.327981
fois,0.104771,-0.322655,0.455382,-0.245396,0.205861,-0.357753,0.136344,-0.8245,-0.271393,-0.808202,-0.203063,-0.438463,-0.83814,0.498653,0.099207,-0.302954,1.98816,0.225028,0.485753,0.60457,0.019166,0.544511,0.390332,-0.13009,0.830773
type,0.541995,-0.294149,-0.382567,-0.029963,-1.102589,1.362633,-0.206184,0.126444,-0.682023,0.488514,-0.149459,-0.644795,1.263873,1.024535,1.013076,-0.465996,1.40856,-0.944402,-0.024779,0.891527,0.272964,0.603965,0.53331,-0.721866,0.503085
mot,0.336124,0.343064,-0.28061,-0.487885,-0.012687,-0.231958,-1.280172,0.049424,-0.239305,0.597133,0.35087,-1.800633,0.330486,0.898443,0.752537,-0.560543,0.49739,-0.00037,1.399918,1.414902,-0.318887,0.069658,0.732193,-0.20268,-0.302084
algébrique,0.517959,0.501461,0.433807,-0.727291,-1.819384,0.926048,-1.042515,1.329587,-0.366816,0.468269,-0.683792,0.002658,1.412182,0.874706,-0.541428,1.190173,-0.135891,-0.763721,1.437049,1.458521,-0.956182,-0.561369,-1.252473,0.197848,0.115426
degré,-0.523338,-0.041335,-0.916324,-0.903474,-1.000392,0.944335,1.229606,0.000268,0.558236,-1.470459,-0.604006,-0.680542,0.412072,-0.707024,-0.091125,-0.550898,-0.174972,-0.018526,-0.332046,0.844122,1.914001,0.646093,0.696529,0.927806,0.72418
langage,0.112547,0.088699,-0.25505,-0.209884,-0.528223,1.048163,-2.192389,0.318438,-0.325169,1.339305,-0.126573,-1.006473,1.745073,0.647716,-0.032144,-0.839599,0.484245,0.363661,1.148917,0.917028,-0.586483,0.564754,0.246672,1.326893,0.015872
nul,0.336716,0.161138,0.6609,-0.718565,-0.537905,-0.544704,0.152602,0.331983,0.052795,-0.540346,-1.072133,-0.558284,-0.849575,0.980538,-1.351566,-0.05538,1.723731,-1.090545,1.271117,0.460543,0.297526,-0.009148,-0.86221,-0.618222,0.252568
