word,1,2,3,4
stratégie,-0.016244,0.707816,-1.108714,-1.883541
optimal,-0.828622,-0.571052,-1.687529,-2.378155
variance,-1.144681,-1.720189,-0.92331,-2.405495
permutation,-0.566539,-1.742592,-0.68286,-1.825701
disque,-1.205143,1.16751,-1.638242,-0.532907
tenseur,-0.839736,-1.762753,-0.057917,-2.389272
hyperbolique,-0.181685,-2.486293,0.057311,-2.295462
décomposition,-0.15389,-0.96156,-0.776297,-2.501808
elliptique,0.388864,-1.834896,-0.653789,-1.706011
mesurer,0.496529,-0.434729,-2.253289,-1.534234
rang,1.240163,1.158217,-0.597659,-0.186522
Leibniz,-0.474036,-0.855052,1.873394,-1.010948
boule,-0.182259,-0.1923,-0.767575,-1.272489
branche,1.462271,0.284949,-0.187493,-0.518824
partition,-0.332633,0.208549,-0.206529,-0.608093
fermé,0.942235,-0.493327,-1.2117,-0.59637
invariant,-1.060969,-1.548008,-0.376123,-2.080475
diviser,1.815902,0.394976,-1.035208,-0.606938
diviseur,-0.265396,-1.804386,-0.896451,-1.671551
Banach,-1.243011,-2.364159,0.607585,-1.529396
logarithme,-0.569199,-1.788611,0.044194,-2.079464
cent,1.302025,1.283202,-0.700742,-0.135448
décimal,-0.524333,-2.021631,-0.888676,-1.511739
espérance,0.338154,0.453166,-0.130723,-0.479067
estimer,0.904537,0.776836,-1.14883,-1.233874
périodique,-0.181697,0.039825,-0.548579,-0.9297
harmonique,-0.700746,-0.730633,-0.59855,-2.034933
déterministe,-0.872852,-1.439956,-0.255235,-2.686054
intégrer,0.998734,1.036174,-1.430519,-0.292717
extérieur,1.29204,0.948723,-1.629742,-1.257747
interne,0.971628,0.525505,-1.393913,-0.781721
absolu,0.528582,0.344401,-0.385828,-1.861203
converge,-1.429373,-1.511401,-0.261984,-2.355399
unitaire,0.367916,-0.832761,-0.752684,-1.133696
multiplier,0.532838,0.753109,-0.748686,-1.613423
global,-0.816309,0.148546,-2.343474,-0.843981
modulo,-0.997722,-2.217373,-1.367731,-1.100847
trivial,-1.240623,-1.168061,-0.538065,-2.119003
abélien,-1.12023,-1.899268,-1.137546,-2.154779
Bernoulli,-0.062852,-1.610041,1.834386,-1.158872
borné,-0.266816,-1.771096,-0.388501,-1.969766
remarquable,1.397066,0.737254,-0.50937,-0.859843
hauteur,1.590009,0.065805,-2.053442,-0.854833
supplémentaire,0.350041,0.93937,-2.113415,-1.338204
Pascal,-0.352334,1.609895,1.10917,0.577839
NP,-0.625166,-1.680943,-0.338972,-0.756132
univers,-1.007493,1.469702,-0.567737,-1.509699
cartésien,-0.490872,-1.427446,0.701071,-2.173267
sept,1.173639,1.792034,-1.031662,-0.009474
noyau,0.356763,-0.585695,-1.566567,-1.986305
canonique,0.71923,-0.79808,0.412355,-1.823942
isomorphe,-1.157582,-1.709617,-1.146633,-1.752083
évaluation,0.253771,0.186841,-1.623958,-2.099586
intégration,0.684117,0.126059,-1.239964,-1.606471
combinaison,-0.52402,0.188379,-1.535715,-2.067953
précision,-0.031203,0.164208,-1.350526,-2.154378
spécial,-0.402261,1.566558,-1.175194,-0.049448
isomorphisme,-0.886603,-1.859329,-0.795463,-2.216085
idéal,0.02831,0.814181,-0.208413,-1.938003
complémentaire,0.080196,0.242329,-1.099724,-1.262954
riemannien,-0.625871,-2.77318,-0.325241,-2.147519
Dirichlet,-1.167168,-1.881157,0.928672,-1.757064
Gödel,-1.742131,-1.375649,1.330216,-1.063752
Neumann,-1.035462,-0.212825,1.61393,0.775134
transformée,-1.351702,-1.699005,0.828433,-2.216788
régression,-0.128502,-0.910203,-0.609816,-2.280968
infinité,-0.848014,-0.970846,-0.04347,-2.769922
Cantor,-0.914065,-0.89186,1.391184,-0.460317
modélisation,-0.827526,-0.779374,-1.128447,-2.223785
tracer,0.742924,-0.418518,-0.694771,-1.07414
cône,0.667399,-1.502761,-1.098362,-1.793088
cubique,0.159206,-2.080917,-0.671488,-1.855041
simplifier,0.042798,-0.205811,-0.798712,-1.825371
composition,0.232278,1.243301,-0.862394,-0.457672
triangulaire,1.346844,-1.396737,-0.819811,-1.659938
Poincaré,-0.006116,-1.078503,1.459439,-0.436622
réflexion,0.014777,0.939397,-0.073095,-1.761227
huit,1.117565,1.703177,-1.408962,-0.064295
stochastique,-1.38519,-1.628994,0.217163,-2.335873
coloration,-0.476666,-0.889283,-0.751824,-2.451325
diamètre,0.763278,-1.00446,-2.4754,-1.222868
négation,-0.823066,-0.804825,0.502749,-2.467462
réduction,0.767442,0.059131,-1.69964,-2.171642
Markov,-0.920195,-1.81686,1.00233,-0.703924
conique,0.71959,-1.808612,-0.666209,-1.772518
probabiliste,-0.573532,-1.528679,0.175299,-1.68808
sphérique,0.059973,-1.734895,-1.02096,-2.242658
tangente,-0.210312,-2.227045,-0.146482,-1.917861
dérivable,-0.783506,-1.966139,-0.562359,-2.383268
adjoint,0.588921,1.338368,0.39036,0.748042
bijection,-0.656982,-1.941769,-0.306265,-1.909972
estimateur,-1.409059,-2.167989,0.099825,-2.248423
compter,1.991392,0.407097,-1.580656,0.722796
homogène,0.662242,-0.580612,-1.216749,-2.549122
neuf,1.386177,1.499118,-1.114308,-0.001285
Laplace,-0.514978,-1.164286,1.47442,-1.05113
support,-0.539899,0.01894,-2.267476,-1.521907
évaluer,0.40818,0.16521,-1.804219,-2.015978
Fibonacci,-1.18529,-1.890888,0.564884,-1.323966
étoile,0.011231,0.685528,-1.246265,-0.341378
récursif,-1.17478,-1.644346,-0.137377,-2.529101
priver,0.7747,1.901668,-0.576419,-0.221796
vingt,1.164973,1.695611,-0.921063,-0.04528
trigonométrique,-0.551281,-2.014605,0.181417,-2.334674
moitié,1.862253,1.114086,-0.855619,-0.79473
trace,0.647459,0.863523,-0.522435,-1.348126
faisceau,0.192023,-1.407991,-1.31616,-2.081399
irréductible,-0.672281,-1.45109,-0.266026,-2.097002
intégrale,-1.614529,-0.937072,-0.063926,-1.022361
corrélation,-0.716987,-0.506375,-0.978981,-2.790485
pôle,1.45596,-0.16763,-1.519698,-0.488351
Poisson,0.635746,0.19303,-0.547766,-1.332097
proportionnel,1.016233,-1.131875,-1.30093,-1.595608
Lebesgue,-0.387837,-2.210752,1.195168,-1.532886
générateur,-0.448865,-0.986084,-1.880124,-1.979213
flot,0.546862,-0.592056,-0.247704,-1.547489
Lagrange,-0.088772,-0.881314,1.215413,-0.532738
Viète,-0.224317,-1.473647,2.283276,-1.318792
centrer,0.155584,0.240292,-0.880839,-1.184684
croissance,0.803576,0.261742,-1.920598,-2.063148
modulaire,-0.830958,-1.474897,-0.985917,-1.984079
fractal,-1.496753,-1.627688,0.111638,-1.286813
grammaire,-0.053168,-0.589711,0.661348,-1.247188
prédicat,-0.12722,-1.294648,0.992019,-2.121964
Russell,-2.071412,1.779962,0.84957,0.839493
polaire,0.146241,-0.749187,-0.664057,-0.855391
asymptotique,-0.752577,-1.528638,-0.114897,-2.668414
diagonale,0.435264,-1.49679,-1.058883,-1.335589
translation,-1.332414,-0.915507,-0.40904,0.169123
continuité,0.545783,0.402119,-0.456076,-1.695456
pavage,0.465611,-2.290048,0.190775,-1.770613
ellipse,-0.555027,-0.888539,0.281225,-0.776197
restriction,0.664569,0.087812,-1.050116,-2.136565
filtre,-0.625716,-1.101311,-1.552495,-2.379726
différentiable,-1.01257,-2.046813,-0.177827,-2.510656
holomorphe,-0.653588,-2.388039,-0.369403,-2.077167
strict,0.836446,0.288249,-0.240371,-2.532274
circulaire,1.629449,-0.521205,-1.20294,-1.604211
automorphisme,-1.30291,-2.108597,-0.944001,-1.926154
interpolation,-1.325701,-1.600479,0.008874,-2.006921
singulier,-0.203294,0.404724,0.172288,-1.765098
mesurable,-0.561518,-1.245926,-0.527755,-2.901304
imaginaire,-0.205943,1.090466,0.448997,-1.199222
polytope,-0.902635,-2.692417,0.12567,-1.227271
gradient,-0.584059,-1.44617,-1.597003,-2.558024
hamiltonien,-0.972551,-1.976949,-0.071172,-2.537487
restreindre,0.783991,0.444045,-1.023791,-2.026956
divisible,-0.726017,-1.95412,-1.06283,-0.758014
isométrie,-0.791583,-2.298908,-1.048353,-2.39836
Ramanujan,-1.380816,-1.914704,1.72064,-0.867294
stabilité,0.617087,-0.144214,-1.28479,-2.634176
irrationnel,-1.003112,-0.631179,0.50307,-2.897358
intégrable,-0.741869,-2.164283,0.103314,-2.744278
symplectique,-1.084973,-2.661577,0.325222,-2.05618
binomial,-0.689102,-1.987517,0.488345,-1.67443
factorielle,-1.295897,-2.124049,-0.768569,-1.827384
planaire,-0.526252,-2.323134,0.125086,-1.839563
homologie,-1.068625,-2.018888,-0.09738,-2.010924
largeur,1.76809,-1.224736,-2.396895,-1.238565
compas,-0.765689,-1.353203,-0.27977,-0.760272
foncteur,0.021647,-3.068694,0.375343,-1.301264
Taylor,-2.431738,2.125656,0.385151,0.858698
factorisation,-0.961827,-2.04516,0.4222,-1.952631
Euclide,-0.361533,-1.863633,0.98653,-1.015492
perpendiculaire,1.19692,-1.525127,-1.280045,-1.518372
croissant,1.087268,0.243942,-0.719533,-1.812491
corde,-0.715664,0.466339,-0.591398,-0.439354
abscisse,0.006317,-2.339469,-0.482,-1.373665
cyclique,-0.659999,-1.134011,-0.932806,-2.258866
Lie,-2.336188,-0.484438,-0.376371,-0.61395
interaction,-0.912942,-0.20189,-1.483928,-2.471428
Archimède,-0.167857,-1.732694,0.698835,-1.513396
quatrième,0.431387,1.784587,-0.958129,0.609675
inférence,-1.062165,-1.594075,0.341218,-2.831326
Borel,-0.308003,-0.535,1.782173,-0.105333
convergent,0.417495,-0.972675,-0.624531,-1.895024
spectre,-0.971802,-0.110963,-0.96661,-2.0141
déduction,-0.453966,-0.992676,-0.030601,-2.514307
spectral,-0.961384,-1.867599,-1.395804,-1.270138
implication,-0.240139,0.5547,-0.242241,-1.603756
décroissant,0.44143,-1.296488,-1.080441,-1.556707
triplet,-0.123677,-1.762371,-0.035908,-1.33682
génératrice,-0.615282,-1.709601,-0.852384,-2.146874
Pythagore,-0.021334,-1.482156,1.622199,-1.513284
équivalent,0.388963,0.031151,-1.207267,-1.145809
million,0.699308,0.291342,-2.600224,0.414563
singularité,-0.424333,-0.637973,0.280101,-2.124763
endomorphisme,-1.817937,-2.31575,-1.055649,-1.96965
indépendant,0.546799,0.998597,-0.506422,-0.603658
tore,-0.02187,-1.924721,0.159952,-1.162941
significatif,0.81711,0.69884,-1.302533,-1.96867
semblable,0.458477,0.37834,-0.853096,-2.099171
sinus,0.58489,-2.490864,-0.210726,-1.582016
dérivation,0.822474,-1.574849,-0.499311,-1.61172
tribu,1.277147,0.52665,0.350565,-0.557977
uniformément,-0.372762,-1.483958,-0.582023,-2.551248
Boole,-1.625384,-1.977093,1.076806,-1.123661
lisse,0.709571,-1.198488,-0.641163,-1.987096
booléen,-1.546,-1.682022,-0.561086,-2.309408
infinitésimal,-0.71704,-1.838103,0.151251,-1.919868
cohomologie,-0.674273,-2.946402,0.269514,-1.677088
Legendre,-0.330448,-0.609707,2.086089,-0.455565
pondérer,-0.565858,-1.746542,-1.226614,-1.828509
médian,1.144748,-1.359115,-1.414639,-1.189751
multiplicatif,-0.805628,-1.997097,-0.580325,-2.191964
Peano,-0.926195,-1.96003,1.686378,-1.54488
quadrature,-1.057602,-1.797762,0.443515,-1.484794
