word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
relation,0.521008,-0.190979,-1.614197,-0.357962,0.50893,-1.409085,-0.831796,-0.111798,-0.842465,-0.250934,-0.216548,-1.142517,-0.21094,0.886111,-0.460389,-0.341961,-0.515954,0.14178,0.044279,0.330352,0.203254,-0.224649,-0.149631,0.19721,-0.3883,0.600189
courbe,-0.633876,0.720616,0.332691,-0.559657,0.581354,-0.336548,-0.01324,2.720756,0.227564,-0.272333,-0.885504,-0.293862,-0.120217,-0.054512,-0.687001,-0.815447,-0.216456,-1.34661,0.420755,-0.596419,-1.180187,1.173657,-0.489402,0.172756,0.632679,1.274068
différent,0.318709,0.169242,-0.194658,-0.222246,-0.054913,-0.95597,-0.990036,1.418879,0.017028,0.571906,-0.759381,-1.19678,0.311837,1.303707,1.25335,-0.517885,-0.300652,0.018104,-0.35861,-0.237806,0.556738,0.512313,-0.115898,-0.326719,-0.740915,0.769563
complexe,0.220122,-0.551432,-0.276851,-0.885756,-0.252348,-0.747982,-0.924407,1.953104,0.155601,-0.400937,-0.036222,-1.036857,0.020865,0.685535,0.176527,-0.542387,-0.970811,-0.012793,0.409068,-0.326377,0.169095,0.718341,-0.048448,-0.29959,-0.302622,0.833308
matrice,-1.31057,0.615482,-1.210331,-0.78142,0.018824,-0.345775,-0.741483,2.522016,0.243945,-0.484014,0.02061,-0.105334,0.604397,0.083846,-0.045944,-0.49174,-0.047843,0.7422,0.779852,-0.957803,-0.73431,1.518085,-0.745745,0.31564,-0.14919,0.261262
domaine,0.628231,-0.466555,-0.465161,-0.676354,-0.025014,-1.262553,-1.897968,0.398965,-0.007935,-0.572144,-0.787589,-0.939182,-0.169578,1.395354,0.197495,0.324661,-0.10129,0.520957,-0.177988,-0.63824,0.044492,0.043751,-0.353589,-0.908692,0.454716,0.526802
fois,0.264304,-0.23586,0.603116,-0.025892,0.482902,-0.810492,-0.050469,-0.109183,-0.580714,0.40455,-0.938713,-0.825783,-0.009279,0.684376,0.947567,-0.735125,-0.055062,0.121092,-0.470957,0.123741,-0.60651,0.426142,-0.466405,0.38381,-1.541461,-0.125337
type,-0.086364,0.163827,0.057262,-0.62879,0.117598,-0.713843,-0.452465,2.794426,-0.191013,0.577942,-0.299269,-0.090936,0.378914,0.644859,1.048692,-0.035555,-0.174686,0.530374,-0.589779,-0.081466,0.264769,0.681507,0.000425,-1.159338,-0.225598,0.294375
mot,-0.458683,1.004542,-0.758875,-0.626758,-0.143507,0.02207,-0.723895,1.146069,-0.308543,1.230525,-0.411984,-1.183882,1.076478,0.392676,0.845461,0.652866,-0.944644,-0.218247,-0.987655,0.121733,0.345345,-0.19594,0.02851,0.670396,-0.942493,1.122114
algébrique,-0.788769,1.588995,-1.599235,-0.698774,0.976117,0.136303,-0.786578,2.08164,-0.060617,-1.017,-0.17401,-1.228288,0.131894,-0.00677,-0.885811,-0.202678,-1.572575,-0.052437,0.528984,-1.154908,-0.508548,1.871751,-0.767426,0.163434,0.483688,0.886109
degré,0.727658,-0.078606,0.331699,1.121562,0.18386,-0.708784,-0.686039,0.910428,-0.688817,0.496552,-0.026412,0.243357,1.114351,-0.198617,-1.81718,0.741758,1.075715,0.070469,-1.311996,-0.343171,-0.649559,1.250827,-1.140315,-0.683253,-0.684677,-0.608952
langage,-0.627965,0.677846,-1.460054,-0.150541,0.262045,-0.029442,-0.518315,1.171277,-0.386773,0.224825,-0.406728,-1.853066,0.493272,0.321775,0.459964,0.498057,-1.344423,0.007289,-1.157879,-0.75866,0.480503,1.310613,0.686718,-0.529015,0.511237,1.554367
nul,-0.321849,0.881869,-0.649997,0.382349,1.375036,-0.755368,1.048582,1.369088,-0.902698,0.093534,-0.938368,-0.396489,-0.102358,0.837166,-0.287819,-0.789423,-0.894112,0.41482,0.350159,-0.143065,-0.703376,0.173111,-1.101153,1.652744,-1.02708,-0.305893
moins,0.51731,0.048794,0.753285,0.040607,0.151561,-1.198908,-0.470732,1.057333,-0.434426,1.646135,-0.793622,-0.306378,-0.065775,1.629406,0.825009,-0.633405,-0.381508,0.275401,-0.485494,0.342214,-0.613993,0.665797,-0.759971,0.310198,-0.887252,0.46788
objet,-0.345562,0.637718,0.267425,-0.964478,-1.019617,-1.620927,-1.008238,1.327958,-0.455195,0.54411,-0.342518,-1.776453,0.130854,0.432882,0.328252,-0.14308,-0.109647,-0.051301,0.494392,-0.464747,0.427361,0.300575,-0.327353,-0.695046,-0.387373,0.190401
triangle,-0.095338,0.563519,-0.316616,-0.090313,0.534135,0.23211,-0.243584,2.015534,0.489194,-0.139203,-0.601979,-0.185909,0.797557,-1.020188,-0.061546,-1.053714,-0.495494,-0.761243,1.57979,-0.170847,-0.197301,-0.13101,-0.408983,-0.101626,0.052459,0.587741
structure,0.360754,-0.094982,0.004366,-0.71048,0.472826,-0.812741,-1.566606,2.348119,0.321704,-0.285722,0.311232,-0.700649,-0.201324,0.735441,0.383219,-0.840351,-0.338647,0.16141,0.659422,-0.572204,0.623348,0.896413,0.252168,-0.439724,-0.357427,0.711808
