word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
cercle,0.072738,-0.815401,0.102966,-0.551756,-0.057327,-0.078032,0.453041,0.253981,-0.537897,-0.047849,-1.038984,0.025227,0.940516,-1.480933,0.670431,0.034268,0.794834,0.10853,-0.194644,-0.048567,0.704686,-0.282616,-1.184325,-0.443565,0.201273,0.34035,0.607558,0.192986,0.89084,-0.660457,0.524371
partie,-0.391029,-0.316569,-0.95424,-1.369751,-0.030072,-0.574526,-0.297057,0.342328,-0.122399,-0.194141,-0.894136,-0.542874,0.32321,-0.781653,0.101166,-0.371359,0.536012,0.140065,0.827862,-0.312746,0.258445,1.146363,-0.41615,-0.509048,0.270024,0.218088,-0.301101,-0.20043,-0.03326,-0.128308,-0.35219
relation,-0.118111,0.69104,0.966479,-1.013031,-0.638912,-0.345345,0.092893,0.353851,-0.425706,-0.831425,-0.519897,-0.852269,0.116923,0.009126,0.457519,-1.020618,0.939663,0.053417,0.089404,-0.063633,0.142641,-0.017946,-0.294753,-0.173324,-1.088709,0.800337,0.187374,-1.148142,0.577074,-0.677109,-0.333255
courbe,0.284871,0.214611,0.161227,-1.849195,0.096313,0.385226,0.813409,-0.031504,1.051239,-0.506954,0.832501,0.093616,0.291065,-2.200664,0.331822,-0.089128,0.636298,-0.495692,-0.796107,0.60039,1.207461,0.273832,-1.227192,-0.800655,-0.76278,-0.730666,0.624346,-0.722735,0.158276,-0.102564,1.448304
différent,0.040342,-0.198635,-1.145217,-2.169591,-0.464126,0.030764,-0.253753,-0.127535,-0.389061,-0.381333,-0.405638,-0.30115,0.497461,0.253249,-0.384004,-0.212236,0.540121,0.255449,0.339286,-0.435863,0.457852,0.40901,-1.395438,-1.156757,-0.28609,0.216299,-0.170425,-0.817521,0.131896,-0.010818,-0.648704
complexe,-0.750037,0.621785,-0.876028,-2.142274,-0.084855,0.995164,-0.06113,0.162443,-0.393887,-1.097497,0.250778,-0.238289,0.811778,-0.305388,-0.1796,-0.120256,0.721355,-0.554888,0.398608,0.056181,0.400982,-0.000387,-0.804187,-0.339725,0.113184,0.455701,0.644153,-0.28199,0.192308,-0.429645,0.111924
matrice,0.272552,1.049924,-0.389289,-1.029681,0.432589,0.883162,0.696058,0.180533,-0.124156,-1.174101,1.349881,-0.238041,-0.132148,-0.214944,-0.308299,0.153989,-0.260661,-0.839187,-0.271943,0.269877,1.328265,-0.184428,-1.827694,-1.075362,-0.252127,0.138573,0.618663,-0.679375,0.26494,-1.01227,1.714166
domaine,-0.215745,0.532632,-0.28408,-1.629162,-0.646306,0.818646,0.380944,0.766193,0.352266,-0.220057,-1.234291,-1.102363,0.522057,0.096043,-0.488296,-0.614414,0.742041,0.300744,0.925182,0.352415,-0.265688,0.160046,-0.936789,-0.072433,0.286568,0.153161,-0.144588,-1.246345,0.344776,0.295486,-0.288482
fois,-0.105692,-0.38777,-0.633451,-0.830576,-0.050965,-0.91111,-0.615789,-0.371128,-0.608082,-0.302234,-0.888559,-0.140868,-0.23586,0.034442,-0.762055,-0.603981,0.690068,-0.024469,0.212251,-0.933297,0.21357,0.456092,0.082024,-1.281683,-0.504407,-0.110378,-0.38506,-0.194288,0.655827,0.155882,0.268605
type,-0.293802,0.249897,-1.941402,-1.588049,-0.682522,0.503923,0.263001,-0.022323,0.381251,-0.611452,0.707164,-0.410567,0.958738,0.354242,0.362796,0.297094,-0.226626,-0.417833,-0.15107,-0.243046,0.467652,0.416958,-1.171385,-1.642597,0.071063,-0.298325,-0.375735,-0.563165,0.050652,0.248648,-0.288869
mot,0.385984,0.173009,-0.814565,-1.123083,-0.722745,-0.216939,0.793989,-0.593105,-0.742884,0.060702,-0.125307,1.132938,-0.049083,0.248002,0.82311,0.099738,0.357382,0.668426,-0.074002,-0.616487,1.324651,1.288586,-1.376156,-0.18197,-0.91247,0.287115,0.278193,-0.948289,0.16366,-0.537827,-0.810965
algébrique,-0.08428,1.488205,-0.172121,-0.535416,0.213727,1.256545,1.119538,0.497633,-0.170782,-0.717434,0.804064,0.341378,0.843242,-0.581411,-0.287496,-0.442645,1.11705,-0.967038,-1.302666,0.463502,1.217674,0.000245,-1.795712,-0.388621,-0.257202,0.410828,1.940983,-0.819602,0.38999,-0.625233,1.290202
degré,0.970256,0.795239,-1.424779,1.209317,0.762994,0.503546,0.245095,-0.660391,0.153576,0.156544,-0.566859,-1.010492,0.149443,-0.704721,0.761992,-0.290399,0.983602,-0.260968,-0.33634,0.471779,1.269998,-0.603824,0.170254,-0.721281,-0.425596,-0.726678,-0.806846,-1.385023,-0.551957,1.063514,0.218475
langage,0.51058,0.472107,-0.317713,-1.409388,-1.385084,1.190924,0.84789,-0.321992,0.029674,-0.321109,0.50657,-0.04028,-0.152051,0.822149,0.103779,0.28583,1.375041,-0.008493,-1.048686,-0.600544,0.87042,0.517443,-1.935166,0.158146,-0.723668,0.118028,1.226218,-0.926555,0.013381,-0.370669,-0.577449
