word,1,2,3,4,5,6,7,8,9
optimisation,-1.395638,-0.673735,2.01841,-2.351619,-1.047019,0.663776,-0.179559,0.416491,0.81313
Fourier,0.197289,-1.14183,0.880109,0.350991,-0.973061,1.069641,-1.144312,0.85165,1.464611
dériver,-0.65983,0.651668,-0.300361,-1.810477,0.326253,0.375871,-0.863653,0.254935,-0.147371
module,-0.919341,-0.354757,0.953467,-2.461976,-0.598423,0.099543,-0.427072,1.333462,0.020544
maximal,0.113412,0.04561,-0.19468,-3.02556,-0.154162,0.826057,0.694657,2.267683,-0.893326
paire,-0.207921,-1.044458,-0.708415,-1.620123,0.256993,-0.550379,-0.370348,0.805301,-1.059939
uniforme,0.229848,-0.790095,-0.65182,-1.633189,-0.277921,0.377651,0.154092,0.088943,0.042679
action,-0.310965,0.538275,0.944875,-1.723785,-0.473573,1.03402,0.779702,-1.235853,-0.64962
total,0.528217,0.943084,0.251857,-2.185497,0.297074,0.600919,1.502524,1.19247,-1.538608
polygone,-0.127418,-1.083616,0.116178,-1.009704,0.419665,-0.516537,-0.350922,1.523914,1.279193
division,1.06358,1.467975,0.607161,-0.584075,0.398198,-0.287355,2.208824,0.939797,-1.186183
signe,-0.072589,-0.049266,0.139194,-0.825363,0.476696,0.140914,0.527079,-0.914478,-1.112332
troisième,1.093655,0.332506,-0.005456,-0.748297,0.414059,-0.193947,0.972969,-0.448765,-1.920145
composante,-0.396608,0.166548,0.463172,-2.075367,0.390463,1.089052,0.374426,0.433535,0.948607
paradoxe,-1.005821,-0.795593,0.222464,-0.34387,-0.303917,1.757677,-1.157503,-0.40066,0.389816
égalité,0.008354,-0.666472,1.212241,-0.853227,0.540066,1.448606,1.496025,-0.934592,-0.740345
critère,-0.536227,-0.281622,1.348164,-2.337961,0.55419,1.905201,0.644782,-0.194244,0.335887
orthogonal,-0.547381,-2.173776,0.537065,-1.695526,1.16046,0.317575,-0.476528,1.506511,1.000793
moment,0.266461,-0.057267,-0.757941,-1.469068,-0.518323,0.810812,0.576778,-1.120159,-1.411371
conséquence,0.03585,0.186655,-0.541376,-1.81093,-0.748428,1.592308,1.567863,-0.747094,-0.243136
orienter,0.000313,-0.189784,0.119621,-2.699929,0.40581,-0.08292,-0.783367,-0.448258,0.61544
courbure,-0.486053,-1.919011,-0.591745,-2.031822,0.338658,1.134105,-0.72195,1.431921,0.318401
couple,0.259699,-0.540009,-0.464358,-0.697569,-0.658171,-0.012831,-0.051182,-1.071609,-1.304367
relatif,0.244146,0.650412,1.050911,-1.886175,-0.043134,2.580299,0.507008,-0.037471,0.015556
morphisme,-1.740748,-1.098533,-0.049423,-1.168661,0.201802,1.682115,-0.877172,2.786029,-0.012979
central,0.96404,1.626806,-0.183156,-1.822526,0.354243,-0.544998,0.495684,-0.130901,0.28076
