word,1,2,3,4,5
ordonner,-0.25982,1.855359,-0.936712,0.378383,-0.753509
maximum,2.633495,0.351267,0.473222,-0.701325,-0.019353
variation,2.101107,-0.580411,-0.002077,0.323825,0.027628
pair,-0.795449,1.205821,-0.220172,0.578683,-0.570635
projection,1.760826,-0.492199,-0.284063,0.18763,0.102248
ajouter,1.942801,0.610521,0.035574,0.255569,-0.910178
Fermat,-0.936713,0.429858,-0.94236,1.299871,2.207152
fonctionnel,2.480493,0.636821,-1.138933,-0.187187,0.875923
intérieur,1.894666,1.387356,0.573976,0.53607,-1.100102
milieu,1.854084,1.440792,0.217817,0.135095,-1.078021
tendre,1.975753,0.715291,-0.927742,1.024442,-0.859791
expérience,1.560747,0.339541,-1.54504,-0.275417,-1.211544
voisinage,1.304022,1.324224,-0.558158,0.870331,0.279388
commutatif,1.412743,-0.703304,-1.139311,0.082077,2.686423
estimation,1.667791,0.899111,-0.291436,-1.05375,0.364659
projectif,0.932427,-0.89008,-1.323317,0.561447,2.788512
quotient,0.800221,-0.005941,-0.943649,-0.499269,2.345047
Newton,-0.542456,-1.175577,-0.728855,0.116221,-0.103333
dix,1.130662,1.028477,0.505361,-0.290517,-1.798513
localement,1.933657,1.167494,0.126396,0.489056,0.438746
borne,1.471894,0.134338,0.714322,0.619952,0.36558
exact,1.735511,0.878239,-1.124382,0.529701,-0.088088
six,1.336557,0.516278,0.917153,-0.383783,-1.761278
impair,1.386519,0.439832,0.901447,0.631956,1.169036
équivalence,1.486041,0.259848,-1.144171,-0.442569,1.595172
Cauchy,-1.176518,0.068505,-0.531642,1.602823,2.131186
échelle,2.405712,0.929583,-0.116127,-0.31272,0.047638
rectangle,1.859776,-0.859568,1.045761,1.70146,1.124039
ordinal,-0.379415,0.224294,-0.991194,-0.528032,2.8323
échantillon,2.542008,-0.075243,-0.498335,0.239368,0.68377
réciproque,1.063838,0.393512,-2.739279,0.335663,0.42781
minimum,2.483359,1.066644,0.025767,-1.303303,0.177714
engendrer,2.139325,0.626034,-1.550886,0.129936,0.362183
stable,2.583261,0.515107,-0.567984,-0.266227,0.371751
algorithmique,1.093151,-0.856042,-2.263338,-0.661425,2.240296
fibré,1.125963,-1.250666,0.467951,0.62817,3.535944
universel,0.492406,1.214512,-0.732446,0.131292,-0.61395
union,-0.176256,1.715547,-0.166915,-1.630101,-1.555956
diagramme,1.697382,-0.663329,-0.367279,0.223706,1.544229
événement,0.959114,0.907103,-0.492262,-0.7302,-1.599779
Turing,-0.419877,-1.071821,-1.84559,-0.294879,1.258041
addition,1.25435,-0.428881,-0.252258,0.062276,0.980552
stratégie,1.645648,0.661312,-1.700208,-1.375315,-0.423704
optimal,2.807744,-0.001459,-0.984517,-0.709462,1.176839
variance,1.223092,-0.59832,-1.261456,-0.521619,2.545825
permutation,1.250497,-0.542897,-0.36169,0.746138,2.138877
disque,1.915252,-1.583759,0.419428,-0.057287,-1.305803
tenseur,1.05707,-0.355588,-1.595772,1.099653,2.473188
hyperbolique,0.95829,-0.572716,-1.363485,1.606431,2.908036
décomposition,2.349313,0.161013,-0.836686,0.956304,1.432428
elliptique,2.106716,-0.554827,0.68117,2.01319,1.458277
mesurer,2.869685,0.114579,0.794421,0.223366,0.42925
rang,0.667292,1.262292,0.323244,-0.190496,-1.011639
Leibniz,-1.12164,-0.219169,-1.534804,0.709564,1.431424
boule,1.790739,-0.544694,0.440885,1.260342,-0.32096
branche,0.568754,1.467764,0.454544,0.598774,-0.193366
partition,0.743947,-0.343945,0.014415,0.590243,-0.203676
fermé,1.424474,0.569177,0.982856,0.393822,0.25288
invariant,1.108246,-0.001391,-1.397192,0.41457,2.41237
diviser,1.259571,1.831122,0.550555,0.078015,-0.286536
diviseur,1.065152,-0.512725,-0.519201,0.410761,2.509792
