word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
degré,0.433989,0.179405,-0.692409,-0.086104,0.319984,1.474745,0.745061,1.552759,0.643786,0.726091,0.207322,0.508302,-0.346743,0.371329,-0.657023,0.722006,0.920655,-1.520713,-1.243775
langage,0.188084,0.624613,-0.614541,1.107072,0.51288,0.773344,-0.006667,-0.921595,-1.248933,-0.725758,0.467296,-1.177742,-1.849787,0.802352,-0.374442,-0.736791,1.390473,-0.106119,1.095638
nul,1.686773,-0.166437,0.985324,0.711169,0.554355,-0.092249,-0.883033,0.90141,-1.514538,-0.904913,0.486436,0.303632,1.105341,0.495871,0.218737,1.157638,0.643584,-0.810964,-0.050995
moins,0.719897,-0.786833,0.014691,2.171738,0.14423,-0.213085,0.178763,1.148346,-0.101069,-1.207167,0.602341,0.622783,0.18526,-0.838253,-0.305855,0.406991,1.46637,-0.96488,0.516909
objet,-0.329906,0.036344,-0.379385,1.2342,0.483878,1.092161,0.677988,-0.209936,-0.417215,-0.716384,0.211501,-0.452225,-0.450974,-0.989107,-0.739856,-0.459062,1.333192,-1.010668,1.004937
triangle,0.048433,0.017998,0.072698,0.428024,-0.386238,1.255406,-0.402832,-0.535009,0.443354,-1.143926,0.789047,-1.266933,0.471405,-0.30532,0.63603,0.419971,-0.135794,0.56941,0.2735
structure,-0.07916,0.152486,-0.891917,0.887175,-0.423955,0.621963,0.063595,0.207673,-0.833975,-1.591782,1.193447,-1.053794,-0.077041,-0.36621,-0.737685,-0.386447,0.090757,-1.189021,1.248671
corps,0.376855,0.01536,0.349735,1.518662,-0.049606,1.247476,0.23938,-0.490955,-0.928587,-0.739214,0.748748,0.08,0.253025,-1.859011,-0.613437,-0.133425,-0.421712,-0.796969,-0.008864
rapport,0.550351,-0.239106,-0.002711,1.253114,-0.556418,0.545338,-0.627019,1.036552,-0.282156,-0.157912,0.614684,-0.065119,-0.405947,-0.293491,-0.982247,0.175945,1.341025,-1.461023,1.144683
longueur,0.549535,0.078277,-0.260981,1.522266,-0.958407,1.456719,0.381072,1.022112,0.532448,-1.511418,0.442291,-1.148423,0.772137,-0.992441,0.399051,1.418775,0.834346,-1.078608,-0.380778
informatique,-0.340656,0.813636,-0.067154,0.928462,-0.757769,-0.233025,0.715281,0.386159,-1.235426,-0.020635,-0.051176,-2.214476,-1.515963,0.713736,-0.643873,-1.66865,1.084728,-0.441289,0.772265
