word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
cercle,-0.236242,0.4256,-0.487843,-0.253005,0.892485,0.097272,0.626703,-0.272171,0.530864,0.343385,-0.360438,0.608317,0.242514,-0.71374,0.001449,-0.56884,0.78593,0.118867,0.240138,0.243083,-0.338202,0.425385,0.80682,0.185336,0.112888,0.587616,0.318968,1.008772,-1.110401,-0.234367,-0.178872,0.150793,-0.107063,-0.919391,-0.229902,-0.382801
partie,0.272614,0.14404,-1.028913,0.042128,0.885744,0.494664,-0.024748,-0.834785,-0.021315,-0.149657,0.43725,-0.254877,-0.088501,0.007876,0.098071,0.430431,1.052681,-1.024915,0.40488,-0.078459,-0.2888,0.802105,0.3383,0.373683,-0.150412,-0.412203,0.013773,0.365224,-0.834393,0.313054,-0.166947,0.154264,0.231942,0.06718,-1.011378,-0.058814
relation,0.659149,0.580733,0.267553,-0.967014,0.908593,0.604828,-0.516864,0.223615,0.40791,0.099804,0.267404,-0.552206,0.382496,0.449804,0.260309,-0.284803,0.920107,-0.225074,0.755972,-0.100769,0.599334,-0.047194,0.333556,-1.058578,-1.056185,0.334981,-0.559109,0.664427,0.151249,-0.192728,-0.274418,-1.079627,-0.319982,0.584337,-0.843982,0.178233
courbe,-1.569998,0.656706,0.643863,-0.653177,0.662761,0.753997,1.042821,-0.657898,0.703859,0.532994,-0.224775,-0.151863,1.265217,-0.237075,-0.042352,0.438481,0.544442,0.17495,0.404814,0.381223,-0.613303,0.657128,0.514417,1.170708,0.247651,0.221732,0.462909,0.227759,1.084077,0.238639,0.480944,0.013744,0.373307,-0.235388,-1.427693,-0.569807
différent,0.790253,0.44488,-0.761138,0.129805,0.762032,0.52716,-0.860807,0.037027,0.025857,0.012989,0.284559,0.465569,0.497716,0.469549,0.293582,0.003451,1.367871,-0.284684,0.81848,-0.148655,-0.159937,0.826234,0.925139,0.489763,-0.059579,0.06088,0.179451,0.219473,-0.526978,0.367453,0.71876,-0.012581,-0.152981,0.328664,-2.046122,-0.270009
complexe,-0.287846,1.081262,0.273353,-0.414254,0.499762,0.535818,-0.419209,0.487434,-0.408726,-0.488763,-0.235292,-0.073978,0.447938,0.150487,-0.207127,0.025323,1.031553,-1.273767,0.805269,-0.135065,0.24566,0.376508,0.870752,0.193007,-0.466455,-0.023838,0.834923,0.265187,-0.331555,0.404103,0.18396,-0.092552,-0.042666,-0.183779,-1.706402,-0.953104
matrice,0.19055,0.910707,0.789252,-1.141959,-0.244402,0.182024,-0.607069,0.39966,-0.466807,-0.133228,0.63038,0.677168,0.319431,0.071713,-0.019912,0.186627,0.108352,-0.337109,0.944014,0.532298,-0.200013,-0.338311,0.698804,1.108296,-0.251088,0.473973,1.753653,0.400417,1.512058,-0.222998,0.538625,0.45404,0.740796,-0.67576,-0.713658,-1.02034
domaine,0.749861,0.924867,0.015873,0.631507,0.720389,0.421851,-0.830582,-0.278722,-0.111129,0.121741,0.04634,-0.279336,0.877437,1.211904,-0.513218,-0.135497,1.137406,-1.071556,0.365489,-0.432586,-0.36628,1.365046,0.765413,-0.143945,-0.25302,0.460439,0.45121,0.357616,-0.366078,0.089348,-0.209554,-0.676572,-0.047148,0.684458,-0.478029,-0.215735
fois,0.755126,-0.326523,-0.555793,-0.349233,-0.067597,0.474104,0.212752,-0.873373,-0.176226,0.451896,0.345447,-0.096638,-0.264954,0.06021,0.48823,0.263014,0.68101,0.075245,1.201804,0.071401,-0.042732,0.414749,0.181375,-0.168458,0.233302,0.339749,-0.141289,-0.424011,-0.971176,0.404737,-0.210002,0.268118,-0.153565,-0.285677,-1.48205,0.666853
type,-0.502468,0.300921,-0.618087,0.128334,-0.074637,-0.540684,-0.651529,0.28453,0.437932,0.333285,-0.319064,0.537962,0.412577,1.489047,-0.026144,0.565043,0.478241,-0.479959,0.780215,-0.294711,-0.03115,0.235964,1.237047,0.921307,-0.13382,-0.400206,0.678599,-0.221269,-0.002072,-0.211585,0.832815,0.284365,0.520722,0.482824,-2.29047,-0.852797
