word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
degré,-0.305222,0.76021,-0.31191,-2.470629,0.913598,0.936674,0.714324,-0.773585,0.206335,-0.922267,-0.426745,-0.78342,0.573634,1.183631,0.685428,0.331632,-1.207749,0.369336,0.296431,-0.730864,-1.160269,-0.624457
langage,0.482833,-0.26746,1.393877,-0.678565,0.981048,0.73133,0.60167,0.518855,-1.157664,-1.521263,0.216375,0.43268,0.113498,-1.472898,-0.897043,2.131575,-1.943197,-1.0331,-2.06589,-0.696246,-0.697102,0.060244
nul,-1.282716,-0.381141,-0.610702,-2.630602,0.821287,0.476787,0.030908,-1.072146,0.97167,-0.028388,0.652468,-0.232252,1.464303,0.021541,-0.274975,-0.177459,-2.49868,0.344518,-0.837263,-0.644911,0.591441,-0.052038
moins,0.487125,0.553216,-0.289244,-2.808957,0.289194,0.804987,1.276467,-0.267888,0.131634,-0.630357,0.765502,0.501861,1.566659,-0.648582,-0.372945,0.709436,-0.730454,-0.528112,-0.197372,-1.436252,-0.30257,-0.050456
objet,0.982197,0.499668,0.814146,-1.849312,1.78385,-0.010613,1.018397,-0.556955,0.155186,-1.211463,0.612649,0.867256,0.664058,-0.459035,-0.607436,0.195629,-1.315143,-0.004288,-1.135762,-0.618287,-0.141588,-0.141717
triangle,-0.10604,0.435456,1.812071,-1.669725,0.056146,0.212972,0.564462,-1.239461,0.095089,-1.829661,0.740349,-0.631011,0.209858,-0.261462,2.137206,-0.207476,-1.942677,1.629915,1.16363,-1.532265,-1.179472,-0.731941
structure,-0.312282,0.759638,0.980599,-1.252551,1.619501,-0.26215,0.921004,0.464439,-0.160253,-1.233295,0.6684,0.299486,1.202083,-0.211415,-1.085984,0.266549,-1.717398,-0.174093,-1.352121,0.646745,-0.817747,0.897721
corps,0.433845,0.49066,0.160161,-1.778623,1.532977,0.355902,-1.59991,-0.474811,1.701444,-1.292778,0.744924,-1.034234,1.070243,0.531418,-0.952932,0.061824,-1.483232,-0.405971,-1.571447,-0.345548,0.080957,0.058266
rapport,-0.047022,0.944548,-0.455467,-2.287524,0.527067,0.875727,0.956037,-0.587919,0.275214,-0.551389,0.179651,-0.012114,-0.109549,-0.331794,0.51253,-0.943919,-2.253193,0.696581,-0.428811,-0.42807,0.085883,0.430181
longueur,-0.114005,0.942943,-0.082692,-1.99196,1.165675,0.788522,1.127247,-1.247505,-0.120277,-0.5641,0.138408,-0.893277,0.695643,-1.382972,1.478925,-0.374939,-1.622305,-0.442911,0.127064,-1.386844,-1.06907,-0.257238
informatique,0.967684,1.072026,0.059537,-0.148339,-0.649906,0.626161,0.605465,0.310989,0.058977,-1.961497,-0.009808,0.779418,-0.749898,0.102364,-1.183571,0.755472,-1.404939,-0.700006,-2.148469,-0.974961,-1.550491,1.428568
infini,0.378195,-0.430162,-0.364309,-1.805118,1.814294,0.335828,0.255404,-0.293021,0.375442,-0.242464,0.562952,-0.708699,1.036103,-1.219621,-0.751286,0.677142,-1.771664,-0.236669,-0.571094,-1.001284,0.12529,-0.170059
variété,-0.527383,1.683227,0.574844,-0.922258,2.546824,-0.297643,-0.531772,-0.045594,1.462562,-0.960513,0.385681,0.49877,2.113562,-0.367869,-0.893774,0.562374,-2.125098,0.910993,0.314357,0.043726,-0.723124,0.58983
ligne,1.583317,-0.155743,-0.561515,-1.441855,0.900292,0.155576,1.200474,-0.681513,-0.555285,-0.440325,0.730079,-0.49327,0.009737,-0.192432,0.712012,-0.931882,-2.034851,-0.005813,0.078619,0.217214,-1.862052,0.156563
positif,-1.664567,-0.307268,-0.794302,-2.851878,0.788569,0.00654,0.470838,-0.645098,0.522345,0.017672,0.45869,-0.254831,1.059235,-0.072628,-0.146143,-0.211805,-1.928978,0.695992,-0.835198,-0.920953,0.189794,0.047597
angle,0.010683,1.496933,1.349266,-2.684577,0.477093,1.133049,0.758966,-1.090914,0.008445,-1.128878,-0.716474,0.287979,-0.036811,-0.308798,2.0835,0.008465,-1.910597,1.715547,0.694305,-1.088903,-0.09608,-0.38177
polynôme,-1.985677,-1.146098,-0.33271,-1.381232,0.952012,0.785521,-0.833921,-1.007205,0.604741,-1.677597,-0.216909,-1.130444,1.289628,0.089796,-0.531308,-0.968041,-1.344207,0.030399,-0.816062,-1.277243,-1.598384,-0.183518
centre,1.108004,2.154525,0.24443,-1.625459,-0.673441,-0.138399,-0.013539,-1.739617,0.774146,-1.787014,-0.01522,0.066526,0.015186,0.006102,0.692003,-1.144466,-2.640834,0.80182,-0.022985,-0.430765,-0.218205,0.047636
démonstration,0.258166,-0.324639,0.416541,-1.305251,0.970137,1.889562,0.256831,1.10776,0.308575,-1.426224,1.376359,-0.808618,0.457519,-0.99776,-0.29125,0.468923,-1.489428,0.53474,-0.255215,-0.979595,-0.646609,-0.087137
vectoriel,-0.164137,-0.178329,0.365843,-1.781689,2.605722,0.611868,-1.064138,-0.3056,0.551005,-0.583246,-0.963499,0.599186,1.321732,-0.716402,-0.203929,0.30264,-2.941761,0.238298,-1.105416,1.07948,-0.636239,0.616914
limite,-0.475854,0.440116,-1.060201,-1.361711,1.700735,1.323187,0.25591,-0.067262,1.09923,-0.012236,0.31073,-0.074801,0.859584,-0.574969,-0.828098,0.381265,-2.00837,0.14551,-0.767874,-0.533449,0.478024,-0.031719
représentation,-0.004243,0.472807,0.6178,-1.397452,1.499612,0.513731,-0.200809,-0.116548,0.395536,-1.275517,0.196994,0.181846,0.330216,-0.352698,0.105136,0.033229,-1.434492,0.017417,-1.721699,-0.766047,-1.123694,0.574737
famille,0.81557,-0.144225,-0.555002,-1.022076,0.630085,-0.542682,-0.027918,-1.160334,0.495115,-0.516588,-0.845606,-0.098931,1.202981,-1.445564,-1.433404,0.526939,-2.125888,-0.584955,-0.144216,-0.723761,0.178372,0.566054
arête,0.35419,1.532348,1.14581,-1.487788,0.634541,0.098555,1.711259,-1.950468,-1.004068,-0.390649,0.571595,0.053846,2.654254,0.677028,0.675386,0.670899,-1.548067,-1.031292,0.929218,-0.787832,-1.112261,-0.450446
distance,-0.628054,1.644201,-0.082266,-1.936632,1.162438,1.465198,1.08918,-1.332398,0.407726,-0.641717,-0.332367,0.100937,0.559649,-0.944727,0.454316,-0.041762,-1.96225,0.127542,0.703261,0.245031,-0.187819,0.214797
surface,-0.297717,1.00446,0.291505,-1.200804,1.4665,-0.335476,0.686661,-0.915773,1.517514,-0.944091,0.74659,0.320435,0.479752,-0.199338,0.426736,-0.21101,-2.155614,1.437133,0.856207,0.201042,-0.805797,0.316097
aléatoire,-0.755368,-0.525836,-1.60221,-0.617672,1.744103,-0.050997,1.495076,-1.294901,-0.155508,0.717058,1.160474,0.877295,0.36898,-0.880827,-1.532704,0.222809,-2.246813,-0.514253,-0.868376,-1.295733,-0.629785,0.208273
naturel,0.467794,0.414109,-0.363747,-2.283451,1.22739,0.432384,0.119066,0.734434,-0.565477,-0.707339,0.045623,-0.356319,0.276397,-0.240764,-0.914032,0.478758,-1.347197,-0.047661,-1.581727,-1.41766,-0.072819,-0.400469
normal,-0.488831,-0.344368,-1.114443,-1.155343,0.315231,-0.494359,0.285114,-1.476288,0.710487,-0.323668,-1.291707,0.074719,0.542069,0.879159,-1.019899,1.029627,-2.790565,0.818098,-0.246453,-0.896454,-0.467869,0.880433
arbre,-0.083956,-0.669193,0.323874,0.031779,0.744967,0.617216,0.520549,-2.246047,-0.806757,-0.596286,0.35821,0.089396,1.063547,-1.220907,-0.242568,0.332387,-1.538642,-2.097496,-0.386336,-0.667216,-2.097064,0.242774
démontrer,-0.081719,-0.184099,-0.034421,-0.54684,0.257216,1.970412,0.246261,1.382619,0.794081,-1.356591,1.308946,-0.872904,1.231056,-0.587687,-0.402147,0.812859,-1.875986,0.498477,0.302172,-1.483804,-0.173185,-0.626966
algèbre,0.522371,-0.701325,0.637717,-0.955875,1.617266,-0.511375,-1.296194,0.723819,0.847383,-1.856991,-0.316997,-0.325378,0.834985,-0.46364,-1.255133,0.280109,-1.664115,0.20996,-1.59912,-0.272464,-1.147181,0.559389
règle,0.544601,-0.637323,1.055208,-0.873966,1.00858,1.774009,0.741082,-0.347414,-0.341064,-0.806193,0.880537,-0.296671,-0.420288,0.526254,0.452839,0.070466,-1.792063,0.139207,-1.349194,-1.370781,-0.10707,-0.714271
volume,0.972845,1.091201,-0.777551,-1.781217,0.996061,-0.865732,1.361919,0.639745,-0.045701,-0.544425,0.570128,-1.170049,-0.030463,0.948573,0.463177,0.242648,-1.613742,0.633495,0.344633,0.727733,-1.611893,0.39528
calculer,-0.350106,-0.344918,-0.675363,-1.027504,0.680996,2.022213,1.641814,-0.293602,0.598386,-0.779028,0.143012,0.303931,0.424329,-0.308572,0.711338,-0.152968,-1.400526,-0.325906,-0.792096,-1.263455,-1.347021,-0.109258
constant,-1.639131,0.507499,-0.972906,-1.438111,0.757828,0.480047,0.577888,-0.924825,1.127839,-0.441577,0.467043,-0.78373,0.106169,-0.083754,0.158404,-0.146546,-1.816107,0.572857,-0.342805,-1.170439,-0.013124,-0.270843
quatre,1.586504,0.722316,0.025962,-1.810388,1.055229,-0.479402,0.981712,-0.30952,-0.340159,-1.044043,0.475551,-0.587382,1.060132,-0.131118,0.303577,-0.529513,-1.014987,0.061056,-0.167773,-1.972294,-1.162158,-0.682972
différentiel,-0.207191,0.647029,-0.772316,-0.506101,2.120485,0.42811,-0.681321,0.27096,1.471724,-1.160572,0.501062,0.291978,0.396222,0.532688,-1.254945,-0.125478,-2.197408,1.028162,-1.101061,-0.373501,-1.019663,0.050489
hypothèse,-0.856795,-0.079324,-0.250905,-1.328353,0.271734,1.999796,0.901084,0.251553,0.440709,-0.363693,1.848508,-0.189214,0.228081,-0.199273,-0.798234,0.429971,-1.869859,0.309739,-0.787811,-0.767902,1.20457,-0.216377
