word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
vecteur,0.960905,0.310266,1.010331,-0.523818,1.016297,-1.568998,0.12508,-1.856744,-0.048962,-0.173871,0.58604,-0.401909,0.495735,-0.173744,0.831208,-0.590531,-0.442167,-0.526182,1.133316,-0.111343,1.067638,1.623168,1.63167,-1.172885,-0.158505,0.861965,0.539736,1.236151,0.443455,0.636214,-0.12584,0.836978,0.604229,0.480992
connexe,0.56595,-0.784931,-0.261097,-0.969756,0.36588,-0.496282,-0.27554,-0.246813,-0.290927,-0.656962,0.281809,-0.300669,1.227163,0.986019,0.64896,1.870055,-0.054438,-0.022511,-0.804994,0.624741,-0.188442,-0.140945,-0.558841,0.307079,0.353152,-0.033847,-0.211905,1.02065,0.318211,-0.522585,0.489586,0.967419,0.103705,0.062793
classe,0.366538,-0.780013,0.301723,-0.479624,0.144222,-0.162213,-0.094397,0.901992,-0.966483,0.60133,0.375222,0.321348,0.002248,-0.620985,0.343047,0.595387,-0.142165,0.316105,0.014137,0.258542,0.934136,0.966379,0.21178,0.041336,-0.334324,0.200638,-0.271274,0.25007,-0.442152,0.246422,-0.292304,0.925422,1.196414,-0.000999
produit,0.302365,-0.665205,-0.220798,0.528395,-0.552472,-0.035218,-1.08284,-0.892543,0.505345,-0.087515,0.896461,-0.871159,-1.175765,0.217537,0.425993,1.124622,0.180798,1.151575,1.064196,0.633981,1.291496,1.837828,0.502389,0.214651,0.678658,0.975669,0.296425,0.469424,0.63182,0.418456,0.757532,0.128144,0.01493,0.619461
égal,0.2321,-0.110967,1.149392,-0.18956,0.08149,-0.470985,-0.50392,0.538266,0.420139,0.053979,0.697152,0.090391,-0.143053,-0.790856,1.124863,0.352597,0.380352,-1.029959,-0.671071,-0.617092,1.178408,1.978216,0.87929,-0.166625,0.50955,0.928343,0.159405,-0.013015,0.324668,1.353262,-0.8313,0.93381,0.331275,-0.719898
cercle,0.094078,0.136583,0.610832,0.269957,0.144663,-0.954292,-0.51388,0.249623,-0.417504,0.87955,0.50223,-0.172529,0.990146,-0.454068,1.041462,0.526132,-0.164171,-0.46668,-0.447589,-0.582957,-0.357537,0.249532,-0.036098,-0.150339,-1.219549,0.619655,0.015662,-0.691718,-0.344068,-0.070278,0.037578,1.105877,0.132513,-0.034243
partie,0.371428,-0.286304,0.191361,-0.72612,-0.39631,-0.405864,-0.406514,0.343282,-0.452417,0.178461,0.042718,-0.585337,-0.250142,0.030669,0.338684,1.236699,0.080237,-0.670295,0.008394,-0.185615,-0.470299,1.321088,-1.002229,0.55708,-0.410788,-0.120108,0.244531,-0.582751,0.00751,0.323186,0.668331,0.314814,-0.035888,0.296718
relation,-0.278252,-0.989316,0.376744,-0.704299,0.871764,-0.808298,8.3e-05,-0.060537,-0.237296,-0.525301,-0.085787,-1.184457,0.091191,0.487054,0.007144,0.335344,-0.059773,-0.20336,0.468251,-1.262678,0.346867,0.820548,0.406883,-1.317193,-0.203644,0.577508,-0.637398,-0.186771,-0.510183,0.372919,0.662995,0.542266,0.886958,0.183796
courbe,0.681325,0.042463,1.367211,0.716943,0.260289,-1.469398,0.216341,-0.08864,0.038188,0.720498,0.567727,0.134612,0.862176,-0.606569,1.589238,0.129406,0.764913,-0.94131,0.376957,-0.570021,-0.451486,0.739449,1.379011,-0.081549,0.930831,0.044538,1.29262,-0.143179,0.388233,1.370475,0.174812,0.77675,0.081307,0.019021
différent,0.657547,-0.277387,-0.275472,-0.188206,-0.403906,-0.756091,-1.006567,-0.148281,-0.431963,-0.045515,0.421037,-0.352555,-0.691409,-0.254524,0.511872,1.404245,-0.641559,0.126861,0.242597,0.05427,-0.281419,1.789505,0.18164,-0.176837,-0.48843,0.351824,0.156727,-0.072683,-0.189238,1.080726,0.889417,0.726925,0.542502,0.271423
complexe,0.876801,-0.627074,0.317134,0.105318,0.124764,-1.514453,-0.974933,-0.164832,-0.097163,-0.333163,0.044386,-0.518213,0.127824,-0.092009,0.589265,0.853389,-0.217164,-0.397514,1.291899,-0.110939,0.140916,1.47395,0.657316,-0.613947,-0.510785,0.265668,1.051298,0.165463,-0.149495,-0.176888,0.619637,0.406658,0.130702,0.372863
matrice,0.746637,-0.225079,0.623639,0.984345,1.100795,-1.317344,-0.766369,-1.323042,0.342484,0.381177,0.759182,-0.595693,0.786401,-0.636782,0.920435,0.024397,-0.494122,-0.574016,0.536528,-0.215056,0.714814,1.825447,1.514305,-0.86317,0.670112,0.618708,0.877018,0.507777,0.654106,0.431568,-0.947449,0.548301,-0.429023,-0.219908
domaine,-0.031075,-1.212127,0.214122,-0.461747,-0.260363,-0.981121,-1.58198,-0.084528,-0.223763,-0.10203,0.03122,-0.700484,-0.527499,0.188286,0.078169,0.751861,0.203147,0.02862,0.693839,0.125595,-0.07253,0.850606,-0.426396,0.0152,-0.050979,-0.904772,-0.278158,0.278554,-0.456842,0.757747,1.303932,1.041771,0.602684,0.005802
fois,-0.17433,-0.101396,-0.216432,-0.647867,-0.3968,0.251031,0.115688,0.450125,0.251022,0.655698,0.274142,-0.107911,-0.267605,-0.817226,-0.164505,1.208866,-0.420015,0.243573,0.057238,-0.969038,0.135631,1.599921,-0.114159,0.680724,-0.276555,0.338689,-0.145986,-0.414804,-0.222471,0.391086,0.222566,-0.121506,0.332487,-0.169729
type,1.022706,-0.089952,-0.292429,-0.217838,0.069811,-1.016908,-0.475216,-0.300797,-0.69787,0.127134,0.600534,0.172995,-0.423279,0.153112,0.443178,1.457787,-0.095412,0.12888,0.199998,1.033244,0.652154,1.527442,0.59705,0.478887,-0.076218,0.13838,1.249555,0.897943,0.420052,0.995293,0.206925,0.868693,0.314558,0.47804
mot,0.907434,0.787195,-0.331097,0.797842,0.576577,-0.176774,-0.282035,0.047709,-1.000039,0.599078,0.528889,-0.65337,-0.517804,0.69024,0.888519,0.950545,-0.813606,-0.986551,-0.104662,-0.319559,-0.548263,0.600716,0.110469,-0.22933,0.09008,1.473735,-0.201356,0.634746,-0.326577,1.462476,0.605589,0.211616,0.28317,0.529578
algébrique,1.040328,-0.711203,0.806527,1.537682,1.316662,-1.886441,-0.601955,0.265751,0.241488,1.058151,0.406452,-0.550353,1.331143,-0.857972,1.722352,-0.06312,-0.3722,-0.898034,0.773741,-0.199368,0.248868,0.918355,1.759141,-1.804889,0.587352,0.104492,0.178113,1.271743,0.151348,0.081642,-0.214964,0.680559,0.450154,-0.173291
