word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
démonstration,-1.253952,0.47893,-0.006696,0.210839,-0.143677,0.351216,0.119637,-0.112411,-1.477817,-0.009548,-0.469485,0.255045,0.26005,0.459179,0.002724,-0.086071,-0.020004,-0.856447,0.748581,0.263342,-0.774256,0.710992
vectoriel,-1.225677,0.356349,-0.252092,0.55379,0.02196,-0.399953,-1.348173,0.181968,-0.836028,-0.789881,-0.676401,1.334045,0.238248,-1.112442,-2.281769,-0.29353,-0.652072,-1.389893,0.083806,0.730422,-0.224244,0.465248
limite,-1.446088,0.227998,0.047649,0.121032,-1.81719,0.22584,0.412004,0.012314,0.884698,-0.498789,-0.229779,0.496987,-1.196857,-0.826533,0.026694,-0.01032,-0.421512,-1.191209,-0.187033,-0.460434,-0.020688,-0.711538
représentation,0.059271,-0.11928,-0.158947,0.138206,-1.605385,-0.35941,0.784725,0.529848,-0.346239,-0.299268,-0.338865,1.161885,-0.552685,-0.309392,0.213591,-0.332817,-0.370003,-0.281475,0.188764,0.601987,-0.916115,0.809759
famille,0.177616,-0.058722,0.725672,-0.173196,-2.023324,0.420642,0.378854,0.376199,0.710251,0.044279,0.116779,-0.964553,-0.089243,-0.33778,-0.463166,-0.653586,1.056744,1.665209,-0.679068,0.143315,-0.027699,0.469903
arête,0.454634,-0.137643,-0.804285,1.477018,-0.171164,1.58926,0.531198,0.381272,0.914484,-0.428907,-1.011137,0.204172,-0.154425,-1.581111,0.262992,0.079815,-0.476876,-1.960041,0.493178,-0.300842,1.079125,0.686729
distance,-1.327406,-0.042938,-0.077999,0.436968,-1.583039,0.542476,0.284282,-0.166074,-0.690702,0.280194,-0.479709,0.039571,0.128021,0.048165,-0.248151,0.565305,-0.597471,-2.083233,-0.099817,-0.476996,0.031695,-0.476449
surface,-1.199677,-0.039847,-0.108414,-0.190226,-1.902854,0.239029,0.431869,-0.728608,0.171227,-0.28374,-0.867011,-0.077047,0.464517,-0.702993,-0.596373,-0.232271,-0.034234,-2.593583,0.013916,-0.901701,1.369159,0.166624
aléatoire,-1.274819,0.927784,-0.308586,-0.130895,-0.578266,0.16089,-0.292034,0.006655,-0.638356,-0.528612,0.068291,-0.125753,-0.242115,-0.161808,-1.166156,0.134721,-0.994571,-1.749756,0.431811,-0.006799,-0.621222,0.761197
naturel,-1.18418,0.471809,1.227494,-1.158017,-1.957422,0.005968,0.895624,0.260362,0.586108,-0.981623,-0.461836,0.219856,-0.699344,-1.178165,-0.007983,-0.866505,0.414549,-0.692098,-0.47054,-0.62951,0.91934,-0.155401
normal,-0.796223,-0.124924,0.975309,0.073495,-0.720977,-0.512352,0.47824,-0.623285,-0.420524,0.268857,-0.712383,0.229265,0.120865,-0.8881,-0.86371,-0.142622,0.764592,-1.223976,0.196619,-0.446529,-0.866951,-0.397996
arbre,0.067493,-0.299938,0.158168,-0.793224,-1.904677,0.475643,0.377689,0.169576,0.243537,-0.648725,-0.566864,-0.306743,-0.163386,-1.353009,-0.156044,-0.100789,0.834644,-1.371375,-0.070746,-0.100497,1.044655,1.025695
démontrer,-1.451165,1.645527,-0.189426,-0.034431,-0.986057,-0.110696,0.591143,0.310237,-0.878036,-0.513118,-0.507197,-0.797333,-0.446741,-0.097823,-0.504717,-0.520514,0.390542,-0.694628,-0.157536,0.533907,-0.617373,0.472608
algèbre,-0.847623,0.329431,-0.442507,1.490958,1.105345,0.739703,-0.359334,-0.072007,-0.346899,-0.792355,-0.703652,1.696041,-0.135188,-2.47808,-1.97301,-0.725412,-0.247013,-0.63801,-0.557969,1.041891,-0.03978,0.233812
règle,-1.609908,0.432057,-0.050022,0.279327,-1.249991,-0.321903,0.164902,0.086402,-0.514736,0.263978,0.452389,1.143704,-0.940047,-0.486173,-0.587075,-0.704457,-0.05846,-0.806605,-0.176301,1.132134,-1.263059,0.765434
volume,0.19567,0.301925,-0.032271,-0.998849,-1.458264,-1.799669,-0.040574,-1.025907,-0.839375,0.756588,-0.762542,0.671808,0.484506,-0.696396,-0.160911,-0.2256,-1.042879,0.56007,0.743216,0.051043,1.110149,-0.021663
calculer,-1.783807,0.737123,-0.837948,-0.428475,-1.015354,0.469414,0.220863,-0.384046,-0.45838,0.684953,-0.875265,0.059688,-0.315148,-0.049843,-1.721533,-0.386358,-1.523424,-1.928538,-0.517142,-0.423506,-0.266203,0.31532
constant,-1.05389,0.668861,-0.218002,-0.34376,-0.946322,-0.00342,0.309138,-0.096123,0.209709,-0.00685,-1.375442,-0.075976,-1.039163,-0.582928,-1.358843,-0.559114,-0.059657,-0.252626,0.978441,-0.333902,-0.302663,-0.79422
