word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
algébrique,0.077154,-1.34555,0.780846,-0.012474,1.152291,-0.275676,-0.258163,-0.358311,-0.228202,1.495517,-0.876906,-0.207795,-0.25936,0.607187,-0.57593,-0.637924,-1.024014,-1.203324,0.320783,0.389378,0.660765,-0.503111,-0.889028,0.405705,-0.439379,2.509044,-0.505811,1.981882,0.517374,-0.152069
degré,-0.549385,-1.155722,0.956812,-0.214819,-1.010189,0.419648,-0.511156,0.401003,-0.995409,-0.163183,0.677056,0.538636,-0.205548,-1.009121,1.042307,0.426162,0.735247,-0.258295,-1.522868,1.299731,0.049739,1.221728,-0.318882,0.490779,-1.119978,0.437622,0.27304,-0.304022,0.609049,0.334642
langage,-1.497053,-1.157659,-0.330215,-1.168849,0.003185,0.550965,1.008091,-0.241217,0.394752,1.554873,-0.934046,-0.23483,-0.326192,0.852697,0.535641,0.549376,0.59205,0.31495,0.675237,0.304157,0.898056,-1.176905,-0.507398,-0.554096,-0.68891,0.955872,0.513831,1.448279,0.023307,0.701359
nul,0.854225,0.470127,1.034878,0.270872,-0.027565,0.719503,-1.001607,-0.908011,0.296125,1.104518,1.248036,0.645826,0.183073,0.086115,0.61494,-0.337646,0.019675,-0.548304,0.93417,0.261696,0.850896,0.360004,-0.541431,-0.888417,-0.125734,0.519433,-1.104553,0.557796,1.031524,-1.348109
moins,-1.042629,-0.482421,0.164744,-1.033426,-0.181423,0.846168,-0.833107,-0.255976,0.386056,0.384942,1.389873,0.365406,0.661437,0.149066,1.201603,-0.570656,0.429727,-0.338339,1.026698,0.155206,-0.456965,0.917424,0.523689,-0.96252,0.065612,-0.129428,-0.432787,0.896678,0.601461,-0.384556
objet,-1.639436,-1.419301,-0.580516,-1.156817,0.471586,0.872121,-0.156863,0.135537,0.373413,1.448035,-0.128485,0.487719,-0.328436,-0.209712,0.938216,-0.986563,0.14512,-0.248259,0.198357,0.039794,-0.018894,0.003931,-0.106829,0.362681,1.198148,0.440542,0.014933,-0.154336,-0.041829,-1.041578
triangle,-0.394858,-0.360026,-0.693944,0.372206,0.365663,-0.779966,-0.869291,-0.015941,-0.016217,0.633284,-0.907477,-0.547513,-0.370047,0.373705,-0.197262,-1.129445,-0.013791,-0.921171,0.325012,0.67524,0.397776,-0.042664,0.117157,0.565259,-0.093584,-0.47742,-1.18255,0.34604,0.571282,0.330339
structure,-0.847459,-1.652982,-0.875769,-0.452181,0.471575,-0.288659,0.182487,0.049902,0.636714,0.73095,-0.324079,-0.002274,0.735437,0.367158,0.761722,-1.300586,0.348218,-0.126407,0.254971,0.084322,-0.770868,-0.186783,-0.595632,0.746355,-0.461267,0.301854,-0.60816,1.759636,0.335296,-0.869551
corps,-1.616937,-0.38506,-0.688146,-0.452573,-0.801717,-0.26657,-0.650738,-0.090691,0.811235,-0.045664,0.974084,0.697292,-0.29042,0.798949,0.089605,-0.80058,-0.022678,-0.281567,-0.467175,0.499561,-0.587858,-0.239933,0.819172,1.28781,0.090892,0.506986,-0.610045,0.76072,0.666439,-1.009231
rapport,-0.75272,-1.299982,-0.656322,-0.543013,-0.225789,0.270354,-0.240061,-0.400519,0.484929,0.706223,0.681818,0.528124,0.479472,-0.407301,0.954167,-0.525928,0.283182,-0.145748,0.104935,0.784934,0.402021,0.897398,-0.366116,-0.632166,-0.123825,-0.03191,0.522101,0.765291,0.841493,-1.058763
longueur,-1.417518,-0.632055,0.318236,0.371027,-0.501344,0.587239,-1.594157,0.944598,-0.203685,0.556981,0.005672,-0.168199,0.980935,-0.254439,1.59342,-1.07659,-0.403781,-0.597962,0.407793,1.238879,0.870505,1.598083,0.307934,0.376391,0.084619,0.114538,-1.509445,0.9353,0.838064,0.066435
informatique,-1.290777,-1.021846,-0.771536,-0.469335,0.429668,0.508878,1.544561,0.254276,-0.327692,0.815739,-1.126477,0.056335,0.980849,0.65864,0.72201,0.918541,1.07783,-0.169747,1.273333,0.365787,0.864853,-0.603758,-0.069923,0.305191,-0.7186,0.41511,1.231821,0.855055,-0.484596,-1.209947
