word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
maximal,0.184959,-1.094886,-1.888802,-0.244291,-1.480417,0.992412,0.552565,-0.599083,0.766142,0.158853,0.097967,-1.180954,1.020431,-0.330099,-2.310971,-0.124499,0.097835,-0.629568,0.457833,-1.242208,0.640952,-0.120073,-1.078699,-0.136179,-1.079018,-0.238304,0.095799
paire,0.475275,-0.384854,0.473805,0.642544,-0.283346,0.729488,0.163067,-0.52985,0.278496,0.299132,0.76077,-0.132228,0.633014,0.390343,-1.302642,-0.668338,-0.516505,0.58973,-0.597909,-0.70578,1.056004,-1.247593,-0.720674,-1.348016,0.618321,-0.696975,-0.78322
uniforme,0.031555,-0.694189,-0.585612,0.394459,-1.584348,0.051461,1.09359,-0.866795,-0.816577,-0.803894,0.202175,1.406413,0.566202,-0.119647,-0.557311,-0.426109,-0.351387,0.594728,0.103706,0.076416,0.653342,-0.549765,-0.296203,-0.293008,0.314819,0.01397,-0.801295
action,0.643943,0.077008,-1.176581,-0.72335,-1.174537,-0.555974,0.046949,0.338959,0.048318,-1.208711,0.179299,0.497105,-0.389031,0.805874,-0.351202,-0.777688,0.627628,-0.236286,0.720755,-0.095915,-0.526205,-0.119439,-0.529973,0.216583,0.149927,1.003508,-0.257703
total,0.418146,-0.311176,-1.248833,-0.484106,-0.966292,0.557923,-0.681667,0.090232,1.023818,-0.553838,-0.178221,-0.812686,-0.181679,-0.35945,-2.051149,-0.025265,0.340404,-0.766525,-0.014036,-0.720363,0.269671,0.964312,-1.267697,-0.349532,0.081272,0.614686,-0.053609
polygone,-0.312707,-1.07087,0.344669,0.890938,-0.261609,0.645752,1.488685,-0.840273,-0.188443,1.338221,0.174965,0.104529,-0.078102,-0.277843,0.185511,-0.279514,0.155143,-0.127097,0.56332,-1.417246,-0.106617,0.234189,-0.189896,-0.505682,0.497647,-0.127969,-0.375257
division,-0.984331,0.074724,-0.939494,-0.186082,-0.610009,-0.081707,-1.445395,-1.071092,0.316961,-1.026182,1.210991,0.219261,0.185216,0.751892,-0.621019,0.299332,0.06,-0.781998,-0.520827,-0.448917,-0.021142,1.760666,-0.949275,-0.527816,1.392115,-0.397342,-0.747266
signe,0.299548,0.303853,-0.001336,0.031401,0.152046,0.12784,-0.452648,0.704933,0.687905,-1.073868,0.704193,0.125033,-0.567201,0.409691,-0.611757,0.08633,0.619509,0.219586,0.049681,0.04008,0.673617,-0.634125,-0.354143,0.179348,0.830401,-0.343339,-0.487992
troisième,0.020138,-0.252876,-0.341056,0.103598,0.420528,0.711581,-1.270708,0.04353,0.217497,-1.687221,0.978684,0.113616,0.033872,0.496392,-1.088267,0.108008,0.205981,-0.201493,-0.912842,-0.315912,0.600979,0.191075,-0.237278,0.02333,0.511191,-0.029364,-0.31131
composante,-0.256154,-0.614309,-1.566642,0.401014,-0.689733,-0.751957,1.370205,-0.394231,-0.400333,-0.163332,1.46761,-0.643417,-0.255851,0.577372,-0.202401,-0.648655,0.11562,0.644086,0.520803,-0.894269,-0.469592,-0.197393,-1.120245,-0.340508,0.531669,0.56024,-0.603815
paradoxe,0.06984,-0.994132,-0.32176,0.033358,0.311575,-1.254584,0.51818,-0.599842,0.573539,0.724951,0.526544,0.072184,-0.468995,-0.199967,0.144753,0.087374,1.683752,0.449953,0.602027,0.112851,-0.430265,-1.432202,-0.299771,0.407572,-0.528604,-0.378977,0.550503
égalité,0.110879,-0.155316,-0.607978,0.256026,-1.187644,-0.262112,-0.946097,0.902504,0.395532,-0.855909,1.199986,0.840567,-0.627593,-0.12824,-1.03192,1.247359,0.898259,1.143856,0.0347,0.071948,-0.440209,-0.252696,-1.435501,-0.018204,-0.028936,0.267214,-0.359534
critère,0.016027,-0.355234,-1.112431,1.242095,-1.607609,-1.135226,0.171976,0.517412,0.826339,-0.163728,0.587898,0.074586,0.083907,-0.074743,-2.23632,1.349757,0.666,0.338444,0.707795,0.279694,-0.334165,-1.20453,-0.887094,-0.38215,0.131962,0.311017,-0.478257
orthogonal,0.041736,-0.927509,0.019339,1.299004,-1.353514,0.590624,1.134322,-0.534842,-1.256089,1.2955,0.752583,-0.507978,-0.191133,0.434603,-0.41293,0.002627,0.772813,1.35551,-0.217499,-1.75242,-1.049363,-0.491113,-0.000449,-0.657308,0.109927,-0.271503,-0.016047
moment,0.154238,0.156311,-0.56991,-0.211124,-0.190845,0.404651,-0.31506,-0.128471,-0.256279,-1.480432,0.301438,-0.276249,0.015724,0.131802,-1.003476,-1.004824,1.423488,0.063684,-0.014745,0.023147,0.40166,-0.605268,0.035145,0.570037,-0.294028,0.430515,-0.317637
conséquence,-0.384398,0.240711,-1.866296,-0.554686,-0.250377,0.076515,-0.011328,0.102562,0.317775,-1.071967,-0.079994,-0.605713,0.122892,0.029873,-1.22857,-0.410154,1.646857,0.437412,1.080958,0.360272,-0.225772,-0.205054,-0.371461,0.110762,-0.127983,0.148255,-0.429711
orienter,0.621948,-0.256947,-0.217581,0.621268,-0.633977,-0.083839,1.504513,0.723594,-0.264945,0.19021,0.847632,-0.712841,0.783714,0.598231,-0.951508,-0.723124,0.877935,0.020187,-0.078148,-1.021892,-0.461012,-0.001189,0.583491,-0.159309,1.012344,1.044829,-0.374009
courbure,-0.341532,-1.503934,-0.781393,0.169849,-0.69192,0.643608,1.391521,-0.688731,-0.272736,1.201891,1.216954,-0.338365,0.919437,0.15357,-0.836369,-0.329157,1.025563,1.457677,0.090848,-1.181892,0.301484,-1.547868,-0.345544,-0.430664,-0.378338,-0.989596,0.246946
couple,0.686635,0.002904,0.008486,-0.301672,-0.045936,0.04154,-0.903178,0.651148,-0.302822,-0.903381,0.345113,-0.25262,0.949339,-0.829038,-0.584734,-0.419901,0.066568,0.475176,0.245332,-0.264864,1.220035,-0.944187,-0.00336,0.079665,-1.049728,0.100661,-0.175798
relatif,-0.162223,-0.393654,-2.134299,0.105477,-1.023369,-0.810373,0.640911,0.390212,0.288337,-0.663541,0.14405,0.052064,-1.012073,0.447548,-1.678262,0.442634,0.572551,0.07885,0.719036,0.215046,-0.056374,-0.220924,-0.58052,-0.15663,-0.786634,0.9056,0.096311
morphisme,-1.395089,-0.355702,1.140511,0.792708,-1.049121,-0.062579,0.495535,0.064182,-1.376262,2.264463,0.779272,-1.60943,-1.615231,0.758255,-0.539945,-1.274805,-0.039894,1.034645,-0.443534,-0.066128,0.370907,-1.001904,-1.469463,0.05508,-0.989989,-0.313719,0.040927
central,-0.585772,-0.340546,-0.804855,0.627385,-0.265621,-0.240788,0.223078,0.606357,-0.742573,-0.392805,-0.045012,-0.43536,0.506671,0.831884,-1.060689,-0.809161,0.382714,0.031663,-0.212351,0.020837,0.846729,1.148577,-0.211357,-0.777883,1.360286,0.956561,-0.098394
observation,-0.704667,-0.409909,-1.380671,1.056951,0.743408,-0.613218,1.125188,-1.026183,0.793153,-0.231752,0.268586,-0.100909,0.3286,0.266274,-1.078247,-0.770433,1.192141,-1.506542,0.634208,0.062797,0.5016,-1.095445,-0.121092,-0.844264,-0.29157,0.582128,0.42059
fixe,-0.032927,-1.156642,-0.669914,0.253459,-1.066114,0.672441,0.26547,0.00524,-0.088652,-0.243143,0.412295,0.166292,-0.128911,0.575043,-1.545384,-0.708833,-0.29639,0.177937,0.413233,-0.81728,0.473058,-0.228586,0.154081,-0.487881,-0.531495,0.353624,-0.733496
raisonnement,-0.091377,0.396928,-0.141119,0.559192,-1.477276,-1.497269,0.800957,-0.341324,0.948161,0.905908,0.96363,0.327538,-0.256481,0.245136,-0.890366,-0.020459,2.168266,0.399865,0.459661,0.006692,-1.112479,-1.485997,0.497069,-0.307902,-0.215941,-0.622554,-0.024975
cardinal,-0.699243,2.07457,-0.065785,-0.294992,0.845845,0.138866,-0.719779,0.74006,-0.139444,-0.970707,-0.288416,0.645397,-1.235988,0.340491,-0.569852,0.744918,-0.640615,1.009165,-0.663418,-0.339459,0.167437,-0.168583,1.433438,-0.82194,0.368231,-1.141524,-0.058129
quadratique,-0.310923,-1.046893,-0.477586,0.4063,-1.573637,0.019158,0.76062,-1.023183,-0.501639,1.92938,1.914667,-0.957821,-0.599832,-0.10178,-0.293772,1.14475,0.266914,1.087383,0.072112,-0.557152,-0.318973,-1.086133,-0.750981,-0.025663,0.384901,-1.057156,-0.018595
dual,-0.719389,-0.966511,0.113625,0.36373,-1.464103,-0.459422,0.138708,-0.113911,-0.213977,1.466399,0.139923,-0.428891,-0.542466,0.66774,0.512242,0.18067,-0.772556,-0.375245,0.10574,-0.913977,-0.063016,-1.418517,-0.928908,0.182623,0.521003,-0.764054,-0.456188
multiple,0.525391,-0.202279,-0.595721,-0.038325,-0.648943,-0.313302,0.736675,0.195667,0.233749,-0.477208,0.184587,0.002981,-0.301726,0.454637,-0.959326,-0.250176,0.799819,-0.164977,0.613496,-0.111119,0.216909,-1.034963,-0.112134,0.049479,0.663622,0.557952,-0.129461
dénombrable,-0.590017,-1.411747,0.86028,0.246605,-0.877394,-0.606575,0.06637,-1.289716,-1.270871,1.939631,-0.383532,-0.784218,-1.084313,-1.773026,0.27196,0.211806,-0.059587,1.173944,-0.295008,0.267656,-0.869511,-1.176869,-0.833066,0.932976,-0.196383,-0.089408,-1.295963
cube,0.551204,-1.089021,0.269985,-0.27223,-0.850419,0.828,0.176571,-0.56568,0.129294,1.152633,-0.262367,-1.176932,-0.466838,-0.852022,-0.517627,-0.954185,-0.323582,-0.498185,-0.336666,-0.390773,0.133468,-0.501074,-0.515147,-0.358702,0.44373,0.297369,-0.056079
récurrence,0.061783,0.268252,0.081516,0.347708,0.15595,0.803319,1.16965,-0.306734,0.642248,1.265929,0.140357,-0.286667,-0.477926,-0.491173,0.198108,0.81547,1.186343,0.387766,0.811197,-0.426666,-0.716168,-2.072773,-0.700918,-0.022252,-0.568775,-0.592402,0.424407
ordonner,-1.246612,1.706693,-0.328075,0.138663,-0.195702,0.166247,-0.185805,-0.447336,-0.534813,-0.953883,0.029103,0.371443,-0.560072,-0.110343,-0.969464,-0.980287,1.061235,0.45783,0.089815,0.276607,-0.131621,0.378378,0.730992,-0.684742,-0.51934,-0.390432,-0.668443
maximum,0.051363,-0.757946,-1.066247,-0.238251,-1.283912,0.870622,0.001222,-0.257088,0.782441,-0.392846,0.071056,-0.339618,0.744241,-0.176146,-1.900378,-0.17134,0.047388,-0.716263,0.175303,-0.366645,0.653457,-0.320102,-0.968467,-0.033837,-0.667247,0.168166,-0.302943
variation,0.311317,-0.913738,-1.645666,0.321132,-0.506253,0.106133,1.622874,0.302991,1.270335,-0.207579,0.816368,-1.317491,0.344925,-0.008722,-0.912196,-0.158787,0.33278,-0.249989,-0.553855,0.285544,0.834938,-0.95478,-0.42819,0.409354,-0.942588,-0.321547,1.143404
pair,-0.869256,0.845,-1.314935,-0.591531,0.249874,0.319029,0.21664,0.14595,-0.398676,-0.396578,1.563332,0.920531,-0.398558,0.276524,0.273665,0.642151,-0.499871,-0.226765,-0.393065,-0.46096,0.407595,-1.015106,0.694616,-0.720991,-0.705254,0.303926,-0.946914
projection,0.43581,-1.34356,-0.138822,1.01137,-0.212209,0.546212,1.031695,0.287374,0.487135,-0.292346,-0.180096,0.332667,-0.663018,0.355606,-0.33516,-1.135097,0.606208,-0.220815,0.893204,-1.092881,0.335404,-0.774767,-0.137447,-0.253922,0.137747,0.445084,0.408525
ajouter,0.563645,-0.070492,-0.614701,-0.02441,-0.919364,0.464057,0.530896,0.110229,0.162089,-0.543132,0.123538,-0.168467,-0.225287,0.270731,-1.656844,-0.470236,-0.015846,-0.153554,-0.604927,0.195894,0.217166,-0.371212,0.603182,-0.07321,0.037336,0.64288,-0.93788
Fermat,-0.924815,0.332084,0.447826,1.016591,-0.01224,0.226063,1.08712,-0.341569,0.192711,1.286222,1.645042,-0.030183,-1.064823,-0.635575,0.641634,0.81503,0.70819,0.04978,1.11334,-1.530631,-0.232911,-1.016134,1.167924,-0.718706,-0.540393,-1.313288,0.091348
fonctionnel,-0.279975,0.318082,-0.784021,0.502744,-1.695081,-1.026498,1.43829,0.810184,0.147119,0.676912,0.692345,-0.553765,0.240479,0.880288,-1.316372,-0.484682,0.13201,0.128417,1.287858,-0.202617,-0.006048,-1.091059,0.306311,-0.91351,0.484126,-0.213017,-0.059693
intérieur,0.177742,-0.661767,-0.794879,0.069662,-0.240393,0.519605,0.49168,0.43806,-0.736883,-0.782613,-0.386638,0.032551,0.243976,0.15607,-1.700854,-1.279496,0.517562,1.069447,0.120439,-0.114357,0.450967,0.530472,0.616323,-0.899538,0.670611,0.966172,0.20491
milieu,0.647344,-0.14085,-0.743703,-0.143203,0.30217,-0.207712,0.550775,0.794661,0.076762,-0.923033,0.606497,-0.973874,0.653161,-0.679329,-1.355825,-0.673621,0.310037,0.621653,0.463412,0.067571,0.236278,0.422032,0.174319,-0.113827,1.137316,0.578971,-0.240202
tendre,0.610009,-0.446927,-0.531902,-0.78965,-0.407353,0.214966,0.732134,0.479253,0.064843,-0.427705,0.756883,0.062791,0.613818,0.072666,-1.208857,-0.843211,0.737888,1.29664,0.098838,0.373347,0.115268,-0.353554,0.016377,0.447599,0.039246,0.273895,-0.332931
expérience,0.19658,-0.305227,-0.45367,0.189053,-0.226783,-1.097503,-0.012017,0.325916,0.865079,-1.0097,0.935355,-0.112138,0.17955,-0.149705,-0.545899,-1.078663,1.368034,-0.45427,1.080906,-0.085477,-0.243165,-1.03162,0.230947,0.213232,-0.005246,0.265531,-0.301636
voisinage,-0.323044,0.190092,-0.454558,0.280517,0.104791,0.188661,0.898287,-0.320625,-1.139342,0.385565,-0.148834,-0.924571,0.094476,-0.586606,-0.819565,-0.155261,0.986112,0.635322,1.243165,-0.003552,0.064382,-0.374574,0.286757,0.240259,-0.270339,0.478823,-0.163719
commutatif,-0.327047,-0.435119,0.56921,0.174894,-2.277277,-0.853088,-0.004018,-0.495559,-1.558452,1.784816,1.30704,-0.354855,-0.97052,0.028795,-0.090212,0.488622,-0.159195,1.854881,0.078867,0.089108,-0.289602,-1.208437,-1.193184,-0.932071,0.893325,-0.645528,-0.145077
estimation,0.857289,-0.527096,-1.955584,0.579499,-0.257347,-0.457105,0.424726,-0.224955,0.90498,-0.04664,-1.314657,-0.898132,-0.146709,-0.780305,-0.947717,0.708437,0.744347,-0.536766,0.579429,-0.470482,-0.174919,0.00464,-0.687588,-0.65708,-0.646285,0.854959,-0.267388
projectif,-0.849094,-0.795965,0.905255,1.193172,-1.216156,-0.589567,1.040829,-0.813867,-0.553443,1.830793,0.287749,0.233056,-0.132452,0.763231,-0.385817,-0.220472,0.560375,1.069742,1.388179,-0.357925,-0.753565,-1.051626,-0.808904,-0.695178,0.19669,-0.906977,0.695413
quotient,-0.516072,-0.299559,-0.34609,0.625083,-1.819277,0.074462,0.023006,-0.196717,0.049862,1.456705,1.533768,-0.312465,-0.207238,-0.527039,-0.46661,0.954932,0.450371,0.993214,-0.673714,-0.706339,-0.652499,-1.435687,-1.764862,-0.617915,-0.406736,-0.351491,-0.327186
Newton,-0.026571,0.354073,-0.502559,0.396746,0.187523,-0.183182,-0.2555,-0.214965,0.10022,0.215287,0.150293,-0.887095,0.463595,0.137538,0.767243,0.121892,0.641879,-0.289775,-0.364103,-0.339345,0.07366,-1.501155,0.396602,-0.885666,-0.046662,-0.860795,0.990511
dix,0.335771,0.123416,-0.093944,0.189766,0.196888,0.734831,-0.63775,-0.02544,0.373571,-1.547074,0.290797,0.303163,0.03365,-0.423309,-1.63953,-0.180205,0.22578,-0.380998,-0.485779,-0.361718,0.565471,0.47849,-0.103198,-0.074395,-0.014166,0.548695,-0.574617
localement,0.355639,0.06833,-0.613647,-0.073865,0.01669,0.463115,1.313953,0.067503,0.019953,0.558074,-0.134371,-0.924995,0.866538,-0.192154,-0.881692,-0.058655,0.161115,0.217765,0.252811,0.81394,-0.330217,0.54024,-0.229905,0.279856,0.437373,0.863607,-1.176755
borne,0.375719,-0.706055,-0.1467,-0.217132,-0.230927,0.426077,0.526677,-0.740947,-0.918497,0.937024,0.213969,-0.492829,-0.241302,0.65193,-0.904515,0.302941,-0.188912,-0.208036,0.279607,-1.057619,0.059483,-0.167051,0.787985,-0.174351,0.021678,0.490212,-0.092009
exact,0.219541,0.010564,-1.162749,0.68333,-0.148292,-0.9134,0.724527,-0.744077,0.345064,0.041839,-0.098877,-0.238219,-0.192257,-0.055371,-1.572159,0.371525,1.156383,-0.051627,-0.165177,-0.025593,0.200273,-1.087625,0.235679,-0.343084,-0.378236,0.235777,-0.525496
six,0.259022,0.078482,-0.10256,0.100091,-0.285782,0.927272,-0.581146,-0.067327,0.100812,-1.316438,0.499364,0.114158,0.116058,-0.068924,-1.503048,-0.28745,0.056837,-0.653758,-0.70777,-0.294931,0.952134,0.427655,-0.152005,-0.326625,0.376036,0.581154,-0.26834
impair,0.057725,-0.29882,0.428502,0.461404,-1.033467,1.264251,1.08301,-0.52424,-0.763401,0.838912,1.582289,0.273557,-0.434731,-0.173465,-0.913416,0.90414,0.332898,0.246004,-0.156895,-1.202099,1.113037,0.03681,-0.650855,0.115907,-0.800509,-0.136351,-0.159513
équivalence,-0.548125,-0.569735,-0.816306,1.111693,-1.370856,-1.019558,0.282812,-0.353691,0.537936,0.630799,0.800954,-0.279157,-0.39934,-0.349967,-0.657272,0.097717,-0.087405,0.362468,0.185056,-0.661423,-0.318905,-1.110681,-0.589852,-0.644925,-0.856925,-0.498201,-0.698582
Cauchy,-0.394503,-0.537513,0.23405,0.746815,0.684156,0.911137,0.665809,-0.72491,0.517525,1.89566,1.013869,-0.220986,-0.122364,-0.450532,0.61473,0.874204,0.379177,0.868375,0.930501,0.588913,-1.1114,-0.139579,0.414641,-0.988692,-1.024536,-0.841673,0.318874
échelle,0.216341,-1.058416,-1.603726,0.25701,-0.528603,-0.188268,0.86371,-0.106339,0.489212,-0.109305,0.571703,-0.728692,0.210665,-0.058771,-1.221005,-0.246631,0.428124,-0.24477,0.716725,-0.285576,-0.161238,-0.3477,-0.365816,-0.514269,0.203999,0.688648,0.04093
rectangle,0.673351,-1.346656,0.764857,0.687788,-1.017824,1.328413,1.470736,-0.555635,-0.602545,1.303245,0.393365,0.205846,0.106118,-0.09544,-0.568718,0.102955,0.398171,0.797958,-1.445706,-1.026001,0.162909,-0.084818,-0.378048,-0.51606,0.763261,0.489884,0.389218
ordinal,-0.244486,0.29912,0.311223,1.444476,-1.782015,0.094839,0.983385,-0.65174,-0.714856,1.1002,0.48701,0.487837,-1.209936,-0.478042,0.410784,2.32519,-0.771266,0.118794,0.787971,-0.255293,-0.410474,-1.18012,-0.431695,-0.129945,0.261484,-0.684425,-1.266751
échantillon,0.528621,-0.515006,-0.40327,0.894229,-0.099339,0.486006,0.924512,-0.638891,1.294245,0.539161,0.168889,-1.017115,-0.521232,-0.591579,-1.225212,-1.194495,0.082346,-0.757101,0.520491,0.979946,0.446738,-1.124338,-0.477598,-1.143742,-0.161405,0.218068,-0.599447
réciproque,-0.485045,-0.174764,-0.55552,-0.018597,-0.781279,-0.605054,0.365065,0.484678,-0.895395,0.201018,0.293198,-0.190142,-0.47498,-0.003167,-0.380545,0.000132,1.266657,1.051435,1.052172,-0.366299,-0.69469,-1.702869,-0.390461,0.890275,-0.958852,0.279039,-0.436603
minimum,0.090642,-0.475315,-1.074905,0.181564,-1.828018,0.745112,0.132475,0.402572,0.68527,-0.446595,0.410791,-0.102405,0.089132,-0.55366,-2.102349,0.482951,-0.39139,-0.469092,0.506089,-0.44962,0.397053,-0.271635,-0.932272,-0.27453,-0.912059,0.364228,-0.624215
engendrer,-0.065065,-0.492189,-1.557203,-1.113461,-0.176344,0.144965,0.73213,0.255439,0.17739,-0.005657,0.108059,-1.152561,-0.046805,-0.458867,-0.590195,-0.455489,1.14191,0.556415,1.085266,0.017529,-0.060435,-0.978131,-0.539593,0.824494,-0.028673,-0.036952,-0.233482
stable,0.013181,-0.565419,-1.389048,-0.107113,-1.153729,0.11912,0.470558,0.348956,0.399553,0.464589,0.857965,-1.782544,0.403243,-0.438358,-0.791767,-0.516258,0.525157,0.356494,0.040357,0.313803,-0.031404,-0.749528,-0.964866,-0.222405,-0.180407,0.3589,-0.579084
algorithmique,0.040541,-1.056397,-0.28485,1.427078,-1.050521,-0.933211,1.300617,0.129476,0.820868,1.285378,0.179641,0.089824,-0.76688,0.573718,0.659416,0.568407,0.191335,-0.170121,1.30191,-0.551612,-1.406648,-1.818673,0.751019,-0.1918,0.367733,-0.46982,-0.140035
fibré,0.206597,-1.550145,1.082331,1.027695,-0.866124,1.519495,1.320208,-0.237435,-0.735189,1.96079,-0.296826,-0.562505,-0.160535,0.027207,1.408272,-0.005735,-0.926352,0.776104,1.195798,-0.069787,-1.061244,-0.244487,-0.327753,0.139898,2.154299,-0.4915,-0.906603
universel,-0.618991,-0.869024,-0.864197,0.28442,-0.291685,-1.435372,0.463365,0.584177,0.470149,-0.368637,1.021544,1.313337,-0.75096,0.166412,-0.758842,-0.167728,0.425479,0.303244,-0.383992,0.101826,0.238869,-0.104158,0.356025,-0.107593,-1.015903,0.696388,-0.489189
union,-0.43624,-0.368397,-1.302912,0.210008,0.205886,-0.471168,-1.162402,0.566878,-0.494989,-1.46755,0.575566,0.405216,-0.455423,0.33237,0.332564,0.09674,0.175844,0.574738,0.146518,0.535686,-0.15908,1.24006,-0.741688,-0.331039,0.321756,0.968235,-0.772733
diagramme,0.254087,-1.136281,-0.372312,1.052679,-0.675721,0.006377,1.124761,-1.161239,0.871087,1.195824,1.089971,-0.523166,-0.107244,0.873632,-0.439473,0.12177,0.156002,0.07849,-0.142485,-0.335652,-0.396821,-1.052104,-0.663364,-0.583087,-0.122533,-0.74957,-0.096932
événement,0.134576,-0.054357,-0.880327,0.329917,0.836192,0.054538,-0.002206,0.369207,0.398174,-1.527348,-0.207174,0.030988,-0.793985,0.033559,-0.585786,0.115373,1.332469,-0.699499,0.226936,-0.40948,0.384063,-0.197914,0.052602,0.693835,0.365833,0.624773,-0.374039
Turing,-0.610647,-0.290866,0.499864,1.107638,-0.544287,-0.654454,0.201306,-0.340218,0.309576,0.710336,-0.211554,1.009131,-0.210224,-0.348291,1.317589,0.08373,0.537306,-0.78561,0.912818,-0.630679,-0.233019,-2.09127,0.689069,-0.255493,-0.1207,-1.041798,-0.380267
addition,-0.646769,-0.718561,-0.643292,0.379729,-1.17615,0.380852,0.503147,-0.100637,1.016231,1.069823,0.682844,-0.199296,-0.861895,0.211989,-0.675467,-0.019608,0.216546,-0.10694,-0.976953,1.156325,0.229179,-0.899931,-0.160758,-0.560577,-0.22592,-0.544604,-0.158934
stratégie,-0.365015,-0.597096,-1.091494,-0.566831,-0.561658,-0.683148,-0.150681,0.675822,0.661437,-0.224011,0.320672,0.236083,0.315949,1.304177,-0.444767,-0.900653,0.996015,-0.075995,1.118147,0.09854,-1.816636,-0.700933,-0.662218,0.134698,0.529737,0.998414,-0.476628
optimal,-0.600698,-0.716465,-1.045097,0.241743,-1.778587,0.38161,0.730979,0.506103,0.775301,0.697475,0.380441,-0.577304,0.792036,-0.115943,-1.303686,-0.378343,0.311713,-0.46811,1.091595,0.134817,-0.230136,-1.543113,-0.763932,0.077731,-0.612634,0.284712,0.200063
variance,-0.134803,-0.739189,-0.931287,-0.068785,-1.022883,0.249603,0.713325,-0.341224,0.470365,1.802061,0.372523,-0.343319,-0.00962,-1.343003,0.648589,1.223303,0.380085,0.19459,0.408433,0.166384,-0.572195,-1.806789,-1.487027,-0.286287,-0.350395,-0.160273,-0.303275
permutation,-0.484857,-0.239794,0.076869,0.658705,-1.103126,0.921315,1.077332,-0.596822,-0.221914,1.570454,1.550646,-0.291562,-1.2796,0.047928,-0.408279,0.375518,0.593664,0.36451,-0.433059,-0.460154,0.099149,-1.46055,-0.22743,-0.550515,-0.41025,-0.55915,-0.748552
disque,1.463243,-1.170253,0.253125,0.247131,-0.302306,1.118782,0.317299,0.562474,0.738778,-0.794454,0.33273,-0.844718,-0.4425,0.752669,-0.141597,-1.342827,-0.490458,-0.578572,-1.293967,-0.229459,0.865517,-0.875185,0.080054,0.434909,0.002506,0.507472,-0.286071
tenseur,-0.327827,-1.419882,-1.156075,0.458591,-0.584137,-0.136188,0.624832,-0.638075,-1.292566,1.189879,0.789904,-0.624876,0.019504,0.492406,-0.179513,0.408104,-0.633527,2.501921,0.678266,-0.650311,-0.388791,-2.175121,0.019407,-0.788721,-1.224006,-1.411159,0.200363
hyperbolique,-1.169378,-0.766323,0.332033,0.786309,0.115756,0.550959,2.023442,0.695228,0.256506,1.76431,0.68448,0.345926,0.132823,0.161628,0.229907,-0.618981,1.094822,1.148715,0.114668,-1.798499,-0.431936,-1.356719,-0.866735,0.123086,-0.994278,-0.800337,-0.174581
décomposition,-0.186698,-0.48433,-0.536542,-0.148714,-0.627635,-0.184544,1.273728,-0.614378,0.691735,1.283547,0.775156,-1.180955,-0.337748,-0.58138,-0.760507,-1.265093,0.264511,0.800292,0.427052,1.256635,-0.069699,-0.899649,-0.816684,-0.340436,-0.160942,-0.469908,-0.245987
elliptique,-0.484918,-1.249729,-0.362676,0.977936,0.337794,0.847313,1.692321,-0.357708,0.165464,1.509774,0.130439,-0.026767,1.105824,-0.301239,-0.796975,-0.872459,0.572971,0.515729,-0.650937,-1.368156,1.064625,-1.17626,-0.68782,-1.495732,-0.312137,-0.376792,-0.504433
mesurer,0.022913,-0.923053,-0.913042,0.779451,-0.342958,0.337791,0.871607,-0.248902,0.869971,0.443496,0.029322,-0.61659,1.127645,-0.673773,-1.910482,-0.856989,0.436887,-0.108896,0.004968,-0.666198,1.34178,-0.450375,-1.065609,-1.252932,0.087349,0.158383,0.072136
rang,-0.480462,0.506917,-0.46713,0.070153,-0.344122,0.354846,-0.566618,-0.340612,-0.541159,-1.122402,0.789761,0.620053,0.579926,-0.310766,-1.344748,0.180308,-0.217825,0.488186,-0.895594,-0.58564,-0.035214,0.154908,-0.422189,-0.548196,0.286257,0.22621,-0.976292
Leibniz,-1.054141,-0.306012,-0.102766,1.041461,0.087305,-1.421108,0.458207,-0.646339,0.687645,0.888506,1.421101,-0.455311,-1.153735,-0.801866,0.783952,-0.193152,0.934275,-0.042898,-0.15141,1.011258,-0.680911,-1.115032,1.158627,0.019587,-0.786188,-1.030674,-0.021029
boule,0.616148,-1.172019,1.281705,-0.798426,-0.12313,0.786954,0.627404,-0.832837,-0.294224,0.375232,1.061684,0.527676,0.03613,-0.268681,-0.85818,-1.147577,-0.238258,0.267439,0.312694,0.283936,0.820934,-0.293453,-0.324794,0.211144,0.942324,0.219852,-0.630763
branche,-0.681179,0.150461,-0.769521,-0.421409,0.544067,-0.273587,0.70881,0.183628,-1.113705,0.173765,0.980242,-0.488782,0.312799,0.411798,-0.453822,-0.700883,-0.747338,0.742792,-0.478679,-0.027648,0.353182,0.189233,0.028724,-0.588214,0.264514,0.683354,-1.213273
partition,0.385149,-0.445675,-0.184805,1.283483,-0.32827,-0.057406,0.96633,0.108261,0.601202,-0.496318,-0.304902,-0.109967,-0.660081,0.782115,-0.546234,-0.331693,0.05241,-0.239681,-1.69014,0.012239,-0.12538,-0.292694,0.907723,0.50699,-1.223136,0.038896,-0.197334
fermé,-0.369177,-0.417787,0.350345,0.452805,-1.276174,0.939107,0.687511,0.161891,-0.624897,0.363355,0.1043,-0.098466,0.387042,0.533596,-0.801258,-0.081699,0.518656,0.008253,0.091734,-0.356786,1.094788,0.838064,0.705382,0.364403,0.359009,-0.102079,-0.59719
