word,1,2,3,4
deviation,-1.361521,1.764469,-0.438583,-1.163592
infinitesimal,-2.608718,1.29682,0.24523,-0.81067
straight,1.828791,1.731687,1.087423,-1.043874
strongly,-0.159552,1.895702,-0.928595,0.501229
fractal,-2.102962,0.979296,1.071395,-0.258269
grow,1.727274,1.512858,-0.797098,0.104999
generating,-0.763115,0.393789,-0.379045,-1.821241
conic,-2.3723,1.001443,1.210952,-1.249903
independently,-0.030295,1.406975,-0.64763,0.108753
remainder,1.346523,0.456126,-0.90972,-0.895661
sampling,-1.217352,1.952057,0.277934,-0.884686
Jordan,1.815477,-0.233917,0.322362,0.903058
rectangle,-0.949492,1.345116,1.191399,-2.062091
monoid,-3.091553,1.077946,0.567884,-0.945209
derivation,-1.935706,1.575485,-0.378222,-0.208163
conformal,-2.959712,1.244655,0.594633,-0.869918
exterior,0.259738,1.344748,0.259854,-1.376199
growth,0.298764,2.031236,-1.792224,-1.013093
inference,-2.446827,1.831088,-0.78737,0.579952
isometry,-3.072343,1.31664,0.163997,-1.472255
definite,-1.285306,1.94151,-0.385098,0.048506
fractional,-1.977239,1.211755,0.254713,-1.547124
rotate,0.115264,2.231589,0.61493,-1.812026
seven,2.098562,0.811925,-0.581487,-0.203148
associative,-2.417539,1.567815,0.190282,-0.818601
universe,0.237149,1.68301,0.613813,0.749784
hierarchy,-1.256184,1.060392,-1.581773,0.331663
subgraph,-2.739273,1.427328,0.938924,-1.576887
sentence,0.193195,1.130454,-0.99043,1.346756
pole,0.825002,0.655583,0.002524,-0.717089
bayesian,-2.903152,1.078272,-0.238201,0.067314
sine,-1.769451,0.241267,0.533775,-0.526586
simplify,-1.098749,1.700356,-0.74243,-0.605431
degenerate,-1.46869,1.379469,0.354781,-0.383994
fold,0.660666,1.701363,0.539722,-1.550007
circular,-0.028284,1.619602,0.15063,-1.886687
Taylor,2.4562,-0.092435,1.068929,1.304967
minimize,-0.967348,3.100687,-0.9866,-1.242259
characterization,-1.338204,2.205068,0.440607,0.486191
Euclid,-1.427125,-0.469477,0.027597,-0.636559
Leibniz,-2.357973,-0.396593,-0.488511,1.146147
demonstrate,-0.131918,2.346647,-1.070369,0.362076
stability,-0.966145,2.179593,-1.329157,-0.879709
skew,-1.890108,1.323576,0.659522,-1.100169
imaginary,-0.715516,1.580518,0.780239,0.617704
plot,1.144031,1.339542,0.568173,1.666499
predicate,-2.432874,1.835543,-0.236428,0.011776
resolution,-0.316358,0.646168,-1.676897,-0.930249
proportional,-1.264368,1.324875,-1.023765,-1.502789
digital,0.638528,1.415959,-0.247329,-0.639107
residue,-1.44507,1.75755,-0.137761,-2.518927
cluster,-0.34137,1.657743,-0.505038,-1.681391
Grothendieck,-3.175972,0.08452,0.765305,0.264796
trigonometric,-3.155679,1.242495,0.146945,-0.670718
diameter,0.357672,1.887817,0.577647,-3.241172
Bernoulli,-2.803136,0.097513,0.154292,0.036999
modulus,-2.259674,1.288583,0.608022,-1.493143
estimation,-1.908614,1.651797,-0.58429,-0.815712
hermitian,-2.965449,1.403641,0.857037,-0.89738
ordering,-2.155715,1.880494,-0.186815,-0.669736
eigenvector,-2.768283,1.303985,0.691241,-1.181952
nine,2.081301,0.806458,-0.527868,-0.386412
Erdős,-2.491439,-0.207828,1.086615,0.409529
inversion,-1.375284,1.780827,0.279799,-1.041596
vertical,0.337744,2.407583,0.43152,-2.310898
computable,-3.216881,1.346632,0.169336,-0.508172
Church,1.737407,-0.422408,-2.239683,0.874025
continuity,-0.655927,1.627328,-0.286379,0.576629
Cartan,-3.061236,0.097541,0.754011,0.00063
fourth,2.030963,0.361735,-0.123592,-0.10027
interaction,-0.981385,2.659236,-0.862708,-0.278749
embed,-1.600939,1.625416,-0.048789,-1.37528
Conway,1.1555,-0.504398,1.100793,0.608383
valuation,-1.483284,0.659276,-1.31154,-0.870008
chart,1.883741,1.350727,1.415117,0.13617
internal,-0.041102,1.975255,-1.635947,-0.750834
separable,-2.847,1.526343,0.368879,-0.943547
coincide,0.450229,0.843847,-0.780465,-0.258977
loss,1.323293,1.279928,-0.869895,-0.949906
arrow,0.772344,1.07262,0.775439,-0.402587
orient,0.06899,1.327073,-0.796256,-0.370259
pythagorean,-2.859085,0.757921,0.48131,-0.208058
convolution,-2.850258,1.507941,0.315835,-1.313209
Dirac,-2.627392,0.758856,0.522516,0.008371
Minkowski,-2.442036,0.518385,1.028344,0.073555
denominator,-1.98902,1.698131,0.457995,-1.21615
centre,1.507747,0.05133,-1.621785,-0.553239
Lagrange,-1.481705,-0.810263,0.30454,-0.562835
hull,1.446192,0.141305,0.225769,-1.172208
bipartite,-2.698553,1.006585,0.907258,-1.362363
linearly,-1.963001,2.298202,0.299824,-1.608181
outer,0.563212,1.772919,0.384098,-1.747788
interpolation,-1.991082,1.460297,1.252687,-0.238039
dot,0.575892,1.600991,1.060053,-0.997079
simulation,-0.971645,1.708551,-0.446662,-0.91994
congruence,-2.822458,1.24291,0.591977,-0.63179
summation,-2.272917,1.338808,0.545728,-0.317898
substitute,0.612541,0.495683,0.221229,-0.34367
width,0.352359,1.790042,0.453354,-3.104513
Klein,0.319826,-0.320137,0.863976,1.2407
semisimple,-3.137489,1.308796,1.297498,-0.957896
congruent,-2.185041,1.41247,0.916508,-1.067447
converse,-0.547214,0.813078,0.582211,0.581074
torsion,-2.03699,1.570636,1.132297,-1.28587
clique,-1.671553,0.59372,0.248962,0.060773
divisible,-1.863192,1.032693,0.783249,-1.405887
compose,0.806629,0.782888,0.142467,0.539891
honeycombs,-2.556723,-0.694478,1.618971,-1.678066
median,-0.066318,0.694652,-0.458482,-3.083304
predict,-0.484055,2.016255,-0.591217,-0.239318
Möbius,-2.425965,0.301031,1.132086,-0.549674
simplicial,-3.104034,1.000557,0.943012,-0.984574
Jacobi,-1.623019,-0.381476,1.070599,0.713673
embedding,-2.508019,1.843776,1.110651,-1.299331
integrate,-0.161923,1.53042,-1.448043,-1.203224
decide,1.67964,1.03982,-0.685321,1.262326
cosine,-2.794059,1.324754,0.733833,-1.034373
hexagonal,-1.13514,1.208796,1.583487,-2.377891
joint,0.904388,0.870922,-1.456759,-0.654492
algebraically,-2.722453,1.613593,0.65431,-0.859189
convergent,-2.125077,1.603479,-0.001019,-0.845644
propositional,-3.422532,1.491844,0.045657,0.141538
solvable,-2.991886,1.754598,0.942099,-0.652278
commute,-0.378839,0.370851,-0.379799,-1.01327
dodecahedron,-2.530388,0.562722,2.276589,-2.048508
substitution,-1.304568,1.651242,-0.065601,-0.864643
deterministic,-2.896086,2.046217,-0.043476,-0.344619
data,-0.814973,1.160152,-1.03107,-1.525026
Hodge,0.676308,-0.337142,1.261871,0.881175
tessellation,-2.486733,0.811135,1.867693,-1.084042
covariance,-3.002645,1.61826,0.078292,-1.091055
bilinear,-3.050857,1.687386,0.872173,-1.273137
Fibonacci,-2.489097,0.491607,0.691672,-0.816196
Frobenius,-2.964297,0.142957,0.411579,-0.248108
Peirce,-1.725667,-0.76294,0.709502,1.127994
Cayley,-2.115547,-0.532034,0.977938,-0.018016
evaluation,-0.743727,1.499261,-1.742313,-0.299932
irrational,-2.080142,2.141737,0.181532,1.045978
composite,-0.172121,1.356037,0.008461,-1.706115
noise,-0.003084,2.744696,0.787796,-0.613575
Hamilton,2.360627,-0.615154,0.20275,0.78661
walk,2.031523,1.410513,0.793927,0.119976
recursion,-2.686546,1.395623,0.188371,-0.435192
likely,0.406182,2.123259,-1.315084,0.116762
radical,-0.425977,1.172704,-1.23732,1.150343
slope,0.563346,1.308558,-0.178274,-2.268791
cylinder,0.317084,1.185964,0.812672,-2.784509
multiplicity,-2.177163,1.576984,0.419513,-0.349398
computing,-1.225962,0.891847,-1.020146,-0.737072
expectation,-0.111188,2.278536,-0.800301,0.663556
factorial,-2.465191,1.00363,0.995934,-1.396158
recurrence,-1.958023,1.762414,-0.059272,-0.487614
lambda,-1.420528,-0.292039,0.10702,-0.193656
neighbor,0.783253,0.746622,-0.395318,0.457035
hyperplane,-2.186276,1.346771,0.998653,-1.89527
quantifier,-3.056959,1.369303,0.507914,-0.476425
signature,0.283034,1.469934,0.324193,-0.222135
mode,-0.083561,2.540801,0.22412,-1.186595
logarithmic,-2.605312,1.632799,0.410836,-1.277613
tuple,-2.246232,1.022823,0.627025,-1.291237
transfer,1.325516,0.410524,-1.510148,-0.786436
accuracy,-0.757114,2.223519,-0.592166,-0.833223
depth,0.437919,2.174687,-0.209503,-1.462525
pyramid,0.083785,0.738941,0.439031,-0.962259
equip,0.712015,1.160909,-0.317321,-2.451123
Hopf,-2.822119,0.126256,1.14416,0.028594
noetherian,-3.166572,0.9431,0.77846,-0.952018
continuum,-1.358594,1.010875,0.207073,0.352678
angular,-1.233717,2.44658,0.772102,-1.890687
Legendre,-2.631982,-0.266733,1.048376,0.497889
probabilistic,-2.91993,1.569953,-0.380024,-0.151791
archimedean,-2.650569,0.69969,1.456246,-0.890657
normalize,-1.902978,1.463892,-0.479701,-0.730808
parametric,-2.673237,1.78513,0.237305,-1.122562
facet,-1.414767,1.612274,0.458022,-0.588185
completeness,-2.660102,1.373288,-0.186191,0.141598
Weil,-1.058351,-0.553341,0.953799,0.947468
descent,1.001993,-0.707814,-1.466119,0.726707
ellipse,-1.876464,0.943465,1.098305,-1.611436
precision,-0.804357,1.865979,-0.072301,-1.374564
Ramanujan,-2.657181,-0.440743,0.69106,0.636158
icosahedron,-2.190536,0.666618,2.127332,-1.901154
Dedekind,-3.138845,0.101169,0.778289,0.215741
hyperbola,-2.50958,0.054884,1.211038,-1.493965
negation,-2.632435,1.47758,0.22354,0.023887
contradiction,-1.551085,1.873657,-0.588986,1.525195
bijection,-2.744946,1.004523,-0.172428,-1.56331
divergence,-1.609208,1.26271,-0.329186,-0.701253
groupoid,-3.079949,0.705101,1.178737,-0.87032
nilpotent,-2.849698,1.208228,1.261983,-1.37129
similarity,-0.687385,2.149357,-0.405504,0.518285
stationary,-0.63267,1.865306,0.231268,-1.938332
orthonormal,-2.766555,1.141855,0.880327,-1.134464
spiral,-0.329813,1.884085,1.215723,-1.336386
reciprocal,-1.957774,1.566919,-1.058668,-0.558282
overlap,-0.247506,1.692448,-0.547204,-1.448101
decompose,-1.332232,2.331858,0.596051,-1.504278
implicit,-2.115948,2.246777,-0.835508,0.30466
surjective,-3.04888,1.405197,0.509807,-1.668674
covariant,-3.152496,1.026489,0.237317,-0.925606
separation,-0.451187,1.797484,-1.006,-0.35422
subalgebra,-2.921422,1.119187,1.143352,-0.853102
parabola,-2.426354,0.502816,1.391236,-1.233377
Russell,2.047032,-0.30557,0.955657,1.591375
graphic,0.22689,1.469484,0.554576,-0.084651
laplacian,-3.109387,1.159666,1.01419,-1.050213
subtraction,-1.509376,0.748704,0.999621,-1.39156
nontrivial,-2.571856,1.711646,0.858224,-1.105132
Kepler,-1.790199,-0.116004,0.688541,-0.954705
exhibit,0.492062,1.352327,-0.450824,0.037633
weakly,-1.645078,2.098201,0.729058,-1.303345
consistency,-1.377831,2.372947,-0.195564,-0.180132
neighbourhood,0.431795,-0.387389,-1.148879,-0.82261
implication,-1.116242,1.883524,-1.474041,0.723974
Ricci,-1.14524,-0.68828,1.239995,0.916075
diophantine,-3.314249,0.837774,0.629556,-0.151279
homeomorphism,-2.890315,0.99951,0.434607,-1.762779
Schur,-2.381321,0.281399,1.746841,0.428026
lagrangian,-2.821426,1.23322,0.513311,-1.08279
ZFC,-3.367947,0.15292,0.138482,-0.17115
recursively,-2.548187,1.189268,0.110764,-1.267774
reasoning,-1.749346,2.004247,-0.919413,1.128778
independence,0.812982,0.089563,-2.656368,0.989184
equilateral,-1.678337,0.937162,1.821148,-1.985111
pentagonal,-1.758562,0.254097,1.784138,-2.439479
chord,-0.220632,1.952569,1.415249,-0.617885
subtract,-1.240526,1.345247,0.167732,-1.682701
transcendental,-2.414871,0.883718,0.18871,1.294101
octahedron,-1.948824,0.976937,2.248384,-2.207761
transpose,-1.593646,1.168754,0.980501,-0.692126
covering,-0.971888,1.859195,0.727844,-1.679459
Tarski,-3.251786,-0.136536,0.598364,1.033431
maximize,-1.188286,2.480071,-1.034215,-0.994388
chromatic,-1.688968,1.544806,1.667434,-0.6838
postulate,-1.783025,1.322242,-0.350898,0.598303
rectangular,-0.084753,1.462283,0.602728,-2.404069
trial,1.082854,0.756296,-1.046117,0.666583
geometrical,-2.138491,1.861732,0.224166,-0.393576
involution,-2.874582,0.613017,0.737115,-0.908959
Weierstrass,-3.218406,0.10783,0.509676,-0.010226
symbolic,-0.924099,1.92576,-0.628599,0.660914
counterexample,-2.439787,1.168632,0.839241,0.048498
uniqueness,-1.967677,1.760317,-0.31047,0.508927
proportion,-0.334018,1.939327,-1.238808,-0.916563
eliminate,0.844012,1.198103,-0.212208,-0.034342
poset,-2.913416,0.827837,0.539686,-1.530727
midpoint,-1.001067,0.671769,0.620983,-2.151243
Pascal,-0.611752,-0.564196,1.051332,0.468352
countably,-2.717326,1.980704,0.988118,-1.687959
hexagon,-1.247351,0.616497,1.675727,-1.605623
hypergeometric,-3.297008,0.818656,0.880324,-0.387935
atomic,-0.483897,1.254718,-0.256365,-0.541666
bias,-1.348719,2.366547,-0.85403,0.625332
constructive,-1.810121,1.447349,-1.156321,1.048051
significance,-0.175735,1.479934,-1.539994,0.197781
weighted,-1.024338,1.340678,0.837544,-1.604459
multivariate,-3.003546,1.014288,0.072456,-0.719808
iterative,-2.632508,1.77441,-0.048431,-0.713537
Peano,-3.178976,0.130773,0.331358,-0.006871
cryptography,-2.530968,0.540895,-0.100501,-0.364484
nonnegative,-2.663222,1.660121,1.253823,-1.131015
Abel,0.344724,-0.922005,0.718456,1.498329
differentiation,-1.934703,1.972176,-0.81786,-0.91722
categorical,-2.890851,1.399785,-0.419498,-0.168605
Kolmogorov,-2.830063,-0.049504,0.53639,0.065011
minus,-0.065812,0.729486,0.769873,-0.963826
Hardy,1.254537,0.194209,1.188344,0.919293
Hadamard,-2.735858,0.308454,0.944144,-0.582199
endomorphism,-2.758729,1.23899,1.136169,-1.58471
nonempty,-2.345947,1.432964,1.055856,-2.027732
undirected,-2.686584,1.501396,0.978141,-1.41056
continuously,0.328498,1.678629,-0.751693,-0.664935
elimination,0.225269,1.174025,-0.071599,-0.559472
Fréchet,-3.072552,0.584357,1.398704,-0.639624
conjunction,0.140997,1.05685,-0.690387,-0.3979
homeomorphic,-2.758108,1.071307,1.218908,-1.948609
discriminant,-3.048528,0.924982,0.281254,-1.023256
Lorentz,-2.552795,0.454911,0.369442,0.275368
axiomatic,-3.064815,0.862216,-0.033435,0.408081
deduce,-1.17209,1.621991,0.604628,0.861847
jacobian,-2.934987,1.084688,0.929704,-0.873607
supervision,-0.014529,0.162657,-1.304863,0.831738
polyhedral,-2.399874,1.30086,1.440984,-1.380758
inscribe,-0.726115,0.399459,-0.006574,-0.228692
idempotent,-2.982355,1.25831,0.921291,-1.337253
Nash,1.309384,0.085258,1.339306,0.883023
pentagon,-0.462858,0.097572,-0.222594,-0.192418
topologically,-2.405636,1.922975,1.214019,-1.632593
automaton,-2.424348,0.95567,0.813324,-0.345846
submanifold,-3.004526,1.185125,1.57627,-1.629375
corollary,-2.150187,0.898167,-0.018623,-0.15322
normally,0.360918,2.50312,-0.591402,-1.013495
rigid,-0.989529,2.279802,0.114483,-1.177927
norme,-2.75642,0.576174,1.103566,-1.345398
confidence,-0.006263,1.778659,-1.016241,1.005041
triangulation,-2.237476,0.729792,0.441066,-1.391814
monotone,-2.412248,1.343298,1.229785,-0.479428
diffeomorphism,-3.027218,0.903036,0.065811,-1.408275
cumulative,-0.669335,1.295282,-0.716012,-1.564848
coprime,-2.417504,0.946829,1.010722,-1.421689
dominate,0.667287,1.111899,-0.968264,-0.299956
deformation,-1.918715,2.249098,0.113315,-1.593412
unbounded,-2.606884,1.341064,0.681058,-0.748298
pointwise,-3.107486,1.460865,0.2777,-1.314852
spline,-2.535327,0.751001,1.486996,-1.743928
bound,-1.266824,0.558535,0.661284,-0.708674
analytical,-1.638742,1.276173,-1.141765,0.463337
compass,-0.425116,0.984003,0.53544,-1.0735
induced,-2.242895,2.059879,0.059862,-1.096374
Serre,-2.013746,-0.947378,0.33809,-0.216601
transport,1.273156,0.498371,-1.858887,-1.621152
distributive,-2.918661,0.566342,-0.386626,-0.355927
trigonometry,-2.857536,0.004357,0.034918,-0.333486
dihedral,-1.782745,1.468823,1.586939,-2.25754
residual,-1.379707,2.111601,-0.563763,-1.529939
fifth,1.944233,0.399011,-0.219485,-0.313456
geometrically,-2.345005,2.106258,0.748125,-0.927502
Kronecker,-3.053532,-0.127645,0.770696,0.047604
monomial,-3.0129,1.339844,0.496048,-0.889253
posterior,-1.3352,2.275162,1.053818,-2.073208
Pearson,1.147407,-0.437587,0.704536,0.920624
fibration,-2.893756,0.753142,1.383156,-1.113029
hundred,1.348732,1.105888,-1.273278,-0.200407
sparse,-0.899299,2.045941,0.626526,-0.951029
logistic,-0.33797,0.351832,-1.677392,-1.346279
parabolic,-1.661139,1.305367,0.935793,-2.035156
connected,-1.437865,0.881063,-0.76052,-0.767294
learning,-0.80473,1.496062,-1.386675,0.42379
sequential,-1.401028,1.749906,0.311195,-1.01058
million,1.90538,0.576691,-1.239072,-1.865525
parallelogram,-2.439219,1.062976,1.344877,-1.620671
randomly,-0.377256,2.320487,0.394198,-0.934221
monoidal,-3.157884,0.686625,0.682765,-1.511368
computability,-3.437173,-0.397205,0.251474,0.649996
orthoplex,-2.068179,-0.171752,2.469087,-1.562703
ergodic,-3.333835,0.828534,0.496668,-0.011029
noncommutative,-3.181299,0.655589,0.720246,-0.253128
commutator,-2.476869,0.989088,1.137124,-1.293731
constructible,-2.854571,1.111856,1.302365,-0.878493
supremum,-2.57207,0.897865,0.691319,-1.306635
Archimede,-2.200537,-0.01644,0.77724,-0.629118
formalism,-2.830519,1.015343,-0.050794,0.486974
inductive,-2.609879,1.5794,0.207911,-0.633094
Noether,-3.121267,-0.244896,0.253667,0.726365
hypergraph,-2.818426,0.752466,1.138371,-1.536046
identification,-0.504766,1.695899,-1.193443,-0.228882
tetrahedral,-1.964409,1.204076,1.554297,-2.299754
heuristic,-2.725706,1.868539,-0.192069,0.053754
Kleene,-2.841576,-0.096401,0.949439,0.170139
membership,0.611697,0.558766,-2.352773,0.150209
uncountable,-3.11462,1.074912,0.503014,-0.962898
reflexive,-2.678883,1.457764,0.536183,0.113614
Chebyshev,-3.171989,0.353314,0.832823,-0.173144
antiprism,-1.947656,0.637685,2.800838,-2.180831
compactness,-3.153561,1.135496,0.021567,-0.451656
revolution,0.832422,0.416066,-1.647994,1.21473
spread,0.50588,1.862399,-1.437408,-0.565129
indeterminate,-1.805762,0.997713,0.03692,-0.565258
perturbation,-2.43981,1.918354,-0.016924,-0.784088
numerator,-2.365179,1.160173,0.61732,-1.390227
pullback,-2.893035,0.767013,0.969862,-1.566294
brownian,-2.770228,0.971834,0.792369,-0.513512
Shannon,1.270246,-0.116661,1.536843,0.789554
mesh,-1.106834,2.029659,0.777981,-1.73137
rotational,-1.488186,1.578032,0.388325,-1.794411
asymptotically,-2.637173,1.723555,0.476108,-1.186431
algorithmic,-2.715223,1.024643,-0.429176,-0.059744
invariance,-2.902841,1.182828,-0.184924,-0.441815
quadrature,-3.233281,0.628303,0.943877,-1.139197
Zermelo,-3.121393,-0.022272,0.731087,0.580192
coset,-2.73068,0.313531,0.612822,-1.358646
intuitionistic,-3.75123,0.531847,0.424943,0.237034
piecewise,-3.064542,1.533721,0.951381,-1.599707
significantly,0.331778,2.262294,-1.600015,-0.994536
conjugacy,-2.744889,0.926565,0.973282,-1.299953
exponentiation,-2.890769,0.974975,0.52496,-1.257633
variational,-3.435865,0.669039,-0.053603,0.032701
Bayes,-2.414845,0.319707,0.670005,0.457795
orientable,-2.723216,1.268249,1.868012,-1.396961
Scott,2.699389,0.05877,1.405844,1.396622
replacement,1.102656,1.01841,-0.13606,-0.627594
hypercube,-2.204127,0.803618,1.701621,-1.691875
Liouville,-3.226467,0.471656,0.295135,0.007414
bijective,-3.17171,0.707231,0.217871,-1.512493
complementary,-1.355886,1.866404,-0.607108,-0.594187
cotangent,-3.115158,0.953429,1.119077,-1.566405
Schwarz,-0.463567,-1.224705,0.932855,0.910942
conjugation,-2.458305,1.278647,-0.089182,-0.492539
Hermite,-3.169644,-0.082669,0.549478,-0.198761
hypersurface,-2.97793,1.234763,1.339365,-1.382325
perimeter,0.157035,0.793451,-0.369977,-2.168121
homological,-3.594332,0.513555,0.46067,-0.40354
threshold,-0.748454,1.873716,-0.903949,-1.107858
truncation,-2.062588,0.627205,1.063506,-1.841846
modal,-2.109835,1.228657,0.400203,-0.17956
Zariski,-2.97341,0.617437,1.105953,-0.969115
incomplete,-0.177426,1.01133,-0.331137,-0.188416
Lipschitz,-2.973135,0.257905,1.265747,-0.505786
moduli,-2.928432,0.729831,1.525931,-0.979117
ellipsoid,-2.047311,0.942164,1.578613,-1.952038
rhombic,-2.112239,0.585462,2.671477,-2.085477
Ramsey,0.768815,-0.344244,0.949014,0.792123
acyclic,-2.770902,1.340853,0.985011,-1.219919
atlas,0.237625,-0.224918,-0.131964,-0.513656
adjacency,-2.606901,1.075759,0.733277,-1.36313
indicator,-0.836941,2.088576,-0.974293,-1.225073
twenty,1.751054,0.81408,-0.879642,0.047329
chaos,-0.105034,1.593127,0.371438,0.855264
concave,-0.959196,2.255788,1.533486,-2.24171
undecidable,-3.264132,0.320376,0.448297,0.473198
submodule,-2.717548,1.382239,1.879634,-1.42464
Wilson,2.377793,0.002889,0.773038,1.264536
isometric,-2.047151,1.437269,1.31935,-1.170042
automorphic,-3.360322,0.129147,0.58491,-0.425606
reciprocity,-2.416888,0.868999,-0.853762,0.332157
enumeration,-2.286214,0.385894,0.042691,-0.954701
scaling,-1.887097,2.075028,0.360068,-1.002747
martingale,-3.019578,0.509828,1.263747,-0.48748
conversion,0.100827,1.088845,-1.145984,-0.850845
deduction,-1.691852,0.934315,-0.900072,-0.539336
invert,-0.594245,1.642533,1.027516,-1.483534
provable,-3.386193,1.09768,0.158884,0.093347
Baire,-3.098749,0.414974,1.094174,-0.512638
seminorm,-3.170061,1.467852,1.22455,-1.053344
Sobolev,-3.074936,-0.828532,0.587408,-0.078832
diverge,-0.661032,1.132238,-0.395723,-1.040885
reducible,-2.977441,1.570122,0.630152,-0.50815
Riesz,-3.446347,0.149718,0.729022,0.107201
metrizable,-3.132951,1.211335,1.516383,-1.574281
penrose,-0.952143,-0.676063,0.894098,0.631957
centroid,-2.369536,0.498573,1.196407,-1.989866
curved,-0.113933,2.291606,1.567521,-2.100003
forest,1.709009,0.603922,-0.889967,-0.951332
isolated,-0.082219,1.584899,-0.876886,-0.979188
Schmidt,0.461786,-0.927047,0.722309,0.968395
ultrafilter,-3.166638,1.006822,1.091549,-0.399275
primality,-3.458018,0.208195,1.510307,-0.306293
continuation,-0.074136,0.654839,-0.86805,0.08275
demonstration,0.383864,1.132353,-1.23976,-0.000395
ternary,-2.239809,0.969261,0.968803,-1.241929
compactification,-2.9323,0.586371,1.990689,-0.564274
cylindrical,-0.340825,2.22441,1.712923,-2.610254
randomness,-2.853499,1.485954,0.287075,-0.007219
twelve,1.45529,0.782657,-0.53167,-0.158489
arithmetical,-3.44799,1.15989,-0.037388,-0.275453
octahedral,-2.013212,1.066137,1.699783,-2.109987
abstraction,-1.599827,1.557385,-0.123943,0.38141
leaf,0.475157,1.616633,0.955515,-1.51983
stabilizer,-1.06424,1.689545,0.924573,-2.269042
Bourbaki,-3.033881,-1.203025,0.112599,0.765164
disjunction,-3.179749,1.023631,0.368437,-0.500399
trivially,-2.490972,1.495553,1.043317,-0.610099
codimension,-2.526323,0.688472,1.779083,-1.881306
tangential,-2.32237,1.615123,0.827773,-1.599822
secant,-2.797488,0.876828,1.418229,-1.666348
Catalan,-0.519358,-0.621557,-0.809364,0.708549
codomain,-3.005451,1.260644,0.298361,-1.653941
differentiate,-0.888287,2.320152,-0.534123,-0.351943
