word,1,2,3,4,5,6,7
independent,-0.154292,0.657548,0.777533,0.604214,0.191813,1.095991,3.060095
arithmetic,0.172307,0.904177,0.673876,1.361704,1.592308,0.615632,2.385434
position,1.517089,0.05785,-0.881348,0.268284,0.053184,1.097991,3.076626
calculus,1.20784,0.112136,1.799969,1.147919,2.009721,-0.376682,1.959989
rational,-0.87938,0.166687,0.826385,1.499838,0.800376,1.46274,2.12273
law,0.349098,-0.04527,0.96236,0.959971,0.963365,-0.304584,2.272257
tree,-0.931832,0.031604,0.028147,0.624096,-0.185118,0.682131,1.964674
component,0.025309,-0.84527,1.117138,0.643115,-0.596697,1.669799,2.882313
lattice,-0.807291,-0.923106,0.153784,1.660966,0.600782,1.398937,1.446823
inequality,-0.984114,0.469554,1.381103,1.50492,1.464669,0.558908,1.198801
volume,1.712649,-0.354404,-0.438177,0.783478,0.98051,1.771924,1.507059
section,1.013569,-0.750416,0.201959,0.926553,0.66115,1.391143,1.915518
add,0.070715,0.746561,-0.56391,0.557033,-0.037856,1.392992,2.949671
$\mathrm{e}$,0.445188,-0.307358,0.762296,0.808769,0.254638,2.993266,1.13106
fundamental,0.405694,-0.884733,0.653311,1.640366,1.172203,0.67038,2.427188
game,0.252299,0.828274,-0.238638,0.514091,0.896963,-0.595623,2.067148
polytope,-0.089393,-1.502867,-1.746313,1.922865,1.294547,2.128361,0.379273
smooth,-0.950547,-1.193956,1.350439,1.67553,0.615502,1.649278,2.159636
partial,0.188625,-0.05239,1.391127,1.050433,1.060054,0.967646,2.262571
extend,-0.303893,-0.095019,0.649059,1.479995,1.05469,0.991725,2.260183
multiplication,-0.174284,0.484969,0.934718,0.905923,0.50438,1.587939,2.262138
boundary,-0.293162,-1.322864,0.743392,1.196956,-0.015313,1.291266,2.40461
local,-0.236339,-0.886471,1.29957,1.206033,0.594926,0.51993,2.22385
node,0.147036,0.330657,-1.038547,-0.014087,-1.010993,1.363049,2.699537
develop,1.150338,0.165878,0.322201,1.111016,1.930213,-0.839134,2.290047
difference,0.202028,0.515166,0.667277,0.515965,0.291981,0.816597,2.946122
statement,-0.929122,1.101437,0.550971,1.636828,1.596844,0.376733,2.516434
tensor,0.192574,-1.54183,2.014901,0.994311,0.078182,1.067828,2.013558
discrete,0.618234,-0.570629,1.708612,1.095781,0.924739,0.967603,2.244784
variety,-0.380226,-1.438231,1.186619,2.021742,1.367219,0.832707,1.502758
generalize,-0.377674,-0.188274,1.191682,1.586568,1.417892,0.656214,2.061463
sample,0.687338,1.408947,1.219298,-0.559771,-0.668757,0.720532,3.370343
statistic,2.380278,0.991299,1.422341,-0.053062,1.285671,-0.09592,2.221575
axis,0.600805,-1.833946,-0.157663,0.356505,-1.313129,2.183493,2.885618
hyperbolic,-0.036932,-2.347461,-0.157309,1.912559,0.743181,1.38999,1.415728
rotation,0.405206,-1.600782,0.327356,0.502234,-0.806377,1.954832,2.437411
Hilbert,-0.147891,-0.376411,0.739905,2.068836,2.047582,0.503232,1.371678
digit,-0.313099,1.808925,-1.690381,0.141337,-0.451936,1.468377,2.589088
intersection,-0.772693,-1.006272,0.235329,1.564055,0.10697,1.856235,2.270687
addition,0.10646,0.417,0.567432,0.902042,0.55715,1.173393,2.576694
expression,-0.396503,0.795168,1.131412,0.766206,0.465863,0.942187,2.861525
Student,1.886411,1.062796,-1.469492,0.467636,1.310807,-0.489653,2.272553
approximation,0.058716,0.894102,1.247318,0.726484,0.822403,0.250075,2.557938
$\mathbb{Z}$,0.182728,0.448349,1.253283,0.393808,-0.038031,3.464722,1.524802
mathematics,3.471656,-0.031388,-0.581321,0.4879,2.129463,0.441161,0.970316
code,0.861555,0.567606,0.774083,-0.011977,0.116566,0.651878,2.026652
rank,-0.270726,0.336759,0.328269,0.775876,0.220697,1.404627,2.025236
characteristic,-0.345597,-0.201113,1.137823,1.349102,0.854405,1.134789,2.197525
binary,-0.297052,0.559073,0.518444,0.465941,-0.242408,1.494088,2.363199
closed,-1.53768,-1.286143,0.858765,1.88723,0.196863,1.800292,2.405764
tangent,-0.212538,-2.282019,0.384539,1.15047,-0.512161,1.956398,2.373592
diagram,-0.250358,-1.217946,0.099004,1.237872,0.340766,1.111305,1.886973
divide,-0.588544,1.077641,-1.042805,0.762693,-0.041018,2.156846,2.554117
functional,0.740824,-0.474764,2.082814,1.225092,1.417949,0.639358,1.784827
abelian,-1.132516,-1.013138,1.096327,2.203151,1.278083,1.666354,1.412758
odd,-1.139065,0.965013,-0.236123,0.960537,0.074357,1.985331,2.414081
action,-0.203015,-0.953233,1.107574,1.086306,0.330795,1.234805,2.131886
tiling,-1.174,-2.094781,-2.362798,2.114276,0.635717,1.231327,0.822455
ratio,0.120366,0.151215,0.04214,0.088191,-0.594365,1.096661,2.659439
program,1.783241,0.813594,0.33731,0.125993,0.812719,-0.168097,2.465124
quadratic,-0.678587,0.144658,1.342329,1.292319,0.970543,1.286547,1.794042
cube,-0.3025,-1.205299,-2.249154,1.368026,-0.006505,1.562037,1.692034
cycle,-0.789485,-0.313333,-0.625692,0.977852,-0.178763,1.32918,2.205529
figure,-0.279334,-1.166947,-1.808587,1.227856,-0.056532,1.268296,2.281593
argument,-0.296868,1.134663,0.675813,0.81356,0.799932,0.150274,2.454953
Riemann,-0.589319,-0.713659,1.186041,1.906671,1.64141,0.83974,1.452206
Euler,-0.100833,-0.097816,0.153742,1.512714,1.474782,0.649002,1.491235
calculate,0.378323,0.754912,0.29876,0.29813,0.102784,0.694832,2.995584
shape,-0.0302,-1.267822,-0.338051,0.948173,-0.233506,0.730112,2.680304
formal,0.34654,0.700302,1.618724,1.298215,1.628001,0.062635,2.26613
derive,0.040823,-0.095131,0.73689,1.209299,0.974095,0.345473,2.381137
statistical,2.377752,0.650722,1.550615,0.060486,1.180096,-0.910662,2.746531
network,1.386593,-0.695685,1.198707,-0.075837,-0.115313,-0.62273,2.544104
estimate,0.369559,1.731129,1.349008,-0.213475,0.065635,0.419188,3.066094
norm,-0.99999,-0.354247,1.632386,1.212672,0.404694,1.661231,1.451008
polygon,-1.160845,-1.51202,-1.456331,1.655313,-0.16543,1.20376,1.834738
permutation,-0.540376,-0.396253,-0.22423,0.865266,-0.076916,1.955547,1.650407
world,1.93019,0.234835,-1.149895,0.476206,0.960308,-0.476136,2.540819
maximum,-0.433551,0.99963,0.740769,0.159417,-0.3949,0.955771,2.801371
equivalence,-0.831507,-0.173426,1.404046,1.432579,0.808575,1.173639,1.969733
parallel,0.046555,-1.142189,-0.334781,0.697315,-0.410781,1.120736,2.729356
numerical,1.547092,0.534953,1.400486,0.425044,1.188979,-0.133869,2.375687
orthogonal,-0.238766,-1.319598,1.31131,1.121706,-0.140515,1.931708,2.013936
isomorphic,-1.507559,-1.031164,0.923564,1.981241,0.714415,2.36353,1.531267
connection,0.020004,-1.703125,1.288201,1.599037,0.819781,0.400683,2.003946
locally,-2.0967,-1.126473,1.180959,2.039181,0.500152,1.194454,1.919834
existence,-0.999617,0.450533,0.681618,1.660606,1.25894,0.096164,2.39868
complexity,0.161263,1.589821,1.159855,0.517657,1.135484,-0.104977,2.327914
isomorphism,-1.196882,-1.012017,1.495412,1.833905,0.810602,1.484792,1.822573
commutative,-0.395105,-0.986788,1.431493,1.983269,1.47651,1.47617,1.101041
quotient,-0.733934,-0.39328,1.121382,1.541497,0.697909,2.007691,1.69186
half,0.119349,-0.749278,-0.92632,0.908081,-0.212059,1.619972,2.554408
decomposition,-0.789547,-0.543166,1.46542,1.368646,0.540999,0.760136,1.533556
density,0.343913,-0.035318,1.734122,0.271599,-0.147487,1.11326,2.412648
affine,-0.304944,-1.873924,1.268294,1.679474,0.438192,1.698806,1.751186
arbitrary,-0.634982,-0.064592,0.882099,1.149715,0.23247,1.367546,2.893328
morphism,-0.824332,-1.325145,1.714278,1.06225,-0.318814,2.115696,1.615737
scale,0.815159,-0.126084,0.64689,-0.013778,-0.615598,0.863908,2.985607
suppose,-0.610358,0.621438,0.866938,1.008668,0.50899,1.725227,2.302926
increase,-0.023904,1.246561,0.166378,-0.127766,-0.626707,0.603235,3.435172
projection,0.118884,-1.765247,0.296042,0.837139,-0.31793,1.49725,1.812082
partition,-1.04939,0.190167,0.032345,0.960026,-0.018162,1.3304,2.292912
exponential,-0.10849,0.386508,1.832426,0.550076,0.381908,0.820226,2.348046
range,0.637714,0.568354,0.671163,0.02631,-0.278189,0.834093,2.933671
subspace,-0.980496,-0.985243,1.362315,1.342575,0.109341,2.046848,1.690441
support,1.069225,0.507878,0.578079,0.211638,0.59768,0.410325,2.248257
diagonal,-0.732767,-0.719531,-0.433426,0.859128,-0.72263,2.000444,2.311377
computation,1.017061,1.05213,0.877796,0.479074,1.10258,0.048896,2.46212
curvature,-0.36374,-1.621677,1.176218,1.180677,0.285361,0.929189,1.796765
flow,0.782404,-1.343375,1.150942,0.19141,-0.466749,0.187731,2.257592
analytic,0.45701,-0.454028,1.313523,1.346742,1.419001,0.37705,1.993102
chain,-0.549913,-0.423635,0.774354,1.035627,0.219066,0.923632,1.830071
cohomology,-0.403176,-1.208936,2.016123,1.769854,1.294311,0.832644,0.866734
trivial,-1.359556,-0.490603,0.708438,1.606721,0.453516,1.612783,2.098658
converge,-1.67702,1.393907,1.411419,0.523916,-0.033564,1.105906,2.396974
lemma,-1.44357,0.415286,0.483805,1.829427,1.639332,0.154064,0.907932
origin,0.15272,-1.170603,-0.334132,0.871729,-0.160743,1.34825,2.498675
convergence,-0.850479,0.723815,1.535828,0.817983,0.64262,0.303511,2.043276
division,0.096288,0.769625,0.132458,0.392857,0.304132,0.656432,2.173884
union,0.640868,-0.526591,-0.366614,0.924473,0.439109,1.173123,1.714099
empty,-1.330423,0.280313,-0.016239,1.035986,-0.14473,1.877217,2.476464
computational,1.531581,0.276378,1.016218,0.436325,1.284869,-0.804346,2.671359
functor,-0.419086,-1.753076,1.654842,1.052098,-0.239829,1.335172,1.356852
fraction,-0.676237,0.906177,-0.197869,0.720974,0.422634,0.970921,2.02402
source,1.504108,0.098475,0.300524,0.209434,0.653809,0.331936,2.24064
eigenvalue,-0.701329,0.186353,1.883483,0.535595,-0.104391,1.688288,1.869895
translation,1.042476,-0.797273,0.086264,1.10236,1.156686,0.871443,1.345592
hypothesis,-0.515536,1.935383,0.801498,0.556342,0.941165,-0.283191,2.241146
scalar,-0.012707,-0.611062,1.849306,0.593501,-0.337357,1.88867,2.37818
coxeter,0.547145,-1.437035,-1.179411,1.946554,1.733159,2.537963,-0.453048
third,0.565602,0.115444,-0.934263,0.831879,0.666166,1.280282,2.158713
Fourier,0.677364,-0.300383,2.307365,0.643047,0.876663,0.55512,1.596957
bit,0.312835,1.810309,-0.670838,-0.791854,-0.943878,1.796419,2.587817
exact,-0.087238,-0.034047,1.04756,0.897523,0.468666,0.841585,2.325842
elementary,0.452989,-0.079505,0.907471,1.385027,1.410804,0.598634,2.022188
maximal,-1.841461,-0.408317,0.498619,1.65975,0.454245,1.675826,1.68266
radius,0.086647,-1.313923,-0.328518,0.437938,-1.072219,2.232775,2.185928
homomorphism,-1.160872,-1.0212,1.839551,1.471255,0.38688,2.103705,1.509412
identify,-0.235289,-0.302382,0.183717,0.969526,0.361404,0.925791,2.396124
distinct,-1.040761,0.037659,-0.649543,1.168783,-0.100287,1.812872,2.562604
minimum,-0.792039,0.355387,0.291268,0.31412,-0.705276,0.789501,2.782043
development,1.649131,-0.005854,0.117631,0.725417,1.367761,-1.255174,2.559973
ordinal,-1.87799,1.752666,1.14459,1.14059,0.915292,0.679964,1.182914
homotopy,-0.527812,-1.366332,1.249242,1.475388,0.851317,0.779083,1.128603
elliptic,-0.123392,-1.025117,1.292984,1.478951,1.098037,0.813888,1.226303
mapping,-0.084176,-1.247995,1.677153,1.218543,0.414945,1.472285,1.591378
alternative,0.072178,0.657145,0.526408,0.671469,0.650345,0.447251,2.504145
rate,1.0892,1.098421,0.680221,-0.717417,-0.550309,0.502487,2.717892
character,-0.493354,-0.07504,0.249147,1.096629,0.553815,1.024698,1.468982
central,0.93329,-0.990911,-0.073078,0.732163,0.163467,1.068332,2.317006
irreducible,-1.859277,-0.490739,0.957861,1.692764,0.618298,1.728943,1.498077
principal,0.110778,-0.971215,0.829232,1.029259,0.472202,1.316597,1.81303
count,-0.429389,0.698153,-0.583419,0.506991,-0.038446,1.123422,2.375456
finitely,-1.88256,-0.206986,0.695953,1.949958,0.980609,1.434168,1.686158
kernel,-0.010994,-0.115423,2.59874,0.531756,0.305647,1.049723,1.666276
infinity,-0.404405,0.100292,0.184176,0.948749,0.195202,1.021125,2.265602
calculation,0.458227,0.878242,-0.015158,0.41348,0.385482,-0.24605,2.948156
draw,0.153072,-0.362305,-0.953979,0.592097,-0.340286,0.556635,2.69104
divisor,-1.610965,0.45741,0.35413,1.367889,0.599498,1.974077,1.402991
pattern,0.253159,-0.354103,-0.531697,0.562356,-0.133692,0.07885,2.272179
average,0.54911,0.96382,0.527999,-0.368423,-0.630275,0.863402,2.958915
knot,-0.647631,-1.38023,-0.590464,1.297213,0.446012,0.451338,0.875604
assumption,-0.868878,1.469067,1.064916,0.688478,0.483261,-0.350917,2.737207
expansion,-0.357909,0.609449,1.105256,0.752552,0.480069,0.92696,1.783611
frequency,0.901238,-0.057286,1.484279,-0.54967,-1.022446,0.652033,2.722734
dynamic,1.568394,-0.606065,1.509105,0.406276,0.773045,-0.591632,2.194519
canonical,-0.668628,-1.143779,1.550147,1.142703,0.29156,1.254185,1.803936
minimal,-1.064338,-0.316004,0.49535,1.298723,0.390298,1.112876,1.78623
segment,-0.225244,-0.959115,-1.056489,0.540327,-1.07085,1.690854,2.538492
