word,1,2,3,4,5,6,7,8
isomorphism,0.801019,-1.007309,0.861217,-1.062696,-0.882144,2.882075,-0.516097,0.761604
commutative,0.808347,-0.813093,1.399421,0.147678,-0.811805,2.738457,-0.392619,1.340047
quotient,1.072334,-1.440779,0.364373,-0.632504,-1.05888,2.352167,-0.43444,1.273475
half,-0.468428,-1.198354,-1.734177,-0.59227,-1.39139,2.008207,0.878942,0.847258
decomposition,1.473564,-0.937708,0.558673,0.630993,-0.620908,2.092939,0.515749,0.719539
density,1.818749,-0.588209,-0.781372,0.281805,-0.695959,2.133915,0.902769,0.243256
affine,0.294422,-1.706828,1.25467,-0.635677,-0.691828,3.140416,0.253563,0.58971
arbitrary,1.21002,-0.720129,-0.518917,-0.725908,-0.665403,2.993608,0.385378,1.021721
morphism,1.033907,-1.654994,1.01419,-1.715023,-0.171575,2.587356,-0.380818,0.899094
scale,0.884051,-0.143776,-1.636478,0.216493,-0.49915,2.013232,1.492506,0.520381
suppose,1.196686,-0.270113,-0.739723,-1.090851,-1.129584,2.342003,-0.671146,0.918455
increase,1.270877,0.638617,-2.31898,-1.301318,-0.316322,2.235089,0.361246,0.331209
projection,-0.234434,-1.789372,0.069183,-0.332254,-0.659451,2.192476,1.097081,0.61498
partition,1.026532,-0.876883,-0.623416,-0.754305,-0.032189,1.927102,0.424892,1.515984
exponential,2.004485,-0.304192,-0.676487,0.701869,-1.124791,2.08355,0.598849,0.375979
range,0.985663,0.266229,-1.488087,-0.473983,-0.105323,2.178837,0.730923,1.024703
subspace,0.986281,-1.475448,0.51605,-1.52186,-0.288465,2.653799,-0.177792,1.096079
support,0.30609,0.959452,-0.631763,-0.458696,0.231363,2.090114,0.022366,1.348495
diagonal,0.219791,-1.988822,-1.389589,-0.870044,-1.330923,1.892188,1.021298,0.400328
computation,1.232267,1.250599,-0.913435,0.719322,-0.239888,2.169114,0.299344,1.578293
curvature,0.229109,-1.442122,0.471262,-0.601245,-1.729028,2.554873,0.33706,-0.635271
flow,0.182723,-0.071968,0.132377,-0.465192,0.021349,2.616395,0.870394,-0.323636
analytic,0.555148,0.485278,0.509097,0.461756,-0.899881,2.843084,-0.137624,0.651024
chain,0.818338,-0.516583,0.065618,-0.5481,-0.410032,2.205263,0.090422,0.672366
cohomology,0.645401,-0.689635,1.791254,0.223887,-1.125676,2.444869,-0.620497,0.297019
trivial,1.044256,-1.276784,0.226667,-1.077165,-0.815808,2.679329,-0.045106,1.075733
converge,2.341758,-0.301996,-1.224399,-1.38704,-1.77884,1.812317,-0.684419,-0.435951
lemma,0.726492,-0.227027,0.703146,-0.084502,-1.736765,1.766697,-0.958144,-0.052957
origin,-0.711046,-0.965008,-0.834995,-1.082017,-1.194411,2.454691,0.414904,0.405877
convergence,1.92337,0.358358,-0.340071,-0.460632,-1.270227,2.140088,-0.284582,-0.244864
division,0.554498,0.315633,-1.032274,-0.100551,-0.142378,1.5799,0.443888,1.17985
