word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
square,-0.339595,-1.112802,-0.745087,-0.111033,1.232638,-0.491823,-0.501043,0.529386,-0.553351,-0.366779,-0.878075,-0.102527,1.248813,-0.980485,-1.341694,0.489435,0.331257,-0.987562,-0.630425,0.131661,-0.791371,0.495932,-0.028328,-0.218638,0.55976,-0.25126,0.403081,-1.089567,-0.47545,-0.026409,1.092624,0.948143
map,0.270299,-0.555843,-1.829642,-0.105768,0.655355,-1.168018,0.039154,-0.893153,0.807999,-0.170717,-0.286506,0.695,0.266219,-1.099485,-1.784128,1.190085,-0.329621,0.029393,-0.122289,0.491675,-0.115697,-0.074993,1.038644,0.351661,-0.309585,-0.738198,0.416589,-0.406937,0.498503,0.420378,0.246902,-0.448212
class,-0.581681,1.186889,-1.646266,0.097742,-0.00831,-0.047591,-0.155648,0.250964,-1.046195,0.099047,0.672563,-0.395215,-0.20773,-0.16184,-0.654218,-0.382969,1.164865,-1.040672,0.019065,0.244643,0.460603,-0.111254,-0.656627,0.303784,0.033271,-1.035377,0.07739,-0.720794,-0.230909,0.028803,0.336654,-0.426809
integer,1.41331,-0.547184,-0.660204,-1.016982,0.695172,-0.473517,-0.420792,0.244295,-0.399662,0.591848,-1.301352,-0.398776,0.147803,-0.578937,-1.765037,0.770537,-0.435927,-1.093209,0.627692,-0.592155,1.500685,0.488054,0.488548,0.740189,1.743666,-2.389733,2.258561,-1.077134,0.31388,0.861743,0.234852,-0.770112
mean,1.110411,-0.0152,-1.885203,-0.570902,0.516118,-0.438528,-0.205884,-0.234269,-1.265449,-0.084523,0.458573,-0.448346,0.197231,-0.000487,0.566389,0.24469,-0.035191,-0.458721,0.171335,0.309295,0.248708,-0.480313,0.657375,-0.193641,0.380019,-0.744641,0.843051,0.491956,0.13775,0.04603,0.384641,0.250584
proof,1.143962,-0.702093,-0.783177,-0.990299,0.65149,-0.457579,-0.66451,-0.323402,-0.81999,0.034778,-0.355618,-0.145059,0.227287,-0.248117,-0.544149,-0.420409,0.037025,-0.034272,0.766669,-0.135339,1.454599,0.745766,0.848907,0.50897,0.669124,0.066059,0.76594,0.058355,-0.763409,-0.073284,-0.318147,-0.901713
three,-0.517437,0.362157,-1.443427,0.383021,0.40785,-0.266911,-0.057435,0.560309,-1.355097,-0.167629,-0.121449,0.345042,0.986711,-0.760842,0.25259,0.246661,0.010118,-0.582509,-0.191075,0.452081,0.057863,-0.155981,-0.55435,0.133511,-0.135234,-0.227784,0.055496,-0.069283,-0.358028,-0.297737,0.361168,-0.173452
dimensional,2.310049,-1.219355,-1.455872,-0.686057,0.763369,-0.908914,-0.467829,0.309705,0.056107,0.82511,-0.099812,0.560899,0.255016,-1.464352,-1.72971,0.29612,-0.23189,-0.343769,1.236866,-0.683649,1.019857,1.09835,-0.604708,-0.431069,0.450089,-0.210893,0.939902,-0.836288,-0.34143,0.93598,0.483491,-0.955809
zero,1.262182,-0.758991,-1.428404,0.032741,0.820231,0.233166,-0.328827,0.292932,-0.760522,0.916708,-0.34344,0.252763,0.397224,-0.300902,-0.166423,-0.101785,0.222361,0.284727,0.05879,-0.289469,0.67189,0.842639,-0.053186,0.569907,0.298581,-0.903285,1.152854,-0.099791,0.336437,1.10691,0.281652,-0.5592
algebraic,1.538792,0.287911,-0.676762,-1.49017,1.418312,-0.486262,-0.61242,-0.350795,0.914217,0.270835,-0.407975,-0.449759,-0.675578,-1.079752,-2.08043,-0.284267,-0.71167,-0.540397,1.299534,-0.963352,1.647738,1.074971,-0.434703,-0.648944,0.901518,-1.474187,1.269395,-0.817005,-0.590575,-0.054247,0.163231,-1.248643
formula,1.451757,0.60785,-0.6072,-0.125698,1.555829,-0.27666,-0.295139,0.15034,-1.134319,-0.237978,-1.568225,-0.461302,-0.687969,-0.642974,0.226458,-0.74387,0.486835,0.465883,0.508624,0.336461,0.89722,0.544541,-1.083488,0.474401,0.700639,-1.257009,0.771508,-0.280934,-0.186595,0.288288,-0.142205,-0.941432
ring,0.698208,-0.764462,-0.952993,-0.163728,0.778322,-0.503589,-0.844232,0.703271,-0.331615,0.338645,0.031032,0.32586,1.060007,-1.280904,0.597243,0.308033,-0.077645,-0.3165,0.162139,-0.14356,0.582255,-0.087333,-0.631485,-0.382507,-0.098093,-0.437835,0.98873,-0.152392,-0.074914,-0.093677,0.270149,-0.68978
edge,1.023045,-1.113615,-0.840477,0.351382,0.637033,-0.472036,-0.47044,-0.200117,-0.85629,0.077683,0.154224,0.814429,1.080285,-1.151873,-0.491188,0.879881,-0.438844,-0.902993,-0.168805,0.003998,-0.27951,0.283579,-0.672051,-1.090983,-0.949165,-0.675496,0.611747,-0.474277,0.205921,0.089307,0.495292,0.271139
