word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
prime,1.056133,0.717347,-0.037382,-0.206854,-0.58195,-0.031792,-0.524642,-0.398954,0.673074,-1.098486,-0.282479,-0.262413,-1.101913,-0.209363,-0.11502,-0.570141,-0.373613,0.510789,-0.712732,0.51778,1.152292,-1.605495,-0.170178
measure,-0.192669,0.013623,2.13765,-0.353279,-0.030769,-0.181493,0.268167,-0.444605,0.541203,-0.146383,-0.079555,-1.987058,-0.526577,0.185533,-0.550961,-0.071543,0.784303,-0.41501,0.444438,0.528109,0.749323,0.377066,-1.281124
equal,0.581409,0.581169,1.328036,-0.078801,0.453956,-1.323113,-0.025628,-0.281898,0.147168,-0.317823,0.173832,-1.523485,-0.082603,-0.229604,-0.869793,-0.138227,0.473952,-0.523773,-0.13993,1.622758,0.274742,-0.335052,-0.483514
lie,0.167278,-0.134188,-0.05295,0.117788,0.017025,-0.616447,-0.232322,-0.893626,-0.071765,-0.528186,0.383514,-0.229506,-0.694518,-0.127797,-0.279335,0.305392,1.132522,0.616041,1.645,0.00973,-0.432471,0.036493,-0.76332
manifold,-0.448266,1.167113,1.315063,-0.445486,0.76537,-1.239304,-0.298829,-0.226049,0.19329,1.708045,0.767274,-0.994993,0.398035,-0.007076,0.133292,0.704115,-0.208522,0.047077,-0.464582,-1.017327,-0.313776,-0.238186,-0.533049
degree,-0.680671,-0.637024,-0.153898,-0.006631,-0.625916,-0.663795,-0.253798,0.01646,0.766491,-0.336749,0.384167,-1.970554,0.844652,-1.327535,-0.603898,0.005018,-0.062433,-0.231571,0.034873,0.808042,0.49104,0.93254,-1.342635
differential,-0.104032,0.710027,1.900946,-0.554578,0.224854,-0.073713,-0.286961,0.066473,0.614883,1.640659,0.341204,-1.807354,0.894497,-0.517443,0.173091,0.790324,0.099012,-1.302586,-0.480583,-0.024994,0.421697,-0.183345,-0.936682
$\mathbb{C}$,-0.690015,0.663399,-0.38247,-1.32676,-0.163703,0.53322,-1.056247,-1.162002,0.323272,0.943165,-0.122771,-0.338293,-0.296569,0.357887,0.219888,-0.026988,1.220295,-1.118853,-0.442332,0.962368,0.312523,-0.033562,-0.807068
regular,-0.148622,0.3724,-0.166388,0.392725,-0.413706,-0.255133,0.254818,-0.097096,-0.164206,-0.671156,-0.272809,-0.642631,0.641106,-0.497645,-0.033549,0.584087,1.198136,-0.55073,0.141585,1.612159,1.038435,0.267126,0.715967
second,0.33234,0.328368,-0.363127,0.027083,0.230961,0.119634,-0.709337,-0.530444,0.415697,-1.161846,0.083242,-0.454862,-0.172387,-0.289173,-0.096932,0.849642,1.093952,-0.017729,0.195971,1.831189,0.815328,-0.066611,0.352725
triangle,-1.040996,0.936101,0.312502,0.213047,-0.222412,-1.154684,0.38266,-0.78678,0.614199,-0.133666,-0.127633,0.320677,0.345561,0.135608,0.298179,0.525551,0.508208,-0.225509,0.385763,-0.370006,-0.419014,-0.400341,0.152436
subset,-0.175879,1.793817,1.879517,0.12996,-0.170283,-0.20378,-0.514267,0.037755,0.151265,1.722256,-0.614079,-0.794973,0.965286,-0.359284,-0.219818,-0.744542,-0.02356,-1.081999,0.55694,0.527222,-0.637128,0.491378,-0.398834
circle,-0.217748,0.452033,-0.02055,0.889855,0.009589,-1.040608,0.138725,0.003156,0.444328,-0.649419,0.17044,0.244861,0.319966,-0.39199,-0.248587,0.481906,0.839493,0.502778,0.547454,-0.291916,0.137532,0.153184,-0.585664
relation,0.544985,0.448349,0.859091,-0.384907,-0.512662,-0.016293,-0.421327,0.396967,0.468657,-1.31071,0.054642,-0.637843,-0.053594,-1.293863,-0.348403,-1.241488,-0.213078,0.051679,0.543648,0.024987,0.380275,-1.236032,-1.394847
positive,0.366816,0.485695,1.624691,-0.651948,-0.567205,-0.403573,0.310286,1.090187,0.438688,-0.139873,-0.557444,-0.499135,0.051473,0.055612,-1.351827,0.825304,0.049003,-0.614382,0.679546,1.399202,0.264564,-0.343748,-1.005217
simple,0.302232,1.169768,1.557201,0.261918,0.610223,-1.163038,-0.612342,0.446928,0.500474,0.932341,-0.642809,-0.510266,0.408552,0.046228,-0.645255,0.353395,1.393693,0.019278,0.875851,-0.090938,1.001436,0.516902,-0.732011
topology,-1.063067,1.982005,1.343498,0.11816,0.077999,-0.439761,-0.657823,0.342706,0.452939,1.800394,0.576856,-0.811106,0.933676,-0.23859,0.330004,0.261813,-0.648147,-0.627964,0.160546,-0.839232,-0.306052,-0.188741,-0.748459
category,-0.762416,-0.020819,0.866147,-0.082749,-0.332229,0.088416,-0.534556,0.785891,0.104876,-0.323277,-0.371438,-0.235327,0.529437,-1.005369,-0.855402,-0.276586,1.077016,-0.861738,-0.055469,1.100161,0.30852,-0.100354,-0.245867
surface,-0.945366,0.01185,2.060593,-0.227453,-0.535255,-0.409424,-0.396675,-1.070525,1.14773,0.264907,-0.254042,-1.724395,0.059311,1.011795,0.156673,1.332854,1.723606,-0.161896,0.948991,-0.680891,0.242152,0.078942,-1.096917
constant,0.791096,0.413821,1.942859,-0.738371,0.612339,-0.442334,-0.402809,-0.306277,0.894971,0.453701,0.484342,-0.943984,-0.414314,-0.050757,-0.223701,0.96127,0.245033,-0.063252,0.493074,0.061926,0.45008,-0.522045,-1.270992
application,-0.874019,1.569636,1.826436,-0.714003,-0.950301,0.783361,-0.632267,0.880806,-0.151863,1.075491,-0.632799,-1.805425,-0.021537,-0.56971,-0.414365,-0.523928,0.790952,-0.012675,-0.13542,-0.193109,1.416914,0.620963,-0.707392
integral,-0.618261,0.938009,1.247023,0.265846,-0.15263,-0.881331,-0.718912,-0.019179,0.49407,0.558386,-0.120557,-0.735308,0.70343,-0.930462,0.170256,0.219501,0.108281,-0.049422,-0.086011,-0.464731,0.201707,-0.521999,-0.974892
coordinate,-0.76258,1.102356,1.314652,0.017296,-1.290667,0.069182,0.043017,-0.580502,0.97922,-0.233124,0.022068,-1.175004,0.006789,-0.854005,0.209091,-0.544283,-0.01849,-0.133532,0.125366,-0.291905,0.326075,-0.402604,-0.710994
complete,-0.546412,0.161781,-0.258771,0.084363,0.292247,0.231709,-0.496417,-0.203505,0.026769,-0.72957,0.534229,-0.80351,-0.202276,-0.754527,0.042893,0.209119,0.842113,0.535823,0.590986,0.639531,1.209702,1.163056,-0.503766
root,0.215414,0.397903,0.499899,0.388784,-0.518527,-0.920756,-0.410661,0.40319,-0.194377,0.006845,-0.782985,0.01771,0.572634,0.588886,-0.666031,-0.314411,1.240666,-0.47537,1.086016,0.047478,-0.501585,-0.581182,-1.20139
length,-0.642702,0.092461,1.284658,0.230511,0.554762,-0.584041,-0.475219,-1.056228,0.944488,0.181926,0.025016,-0.603185,-0.278385,0.761976,-0.621832,0.727159,2.147983,-0.682886,0.490252,0.883133,0.073191,0.650891,-0.457771
continuous,-0.334103,0.412365,2.056259,0.387461,-0.302953,-0.530082,0.148208,-0.424327,0.542465,0.390703,0.420021,-1.042111,0.201663,-0.358468,0.013034,0.440894,0.996562,-0.005858,0.759196,-0.098356,0.826939,0.059351,-0.897634
logic,0.041357,2.379868,1.270192,-0.57244,0.353112,-0.315504,-0.154441,1.158381,0.205874,0.917505,0.518068,0.205499,1.43612,-0.75597,-0.324771,-0.217532,-0.224619,-0.109853,-0.371485,-0.161125,0.14352,0.486091,-1.378534
external,-1.404912,-0.259115,-0.974309,-0.224702,-0.640337,0.957419,-0.994659,0.352352,0.046778,-0.626062,0.018583,0.637741,-0.320413,-0.466741,-0.273157,-0.233589,1.238964,-0.42309,-0.268307,0.597818,0.40468,-0.116426,-0.702176
side,0.345805,0.274619,-0.041278,0.766349,-0.273743,-0.795885,-0.465911,-1.060049,0.243101,-0.338423,-0.195293,-0.330685,-0.046914,-0.307847,0.111665,1.160599,1.783549,-0.007574,1.46108,0.528083,0.469343,-0.299378,0.369495
unit,0.08745,0.43521,0.940264,-0.622346,-1.24134,0.979624,-0.074722,-1.397261,0.182917,-0.043583,0.050476,-1.284773,-0.275098,-0.957831,0.047279,-0.094196,2.009567,0.404232,-0.549405,0.073743,0.068422,0.74605,-0.476653
