word,1,2,3,4,5
ordinal,0.477123,1.139789,1.867909,-1.59029,-0.679414
homotopy,1.199901,1.396676,2.589305,-1.893073,-1.01194
elliptic,0.303298,1.261014,0.003369,-3.308924,-1.180347
mapping,-0.214198,-0.700445,1.860797,-1.51164,0.052484
alternative,-0.107173,-1.571887,0.584093,-0.780634,1.398455
rate,-1.277302,-1.878505,0.799668,-1.56085,0.979762
character,1.765973,-1.060377,-1.546882,-0.668778,1.906572
central,-2.277151,-0.693791,-0.066336,0.383025,1.267647
irreducible,1.55294,0.818494,2.176385,-2.244613,-0.337411
principal,-0.269673,-0.407465,-0.484293,0.975329,1.15042
count,-0.566309,0.541452,-0.305171,0.465053,0.81956
finitely,1.604257,0.277838,1.687383,-2.655061,-0.908643
kernel,0.458588,-1.084864,1.382839,-2.524136,-0.729123
infinity,1.191246,-0.968142,-0.062569,-1.41793,-0.321053
calculation,0.05495,-0.85668,1.845156,-1.897358,0.516838
draw,0.052735,-1.276337,-0.983605,0.308592,1.086682
divisor,0.464751,0.742556,1.991705,-1.98737,-1.471285
pattern,-0.39963,-0.402389,0.183329,-2.399842,1.542121
average,-2.068764,-1.896666,-0.111662,-1.122221,-0.423016
knot,-0.34667,0.173232,-0.630679,-2.179983,-0.542958
assumption,0.308796,0.297716,1.612656,-0.85658,1.822799
expansion,-1.653051,-1.073466,0.452147,-0.74459,1.025619
frequency,-0.634192,-1.279341,1.18388,-2.478179,0.157858
dynamic,0.535698,-1.424839,1.286022,-1.641355,0.736041
canonical,0.641795,0.794178,1.502084,-0.842572,0.997924
minimal,-0.169957,-0.872615,0.919724,-2.200499,1.194452
segment,-0.227988,-1.292444,-0.584823,-1.379324,0.241818
sheaf,0.700375,1.514542,0.197114,-1.834901,-1.229146
approximate,-0.958894,0.841399,0.890182,-1.148633,0.377969
combination,-0.369663,-0.993303,0.054605,-1.886384,1.082054
relative,-0.351904,0.032912,0.337985,-1.177821,1.79771
programming,1.318555,-2.683814,0.471216,-0.533035,0.013533
optimization,1.106454,-1.442988,2.477711,-1.667755,-0.171562
variation,-0.001419,-0.412627,0.130751,-1.660954,0.709934
frame,-0.585517,-0.672824,-0.885764,-2.042125,0.761012
variance,0.49646,-0.209207,2.053343,-2.29527,0.323241
branch,-1.837557,-0.097933,-0.223459,0.020203,0.917026
boolean,1.337381,0.17345,2.083506,-2.278282,-0.573106
harmonic,1.081199,-0.282615,0.82111,-2.423705,0.141413
optimal,0.181722,-0.914157,1.898541,-2.421264,0.647873
ordinary,-0.052486,-0.122437,0.338222,-0.723911,1.585166
polyhedron,1.203147,1.41519,0.719457,-2.315919,-1.795078
singular,0.689354,0.584818,1.041072,-1.452031,0.816775
filter,0.226447,-1.191371,0.700242,-2.971861,0.080178
automorphism,1.054226,1.785938,1.721701,-2.303928,-1.159324
absolute,0.259955,-0.656873,1.202651,-1.129196,1.152667
constraint,0.464125,-1.030269,2.121562,-1.76293,1.08801
relationship,1.234272,-0.743652,0.075647,-0.297845,2.50892
multiply,-0.047116,-0.400972,1.085138,-2.310004,0.039593
decision,0.273451,-1.759078,0.839419,0.572005,1.602485
six,-1.419115,-1.366086,-1.115625,-0.177373,0.983633
homogeneous,-0.195396,0.51578,1.754459,-2.663031,0.656298
cyclic,0.093457,0.208534,1.580716,-2.639488,-0.274372
stochastic,1.369997,-0.149592,2.396597,-1.623383,-0.323582
Banach,2.397265,1.188672,1.777857,-0.850869,-1.998928
spherical,-0.225198,0.59002,0.136136,-3.407697,-0.125709
riemannian,1.321436,1.450976,1.938967,-2.35399,-0.942829
cardinal,-0.376769,0.923909,-0.610897,1.460206,0.178804
generator,-0.355822,-1.352135,0.443785,-2.4268,-0.69562
cubic,-1.788982,-0.257048,0.745803,-2.39381,-1.498627
closure,-1.330351,-0.664673,0.254172,-0.706667,0.887873
necessary,-0.610966,-1.095365,1.251392,-1.456911,2.427094
inner,-0.816606,0.365775,-0.497702,-1.516297,1.294783
complement,-0.466249,-0.672658,0.503974,-1.516834,0.470709
planar,0.368848,0.057121,1.082486,-2.980135,-0.837564
stable,-0.659784,-0.326329,-0.079479,-1.63446,1.022057
induce,0.308174,-0.208956,1.273433,-2.657054,1.306384
Hausdorff,1.703558,1.17425,1.621226,-1.81039,-1.789921
cartesian,1.711329,1.331748,1.819935,-1.71507,0.023
logical,1.387362,-0.303106,2.194855,-1.383101,1.103501
alternate,-0.04368,-0.83543,-0.809297,-1.166152,0.431706
gaussian,0.956481,0.31795,1.852479,-2.817305,-0.666245
composition,0.44641,-0.41711,-0.336747,-0.33573,0.94371
ball,-0.142227,-1.473986,-1.918793,-0.908046,0.341602
