word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
conjecture,-0.15568,0.252878,0.563005,0.096191,0.992349,0.958018,0.12804,0.309506,0.073764,0.830872,1.764559,0.360317,0.226465,0.48467,-1.080962,0.878507,-2.501577,-0.388017,-1.177273,0.779033
infinite,0.201387,-0.806062,-0.046483,0.043719,1.288085,0.097409,0.23466,0.977077,-0.549225,-0.372372,1.710808,0.146613,-0.703199,-0.358808,-1.455984,0.726274,-1.465271,-0.978419,-0.01922,1.028656
operation,-0.222964,-1.411891,-0.661486,-0.435224,0.470448,-1.277367,-0.267035,0.368627,-0.482563,-0.515435,1.670735,0.19557,0.84326,-0.217879,1.138303,0.41193,1.245043,0.528979,1.08313,-0.671292
angle,-0.483497,-0.45286,0.192852,-0.373057,0.457544,-1.127654,-0.675452,-0.053321,0.3648,-1.56307,2.30277,-0.376289,-0.796129,0.402303,-0.238824,0.11008,-0.66478,-0.921885,-0.327118,1.648553
random,0.259428,-0.020616,0.121871,0.494525,0.942529,-0.26734,0.592642,0.890329,-0.125218,-0.379332,1.747265,-0.728732,-0.184227,-0.16213,-1.324983,0.167878,-0.009931,-0.40055,-0.172752,0.523976
basis,-0.276371,-0.012772,0.277508,-0.597301,0.150208,-0.429205,0.041845,0.458432,-0.206545,-0.080214,1.797548,-0.096236,-0.376852,0.853811,-0.073803,0.758424,0.630097,0.224773,1.170105,0.156533
natural,0.210509,1.603694,-0.111923,-0.835023,0.732799,-1.163739,0.12725,-0.306382,-0.013195,0.498599,1.096538,0.288759,0.531368,0.417206,-0.890273,0.42918,0.712419,-0.480909,1.225697,0.47604
power,0.429146,-1.396954,-0.323115,-0.667519,0.423121,-0.788151,0.040264,0.397357,0.078975,-0.367792,1.605002,0.303338,0.008886,-0.16885,-0.147301,0.540457,1.270143,0.441725,0.732812,0.206879
area,0.641785,0.579382,-1.115177,-1.849141,-0.35867,-1.821601,-0.294712,-0.785372,0.230718,0.289556,1.185856,0.985627,-0.253412,0.222774,0.342553,-0.321371,1.213212,-0.928803,1.717897,-0.306524
open,-0.322438,-0.155191,-0.3301,-1.937166,-0.114753,-0.896796,0.792653,0.193135,-0.209167,-0.619645,0.334237,0.178774,-0.140955,-0.402546,0.514654,-0.241209,1.083513,-0.537622,0.604844,0.012575
