word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
definition,-0.166858,-0.32754,-1.402607,0.300061,0.40637,0.928212,-0.896298,0.485165,-0.107804,0.203857,0.059129,-1.625225,-1.431768,-0.674721,0.011595,-1.744877,0.124179,-0.470978,0.479746,0.365276,0.283542,-0.68112,1.16428,0.128737,0.580018,0.215763,0.74526,-0.692615,0.264887,0.282456,0.006045,0.156588,-0.829661,0.884826,0.168827,-0.254225,-0.19768,-0.103656,-0.756268,-0.627909,0.51876,0.18031,-0.052749
product,-0.829871,-0.253405,-1.863831,-0.257893,0.413571,-0.240979,-1.341449,-0.10142,0.267736,0.960005,0.401747,-2.01285,-1.112174,-0.513733,-0.526865,-2.157576,0.142392,-0.676357,-0.052181,0.096119,0.77586,-0.88308,-0.591639,0.337269,0.65526,0.322338,-0.077543,-0.572816,-0.057794,0.205253,0.709687,-0.337027,-1.956262,0.71582,0.462565,-0.033528,0.835024,-0.778876,-0.057839,-1.362229,-0.150288,-0.309197,0.041028
state,0.989295,0.056696,-1.536821,0.724375,-0.3988,0.54085,1.380917,-0.324368,-0.840015,-0.14962,-0.176473,-1.123266,0.398534,-0.314332,0.608456,-2.616162,0.288127,-0.685699,0.322685,0.51882,-0.138537,-0.176109,1.178483,-0.669913,-0.037816,-0.058514,0.894637,-1.275386,-0.437299,0.204342,0.618735,-1.215061,0.03446,0.755695,-0.098879,0.072754,0.518809,0.623794,-1.349789,-0.168192,0.998315,-0.086356,-0.319947
sequence,-0.445648,-0.15231,-1.797396,0.826539,-0.569627,-0.509781,-0.785488,0.153717,0.236251,0.065814,0.009768,-1.808087,0.425183,-0.875475,0.190441,-1.247608,0.243444,-0.759054,0.88592,0.773072,-0.524451,-1.408697,0.644387,-0.115644,1.098945,-1.019738,0.288789,-0.644162,-0.244135,0.53224,0.694305,0.881209,-1.356548,0.160701,1.080004,-0.055089,-0.498278,0.617084,-1.444478,-0.285249,1.242375,0.606334,0.858544
distribution,-0.49678,0.623274,-2.0866,-0.394703,-0.806311,1.093042,0.108966,-0.37843,-0.169666,-0.052263,0.013244,-1.731423,0.30909,0.772664,0.115456,-2.769001,0.339247,1.969164,0.429751,0.653263,0.223616,0.187018,0.57664,-0.075311,-0.181655,0.71654,1.257903,0.199314,0.889174,0.325736,0.272123,1.451514,-1.194808,0.684461,1.351547,-0.374833,0.099894,-0.064769,-0.268925,-0.141459,2.03618,0.313934,0.054078
variable,-0.856142,0.232431,-0.731546,1.318682,-0.644893,0.826115,0.058881,-0.313596,-0.887044,0.272282,0.504824,-1.697122,-0.602841,0.459487,-0.537001,-2.389056,0.934084,0.829554,1.048613,0.934386,-0.501261,-1.095576,0.688773,0.947293,-0.628686,1.663118,1.096287,-0.031203,-0.018255,-0.493093,0.65515,0.766331,-0.575139,0.636534,0.496051,-1.042911,0.131282,0.38392,-0.500571,-0.330764,1.554163,-0.049684,0.080807
solution,1.147954,-0.305166,-1.234094,1.608206,0.074699,-0.332448,0.319569,-0.763257,-0.107143,0.149398,-0.59798,-0.653354,-0.973475,-0.743656,-0.474456,-1.3373,0.491527,0.4601,1.059237,0.10681,-0.726336,-0.453965,1.316147,0.528565,0.337924,0.387713,1.911391,-0.95396,-0.35972,-0.154667,-0.189693,0.629477,-0.389095,1.336661,0.382174,0.347467,0.926075,-0.16097,-0.378084,0.108693,0.440847,1.480198,-0.027787
square,0.101758,0.897593,-1.180495,1.790153,-0.100585,-0.636704,-0.679226,-0.19498,0.757325,0.571539,-0.564824,-1.384958,0.125112,0.539528,-0.060356,-1.922826,0.025781,1.503495,0.892325,-0.264414,0.530426,-0.680294,-0.267248,-1.384973,0.35414,-0.19813,0.58818,-0.659679,0.089786,0.163985,-0.181731,-0.081162,-2.013063,1.052934,0.276094,-0.873798,1.256662,-0.891752,0.165288,0.178961,0.023893,0.78984,0.154774
map,-0.300849,0.000218,-2.253254,0.774447,0.38154,0.138271,-0.217834,-0.649124,-0.50354,-0.264445,0.825772,-0.751406,-1.282733,-0.85798,-0.424303,-1.968329,0.198105,-0.841128,-0.075528,0.764821,1.299078,-1.41072,1.190473,0.225317,1.025157,0.003071,-0.03679,-0.685678,0.369835,-0.843636,0.074929,-0.361267,-0.590879,-0.222925,1.431438,0.732763,0.095983,0.480849,0.04609,-1.087591,-0.221024,0.548411,0.284349
class,0.173852,-1.108203,-1.393626,0.957348,0.37089,0.655113,0.4475,0.294431,0.710015,-0.409379,0.2068,-1.877458,-1.591554,0.028557,-0.274292,-1.861027,0.15262,0.103707,-0.946368,0.404509,0.223978,-0.900391,0.765503,0.541527,-0.014414,0.364158,-0.721498,-0.99054,-0.410419,-0.612831,-0.669931,-0.703937,-0.680449,0.811776,-0.309182,1.110075,0.396191,0.717123,-1.094743,-0.715584,-0.004935,0.444638,0.027189
