word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
multiplication,0.569985,0.083133,-0.039658,-0.121407,-0.848846,-0.718126,-0.850832,-0.057513,-0.103943,0.182238,0.730648,-0.25901,0.897046,-0.068529,0.535709,1.353816,-0.116799,-0.295608,-0.156096,-0.642947,0.324789,1.347041,-0.391654,-0.081589,1.095124,0.295186,-0.639504,-0.857355,-0.64591,0.996389,-0.660683,-0.077132,0.129994,-0.851174,-2.545246,0.176702,-0.189085,0.356734,-0.237898,-0.163773,0.576737,0.159401,-0.597988
boundary,-0.279114,-0.225108,-0.450122,-0.163849,-0.641849,-0.01055,-0.123114,-0.855755,0.021668,0.765781,0.245306,0.444879,-0.005877,0.446315,0.431701,-0.752122,0.953984,0.66295,-0.715522,-0.341174,-0.928742,-0.731889,0.492129,0.735693,-0.227411,-1.373569,-0.278286,-0.511583,0.302916,0.510489,-1.078066,1.261436,0.57234,-0.398695,-0.581383,0.911428,-2.043613,0.347993,-0.205975,0.359246,-0.393513,-0.490604,-0.355739
local,-0.132374,-0.068385,0.184521,-0.649102,0.173205,0.26929,-0.102844,-0.723744,-0.17699,0.636561,0.686581,-0.539003,0.220165,-0.010657,0.872576,-0.484282,-0.137642,0.079742,0.42027,-0.400996,-0.833261,0.125767,0.636912,-0.408577,-0.601421,-1.358659,0.015993,-0.103072,0.260129,0.235687,0.511553,1.356784,0.319849,0.327077,0.466572,-0.549398,-1.103234,0.276179,-0.205358,0.027367,0.269868,0.399012,-0.217004
node,0.920412,-0.161021,-0.867675,0.443802,-2.222564,-0.423339,0.243179,-0.375354,0.940424,1.058595,0.95988,0.546266,-0.138083,-0.021691,0.511407,0.16681,0.76188,0.647944,1.100607,-0.594703,0.628135,1.102429,0.123832,-0.31931,0.154754,-0.092675,-0.716607,-0.066357,-0.772227,0.909957,-0.412403,0.661011,0.459103,-0.494981,-1.896268,-0.285323,-0.533263,0.758688,0.142958,-0.614169,0.507469,-0.400276,0.008485
develop,-0.403152,-0.189074,-0.050249,-0.275597,-0.692149,-0.018479,0.741496,-0.152579,-0.114354,-0.369481,-0.281135,-0.495641,-0.174944,0.472993,0.793657,0.168432,0.09883,1.040473,0.831751,0.040224,0.216464,0.081917,-0.516257,-1.468103,0.154489,-0.700714,1.057025,-0.068847,-0.794332,-0.15828,0.364522,0.822869,0.37426,-0.413506,0.006867,-0.511617,-0.508688,0.350112,0.175738,-0.767865,-0.142027,-0.441882,-0.035148
difference,-0.06317,-0.406965,0.11413,0.022163,-0.814994,-0.105791,0.196987,-1.3283,0.015408,0.163008,0.383725,0.687262,0.370418,0.96392,0.579901,0.168528,0.505826,-0.180147,0.049956,0.435913,0.032347,0.769467,0.107666,-0.539611,0.311532,-1.045888,0.371571,-1.076773,-1.082116,-0.58704,-0.286592,0.168239,-0.085005,-0.243997,-0.693371,-0.016858,-0.719186,0.393396,-0.060786,-0.709844,-0.482698,-0.879295,-0.06926
statement,-0.005968,-1.078442,-0.005613,0.464276,0.1472,0.771422,0.580267,-1.446036,0.023246,0.735955,1.000457,-0.059852,-0.118288,0.039297,-0.122604,-0.350981,-0.39744,0.516456,-0.718667,0.179584,1.066829,0.396373,-0.228628,0.699895,0.549211,-1.278171,-0.370748,-0.690968,-0.67458,-0.450756,0.276512,-0.557039,-0.151129,0.762361,0.540052,-0.568846,-0.33027,1.182189,-1.048239,-0.60098,0.686364,-0.521286,-0.075101
tensor,0.12202,0.035067,-1.099029,1.181806,-0.782054,-0.769315,-0.989882,-0.501184,0.262116,-0.451145,0.279136,-0.309427,1.422237,-0.145975,-0.705589,0.99907,0.420867,1.132926,-0.039134,0.207609,1.286076,0.872021,-0.452347,0.185137,1.068895,-0.245663,-1.233869,-0.432451,-1.557289,0.092484,-1.203346,0.154033,-0.096596,-1.322599,-2.79171,0.840954,-0.825224,0.004137,0.562806,0.233577,0.465978,-0.461339,0.525317
discrete,0.552142,-0.000649,0.017302,-0.291511,-1.188897,-0.725681,-0.811862,-0.607669,0.249209,-0.090208,0.453927,0.113126,0.469171,0.643271,0.343911,0.924235,0.320536,0.304047,0.64121,-0.669328,0.588876,0.797081,-0.549833,0.096578,0.790894,-0.913473,-0.436735,-0.13824,-0.745435,0.542908,-0.855332,0.593823,0.890053,-0.76381,-2.148039,0.642043,-0.560565,0.587044,-0.070675,-0.970724,-0.183873,-0.803408,0.036255
variety,0.038628,-0.163922,0.235363,-0.113294,0.069503,-0.656284,0.037314,-0.653336,-0.347802,-0.489493,0.143815,-0.534533,0.038849,1.683473,0.703966,-0.309543,0.18521,0.163663,0.89908,0.475955,-0.556651,0.821047,-0.415652,0.102484,0.169977,-0.512846,0.785585,-0.023094,-0.42981,-0.637859,0.189318,1.289545,0.359323,-0.266884,0.369174,-1.004143,-0.376393,0.244883,0.015786,-0.57254,-0.101985,-0.018672,-0.675192
generalize,1.146579,-0.329716,-0.328315,0.037443,-1.136922,-1.169997,-0.884841,-0.549661,0.620853,0.160236,0.606454,-0.210389,0.140471,0.317198,-0.110077,1.400669,0.738385,0.801321,-0.065046,0.268059,0.86191,1.055887,-0.745357,-0.278487,0.27052,-0.50739,-0.512972,-0.444335,-0.585591,0.213183,-0.364777,-0.33472,-0.406898,-0.788715,-1.557551,0.184563,-0.867336,0.649326,-0.019854,-0.223673,-0.077078,-1.051892,-0.368253
sample,0.061586,-0.259929,-0.390388,0.263208,-0.603316,0.088296,0.435492,-0.839085,-0.408135,-0.6245,0.451225,-0.193505,-0.591715,1.78416,-0.540433,-0.557264,-0.032931,-0.03695,0.466061,-0.37507,-0.583226,1.005724,-0.348471,0.194651,-0.045628,-0.770237,-0.129514,-0.548383,-0.584786,0.331529,-0.249357,0.583718,0.778409,0.383599,-1.702746,-0.52857,0.521508,-0.345521,-0.316953,-1.189855,0.098508,0.059463,0.111443
statistic,-0.914536,-0.172035,1.12291,-0.241551,-0.091185,1.340742,-0.317638,0.387741,0.215881,0.789631,1.716153,-0.325667,0.38792,0.239033,-0.048395,0.570075,1.127995,-0.779849,0.890477,1.042923,-0.380055,0.636991,-0.178854,0.379686,-2.017243,-0.424868,0.307836,-0.212432,0.143651,0.123386,-0.023929,0.008023,-0.67747,-0.114555,-0.862681,0.697109,-0.885481,0.768037,-1.129606,-0.232203,-0.575434,-0.897443,-0.035551
axis,-0.049056,0.531202,-0.713276,0.722112,-0.307705,-0.429966,0.666652,-0.446894,1.000362,-0.256722,-0.404648,1.066363,0.196135,0.356314,0.560174,0.449704,0.186967,0.159238,-0.045941,-0.005268,-0.322203,-0.217855,0.568755,-0.338035,1.441561,0.020211,-0.751105,-0.099559,-1.444841,0.97045,0.705563,0.734183,0.44516,-0.762804,-0.938012,0.617189,-1.002713,0.056644,-0.223848,0.225387,-0.020922,-1.169187,0.011184
hyperbolic,0.987358,-0.158428,-0.133296,0.980515,-0.746586,-1.126733,-0.609239,-0.233932,0.268804,0.243179,0.607593,0.151624,0.856081,-0.224914,-0.902748,0.662384,0.487993,0.607311,0.11289,0.247623,0.94242,-0.206653,-0.811205,0.530048,1.38659,-0.038518,-1.248455,0.179467,-0.841641,0.319924,-0.625311,-0.754375,0.469943,-1.688338,-0.896699,1.206381,-0.408917,0.368938,0.115516,0.004806,-0.050131,-0.988173,-1.249098
rotation,0.30054,-0.254162,0.343656,0.681805,-1.029257,0.084845,0.288253,0.145063,0.756875,0.244393,0.024636,0.312558,0.827287,0.936172,0.348996,0.581874,1.01582,-0.290702,-0.077879,0.100186,-0.044123,0.71147,-0.537015,0.050087,0.82078,-0.859433,-0.729451,-0.252955,-1.31778,0.624564,0.624213,-0.179563,0.940091,-1.428869,-1.160351,0.298021,-0.37261,-0.417569,0.362566,0.157586,-0.830665,-0.365886,0.440594
Hilbert,0.561532,-0.627834,-0.123487,0.297805,-0.355405,-1.537976,-0.933159,0.141427,-0.124509,0.386593,-0.152293,-0.097227,0.967799,-0.108159,-0.617254,0.910644,0.303288,0.482255,-0.196876,-0.81301,1.164041,0.444009,-0.987657,0.303164,-0.275042,-0.389673,-0.604084,0.224519,-0.627322,1.04051,-0.630777,-0.598821,-0.224111,-0.358205,-1.381768,1.104355,0.007846,0.221579,-0.221219,0.339036,0.187062,-0.519901,-0.265226
digit,0.489827,0.331044,0.041265,0.301268,-1.405376,0.326149,-0.587022,-0.778127,1.090601,-0.217632,1.52915,1.224798,0.605312,1.239404,0.870811,-0.301705,0.11675,-0.789255,0.065402,-0.35295,0.456807,1.394412,0.036065,0.717114,0.045598,0.131936,-0.549557,0.518094,-0.374815,1.25521,-0.084408,-0.180785,-0.219654,-0.893254,-1.027616,0.064705,-0.400414,1.388178,-0.111307,-0.030939,0.373979,-0.368125,0.150672
intersection,-0.136105,0.611104,-1.673199,-0.497155,-0.146308,0.090539,-0.072309,-0.815978,0.698724,1.208425,-0.412424,1.212084,0.978468,0.987368,0.254445,-0.454451,0.706969,1.544359,0.164815,-0.842241,0.107663,-0.522185,0.341738,0.54169,-0.592092,0.096867,0.117375,-0.336562,1.932857,1.1834,0.062936,-0.188535,0.726857,-0.114161,-0.463338,0.718151,-1.651038,-0.019967,-0.000366,0.126699,-0.191243,-0.615804,-1.307529
addition,-0.292336,-0.247089,-0.130811,-0.341403,-0.109398,0.292068,0.677041,-0.346263,0.150238,0.148544,0.302565,-0.015913,0.389068,1.040238,0.65132,-0.121931,-0.19561,-0.084571,0.619282,-0.134863,0.069113,0.102093,-0.39498,-0.364242,0.043797,-0.926041,0.4998,0.081565,-0.416721,0.045784,0.338306,0.751783,0.080877,-0.030436,0.070704,-0.692839,-0.559825,0.09448,-0.01862,-0.252905,0.013361,0.464486,-0.031108
expression,-0.189056,-0.422488,-0.775875,0.261001,-0.594693,-1.031229,0.193849,-1.507833,0.362706,0.695684,0.651004,0.865422,0.015321,0.179451,0.776927,0.20125,0.149968,-0.048552,0.170841,0.51341,0.390001,1.266051,-1.087905,-0.385787,1.301962,-0.566748,0.252965,-1.400742,-0.630921,-0.673827,-0.086748,0.363611,-0.176846,-0.003672,-0.805618,-0.836716,-0.537012,0.261026,-0.545712,-0.673806,0.046846,-0.272083,-0.598218
Student,-1.209525,-0.404725,1.30271,-0.676683,-0.177935,-0.096211,0.835898,-0.153143,-0.151616,0.584257,0.881105,0.38304,0.831193,-0.351176,0.379191,0.520288,-0.176156,0.490169,0.998267,-0.710522,-0.148337,0.500499,-0.324066,0.199951,-0.521057,-1.20483,1.885732,-0.098902,0.323571,0.57094,1.079102,-0.792328,0.410377,1.117954,0.569565,-0.389424,-0.620767,-0.324985,0.988464,-0.626272,0.196333,0.514934,-0.103502
approximation,0.474382,-0.156893,0.555589,0.429557,-0.954811,-0.84622,-1.102261,-1.14759,-0.540273,0.319412,0.352021,-0.151219,0.602741,0.533691,0.044202,1.124842,0.390152,0.255336,0.313674,-0.857903,0.660141,0.822029,-0.527044,0.499104,0.322981,-0.665771,-0.971024,-0.326728,-1.367166,0.454212,-0.850424,-0.255828,0.143101,-1.686708,-1.680732,0.583524,-0.70421,-0.096688,-0.393481,-0.012933,-0.299903,-1.733542,-0.323983
$\mathbb{Z}$,-0.397387,0.03049,-0.844204,-0.09324,0.340859,-0.270525,-0.27986,-0.845715,0.226784,-0.152299,-0.478369,0.346846,-0.84626,0.24168,0.388489,-0.12317,-0.080325,-0.335447,0.395308,0.064949,0.197445,1.080132,0.228807,-0.416762,0.016187,0.079086,-0.273551,0.641279,-0.186833,0.863186,0.017724,-0.247613,-0.235522,-0.405217,-1.337684,0.374158,1.13061,0.286205,-0.022934,-0.433832,0.285301,-0.703794,-0.453691
mathematics,-1.317609,0.187558,0.605646,0.290477,-0.084518,-0.877411,-0.430166,0.926564,-0.608636,-0.348209,0.312744,-0.474263,0.843876,-1.357326,-0.065316,0.802603,0.264692,0.375858,0.94426,-0.658735,0.368475,0.611206,-1.657317,0.98429,-0.947223,-0.59824,1.096747,0.379643,-0.424313,0.728678,-1.033978,-0.961979,0.348931,0.014229,-0.947193,0.394724,-0.320844,-0.278485,0.343297,-0.013702,0.169097,-1.078989,-0.469162
code,-0.35571,0.021185,-0.621894,-0.406299,-0.519049,1.114208,0.132096,-0.929064,0.422946,0.044451,0.568844,-0.057604,-0.466176,0.202712,1.348934,-0.586399,0.094224,-0.111363,0.870206,-0.448198,0.283953,1.480352,-0.652092,0.229497,0.251465,-0.588566,-0.221954,0.451167,0.693899,0.472485,-0.676472,0.398649,-0.363113,0.501373,-0.451181,0.386463,-0.742215,1.182997,-0.452638,-1.070423,0.122746,-0.288778,0.259555
rank,-1.269699,-0.154538,1.093443,-0.081356,0.35031,1.437276,-0.35997,-0.366498,-0.181411,-0.203318,1.033226,1.335874,0.655769,0.392745,0.113297,0.329501,0.418769,-0.576779,0.085971,0.410969,-0.28965,0.250199,-0.598144,0.267842,-0.693358,0.060305,0.858218,0.529217,-0.586405,0.880856,0.090281,0.354497,0.361837,0.239147,0.603427,0.009827,-0.139434,0.290156,0.421542,-0.007211,0.170977,0.049608,-0.064808
characteristic,-0.0023,-0.554624,0.028552,0.283537,-0.671055,-0.844664,0.658834,-1.007652,0.079795,-0.18264,-0.249668,0.534631,-0.002674,1.420564,0.297389,0.233016,0.126366,0.072505,0.524735,0.308545,-0.448528,0.739295,-0.207907,-0.677335,1.023548,-0.5161,0.147737,-0.45767,-0.863485,-0.789414,-0.593053,1.176567,0.061548,-0.741494,-0.300333,-0.361529,-1.390766,0.214553,-0.066306,-0.253261,-1.044839,-0.853794,-0.391645
binary,0.213957,-0.185695,-0.621894,0.562605,-1.60179,-0.272909,0.058958,-0.169032,-0.593143,0.014121,0.295258,0.591233,-0.286639,0.310569,1.293165,0.043284,0.000393,0.381838,0.720839,0.348389,0.285271,1.403735,-0.899218,0.1411,0.955909,-0.827506,-0.950424,0.09166,-0.766638,0.540288,-0.181567,-0.280667,0.439964,0.167547,-1.901153,1.222028,0.205448,1.126748,-0.357119,-0.644474,-0.281695,-0.403434,-0.417685
closed,0.510773,-0.72397,-0.159431,0.104209,-0.527728,-0.083088,0.172714,-0.258355,0.623068,0.847394,-0.352703,-0.187473,0.015654,0.548951,0.819928,-0.083321,0.117315,0.002332,0.33732,-0.625375,-0.16321,-0.305617,-0.146243,0.277035,0.520965,-0.640745,-0.827569,0.07375,-0.109939,0.231591,0.452677,0.483443,-0.084295,-0.575808,-0.619745,0.166244,-1.371113,0.759425,0.340555,-0.410084,0.115291,0.191431,0.018571
tangent,0.370135,0.688997,-0.047694,0.338557,-1.05765,-0.902143,-0.83407,-0.485498,0.659039,0.040617,-0.42266,0.641547,0.470135,0.17747,-0.404082,-0.368667,0.179653,0.714347,-0.338136,0.419115,0.53186,-0.083067,-0.170797,0.725057,0.907684,0.163098,-0.88362,-0.286849,0.154628,1.106179,-0.436386,0.045268,0.236355,-1.374645,-1.355668,1.514884,-0.14488,0.193025,0.366805,0.038533,0.091485,-0.694316,-0.072433
diagram,0.571258,-0.592709,-0.652956,0.335314,-1.039701,-0.429451,0.378397,-0.371239,0.105905,0.572865,-0.569565,0.315336,0.087417,0.487183,0.195575,-0.255404,0.02731,-0.002362,0.403189,-0.529139,0.631708,0.48036,-1.515998,0.212141,0.051707,-0.01736,-0.614166,-0.058736,-0.626149,0.354752,-0.788435,0.118843,0.035091,-1.002682,-1.422439,0.716868,-0.552045,0.699259,-0.667019,-0.172544,-0.303809,-1.17769,-0.939189
divide,-0.576784,-0.04653,0.029482,-0.091485,-0.306972,-0.440541,0.019679,-0.987244,0.134901,0.604603,0.39977,0.946885,0.496582,0.626482,0.612923,-0.42288,0.616555,-0.1787,-0.028928,-0.148017,-0.651656,-0.341568,0.630015,-0.082465,0.233774,-0.661552,0.246795,0.085331,-0.404933,1.089846,-0.412687,0.699921,0.472712,0.275873,-0.105013,0.089962,-1.52916,0.646199,0.414466,0.001842,-0.074934,-0.062834,-0.165173
functional,0.603165,-0.766991,-0.340604,-0.366003,-1.116706,-0.385881,0.448117,-0.751666,0.724946,0.377581,0.025175,0.378109,0.129171,0.106108,0.45221,0.286913,0.332101,0.261288,1.20394,-0.110773,0.799185,0.684775,-1.482244,-0.684342,0.223548,-0.395343,0.418131,-0.063022,-0.673068,-0.439229,-0.697105,0.857594,-0.004533,-0.448699,-1.414055,-0.772181,-1.61874,0.228278,-0.139666,-0.821511,-0.049488,-0.702999,-0.506314
abelian,0.888432,-0.785289,0.28286,0.232001,-0.139229,-1.325342,-2.515713,-0.599973,0.336767,-0.887391,0.056037,-0.676344,1.312955,-0.981615,0.168776,0.278085,0.094862,0.21259,0.26745,-0.526696,0.123603,0.541307,-0.308087,0.156654,0.325602,1.228007,-0.89489,-0.486159,0.042167,0.49353,-0.671103,-0.588622,0.312651,-0.205717,-2.4652,0.741488,-1.398183,0.847285,0.436834,-0.174688,0.736119,-0.143784,-0.741411
odd,0.1689,-0.758105,1.031466,-0.10616,-0.571457,-0.328768,-0.666095,-0.705301,-0.22206,0.456903,0.186327,0.389502,0.313102,0.87553,-0.304503,-0.157333,0.295246,-0.034956,-0.319471,0.2053,-0.410809,0.570524,-0.10938,-0.175488,0.048595,-0.312928,-0.2973,-0.31504,-0.627867,0.310695,0.738254,-0.030999,-0.576106,-0.693429,-0.225612,0.392901,0.577023,0.306426,-0.019026,0.110676,0.159996,0.016959,-0.293232
action,-0.2397,-0.369724,0.051908,-0.447784,0.120342,1.335658,0.10181,-1.478828,0.386815,0.196149,0.104278,0.412797,-0.242054,-0.18726,0.240173,0.202178,0.468377,0.229976,-0.565818,0.471718,-0.212797,-0.022358,-0.790401,-0.423377,1.281375,-0.70877,0.075385,-0.175679,-0.47218,-0.211521,0.514691,0.617841,0.143759,0.04837,0.59157,-0.150713,-0.176477,-0.010181,-0.436231,-0.839423,0.715845,-0.012881,0.2052
tiling,1.826283,-0.191928,-0.152968,-0.19916,0.010556,-1.884071,-0.099974,0.616936,0.212664,0.068377,-0.338582,0.26378,1.206957,-0.222391,-0.546227,0.364402,-1.119995,-0.143194,0.192547,-0.33423,1.292899,-0.890619,-0.286969,0.827716,0.374373,0.485109,-1.07531,0.85208,-0.617207,0.29261,-0.17139,0.48944,0.531807,-0.891749,-1.72239,0.215105,-0.213844,1.803379,-0.061865,0.122841,0.037584,-0.442565,-1.389699
ratio,0.09332,0.335784,0.538153,0.396798,-1.16279,0.784986,-0.581622,-0.235621,-0.2023,-0.283689,0.30949,0.944595,0.775295,1.682898,0.478476,0.583227,0.161163,-0.990029,0.869555,-0.139422,0.055623,0.914335,0.291727,-0.695975,0.566172,-1.07221,-0.22316,-0.122448,-0.252557,0.101978,-0.569004,-0.434607,0.230451,-1.128301,-1.5041,0.010374,-1.259992,-0.603059,0.574403,-0.843523,-0.164584,-1.047305,0.259472
program,-0.593576,-0.671906,0.45214,-0.718894,-0.003531,0.912449,0.912095,0.42672,0.530595,0.229094,0.951346,-0.690241,-0.042642,0.389611,0.922115,0.117175,-0.13282,0.826671,0.685893,0.199873,0.746962,0.990594,-0.971297,0.321087,-0.352721,-1.341341,1.600116,0.215059,-0.153106,0.514549,0.95634,0.433833,0.805379,0.161836,0.111125,-0.27673,-0.497578,0.006607,0.444123,-1.388676,0.697614,0.564666,0.240202
quadratic,1.140454,-0.411126,-0.370943,0.11117,-0.365379,-0.95942,-1.314091,-0.582748,0.016027,0.14364,0.771592,-0.357187,1.663248,0.035379,-0.147332,1.382351,0.477493,0.325804,-0.465727,-0.32697,1.180982,0.794149,-0.178471,0.397624,0.608513,0.084529,-0.665025,0.070174,-0.577432,0.526048,-0.993712,-0.23608,0.811985,-1.369908,-2.081169,0.81158,-0.992689,0.420689,-0.235748,-0.208234,0.258236,-0.448833,-0.437933
cube,0.496015,-0.088574,-0.312212,0.405168,0.026171,-0.612192,0.077643,-0.499855,-0.298771,-0.240858,-0.427773,-0.04446,0.580783,0.327064,-0.478052,-0.092753,-0.350954,0.055055,0.819188,0.613888,0.121429,0.187036,-0.644716,0.353693,-0.007398,0.242426,-0.846207,0.356575,-0.458911,0.823298,0.915853,0.750827,0.201192,-0.841241,-1.181295,0.331036,0.759941,0.608787,0.211225,-0.428717,0.500855,-0.170164,-0.267385
cycle,-0.219378,-0.538618,-0.176783,-0.232573,-0.156256,0.007208,0.031292,0.480685,0.428092,0.382972,-0.074844,-0.25365,0.084596,1.072254,0.84437,0.187322,0.561935,-0.902476,0.00921,-0.506837,-0.51934,-0.237053,-0.868692,-0.967234,0.23833,-0.663184,0.062748,-1.057793,-0.751776,0.25951,-0.426598,0.188583,0.399635,-0.742086,-0.6563,-0.153034,-0.377893,-0.284079,0.289272,-1.266836,-0.475462,0.249783,-0.215289
figure,-0.694231,-0.020177,0.300332,0.280027,0.258321,-0.589732,0.286692,-1.207622,-0.138483,0.081461,0.198726,0.692839,0.753297,0.942813,-0.053573,0.233338,-0.534719,-0.591675,0.284239,0.24633,-0.619309,-0.275088,-0.354312,-0.718667,0.41998,-0.353053,0.338457,-0.081592,-0.451819,-0.443033,0.371101,0.250862,-0.169258,0.457643,0.388479,0.654136,0.10363,0.684745,-0.368475,-0.07855,-0.265217,-0.047807,-0.379523
argument,0.238331,-0.685779,0.135846,0.195147,-0.39229,0.133389,0.144165,-1.813454,-0.443378,0.76478,0.030176,-0.178695,0.694248,0.033833,-0.253982,0.244565,0.697899,0.686289,-0.768387,0.053138,0.900147,0.261709,-0.333164,0.03716,0.619369,-1.006867,-0.376771,-1.337686,-0.331777,-0.186876,-0.193565,-0.832487,-0.665812,0.491404,0.103024,-0.138267,-0.446984,1.302081,-0.682536,-0.372044,0.18911,-0.725041,-0.052484
Riemann,0.439629,-0.315385,-0.334582,0.574384,-0.748753,-1.884789,-1.726754,0.529831,-0.228597,-0.019406,-0.651007,0.113351,0.219333,0.490076,-0.652157,1.189965,0.547375,0.41738,-0.134163,-0.34364,1.532813,-0.078404,-0.929059,0.045378,0.553577,0.129688,-0.700579,0.574871,-0.844404,0.65372,-1.217438,-0.574215,-1.005197,-0.526879,-1.103443,1.334188,-0.283424,0.050692,-0.202237,0.032614,0.135446,-0.852659,0.569735
Euler,0.037034,-0.26834,0.09487,1.640583,-0.779059,-0.760616,-1.342187,0.528155,-0.388891,0.057649,-0.582712,-0.264845,0.536001,0.05652,-0.238269,0.926,0.35831,0.237891,-0.277756,-0.625745,1.269071,0.288102,-0.800804,-0.660213,1.237422,0.326753,-0.824552,0.324218,-0.92533,0.693168,-0.971609,-0.588343,-0.268926,-0.962398,-0.802533,1.128792,-0.344128,-0.136941,-0.272499,0.666793,0.154356,-0.65767,0.084431
calculate,0.358491,-0.093434,0.736889,0.934809,-1.112794,0.922658,-0.308706,-0.632145,-0.730198,0.515855,1.111852,0.134222,0.503594,1.186202,0.052486,0.390135,0.133137,-0.246709,0.388346,-0.571111,0.444615,0.868432,-0.344742,-0.483478,0.39622,-1.115192,-0.833069,-0.483503,-1.033574,0.913101,-0.250348,-0.064593,0.159964,-0.718959,-1.110098,0.875131,-0.624999,-0.589616,-0.398533,-0.618858,0.16981,-1.001965,-0.228772
shape,0.113996,-0.422089,-0.247407,1.346719,-0.809997,-1.199534,1.452868,-1.097299,0.375534,-0.262785,-0.555992,0.770775,0.716175,1.721907,-0.000524,0.100572,0.077575,0.350295,0.680499,0.318428,-0.911295,-0.499464,0.054759,0.119235,1.035874,-0.315764,0.091585,0.209492,-0.996452,-0.096286,0.279082,1.444319,-0.09984,-1.084017,-0.425348,-0.186317,-0.657433,1.134045,0.81523,0.029828,-0.272782,-0.316738,-0.75874
formal,-0.394437,-0.885438,0.458718,-0.526419,0.242047,-0.202163,0.525251,-0.980895,0.034147,0.388757,0.830305,0.328419,0.563319,-0.18061,0.424838,-0.118322,-0.116275,-0.279714,0.001537,-0.755386,0.756644,0.550127,-0.881453,0.614102,0.366721,-1.09914,0.237396,-0.320837,-0.738966,-0.083351,-0.097303,0.232485,-0.164703,0.118143,0.725505,-0.465373,-1.402008,0.99879,0.257538,-0.14274,-0.351212,0.192788,-0.515026
derive,-0.351295,-0.132339,-0.483704,0.532982,-0.461408,-0.801367,-0.047436,-0.910426,-0.631801,-0.0685,-0.382279,-0.459761,0.223014,1.113852,0.980165,-0.585271,0.253127,-0.199559,0.828229,0.763416,-0.416186,0.879887,-0.108275,-0.867962,0.583923,-0.571515,-0.429634,-0.38641,-0.821294,0.187199,-1.362309,0.459072,-0.399538,0.075226,-0.229347,-0.510627,-0.910809,0.446692,-0.055881,0.237393,-0.202364,-0.665579,-0.300287
statistical,-0.664646,-0.062098,0.380787,-0.11736,-0.693692,0.465558,-0.900224,0.028749,-0.440981,0.561406,1.178223,-0.244209,0.168385,0.638611,-0.229472,0.842688,0.513895,0.902615,0.030677,0.28089,0.044223,1.004667,-1.001815,0.518846,-1.442692,-0.878449,0.409976,-0.377538,0.790868,0.903123,-1.120662,0.44753,-0.018211,-0.010763,-1.088121,0.247742,-1.40557,0.307893,-1.134475,-0.140303,-0.159242,-1.644066,-0.377748
network,-0.237587,0.122348,-0.533602,-0.493347,-0.11103,0.476798,0.000239,0.022645,0.755191,0.494304,0.570982,-0.499732,0.061687,-0.047866,1.532692,-0.451255,0.377699,0.877744,0.993012,0.205851,0.746055,0.368527,0.219532,0.036036,-0.480985,-1.742567,0.499758,0.151155,-0.217652,0.173376,0.878665,1.422192,1.080842,-0.304307,-0.130907,0.347112,0.075216,0.3523,-0.402536,-1.648201,0.342114,-0.485706,0.680059
estimate,0.485938,0.263256,0.074781,0.380959,-0.444762,0.92126,0.574134,0.351708,-0.461364,-0.26256,1.932806,-0.044268,0.073046,1.782047,0.04025,0.216058,-0.112755,-0.296149,0.303892,0.112681,-0.748895,-0.006113,1.279781,-1.34767,-0.034517,-1.453763,-0.166627,0.167969,-0.451392,0.979797,0.312468,-0.32031,0.394826,0.315549,-0.226591,0.419782,-1.140644,-0.329975,-0.751294,-0.964515,-0.097434,-0.716199,-0.737807
norm,0.399449,-0.761546,0.380923,-0.353509,0.142261,0.127928,-0.174883,-0.954544,-0.061333,0.008311,-0.303916,0.00039,1.443577,-0.090294,-0.030632,0.086219,0.186448,-0.334129,-0.985306,0.212017,0.524604,1.191389,-0.588173,0.000199,-0.385538,-0.959485,0.439512,-0.800405,0.274008,-1.166217,-0.049531,-0.20454,0.017984,0.028876,-0.181112,0.274771,-0.891238,0.761116,0.11116,-0.305635,-0.217337,-0.780525,0.336509
polygon,1.227518,1.234874,0.318007,0.110287,-0.961202,-0.607273,-0.665957,-0.411563,-0.057484,0.652598,0.041657,0.654948,-0.095995,0.70973,-0.436763,0.171269,0.130744,-0.05145,-0.292418,-0.13403,0.613604,-0.37927,-0.778779,0.409347,0.333815,0.295108,-0.263986,0.48574,-0.497827,0.308501,-0.165185,1.089586,0.637984,-0.683071,-0.974127,1.729107,0.477943,0.824161,-0.329804,0.0042,0.704074,-1.056989,-0.658096
permutation,1.047918,-0.539136,0.204882,-0.379531,-0.871204,-1.184669,-0.731219,-0.836073,0.219139,-0.151126,0.750546,0.215455,0.915051,0.357083,0.362572,-0.019116,-0.199173,-0.588073,-0.284393,-0.636539,0.642685,0.612105,-0.76211,0.38249,0.272992,0.529705,-0.642061,-0.818637,-0.720796,1.223039,-0.289726,-0.364043,0.090386,-0.560028,-2.292655,1.153172,0.10948,0.992994,-0.960599,-0.172367,0.217615,-0.090801,-0.615624
