word,1,2,3,4,5
programming,0.351274,1.22664,0.26826,-0.364107,2.578694
optimization,-0.495624,1.350493,-1.770392,-1.894876,1.694801
variation,0.690376,1.017176,-0.013182,-1.430792,-0.13698
frame,1.060085,0.956017,1.056333,-1.728586,-0.251954
variance,-0.345581,1.381026,-1.646159,-2.515735,0.425338
branch,1.962147,-0.889662,0.156891,-0.453441,-0.386619
boolean,-1.272061,1.46465,-1.714021,-2.084999,0.022956
harmonic,-0.631588,1.718162,-0.55923,-1.910512,0.061571
optimal,0.313102,1.305609,-1.320813,-2.491916,0.709773
ordinary,1.186072,1.136719,-0.639611,-0.549966,-0.3475
polyhedron,-2.000003,1.059335,-0.122678,-2.163872,-1.271726
singular,-0.140706,1.308268,-1.224646,-1.229563,-0.393306
filter,0.08749,1.454207,0.031815,-2.90161,0.746682
automorphism,-1.529402,0.954783,-1.22435,-2.433388,-0.752783
absolute,0.704158,1.368218,-1.215578,-0.991066,0.294106
constraint,0.632743,1.474455,-1.793788,-2.045451,1.096654
relationship,1.725172,2.342501,-0.495998,0.597561,0.301205
multiply,-0.044513,0.954735,-0.648954,-2.399602,0.090495
decision,1.717543,0.715349,-0.734839,0.424747,1.589082
six,2.202899,-0.240579,1.156844,-0.331298,0.367535
homogeneous,-0.127556,1.138206,-1.458072,-2.418171,-0.370108
cyclic,-0.702366,1.008026,-1.080189,-2.814815,-0.02754
stochastic,-1.044116,1.325203,-1.851921,-1.56472,0.885699
Banach,-1.966831,1.181015,-1.471489,-1.485489,-0.103796
spherical,-0.52881,1.006476,0.232869,-2.850585,-1.050707
riemannian,-1.643733,1.271985,-1.415545,-2.11856,-0.698965
cardinal,0.191364,-0.707577,0.170395,1.238781,-0.824966
generator,0.02868,0.600402,0.422797,-2.717249,0.898305
cubic,-0.450907,-1.114007,0.250979,-3.10736,-0.189568
closure,1.476288,-0.191007,-0.180813,-1.146978,0.049889
necessary,2.390207,1.388832,-1.265734,-1.620846,0.406615
inner,1.34186,0.694977,0.245461,-1.320483,-1.232144
complement,0.642001,0.680688,-0.276466,-1.750524,0.302091
planar,-1.057733,1.009505,-0.364713,-2.804035,-0.235272
stable,1.05549,0.795784,0.034321,-1.599232,-0.294596
induce,0.68077,1.876093,-0.961549,-2.233971,-0.310939
Hausdorff,-1.83179,0.822988,-1.166351,-2.120769,-0.473212
cartesian,-1.285143,1.370482,-1.424997,-1.796335,-0.527386
logical,-0.049582,1.942092,-2.078918,-1.061871,0.685821
alternate,0.658694,0.782417,1.050683,-0.971459,0.160376
gaussian,-1.227208,1.370208,-1.132253,-2.635689,0.067638
composition,0.768521,0.981929,0.200739,0.059568,0.109392
ball,1.160294,0.87536,2.23741,-0.502683,0.422605
triangular,0.087183,0.213747,1.127345,-2.615238,-1.772817
Newton,0.353499,0.000801,0.979801,0.800182,-0.397198
classification,0.604241,-0.268543,-0.662091,-1.144544,0.517641
reflection,0.395537,1.847366,-0.404969,-0.551119,0.09324
differentiable,-1.297854,1.413185,-1.252278,-2.701012,-0.528638
loop,0.418714,-0.086739,1.182716,-2.266685,0.227692
population,2.653849,-2.077467,-0.786548,-1.434501,-0.697616
opposite,0.697308,0.918203,0.986377,-0.325352,-0.59257
determinant,-0.753852,1.192537,-2.023551,-1.630651,0.166702
intersect,-0.081964,-1.547149,1.250808,-2.026225,-0.889419
conjugate,-0.630917,1.115116,-1.263786,-2.55595,-0.211056
modular,-0.467708,0.504465,-0.308297,-2.225669,0.974822
logarithm,-1.409772,0.984511,-1.382875,-1.946134,-0.523302
countable,-1.416985,1.142022,-1.57148,-2.749757,-0.672521
reduction,1.620165,0.502427,-1.197095,-2.462616,0.61483
spectral,-0.896552,1.201673,-0.674186,-2.436193,0.263681
homology,-1.410835,0.988389,-1.532961,-2.085594,-0.352101
Cauchy,-1.5308,0.763244,-1.780625,-1.611304,-1.078047
Galois,-1.740976,0.884994,-2.088746,-1.420324,-0.525704
NP,-1.191235,0.298664,-1.032646,-1.034387,0.058731
separate,2.340046,0.13368,0.093103,-1.176765,-0.242331
decimal,-0.860317,-0.122622,-0.994577,-2.31149,0.140899
neumann,-1.039112,0.23875,-0.859984,0.84185,0.147668
trace,1.257646,0.699111,-0.279966,-0.733187,-0.613363
integration,1.106284,0.535645,-1.999959,-1.218092,1.896839
criterion,0.990406,0.929797,-1.769228,-1.159339,1.26885
primitive,0.58434,1.109842,-0.515547,-1.254412,-1.079396
global,1.731755,0.356217,-1.114292,-0.661782,2.125565
modulo,-1.471985,0.493747,-1.075839,-2.570707,0.124298
strategy,1.785413,1.334409,-1.46882,-0.784586,1.40004
equality,1.358342,1.079639,-2.213071,0.258013,0.888934
holomorphic,-1.527077,1.088976,-1.089532,-2.578941,-0.430244
infinitely,-0.637763,2.145009,-0.438592,-2.139872,-0.824804
Gauss,-1.570011,0.444086,-1.670802,-0.705714,-0.821901
nonzero,-1.02377,1.170449,-1.039389,-2.756772,-0.038565
quaternion,-1.83138,0.699548,-1.252129,-1.630407,-0.835917
regression,-1.039081,1.326038,-1.725206,-2.002324,0.525242
neighborhood,1.701955,-0.634094,0.36272,-0.2932,-0.396958
correspondence,0.432941,0.669947,-1.006731,0.717083,-0.440629
adjoint,-1.484212,0.97559,-1.537128,-1.726085,-0.741069
variant,0.504058,0.0436,0.162643,-1.898616,0.42931
disjoint,-1.100959,0.7658,-0.611821,-2.950459,-0.756139
distribute,1.45325,0.644442,-0.14141,-1.146522,1.071923
evaluate,1.129188,1.160821,-1.594768,-1.464665,1.244344
additive,-0.316104,1.107295,-1.054962,-2.752192,0.186383
unknown,1.492293,0.336903,0.127428,0.339448,-0.900841
span,1.512941,-0.372978,0.673166,-1.401526,0.04716
