word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
algebraic,-2.003738,0.744892,0.328649,0.498218,-0.066062,0.332452,0.840692,0.958976,1.119976,-0.64558,-0.853587,-1.978799,0.777502,0.180586,0.542547,0.217716,1.678932,-0.141253,0.591415,0.070978,-0.322972,0.489895,1.187142,0.119391,0.415427,-0.081874,1.27663
formula,-0.143668,-0.227392,0.1932,1.028083,0.217293,-0.620985,0.466672,-0.395378,0.661564,-0.419957,-0.747385,-0.417619,1.338763,0.154885,-0.005723,1.121326,0.028054,-0.627392,0.36255,-0.607039,-0.080292,-0.256982,0.43211,-1.083305,0.369516,1.432595,1.51584
ring,0.523022,-0.599253,0.188901,0.199811,0.763807,-0.966436,-0.585371,0.469012,0.199314,0.65595,-1.340515,0.216769,0.731682,-1.040372,-0.18546,-0.441141,0.839272,-0.090921,-0.129191,-0.609602,0.168731,0.394125,0.162124,-0.145073,0.341244,0.332018,0.103297
edge,0.394294,-0.312801,-0.238663,-0.695121,0.62499,-1.698809,-0.319056,0.907574,0.508011,0.66834,-0.875072,0.093871,0.002056,-0.030816,-0.147514,0.04452,1.24312,0.253515,0.419655,-1.043136,0.611513,0.658135,0.381579,-0.835923,0.058948,0.388581,-1.079736
sum,-0.138759,-0.382969,-0.631991,0.432863,0.132513,0.113112,1.685208,0.271282,0.601122,0.329899,0.278068,-0.242965,0.773446,-0.254987,-0.71053,0.033598,0.260483,0.709099,-0.777772,-0.175512,-0.846418,-0.153142,0.348874,-0.166156,-0.406614,1.729392,0.613384
plane,0.135252,-0.911889,0.6627,0.214121,0.581322,0.072319,-1.421189,1.334166,0.525599,-0.000932,-0.440894,-0.163293,0.041564,-0.415653,-0.18074,-0.798195,0.593269,0.739289,0.300015,-1.558801,-0.609738,0.714565,-0.105963,-1.011183,-0.836146,0.045661,0.070085
analysis,-0.56659,0.166747,0.291707,-0.113405,-0.4697,-0.660741,0.859737,2.152775,0.636555,0.381354,0.279151,-0.99513,-1.342934,0.083805,0.093961,0.42143,0.533526,0.254149,0.089933,-0.299833,0.296561,-0.297829,0.366124,-1.069749,-0.056972,0.284075,2.109746
dimension,-0.852248,-0.222763,-0.316291,-0.305876,1.286883,-0.221055,0.068703,1.422922,0.540999,0.194852,-0.537447,-0.54736,0.207234,0.328626,0.027591,0.404189,0.944754,0.417335,-0.415159,-0.766895,0.348504,0.576898,0.640375,-1.079538,-0.37029,0.93415,0.712877
curve,-0.731629,-0.699809,-0.025041,-0.121915,0.184494,-1.388625,0.260361,1.722847,1.100266,-0.128637,-0.09992,-0.797109,0.778843,0.088996,-0.040582,0.473188,0.71869,0.171734,0.67125,-1.510762,0.069029,1.13446,0.754035,-0.762292,-0.410196,0.437495,-0.902449
type,-0.30306,-1.222295,0.873547,0.516921,-0.069878,-0.642436,0.378756,1.279277,0.942438,0.223975,-1.242421,-0.236789,0.04479,0.537341,-0.083964,-0.667003,-0.297211,0.827885,-0.686963,-1.379194,0.7113,0.239475,-0.026891,-1.013202,1.106102,0.04154,0.902747
