word,1,2,3,4,5,6,7,8,9
cube,0.566499,0.983067,0.416498,-1.029838,3.081216,-1.833443,-0.556713,-0.332271,-1.125762
cycle,0.699081,-0.520187,-0.892414,-0.013778,2.202414,-1.243222,-1.041807,-0.000328,-0.504453
figure,0.856545,0.381625,-0.085954,-1.106176,3.185857,-1.204456,-0.654184,-0.403585,-0.883512
argument,0.513676,0.213687,-0.167424,0.912893,2.584805,0.672052,-0.483399,1.129277,1.194772
Riemann,-0.548567,-0.678811,0.665609,2.053161,2.626627,0.960945,-0.066967,0.564224,-0.871815
Euler,0.096792,1.171977,0.725389,1.142082,2.805909,0.724483,0.358796,0.680509,-0.492709
calculate,1.027925,1.112284,-1.133106,1.013867,2.730059,-0.166871,0.552406,0.29378,0.874826
shape,0.726913,-0.131395,-0.286086,0.01079,2.864266,-0.815784,-0.355453,-1.014321,-0.135983
formal,-1.114605,-0.820893,0.293327,0.317,2.98636,0.337004,-0.090459,1.036564,1.11273
derive,0.089893,-0.011468,0.097788,0.900916,2.96029,0.109863,-0.051412,0.511261,0.613164
statistical,-0.926172,-0.325269,-1.596185,0.091068,2.451038,0.263015,2.507071,-0.242799,1.943387
network,-0.648366,-1.286318,-1.314179,-0.492226,1.996207,-1.017241,0.994393,-1.381601,1.361599
estimate,0.636236,0.525561,-1.866683,1.286675,2.01663,-0.016239,0.779299,0.59161,1.833795
norm,-0.33691,-0.820077,-0.387356,2.343515,1.729905,-0.871467,-0.580455,0.36502,0.043834
polygon,0.950104,-0.024708,0.519422,-0.460013,2.861766,-1.071892,-1.467946,-0.569763,-1.257566
permutation,0.142502,0.518893,-0.170005,0.214593,2.396403,-1.748913,-0.742651,0.552794,-0.334628
world,0.242715,-0.25239,-1.412834,-1.520579,2.546093,0.759285,1.280441,0.271459,0.25908
maximum,0.326164,-0.590789,-2.252492,1.047273,1.846893,-1.443862,-0.001583,0.265207,0.989129
equivalence,-0.280639,-1.120021,-0.091308,1.190141,2.438342,-0.488586,-1.233618,0.847741,0.270688
parallel,0.940718,-0.190994,-0.418271,0.145508,2.764582,-0.757804,-0.422135,-0.963649,-0.434596
numerical,-0.975014,0.366638,-0.679896,0.461133,2.763488,-0.125729,2.033637,0.015943,1.365088
orthogonal,0.046177,0.024974,0.112713,1.680691,2.770755,-1.562861,-0.453261,-0.800702,-0.683279
isomorphic,-0.3754,-1.248028,0.27552,1.257674,2.637815,-1.26395,-2.221082,0.748624,-1.156869
connection,-0.297028,-1.482427,0.15303,1.135094,2.77293,0.466622,-0.09495,-0.567785,-0.35011
