width,1.543595,-1.943181
Klein,-0.928377,1.108093
semisimple,4.161133,-0.014214
congruent,2.850634,-1.147516
converse,0.107096,-0.040798
torsion,2.83322,-1.181032
clique,1.311533,0.021856
divisible,2.685599,-0.67917
compose,-0.795395,-0.644548
honeycombs,3.482671,1.405708
median,1.498923,-1.135006
predict,0.537118,-2.022434
Möbius,2.450609,1.173734
simplicial,4.268539,0.032433
Jacobi,0.891124,1.773526
embedding,3.158098,-0.834043
integrate,0.369873,-2.287449
decide,-2.055964,-0.970894
cosine,3.52249,-0.782892
hexagonal,2.316007,-1.02856
joint,-0.811292,-1.57729
algebraically,3.315987,-0.469647
convergent,2.209232,-1.464914
propositional,3.640215,-1.029101
solvable,3.414767,-0.516957
commute,0.457006,-0.581843
dodecahedron,3.683736,0.616502
substitution,1.576791,-1.766481
deterministic,2.749234,-1.746246
data,1.056162,-1.605108
Hodge,-1.363113,1.185701
tessellation,3.552655,-0.024757
covariance,3.289123,-1.256409
bilinear,3.777833,-0.662096
Fibonacci,2.65451,0.437078
Frobenius,2.839391,1.104729
Peirce,1.27302,1.305604
Cayley,1.626817,1.861476
evaluation,0.401731,-2.171942
irrational,1.948778,-1.22594
composite,0.940881,-1.630816
noise,0.445994,-2.096298
Hamilton,-2.407078,0.631102
walk,-1.561475,-1.109574
recursion,2.972524,-0.960506
likely,-0.602936,-2.437576
radical,-0.094395,-1.151862
slope,0.59749,-1.881685
cylinder,1.450989,-1.359827
multiplicity,2.219393,-1.020746
computing,1.262877,-1.476134
expectation,-0.121799,-2.199141
factorial,3.047561,-0.133929
recurrence,1.876212,-1.743315
lambda,1.444035,0.279384
neighbor,-1.060325,-0.832453
hyperplane,3.600899,-0.665297
quantifier,3.781376,-0.913008
signature,-0.078896,-1.292544
mode,0.721215,-2.256058
logarithmic,3.079176,-1.101068
tuple,2.6984,-0.557916
transfer,-1.012867,-1.329069
accuracy,1.071249,-2.503937
depth,0.290725,-2.283665
pyramid,0.175289,-0.914237
equip,0.621668,-1.688713
Hopf,2.797185,1.448059
noetherian,3.975486,0.272847
continuum,1.13197,-0.48206
angular,2.265671,-2.334763
Legendre,2.067973,1.748747
probabilistic,2.866623,-1.352294
archimedean,3.409543,0.532745
normalize,1.92672,-1.71325
parametric,3.067934,-1.365735
facet,1.330115,-1.595576
completeness,2.642937,-1.17299
Weil,0.309157,1.507665
descent,-1.423788,0.141121
ellipse,2.515329,-0.357293
precision,1.263864,-1.829982
Ramanujan,2.333399,1.691119
icosahedron,3.63353,0.31307
Dedekind,3.02296,1.991566
hyperbola,3.027699,1.658149
