word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
construct,-0.503738,1.105243,-0.086973,-0.157192,-0.759537,-0.758351,1.097927,1.032139,-0.842136,1.497358,-0.105073,0.476068,-1.113118,-0.948082,0.04039
axiom,-1.116324,-0.483767,1.216777,-0.140586,-1.001781,1.048324,1.131619,0.438062,0.205191,-0.601607,0.879163,-0.553551,0.452331,1.278622,-0.205812
construction,-0.09411,0.781373,-0.15974,-0.291386,-0.532407,-0.739192,0.920141,1.047283,-0.988263,1.380248,-0.743702,-0.165151,-1.17292,-1.084871,-0.850248
therefore,-0.340508,0.885299,1.028132,0.662122,-0.763688,0.194201,-0.394664,1.058922,-0.285601,2.091813,0.361911,0.213357,0.329856,0.37301,-1.530424
compute,0.086842,-0.15688,1.420562,-1.288473,-1.199692,1.543609,1.209007,1.526764,0.108595,0.529791,1.315903,-1.154174,-0.3358,0.036495,-0.270977
normal,0.518219,-0.092511,1.219939,-0.030647,-0.640847,0.175648,-0.075798,1.435041,-0.183287,1.699648,-0.010705,0.308992,0.657886,-0.24235,-0.211049
distance,0.07479,-0.057661,0.466583,-0.213404,-0.318147,-0.41033,-0.26372,2.087448,-0.803685,0.732534,-0.148247,0.211754,0.511669,-0.420287,-0.067079
notation,-0.775191,0.727433,1.55922,0.055815,-1.205781,0.801889,0.486212,0.656738,-0.766245,-0.096368,2.011625,-1.002889,0.379565,0.675345,0.835009
parameter,-0.44406,-0.157388,2.544651,-0.864505,-1.574559,1.420023,0.338667,2.053752,-0.612008,0.980384,0.927222,-0.142907,-0.17529,1.077706,-0.66225
euclidean,-1.24585,-0.585806,1.260556,0.334174,-1.827217,0.752181,1.579367,1.46887,-1.000738,-0.301711,1.463565,0.410449,0.230258,1.390316,0.842095
symmetric,-0.39821,-0.408102,1.54842,0.478243,-1.607108,0.528936,0.999072,1.968994,-0.403081,0.255383,1.031882,0.015484,-0.066876,1.68154,0.264674
metric,-0.485923,-0.402189,1.823498,-1.240386,-0.799155,-0.27498,0.283868,0.626342,-0.402116,0.610349,0.436729,-1.303663,0.002401,0.809577,-0.337848
test,1.228405,0.999176,1.156125,-1.408957,-0.563168,0.670801,-0.176353,1.097058,-0.289639,0.842089,-0.026792,-0.079145,0.942722,-0.278277,-1.00049
bundle,0.430824,0.623364,1.655431,-0.061203,-0.875721,-0.11118,0.261602,1.048938,1.147684,0.575529,1.014121,-0.882198,-0.48326,0.25763,0.673727
center,0.216254,-0.980381,-0.913116,-0.873598,-0.095851,0.723571,-0.162873,1.340526,-0.535483,1.031374,-0.676598,-0.24688,-0.252063,-1.690188,0.105506
symbol,-0.982568,0.61116,0.087167,0.527367,0.091825,-0.055154,-0.111029,1.209253,0.090473,0.970129,2.045632,-0.535922,-0.090295,0.183157,0.06634
projective,-0.839689,-0.884841,1.603917,-0.263283,-1.467586,0.649473,1.705196,0.936103,-0.133261,-0.247107,1.256108,0.333811,0.311792,1.364068,0.881247
sphere,-0.955372,0.317067,0.676242,0.225403,0.27618,0.528245,0.633835,1.474179,-0.412502,0.892115,0.828982,0.229097,0.170936,0.712757,0.058431
interval,-0.531464,0.09038,1.593599,-0.281487,-1.297897,-0.45934,-0.090971,1.814779,-0.688792,0.501661,0.286159,-0.053835,0.74702,0.307956,-0.01488
single,0.504612,1.292919,0.81502,-0.184075,0.033678,0.399515,-1.801002,1.721409,0.53301,0.324326,-0.340883,-0.258307,0.047165,-0.759778,0.82792
geometric,-1.445028,0.546549,1.054888,0.056483,-0.580213,0.453478,1.376918,1.355701,-0.987072,1.305453,1.574741,-0.315319,0.132171,0.878147,1.745974
ideal,-1.378106,0.345708,0.478848,0.391109,0.087634,0.661953,0.415288,0.793923,-0.08521,1.703595,0.10309,-0.077189,0.498663,0.491188,-0.085596
