word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
measure,0.382477,1.73482,0.336282,-0.800141,-0.115202,0.088779,-0.632729,-0.042136,-0.376803,0.293923,0.125648,-0.665403,0.637477,0.267512,0.038758,0.267958,1.350674,0.715918,0.531944,-1.613832,-0.104099,0.20955,0.86063,-0.545788,-1.289532,-0.317749,1.197642
equal,-0.077502,0.874562,0.414285,-1.3846,-0.11857,0.749247,-0.634543,0.328205,0.059398,-0.108175,-0.241783,-0.294046,0.447535,1.013526,-0.408296,-0.370868,0.616547,0.377143,0.212445,-1.796912,-1.122194,0.368507,0.587464,-1.354882,-0.25589,-0.153372,0.579892
lie,0.959691,0.900752,-0.45491,0.856708,0.144679,0.962106,-0.612029,0.272517,-0.786741,-0.517306,-1.126715,-0.800897,1.123853,0.447867,0.003969,0.561971,0.138641,-0.332738,-0.399177,-0.649784,-0.419745,0.278774,0.175646,-0.081514,0.107027,-0.656075,0.479112
manifold,1.980933,-0.481075,1.284038,-0.490534,0.831208,1.275583,0.066701,0.255902,-0.379066,0.171079,-0.040611,-1.168905,-0.512341,-0.690901,0.185976,-0.802353,1.4509,-0.114003,-0.206685,-2.88897,-0.497061,0.213704,-0.220884,0.311719,-0.290785,-0.345207,-1.050699
degree,-0.388778,0.623686,0.287502,-1.034628,-0.719047,0.717086,-1.794214,-0.99932,-0.420816,0.3285,0.207501,0.098218,1.015897,0.434268,-0.457894,-0.484007,1.580677,-0.720993,1.090796,-0.633474,-0.292654,0.448073,0.2246,-0.09965,-0.375103,-0.51559,-0.489789
differential,0.905862,0.408738,0.837554,-0.838985,0.361131,0.995367,-0.614073,-0.342503,0.446972,-0.12716,0.988607,-0.765261,-0.245749,-0.551031,0.333451,-0.767662,1.167215,0.581675,0.403309,-2.633615,-0.484905,0.641313,-0.010546,0.495311,-1.264494,-0.333943,-1.068543
$\mathbb{C}$,0.627958,-0.672757,-0.789948,-0.948404,0.128608,0.413511,-0.442465,-0.206391,-0.078647,0.003606,1.317384,0.221845,0.884019,-0.601738,0.678218,-1.030061,-0.228832,0.541107,0.311653,-1.085129,-0.077374,0.652237,-0.391878,-0.288481,0.169997,-1.688455,1.165102
regular,-0.896804,0.688096,-0.351689,-0.722892,0.914259,0.36193,-0.612491,-0.719363,-0.143403,0.152801,0.312197,0.816542,0.168657,0.267203,0.126665,0.454037,-0.204555,-0.312455,0.421405,-0.603126,-1.235985,0.794621,-0.031607,-1.335368,0.195465,-0.474627,-0.225024
second,-1.077049,0.664061,0.009823,0.093652,0.308615,0.596736,-1.134295,0.228749,-0.044047,0.094297,-0.018294,0.43715,0.51595,0.676857,0.481681,-0.240575,-0.36942,0.376249,0.048474,-0.008354,-1.282943,1.077068,-0.383493,-0.851821,0.11901,-0.71459,0.672164
triangle,0.7441,-0.009254,-0.323713,0.790592,0.874291,0.339418,0.675538,0.117219,0.22129,0.460815,-0.493849,-0.480542,0.102538,0.3656,0.311851,-0.011878,0.80933,-0.564699,0.314614,-1.533194,-0.982204,0.135514,0.173304,-0.835535,0.303035,-0.662835,-0.886424
subset,0.472801,0.22761,-0.158309,-0.732147,0.665311,1.431882,0.526197,-0.443337,0.245762,0.392694,1.164952,-1.486876,0.786689,0.074452,-0.860459,-0.205729,0.40972,-0.060178,0.519597,-3.164885,0.311553,-0.724587,0.017845,-0.891985,-0.060118,-0.295524,-0.627929
circle,0.597101,0.809426,0.167429,0.586936,0.388971,0.667494,-0.089053,-0.048225,0.044981,0.11018,-0.847269,-0.049418,0.262311,0.67481,0.079886,0.361288,0.671635,-0.279628,0.108304,-0.309199,-0.292544,0.206471,0.039589,-0.907615,0.44248,-0.58471,-0.986189
relation,-0.004693,1.539774,-0.385457,-0.511311,-0.116934,0.080441,-0.8975,0.784255,1.055055,-0.009582,-0.273104,0.305009,1.298622,1.359845,0.178154,-0.595256,0.695953,-0.388319,-0.422021,-1.367974,0.735895,-0.22189,-0.18912,0.247382,0.075803,0.672792,-0.420033
positive,-0.868892,1.352995,0.224848,-1.13472,0.686877,0.436135,-0.10152,0.595176,0.001423,-0.70038,0.571479,-0.512904,-0.441442,1.449796,-0.358561,-0.25836,0.720866,0.287942,1.045012,-1.528239,0.024931,0.312557,0.378721,0.159254,-0.033828,-0.910197,0.018189
