word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
therefore,1.388188,-0.77747,-0.676397,-0.608154,-1.013642,-1.57076,-0.080023,0.284274,-0.633788,0.933735,-0.222296,-0.56596,-0.133653,0.37774,-0.940572,0.810457,1.162129
compute,0.928077,-0.419486,1.190588,-0.649403,0.032809,-0.609943,-0.792054,0.749983,0.263639,-0.142292,-1.40221,-1.565369,-0.022142,0.134037,-0.16261,-1.617752,1.949253
normal,1.895942,-1.201845,-0.275504,0.122046,-0.351681,-1.208621,0.411937,0.440329,-0.476235,-0.072952,-0.286275,-0.268263,0.009651,0.266166,-1.019066,-0.343903,0.485476
distance,1.330112,-0.869449,-0.505724,0.17135,0.554115,-0.730967,0.187804,0.306615,0.638659,-0.098681,-0.602205,0.659951,-0.081128,0.808002,-1.165875,-0.01482,0.859149
notation,-0.336241,-1.075355,1.451191,0.023106,0.425725,-1.859586,-0.209734,-0.013215,0.704745,0.794283,-1.486702,-1.845749,-0.406885,-0.528546,0.268127,-0.225311,0.717563
parameter,2.020051,-0.422388,0.357183,-1.004417,0.045013,-1.293916,-0.296171,1.37536,0.448922,0.222429,-2.073907,-1.948058,-0.628625,-0.432747,-0.55273,-0.652837,1.284754
euclidean,0.347411,0.02385,1.564844,-0.873826,0.640026,-1.087134,0.222384,0.656215,1.310758,0.81233,-2.145439,-0.820174,-0.947325,-1.649842,-1.029533,-0.394463,0.984257
symmetric,0.905696,-0.418236,0.473879,-0.899608,0.382603,-1.367768,0.184549,1.085565,1.198513,0.433512,-1.620269,-0.94774,-0.191524,-1.847074,-0.875241,-0.378677,1.177686
metric,0.873376,-0.272663,-0.228282,-0.173107,-0.118096,-0.487186,-1.283836,0.134481,0.74001,0.115032,-2.166966,-1.21464,-0.359613,-0.116832,-0.726848,-0.550216,0.453019
test,1.767112,-1.646903,-0.155087,0.440877,-0.605171,-0.135093,-0.499237,1.051897,-0.411079,0.151677,-0.365825,-0.604401,-0.706065,0.843685,0.204828,-0.663567,0.813969
bundle,0.842237,-0.793702,-0.100407,-0.079207,0.04195,-0.946074,-0.150415,-0.636188,0.126304,-0.065064,-0.623834,-1.290228,0.722195,-1.035113,0.620076,-0.901351,0.946572
center,0.712925,0.295735,0.053211,0.113454,0.533431,0.799393,0.11231,0.303551,0.60452,-0.921016,0.094181,0.195798,0.467783,1.898765,-1.74846,-0.933337,0.938756
symbol,-0.156124,-0.255072,0.33577,-0.631083,0.670931,-2.175561,-0.671729,-0.485255,0.529494,0.86451,0.312286,-0.649549,0.518495,0.133123,0.036224,0.075016,0.868848
projective,0.562064,-0.23957,1.483284,-0.922628,0.551717,-1.36437,0.289331,0.461375,0.396936,0.582425,-1.275842,-0.790971,-1.170821,-2.047139,-0.396305,-1.110121,0.069314
sphere,0.375991,0.217643,0.366594,-0.689535,0.631015,-1.392748,-0.814174,0.590363,0.415747,-0.148654,-0.236575,-0.143473,-0.279024,-0.332837,-0.739759,0.499388,1.283912
interval,1.560483,-1.209597,-0.280002,-0.19848,0.082869,-1.485529,0.463541,-0.016818,0.703745,0.505161,-1.356431,-0.37826,-0.723356,-0.088057,-0.713582,-0.263306,0.127085
single,1.594188,-1.310769,-0.448055,0.822298,0.152772,-0.840424,0.933298,-0.350245,1.005022,-0.916621,0.389415,-0.633168,0.517788,0.894355,0.705073,0.11114,0.665461
geometric,0.019447,-0.395496,1.46728,-0.282977,1.48197,-1.906493,-0.828616,-0.244554,0.819574,-0.097144,-0.862189,-1.39899,-0.68046,-1.156022,-1.529157,0.131898,1.413766
ideal,0.561445,0.021253,0.382393,-0.584133,-0.458922,-1.483521,-0.762767,-0.140493,-0.165831,-0.347512,0.147032,-0.359366,-0.574555,-0.034732,-1.221613,0.669063,0.931482
dual,0.383259,-1.445666,0.108343,0.446274,0.051586,-0.448179,-0.072537,0.378567,0.362189,0.126436,-1.049595,-0.228068,0.328132,0.348434,-0.179255,-1.056507,1.766054
module,1.082815,-0.950009,0.128532,-0.218072,0.698509,-0.711213,-0.29148,0.349297,-0.308218,-0.145441,-1.525874,-1.044232,0.016705,-0.2773,0.800701,-1.450801,2.305987
invariant,0.555699,0.042456,1.165985,-1.066108,0.417867,-1.277613,0.350312,1.198837,0.672342,0.793429,-2.417004,-1.297555,-0.757517,-1.622018,-0.768773,0.021374,0.973891
$\mathbb{Q}$,0.769995,-0.501123,0.316755,0.200593,0.148773,-0.631972,0.70716,0.76888,0.838128,-0.139383,-0.722838,-0.706273,0.662762,0.075866,0.959857,-0.423364,0.135338
index,0.631908,-0.227172,0.116466,-0.361519,0.281007,-0.678856,-1.013255,0.161022,0.098172,0.30445,-1.22872,-1.653618,-0.163312,1.114176,-0.519178,-0.97539,-0.294595
information,0.797553,-0.056234,-0.126104,-0.939395,-0.446094,-0.356454,-0.927456,0.386545,-0.995467,-0.02715,0.250979,-1.470537,-0.237779,1.706314,-0.132722,-1.091924,1.443326
transformation,0.641786,0.246929,0.755969,-1.062823,0.160643,-1.40497,-0.300424,0.757624,-0.249975,-0.242953,-0.358994,-0.975774,-0.619527,0.170161,-0.707035,-0.131058,0.806029
extension,0.412182,-0.612525,-0.603508,-0.723404,0.36242,-0.144742,0.631151,-0.326302,0.259621,0.460557,-0.466784,-1.013076,-0.063376,0.411622,-1.300248,-1.418888,1.277777
direct,0.595679,0.15906,0.415769,0.263004,-0.570305,-0.043712,0.675713,0.460948,-0.663053,-1.376241,0.8456,-0.703403,-0.003694,0.859076,0.902597,0.717001,0.895367
uniform,0.197973,-1.468132,-0.601417,0.205481,0.059279,-0.55835,-0.873519,-0.035574,0.497303,0.752201,0.525293,-0.351632,-0.492778,-0.19675,-0.325312,-0.250325,1.141349
path,1.509525,-0.11816,-0.024989,-0.905042,0.629512,-1.030138,0.753937,-0.318588,0.128495,-0.156177,0.175468,0.223748,-0.337393,0.151229,-1.020583,-0.443518,1.344463
negative,2.357533,-0.214524,0.052997,-0.577575,-1.479623,-1.450617,-0.620471,0.649343,0.022538,-0.136995,-0.300169,-0.964007,-0.157481,0.385424,-0.402981,0.462074,0.239018
image,1.159677,-0.024764,0.500769,-0.435636,1.004776,-1.453828,-0.510384,-0.565158,0.07228,-0.469595,0.265782,-1.180148,-0.331653,0.521541,0.068641,-0.119811,1.046637
member,-0.601639,-0.285324,0.02708,0.371763,-0.857231,0.518389,0.255869,0.697794,-0.332705,0.268094,1.267351,-0.227629,0.370657,2.174504,-0.492658,0.400057,0.566849
inverse,1.216653,-0.114134,0.673811,-0.900834,-0.09854,-1.235744,0.07901,1.198054,0.576508,0.166471,-2.070156,-1.139979,-0.448291,-1.102466,-0.592228,-0.360997,0.603869
step,1.223008,-0.810589,-0.157685,-0.075334,-0.77389,-0.526601,0.739723,0.023068,0.04641,-0.117915,0.180018,-0.65068,-0.251634,0.051177,-0.347106,0.280332,1.412613
independent,-0.147443,-0.222742,-0.0444,-0.385417,-0.747935,0.082763,-0.242481,0.390153,0.237688,0.235497,0.764952,-0.569795,0.196371,1.629705,-0.692491,-0.384377,1.065748
arithmetic,0.031048,-0.767176,1.907346,-0.381856,-0.283187,-1.139892,-0.252421,-0.289298,0.323408,1.260103,-2.22023,-1.410211,-0.820187,-0.571651,-0.226488,-0.798998,0.803826
position,0.358071,-1.203808,-0.343148,-0.055729,-0.657069,-0.355861,0.476302,1.036823,0.286612,0.892986,0.312731,0.076385,-0.618523,1.188708,-0.660515,0.546798,1.512695
calculus,-0.005786,-0.304335,2.096686,-0.433541,-0.034645,-0.730295,-0.011826,1.037225,-0.121878,0.459689,-1.615016,-1.186709,-0.951318,-0.741768,-0.542548,-0.899607,0.550792
rational,0.783651,0.198232,1.489703,-1.528073,-1.116997,-1.338132,-0.922793,0.257583,-0.059238,0.37549,-0.633801,-0.949043,-1.31773,-0.373293,-0.709058,-0.167108,0.522738
law,0.051184,0.636083,0.197586,-0.91433,-1.598694,0.43466,-0.053237,0.32884,-0.83456,0.987403,0.386703,-0.850313,-0.437649,2.1083,-0.756034,0.212183,0.685253
tree,1.54666,0.188276,-0.509029,0.204149,1.21132,-0.981078,-0.174026,-0.958672,-0.242771,0.311258,1.189825,-0.920028,1.186741,-0.12157,-1.044169,0.42205,-0.000361
component,1.489821,-1.126405,-0.384785,-0.165192,0.591302,-1.159797,-0.875885,0.966145,-0.463335,-0.030437,-0.98717,-1.448927,0.041015,0.188791,-0.772309,-0.693527,2.220752
lattice,0.722397,-0.166945,0.393533,-0.27699,1.203329,-0.776051,0.562508,0.855161,0.595063,-0.21314,-1.788765,-1.043854,-0.349259,-1.801626,-1.585212,0.069359,1.390449
inequality,0.685597,0.908788,0.625093,-1.296091,-1.644786,-0.761579,-1.517464,1.112996,0.309638,-0.027686,-0.958228,-0.54441,-0.746925,0.210786,-1.791414,0.131044,-0.736175
volume,0.875188,0.168691,0.358713,0.072864,1.369507,-0.714793,-0.163325,-0.83061,-0.12614,0.280309,-0.877594,-1.472063,-0.797174,1.754231,0.460515,0.211526,-0.408838
section,0.75692,-0.776762,-0.508757,-0.096364,0.752919,-0.493879,0.569691,-0.466741,-0.165868,0.751425,-0.14573,-0.202231,-0.234162,1.353558,-0.905548,-0.735011,0.685675
add,1.100213,-0.86171,-0.628603,0.217357,-0.262819,-0.424323,0.078169,-1.025993,0.591608,-0.074832,0.044244,-1.244238,0.089168,0.576309,-0.106327,0.022039,1.266761
$\mathrm{e}$,-0.281148,0.338032,-0.544225,-0.254042,0.865362,-0.676105,1.246257,0.272632,-0.021382,-0.646482,-0.827175,-1.337165,1.041428,1.354037,0.960626,0.045519,0.331454
fundamental,0.735376,0.242243,1.133984,-1.250666,-0.583569,-1.362735,-0.672502,1.021849,-0.333337,0.16982,-0.667586,-1.12722,-1.221822,1.012569,-0.907715,-0.145158,1.068807
game,1.118136,-1.418588,-0.440283,0.521405,-0.409837,-0.340857,0.004621,-0.286065,2.518883,-0.671801,1.254066,0.588065,0.108815,1.858401,0.91168,-0.579419,0.461033
polytope,0.11498,-0.803123,1.786335,-0.47667,1.583131,-1.073416,-0.009565,0.341737,1.115709,1.568398,-1.8025,0.264991,-1.005347,-1.817423,0.048953,-1.499249,-0.941019
smooth,1.721325,-1.271919,-0.024021,0.859241,0.758963,-1.288126,-0.141899,-0.008162,0.969029,-0.057392,0.51115,-0.839888,0.293911,-1.357112,-1.082312,0.193795,0.220371
partial,1.184955,-0.440639,-0.148252,-0.38353,0.128771,-0.694458,0.269427,0.225467,-0.207293,0.261377,-0.408831,-0.815301,-0.307427,0.330512,-0.72654,-0.032392,-0.139843
extend,1.065135,-0.676885,-0.950382,-0.382561,0.622253,-0.450391,0.692451,-0.377016,0.438176,0.599204,0.081066,-0.283157,0.159618,0.766769,-1.221735,-0.462563,0.94775
multiplication,0.853138,-0.661244,0.607424,-0.628975,-0.287373,-1.310542,0.116894,0.547475,0.556464,0.626547,-2.363155,-0.909301,-0.233371,-1.385677,-0.283679,-0.599531,0.451016
boundary,0.814258,0.176417,-0.576167,-1.189105,1.056953,-0.455476,0.672061,0.217309,0.294669,1.330355,0.465542,-0.587029,0.090296,0.420626,-2.386238,-0.685848,0.519635
local,0.105503,-0.135326,-1.09264,-0.254365,-0.490923,0.061871,-0.118486,-0.706566,-0.484763,0.177366,1.000289,-0.157548,0.474576,1.440304,-1.463783,-0.16252,1.123756
node,1.810411,-0.826249,-0.076035,-0.848803,0.022714,-1.424978,0.79747,0.579209,-0.370163,0.754125,-1.377573,-0.859361,0.598549,-0.748867,-0.437234,-1.402908,1.258604
develop,0.926407,-0.609073,0.233832,0.265269,0.224913,-0.381637,-0.896874,0.451579,-0.797937,-0.612883,0.337029,-0.884892,-0.124356,0.875887,-0.755634,-0.208022,1.584085
difference,1.59164,-0.781117,0.349048,-0.180361,-0.717706,-1.783606,-0.550507,0.566816,0.402729,0.419715,-0.403344,-1.034584,-0.182862,0.728283,-1.03201,0.183303,0.466343
statement,0.707423,0.303666,0.005928,-1.660499,-2.091538,-0.56381,-0.645836,0.130491,0.22186,0.791803,0.439939,-0.911668,-0.771574,1.098478,0.469568,0.023945,0.767074
tensor,0.783116,-0.143038,1.093519,-0.640556,0.262525,-1.155156,0.432164,1.742378,0.891353,0.278185,-2.475577,-1.228578,-0.921976,-1.951004,-1.141354,0.375513,0.951642
discrete,1.071456,-0.197849,0.83174,-0.757003,0.444738,-1.291617,-0.288174,0.900391,0.502055,0.20898,-1.803026,-1.562486,-0.200666,-0.764947,-0.745576,-0.715312,1.248948
variety,0.870257,-0.553557,-0.047671,0.352365,0.184823,-1.274025,-1.026846,-0.541732,-0.134362,-0.607648,1.183722,-1.520535,0.831153,0.465173,-0.871327,-0.104121,0.441487
generalize,1.153224,-0.123521,1.16336,-0.809193,-0.288906,-1.171803,-0.20227,1.211181,0.230916,0.376315,-1.4873,-1.133205,-0.749022,-1.112858,-0.940734,-0.335358,-0.077296
sample,2.382685,-0.210004,0.208444,0.335999,0.067695,-0.87895,-0.447914,-0.016154,0.042777,-0.605437,-0.622178,-1.503747,0.467005,-0.11398,0.219824,0.160628,0.306885
statistic,-0.394491,-1.22721,-0.21829,0.184685,-0.612496,-0.33482,-0.118652,1.494462,1.274819,0.281483,-0.21282,-0.132581,0.038614,1.890171,-1.084874,-1.253952,-0.550153
axis,1.089506,-0.666594,-0.688446,-0.31932,1.38689,-1.35451,-0.210324,1.085814,0.493356,0.468554,-0.635539,0.719663,-0.124321,-0.526414,-0.576619,0.495704,1.422119
hyperbolic,0.626939,0.081712,1.187681,-0.898589,0.99867,-1.082311,-0.263921,0.74244,1.432537,0.286429,-1.847709,-0.444578,-1.141045,-2.07655,-0.591109,-0.374041,0.393729
rotation,1.610185,-0.930368,-0.246068,-0.092565,0.508967,-0.855411,0.061219,1.178642,1.122291,-0.255981,-1.142768,0.215822,-0.73944,-0.505302,-0.725099,-0.091273,0.730354
Hilbert,-0.189535,0.373158,1.46256,-0.545942,0.141619,-0.219317,0.226563,0.718191,0.568952,0.194238,-1.881001,-0.790349,-1.339408,-1.359711,-0.484762,0.261056,0.097823
digit,0.880307,-1.562845,-0.624727,-0.318289,-0.183775,-1.092398,0.080395,0.092522,1.219693,1.949773,-1.065698,-0.874585,0.605922,-0.370625,0.34215,-1.191511,0.238965
intersection,1.722216,0.773628,-0.069013,-1.068363,1.620323,0.534768,1.706084,-0.836141,0.635132,0.759703,-1.047094,0.636709,0.15501,0.523311,-1.50936,-1.782241,0.201807
addition,0.865692,-0.757001,-0.466806,0.166231,-0.155853,-0.406381,-0.067647,-0.32641,-0.223347,-0.178948,0.177667,-0.862658,0.034705,1.038157,-0.935567,-0.083718,1.138868
expression,1.307171,-0.409386,0.952845,-0.933925,-0.763067,-2.814729,-0.099415,0.409438,-0.520238,0.172639,-0.061538,-1.496723,-0.103474,0.314802,-0.465797,0.088719,0.14868
Student,0.286821,-0.054757,0.863876,0.180275,-1.397676,0.123586,0.061465,-0.630824,-0.556155,-0.202613,-0.163458,0.409587,-0.078765,2.480273,-1.26115,-0.63294,0.744511
approximation,0.961745,-0.229272,0.990324,-0.38872,0.01308,-1.312288,-0.293545,1.018476,0.694433,0.458269,-2.32204,-1.214759,-0.861616,-1.223293,-0.956806,0.161389,0.786039
$\mathbb{Z}$,0.413227,-0.274343,0.225879,0.553482,0.869376,-0.664484,0.303952,0.239006,0.394374,-0.251892,-1.057308,-0.672461,0.630807,0.50804,1.678608,0.20764,0.243844
mathematics,-1.326411,0.259174,2.804941,0.272651,0.501344,0.215336,-0.028866,1.049456,-0.545113,0.004124,-1.089752,-0.590265,-0.323547,0.820368,-0.983852,-1.240479,-0.021562
code,0.753198,-0.41119,-0.544914,-0.90816,0.115093,-0.598817,-0.396848,0.052055,-0.156942,1.059914,-0.544494,-1.526889,0.470679,1.101904,0.791227,-1.419687,1.217619
rank,0.024106,-1.011508,-0.232191,0.365868,-0.654359,-0.020898,0.02734,0.556649,0.740124,0.984289,0.265779,0.386035,0.14598,2.085782,0.002548,-0.156441,0.267073
characteristic,1.521268,-0.704986,0.29664,-0.001092,0.737113,-2.164724,-0.934224,0.201338,-0.218119,0.12165,0.04706,-1.03236,-0.002368,0.102515,-1.533077,0.434765,0.5891
binary,1.090243,0.249358,0.842544,-0.865105,0.602151,-1.426155,-0.720626,0.976828,1.09397,0.459061,-1.497421,-1.351625,0.799513,-0.320479,0.416286,-0.438618,1.20426
closed,0.752593,-0.846037,-1.113646,-0.591614,0.193859,-0.653514,0.387313,-0.078537,-0.052904,0.137317,-0.257756,-0.32587,-0.281711,-0.489532,-0.986052,-0.715904,1.144033
tangent,0.789847,0.248721,0.707744,-0.942845,1.092199,-1.012417,0.539206,0.046393,1.337457,0.139552,-0.997897,0.069946,-0.366763,-1.706665,-0.244313,-0.873482,0.287437
diagram,0.760263,-0.61058,0.71087,-0.353765,1.18426,-1.115481,0.07602,0.480213,0.411947,0.214283,-1.173649,-1.42042,-0.585379,-0.699263,-0.310818,-0.729455,0.943456
divide,0.431383,-0.402148,-0.464192,-0.276276,0.487795,-1.155266,0.436693,-0.154343,0.170174,1.172684,-0.051752,0.034473,0.492473,0.984129,-1.601111,0.248444,0.723025
functional,1.092677,-1.245757,0.685509,-0.249054,-0.03543,-1.445896,-0.395242,1.027252,-1.276317,0.224947,-0.580793,-1.520626,-0.263721,-0.007901,-1.192919,-1.043206,1.023851
abelian,-0.66331,-0.532522,1.302078,-0.48477,-0.064964,-1.131804,0.232467,0.851894,0.221695,0.683101,-1.76436,-0.395562,0.072667,-2.437343,-0.61912,-0.827555,0.124911
odd,0.787251,-0.863011,0.134783,0.439689,-0.775103,-0.704437,-0.169334,-0.46515,0.932926,-0.156992,0.109105,-0.005872,-0.386152,0.045425,0.009277,0.637222,-0.124116
action,1.209338,-0.433145,-0.478496,-0.742116,-0.902719,-0.694046,-0.276509,0.668851,-0.299484,0.248621,1.030419,-0.100894,-0.495368,1.192866,0.684085,0.25999,1.043134
tiling,-0.831119,-0.185983,0.665097,-0.35774,1.266496,-0.539575,0.151705,-0.698254,1.037511,0.02544,-1.603873,-0.498089,-0.409925,-3.079731,-0.674046,-0.725354,0.682534
ratio,1.816263,-1.05723,-0.334438,0.628121,-0.462508,-0.769852,-0.711101,0.30633,0.50724,0.39393,-2.716441,-0.639868,0.153955,0.163805,-1.025112,-0.003875,0.567778
program,0.682459,-0.368865,0.116517,-0.447626,-0.819736,0.240163,-0.553148,0.278672,-0.098095,-1.305746,0.426005,-0.865205,-0.220465,1.954882,-0.381623,-1.840584,1.423884
quadratic,0.51977,0.059025,0.874497,-1.056154,-0.398802,-0.93321,0.20641,1.200823,1.164067,0.677747,-2.177741,-1.304725,-0.512664,-1.564687,-0.89339,-0.578149,0.320289
cube,0.520164,-0.336054,0.214854,0.224132,0.363563,-0.679349,-0.12809,-0.445595,0.775446,-0.927588,-0.495474,-0.45697,0.589378,-1.186729,0.475123,-0.381275,0.779859
cycle,1.059233,-0.932586,-0.358698,0.159498,0.476105,-1.22941,0.022692,0.214186,-0.220356,-0.534091,-0.574759,-0.677146,-0.450078,0.711995,-0.710416,-0.204145,0.022495
figure,0.212732,-0.398901,0.394917,0.24721,-0.138828,-1.185137,-0.346978,-0.51492,0.687771,0.15882,0.57963,-0.341721,-0.01091,0.921837,-0.288472,1.301696,0.5886
argument,1.135743,0.357848,0.765635,-1.54357,-1.517171,-0.921975,-0.375621,0.245827,0.368119,1.039129,0.168855,-0.973259,-1.300271,0.096324,-0.1147,0.626805,0.520805
Riemann,-0.570756,0.54709,1.38012,-0.19235,0.580057,-0.713045,0.086392,0.972567,0.262874,-0.413059,-2.345317,-0.871406,-1.62443,-1.522872,-0.193986,0.762922,-0.231543
Euler,-0.671487,0.023722,0.791325,-0.042525,0.869695,-0.292943,-0.372981,1.229348,0.187686,0.567902,-2.225161,-0.934304,-1.689389,-1.697186,-0.287313,0.885053,-0.175581
calculate,1.740721,-0.489028,-0.142996,-0.397539,-0.743388,-0.732347,-0.780364,0.433022,0.717877,0.251309,-1.967623,-0.879443,-0.747659,0.0777,-0.676454,0.166419,0.872714
shape,1.55219,-1.095879,0.11357,0.787883,1.479607,-1.854684,-0.479421,-0.474244,0.614307,0.233826,0.616126,-0.793878,0.524852,-0.69656,-1.520441,0.628217,1.346248
formal,-0.353595,-0.632029,0.179451,-0.944417,-1.084088,-1.224702,-0.218244,-0.377316,-0.397067,0.839778,0.193791,-0.983238,-0.788798,1.069733,-1.008924,-0.224259,1.159689
derive,0.665631,-0.249538,0.201733,0.04023,0.539672,-1.763615,-0.489861,-0.035568,-0.380178,0.80552,-0.109754,-1.392264,0.815441,0.153506,-0.848912,0.639914,0.6825
statistical,0.689298,0.286875,0.9744,-0.834474,0.315129,0.054984,-0.730362,1.209729,0.754574,0.803231,-0.879153,-1.108504,-0.537487,0.994571,-1.957071,-1.454029,-0.078989
network,0.770081,-0.217049,-0.539064,-0.929977,-0.196304,-0.161449,-0.357083,0.407296,0.015902,-1.210088,0.42086,-1.010504,0.388415,1.360578,-0.288706,-1.882101,1.639253
estimate,1.663846,0.13715,-1.534998,-0.04249,-0.237118,0.145927,-1.543021,-0.042566,0.099311,0.643141,-1.316412,-0.208897,0.521315,1.499018,-1.154352,0.296916,0.150782
norm,0.458275,-0.138374,1.063732,-0.522434,-1.562063,-0.451518,-0.402418,0.616827,0.918509,0.498348,0.221473,-0.871124,-0.49228,0.080187,-0.682734,-0.287562,-0.014765
polygon,0.312944,-0.227205,0.362647,-0.680027,0.826088,-0.686503,-0.367309,0.028319,1.76656,0.325205,-0.619384,-0.384212,-0.56894,-1.473051,0.05438,-0.647272,0.520506
permutation,0.438374,-0.567646,0.946503,-0.795305,-0.057924,-1.379464,0.360255,0.473047,1.146576,0.909442,-1.795855,-1.119503,-0.701948,-1.702485,-0.053793,-0.519772,0.271227
world,0.03694,-0.800688,-0.321485,0.383149,0.313252,-0.642985,-0.609716,0.165859,0.588633,-0.897961,1.49859,0.325886,-0.248083,2.221415,0.061753,0.120526,0.314587
maximum,2.164215,-1.433064,-1.680185,0.265597,-0.089631,-0.434171,-0.626599,0.012288,0.772588,0.384681,-1.781,-0.250442,-0.145962,0.721577,-0.709813,-0.23273,0.455467
equivalence,0.275153,-0.310599,0.871932,-1.008952,-0.476414,-1.304456,-0.614457,1.114823,0.281158,0.725038,-2.230948,-0.985115,-1.074549,-0.870223,-0.398778,-0.253479,0.34321
parallel,1.064492,-0.330343,0.247444,-0.528049,1.091336,-1.072323,0.343361,0.033953,0.63939,0.418643,-0.368871,-0.086244,-0.211287,0.3076,-0.771044,-0.535842,1.408525
numerical,0.582519,-0.531545,0.716461,-0.672777,0.377725,-0.944373,-1.244624,1.268852,0.554315,0.926956,-1.516474,-0.944842,-1.009615,-0.097702,-0.272525,-0.532187,1.150897
orthogonal,0.722857,-0.290224,0.834147,-1.257696,0.6988,-1.451658,0.604563,1.11377,1.399994,0.601602,-1.637453,-0.517521,-0.102509,-1.665349,-0.75304,-0.743457,1.515165
isomorphic,-0.028552,-0.398379,0.732336,-0.795443,-0.068622,-1.324085,0.476596,0.376697,0.411565,0.636613,-1.510654,-1.041268,0.089287,-2.613068,-0.237872,-0.441181,0.214115
connection,0.672535,-0.067314,-0.285319,-0.784591,-0.0828,-0.521496,0.346271,-0.439996,-0.554987,0.094907,0.257996,-0.257008,-0.286499,0.62532,-0.5777,-0.42142,1.418274
locally,0.473741,-0.11429,-1.005744,-0.030391,0.301644,-0.255885,-0.546794,-0.820408,-0.083818,0.047165,0.392554,-0.480549,0.985333,-0.12495,-1.450454,-0.419048,0.633906
existence,0.727957,0.304899,0.046504,-1.120664,-0.024233,-1.372779,-0.295744,0.016169,-0.103483,0.74314,0.497249,0.167174,-0.718972,0.683029,-0.69142,0.552081,0.713626
complexity,1.36487,-0.222573,1.1064,-0.908165,-0.29824,-1.358564,-1.236892,0.350138,0.269119,0.000408,-0.710708,-1.193948,-1.063892,-0.18793,-0.728902,-0.575036,0.888127
isomorphism,0.256176,0.197701,1.672562,-1.205843,-0.469626,-1.017514,0.532269,0.599661,-0.45301,0.83249,-1.833579,-0.270068,-0.221824,-2.386516,-0.685075,-1.084983,0.240947
commutative,-0.965314,-0.391755,1.598044,-0.684656,-0.471979,-1.0582,0.105943,0.825397,0.305875,0.338206,-1.831921,-1.044223,-0.428913,-2.345323,-0.580009,-0.829064,0.271894
quotient,0.235667,-0.849291,0.81545,-0.416966,-0.779467,-1.251436,-0.087639,0.977616,0.706284,0.20403,-1.655373,-0.238844,-0.083391,-1.43928,-0.224281,-0.94889,-0.620108
half,0.89976,-1.095649,-0.778651,0.904488,-0.285859,-0.346525,0.783904,-0.582194,0.770463,0.32701,0.485225,0.264096,0.355891,0.765999,-0.570246,0.911946,0.635859
decomposition,1.175491,0.317465,0.042292,-0.557647,0.177149,-0.948964,-0.253677,1.29058,-0.633092,-0.500106,-1.762196,-1.362945,-0.424124,-1.796176,-1.0525,0.392823,0.016925
density,2.92876,0.402505,-0.396854,0.161616,0.931568,-0.606513,-0.656252,0.048906,0.103832,0.461557,-3.240147,-0.385144,1.051059,0.624477,-1.898177,-0.339022,0.135809
affine,-0.03053,0.520593,0.600485,-1.006053,1.291779,-0.592154,0.249551,1.49912,0.48656,0.960433,-0.986422,-1.617279,-0.516263,-2.660371,-0.419148,-0.249495,-0.285808
arbitrary,1.164777,-0.035822,-0.379947,-1.776256,-0.900122,-1.464678,-0.468713,0.657491,0.561249,1.346547,-0.965535,-1.145122,-0.535113,-0.5271,-0.103499,-0.054679,1.118938
morphism,-0.131202,-0.664122,0.654487,-1.165626,0.15904,-1.597029,1.176152,-0.438793,0.640438,0.609057,-1.430679,-1.093384,-0.261148,-3.154192,-0.117352,-1.315397,-0.295767
scale,1.52805,-0.702537,-0.398924,0.085201,0.738953,-0.973331,-1.188644,0.225926,0.262628,0.076087,-0.348523,-0.666608,-0.262628,0.529666,-1.166293,0.068666,0.923543
suppose,1.177418,0.071144,-0.11746,-0.809943,-0.870919,-1.058806,-0.012056,-0.362036,0.009512,0.545929,0.346385,-0.157384,-0.376182,0.074844,0.219694,1.055424,0.797735
increase,2.238239,-0.961744,-1.626998,-0.061539,-1.075135,-0.500121,-0.918298,0.177554,-0.648111,0.150007,-0.968181,-0.242239,-0.048961,1.242195,-1.766298,0.022893,0.675431
projection,1.195396,-0.675954,0.390325,-0.348398,0.921953,-1.154217,-0.340587,0.168783,0.722176,-0.292586,-0.646241,-0.559101,-0.850842,-0.57218,-0.898035,-0.582,0.816162
partition,-0.626088,-0.183828,-0.490153,-0.610974,0.182757,-1.148017,-0.209841,0.016704,-0.40422,1.292419,-1.206743,-0.292081,0.258161,-0.249094,-0.525626,0.280601,1.559056
exponential,1.249678,-0.007475,0.401802,-0.982913,-0.388485,-1.048479,-0.184753,0.982812,0.904193,-0.040095,-2.118267,-1.17802,-0.569877,-1.306029,-1.245743,-0.478508,0.184449
range,1.868897,-0.728561,-0.79307,0.490354,1.100464,-0.660318,-0.966244,-0.027953,0.20256,0.14855,-0.125559,-0.478338,0.536736,0.903214,-1.145997,-0.362928,0.751741
subspace,0.651051,0.72141,0.69224,-1.593633,0.727524,-1.027816,0.257439,0.952693,0.825122,-0.04844,-1.665852,-0.183756,-0.308978,-2.345458,-0.021764,-0.774561,0.905382
support,0.411454,-0.368017,-0.471846,-0.583765,-0.85272,-0.107676,-0.388358,0.403635,-0.229213,0.22018,0.445122,-0.777104,0.324476,1.208016,-0.093375,-0.177147,2.086326
diagonal,0.728912,-1.038536,0.018825,-0.117905,1.142934,-1.194197,1.223117,-0.161019,1.681606,0.478242,-0.97192,-0.051177,-0.130968,-1.822146,-1.04342,-0.381745,1.009907
