word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
topological,0.360075,0.867992,0.172396,0.70616,-0.012476,0.313903,0.425946,-0.902577,0.166597,0.659156,0.377131,-0.610075,0.088732,2.355383,-0.0173,-0.569035,0.731621,-0.145794,1.358746,0.721255,-0.916341,0.004458,0.983048,-0.48894,-0.456817,-0.474424,1.022606,0.230939,0.733195,0.474111,1.140204,-0.883481,0.64144,0.692894,-0.950499,1.054731,2.042383,-1.035022,0.375808
computer,-0.199013,0.761706,-0.899238,-0.241326,-0.151536,-0.36007,-0.235773,-0.073213,-0.012102,1.145011,0.612173,0.39964,0.360231,1.410156,-0.309747,0.259681,-1.185085,0.717204,0.601515,-0.090554,0.666491,1.896956,-1.132339,-1.67153,0.816532,-0.877284,-0.104528,0.359528,0.035802,0.097803,0.277238,-0.865837,1.071691,-0.457672,1.163285,-0.327584,0.657668,-1.358903,-0.025121
derivative,-0.505873,0.373661,0.18674,0.460421,1.024099,-0.463733,-1.000392,-0.274228,0.820442,-0.828403,0.720407,-0.109745,0.119633,1.912533,0.2103,-0.664804,-0.193115,0.739299,1.519808,-0.095144,-0.407493,-0.105827,-0.384077,-0.038357,0.732529,0.588526,-0.475995,0.714009,0.737379,0.07012,0.708724,-0.391163,0.487602,-0.133222,-0.782789,0.496058,-0.419608,0.370687,-0.910501
symmetry,0.423485,-0.029218,0.462836,0.655267,-0.149336,-0.88574,-0.422939,-0.311991,0.41801,0.295394,0.01339,-0.908336,0.156389,2.087987,0.845296,-0.35435,1.062186,0.700908,1.390369,-0.124386,-0.846101,-0.143131,1.017641,-0.537857,-0.686471,0.276055,1.389145,-0.019151,1.235302,-0.230947,0.291522,-0.372278,-0.049629,0.241022,-1.43878,0.775117,1.831664,-0.167488,-0.529369
compact,0.652512,-0.146363,-0.299037,0.396595,0.140567,-0.375075,0.061959,-0.211692,-0.31201,0.280608,0.417358,-0.018718,0.101407,0.714905,0.195348,-1.120375,-0.183962,1.560194,0.544439,-0.623231,-1.254061,0.511217,-0.165486,-0.038461,-0.296088,-0.138792,0.161698,0.683152,0.053261,-0.823615,0.784817,-0.324193,0.754898,-0.060648,0.044889,-0.686091,-0.095608,-0.208187,-0.935434
factor,-0.064033,0.430734,-1.100491,-0.225441,0.143468,-0.968488,-0.889301,-0.019098,1.366174,-0.145313,0.200638,-0.898665,0.16968,1.060157,-0.876084,-0.039573,0.447696,0.786003,1.097611,1.101868,-0.267876,0.29422,-0.313841,-0.644986,0.172109,-0.242411,0.41853,0.739366,0.716537,-0.565007,-0.188625,0.111976,0.021162,-0.654024,-0.746815,0.861141,-0.848417,0.464239,0.284015
family,0.393626,0.119531,-0.320003,0.909182,0.129313,-0.434298,-0.580808,1.067339,0.04736,-0.602872,-0.84101,0.179976,0.595166,-0.319423,-0.757342,0.440328,0.435462,-0.458885,-0.587483,0.487678,-0.021016,0.141369,-0.246805,0.400436,0.768436,0.898914,0.296485,0.343275,-0.707305,0.337316,-0.614929,-0.693795,1.048902,-0.578942,-0.46605,-0.895069,-0.710248,0.078649,0.861334
transform,0.404226,0.333745,0.027095,0.747103,-0.436011,-0.57827,-0.191421,-0.124399,-0.530303,-0.068046,0.723518,0.035606,0.745838,0.53067,0.286932,0.207517,0.450888,0.685306,0.573765,0.469488,-0.314681,-0.030572,-0.223333,-0.827246,0.234605,0.096395,0.062026,0.972379,0.669786,-0.360742,-0.27505,0.026417,0.013573,-0.51327,-0.415882,-0.239754,0.839295,-0.111145,0.881489
convex,-0.303836,0.593895,0.717503,0.542925,-0.949632,-0.681989,0.496985,-1.110251,1.150538,-0.583014,0.438814,-0.327531,0.208487,0.663914,-0.815697,-1.270929,0.522072,-0.106198,0.794068,-0.281526,-1.381385,0.687637,0.222135,0.054468,-0.577146,0.912116,0.638101,0.302331,-0.899479,-0.130923,0.796469,0.226119,0.129321,-0.442751,-1.470704,0.193141,2.828159,-0.815493,-2.251392
domain,0.341324,0.170325,0.19219,0.133362,0.093825,-0.653355,-0.306199,-0.107593,0.670361,-0.710356,0.236383,-0.093608,-0.565942,1.726306,-0.614084,0.349255,-0.073817,0.27804,0.832034,0.300664,0.240651,0.374493,-0.665419,-0.698757,-0.276554,0.012896,0.813619,1.88512,0.614822,-0.527707,-0.342657,-1.370003,0.986541,-0.05942,-0.303543,0.406588,-0.182422,0.184911,0.774438
subgroup,-0.55424,0.670259,0.644429,1.587584,0.728815,0.485904,-0.814034,-0.419914,0.939476,-0.904408,-0.467247,-0.467955,-1.058924,1.365061,-0.012397,-0.228468,0.285214,0.018654,-0.268867,0.229921,-0.375695,-0.402792,0.323913,0.449937,0.399933,-0.50592,1.115418,0.930425,-0.371072,-0.371257,0.620598,-0.139989,0.277087,-0.115634,-0.97067,0.828954,0.430788,-0.221213,0.062429
construct,0.407352,0.673099,0.427741,-0.319826,-0.276255,-0.441965,0.163866,0.108248,0.453833,0.580995,-0.282406,0.607826,0.424253,1.024937,0.176903,-0.256976,0.795993,0.667218,0.506598,0.291381,0.075886,0.506716,-0.405559,0.318767,-0.010255,1.533746,0.156944,1.300344,0.426126,0.03585,0.032072,-0.280982,-0.496542,0.297765,-0.334223,-1.964811,0.708048,0.148872,0.696495
axiom,-0.306879,-0.036432,0.79138,0.328669,0.387429,0.009372,-0.760656,-0.609222,0.066395,0.893034,0.573712,0.350542,0.486462,1.53948,0.717476,-0.091617,0.59677,-0.691704,0.693323,-0.616939,0.014185,0.244578,0.669692,-0.172715,-0.325978,-0.801353,0.468009,0.07338,1.351607,-0.25201,1.109159,0.123005,0.391863,0.386997,-0.955145,0.874171,0.681628,0.010457,-0.755633
construction,0.391518,0.305212,0.301043,-0.464614,-0.168017,-0.120702,0.073029,-0.108333,1.000153,0.5428,-0.22581,0.479216,0.542776,0.155424,-0.164189,-0.520445,0.722904,0.770635,0.78613,-0.007682,-0.267624,0.587592,-0.731387,0.360361,0.08657,1.06417,-0.008144,1.074868,1.231093,0.6102,0.223854,0.030163,-0.742714,0.379751,0.501907,-2.13187,0.22817,0.507267,0.569447
therefore,-0.158152,-0.530284,-0.739485,0.041406,0.142477,-0.452103,0.159314,0.539568,0.783713,-0.199014,0.642794,-0.770637,0.307494,0.777064,-0.22522,0.645128,0.188,0.186845,0.491429,0.359744,-0.526292,0.637941,0.029939,-0.534143,0.364852,0.28691,0.400666,1.789464,0.447824,-0.364161,0.449644,-0.201878,-0.103956,-0.515779,-1.422676,-0.318377,-0.236011,0.873186,0.323823
compute,-0.338309,1.301303,-0.399716,0.109479,0.05977,-0.589553,-0.194957,-0.398008,0.190535,0.943638,0.785097,-0.048794,-0.540731,1.324942,-0.58638,-0.377969,-0.325439,0.184265,0.984566,0.297909,0.370359,1.473769,-0.697487,-1.705855,0.412748,-0.73438,-0.102945,0.892976,0.730397,-0.260257,0.528844,-0.775694,0.623673,-0.102756,-0.425724,0.429285,1.069766,-1.340267,-0.254782
normal,-0.219634,0.188842,-0.595653,0.118943,0.035906,-0.121542,0.630001,0.187005,1.481626,0.508966,0.443059,-0.46754,-0.374849,0.503805,-0.549636,0.464265,0.370063,1.025463,0.469086,0.83496,-1.024164,0.363715,-0.832011,-0.552322,0.869426,0.078357,-0.196155,0.255991,0.228867,-0.940376,-0.33835,0.156319,0.096885,-0.482564,-1.239112,-0.009333,0.448456,0.057049,0.053563
distance,-0.099249,0.533123,-0.998962,-0.055054,-0.18062,-0.441904,0.095074,0.732215,0.581684,0.556951,-0.161138,-1.045473,-0.741663,0.216462,0.216724,-0.04236,1.213811,1.04669,-0.245097,0.555859,0.322509,1.169199,-0.709733,-0.321331,-0.236138,-0.136383,0.555653,0.394614,-0.11838,-0.17233,0.781783,0.460146,-0.256648,-0.190677,-1.263544,-0.988387,1.03985,0.399345,-0.119743
notation,-0.642572,0.682929,0.648402,0.143755,1.133917,-0.495817,0.670398,-0.204226,0.708432,0.421225,0.484638,-0.594245,-0.393565,2.36206,0.429734,0.145004,-0.445076,0.185762,0.245493,-0.511124,0.854821,0.557637,0.193517,0.089607,0.029133,0.844433,0.043698,0.414395,0.83531,-1.085578,0.732653,-1.001467,0.080704,-0.15325,-0.367821,0.590504,0.798931,-0.099453,-1.199653
parameter,0.154761,1.401681,-0.630113,-0.617879,0.252256,-0.435431,0.024222,0.07553,1.38428,0.32595,0.703628,-0.775147,-0.818209,2.131735,-0.269392,-0.27627,1.011106,0.572477,0.903039,0.382595,-0.351836,1.29144,0.143448,-1.004391,0.169471,-0.257533,-0.115385,1.089859,1.314144,-0.789759,1.218174,-0.585433,0.054433,-0.560119,-1.045162,0.99487,0.676595,-0.324097,-0.809907
euclidean,-0.2111,1.717345,0.905228,0.588891,-0.048333,-0.455364,-0.265935,-0.310076,0.288132,0.481343,0.174261,0.18633,-0.145543,1.778247,0.466508,-0.65259,0.444564,-0.590601,0.89381,0.085803,-0.700988,0.10386,0.519885,-0.272276,-0.339291,-0.247513,0.129725,0.014853,0.777136,-0.21555,1.587692,-0.386791,-0.286111,-0.287876,-1.399719,0.560534,2.521713,-0.553171,-0.660887
symmetric,0.33319,0.844478,0.480763,0.615905,0.135939,-1.025394,0.248394,-1.001384,-0.083453,-0.184328,0.335052,-0.230445,-0.71473,1.471282,-0.256931,-0.556952,0.608692,0.383453,1.512033,-0.33961,-0.857136,0.510824,0.183897,-0.079431,-0.050051,-0.138186,0.805752,0.399275,0.589209,-1.061155,1.316425,-0.127146,0.493851,-0.441218,-1.293767,0.745092,2.154746,-0.130198,-0.343013
metric,-0.128414,1.013931,-0.698317,-0.280625,0.758507,-1.100006,-0.351071,-0.013773,0.67077,0.542892,0.619399,-0.497282,-0.356114,1.359859,-0.267532,-1.159272,0.787444,-0.331802,0.719879,-0.439257,0.090004,0.587842,0.303222,-0.355931,-0.301576,-0.227424,-0.274643,0.257165,1.086994,0.181245,1.304915,0.035884,-0.023761,-0.25239,-0.830271,-0.244687,0.20792,-0.846682,-0.515115
test,-0.48712,-0.361045,-1.783421,-0.708438,-0.07009,-0.066345,-0.702124,0.551211,1.04682,1.04003,0.440105,-0.048728,-0.643205,1.104844,-0.732071,0.602678,-0.394956,1.237004,0.579581,0.337597,-0.399065,1.298743,-0.083248,-0.267215,0.197396,0.211032,0.125206,-0.130536,0.283491,0.351067,0.202851,0.435699,-0.35263,-0.132706,-0.396044,0.195792,-0.271449,0.214465,-0.144517
bundle,0.210303,-0.126412,-0.002557,-0.178854,-0.108954,-1.34409,0.390165,0.129555,-0.060226,-0.262656,1.23569,1.131752,0.130794,0.748473,-1.177518,-1.089782,-0.355152,0.668147,1.009606,-0.67154,-0.021586,0.014129,-0.167654,-0.726562,-0.3111,-0.127375,0.120655,0.627618,0.070843,-0.773556,-0.092878,-0.369921,1.1283,-0.519282,-0.668132,0.151349,0.791463,-0.885502,-0.594194
center,0.714015,1.202003,0.297284,-0.492808,-1.161339,-0.523751,-1.282577,-0.847127,1.359687,0.447635,-0.768084,-0.513574,-0.151619,-0.494442,-0.205965,0.126352,0.113508,0.867418,-0.417571,-0.796776,0.076843,-0.091383,-1.035564,-0.92124,0.164227,0.059331,-0.174787,-0.252263,0.431605,-0.656216,-0.531604,0.352478,0.212408,0.187843,0.463595,-1.479374,0.440427,-0.157212,0.910122
symbol,0.297982,0.322149,0.31386,0.82258,0.300027,-0.227156,-0.098818,0.596309,0.237597,-0.261699,-0.055609,-0.642713,0.646778,1.25842,0.466137,-0.021837,-0.83322,0.803598,-0.363794,-1.152144,0.043689,-0.809014,-0.621404,-0.408018,-0.949162,0.590027,0.190606,0.861937,0.889979,-0.98637,0.540819,-0.820757,0.055569,-0.39622,-1.444917,-0.151,0.546835,-0.56936,0.145356
projective,0.432149,0.543266,0.834158,0.490916,-0.310882,0.428069,-0.427862,0.097562,0.468886,0.582246,-0.135117,0.425721,-0.157696,2.121686,-0.262573,-0.436928,0.073445,-0.184378,1.291545,-0.167524,-1.181944,0.230256,0.944345,0.065135,-0.636472,-0.261768,-0.012578,-0.407272,0.516783,-0.15709,1.12809,0.642601,-0.138093,-0.448668,-1.031198,1.120636,3.037113,-0.686157,-0.863856
sphere,0.221907,0.116759,0.100403,0.665437,-0.343545,-0.704849,-0.142194,-0.049382,-0.315226,-0.174659,0.363941,-1.309369,0.818369,0.678937,0.599873,-0.656025,0.349183,0.514965,0.038128,-0.813638,-0.74125,0.27417,0.138317,-0.945025,-0.363959,-0.506529,0.473529,0.997807,0.800247,-0.121674,0.528134,0.195298,-0.437111,-0.511617,-0.514618,-0.10671,1.003908,-0.575032,-0.028819
interval,-0.645639,0.214538,-0.145673,-0.448062,0.51431,-0.710815,1.09293,0.021235,1.013861,0.498377,0.521821,-0.554254,-1.263957,0.734137,-0.440339,-0.091922,0.738388,0.509598,0.601414,0.588907,0.082108,0.901986,0.408646,0.460267,-0.171535,-0.205147,0.45121,0.50311,0.490361,-1.014296,-0.046753,0.016063,-0.299324,-0.754207,-1.074499,0.032955,0.694093,0.055202,-1.059155
single,0.870274,-0.345038,-1.366395,0.058563,0.393175,-0.469262,0.617185,0.414142,0.705655,-0.139674,0.433612,0.060398,0.080023,-0.219185,0.154879,0.333831,0.047659,2.204273,0.068334,0.025541,0.506519,0.367502,0.563123,-0.075154,-0.014463,-0.232998,0.476009,-0.618687,0.216454,-0.771243,-0.05603,-0.910851,0.605709,-0.587032,-0.303853,-0.570307,-0.081991,0.0833,-0.561821
geometric,0.782934,1.526036,0.676442,0.124056,0.044307,-0.559327,0.456927,-0.273225,0.797221,0.446336,0.516116,-0.933058,0.896787,2.376195,0.279051,-1.186867,-0.022327,0.17369,0.135973,0.181976,-0.159746,0.128873,0.043175,-0.700043,-0.869911,1.423333,0.770921,-0.010481,0.326228,-0.240126,0.491367,-0.314573,-0.742189,-0.549246,-0.749994,-0.128406,1.525933,-0.822226,-0.621666
ideal,0.511195,0.210009,-0.104335,0.909592,-0.092217,-0.721788,-0.595375,0.233747,0.048077,0.624086,0.371794,-0.832543,1.301243,0.330856,0.670961,0.174296,0.504131,0.260029,0.496774,0.564572,-0.4352,-0.182422,-0.152588,-0.723042,-0.032809,0.394529,-0.471316,1.0334,0.319597,-0.712014,0.871861,0.44672,-0.418252,-0.630627,-0.582628,-0.202413,0.447921,0.149561,-0.090079
dual,-0.076891,-0.029236,-0.880887,0.66816,0.140667,-0.594173,0.048283,0.571548,0.283639,0.937845,-0.778269,0.208969,-0.424369,0.384113,0.097566,-0.246932,-0.352051,1.299591,0.783835,-0.104716,-0.734522,0.547475,-1.058788,-0.843612,0.454886,-0.331572,0.889124,0.212893,0.369888,-1.007054,0.981868,-0.576354,-0.01922,0.222486,-0.384245,-0.37265,0.286604,-0.071564,-0.440944
module,0.245364,0.330145,-0.515038,-0.022851,-0.781296,-0.132088,-0.583697,0.267072,-0.051266,1.021219,1.095501,1.094983,-1.170328,1.756636,-0.316322,-0.566271,-0.369569,1.199864,1.029254,-0.546802,-0.097519,1.24596,-0.231349,-0.75395,0.450061,-0.293808,0.016456,0.888481,0.999966,-1.136614,0.722619,-0.317104,0.309367,-0.176753,0.398819,-0.213496,0.820224,-0.615928,-0.186007
invariant,-0.467515,1.156654,0.362248,0.490277,0.353997,-0.738903,-0.157457,-0.254346,0.816438,0.085447,0.34781,0.108677,-0.480423,2.060248,0.679064,-0.268887,1.291938,-0.229839,1.267816,0.229648,-0.752342,0.235209,1.025564,-0.11545,-0.460694,-0.331993,0.185369,0.706966,0.896353,-0.142004,1.488043,-0.68519,0.241669,0.143982,-1.034146,1.207148,2.063968,-0.139483,-0.503079
$\mathbb{Q}$,-0.031639,0.504153,-0.643118,0.324754,0.242063,-0.191433,-0.205503,0.418279,0.205984,-0.443864,0.044564,-0.131734,-1.029134,0.384935,0.200874,0.033761,0.278455,0.861214,0.110047,-0.141374,0.944381,-0.125383,-0.066223,-0.609082,-0.013823,-0.315215,0.210516,-0.496133,0.836017,-0.246122,0.260581,-0.760973,0.135315,0.22618,-0.794505,0.631438,0.171194,-0.083944,-0.748807
index,0.291991,0.552643,0.067112,-0.347815,0.700892,-0.579306,-0.340679,0.174217,1.149669,0.102927,-0.314989,-1.115413,-0.122337,0.758719,-1.125038,-0.76851,-0.139957,0.219978,0.282229,-0.10071,0.427347,0.452388,-0.179824,-0.639155,-0.262682,-0.184137,-0.605887,0.78401,1.175781,0.309425,0.229084,-0.107317,0.65917,-0.253518,-0.646917,0.542832,-0.228039,-1.069714,-0.38143
information,0.25892,0.222835,-0.926926,-0.863733,0.13336,0.492652,-0.657299,0.053351,0.813382,0.249069,0.020626,-0.371021,0.183397,1.204497,-1.099013,0.986788,-0.471195,0.410905,0.335431,-0.360985,0.678046,1.166838,-0.702213,-0.720805,-0.125336,-0.572889,-0.202481,1.539424,0.597781,0.310074,0.337866,-0.176471,0.615355,-0.513583,0.417762,-0.236487,0.247194,-0.412928,0.598616
transformation,0.462638,0.697054,0.301351,0.699009,-0.34502,-0.85723,-0.613779,-0.202299,0.253607,0.215617,0.308689,-0.321236,1.013439,0.990643,-0.044597,-0.030654,0.238346,0.574885,1.077749,0.426375,-0.039677,0.098259,-0.002499,-0.578664,0.043042,-0.067338,0.240539,0.966524,1.296821,-0.217229,-0.01694,0.176438,-0.216333,-0.473945,-0.215955,0.771999,0.542421,-0.460952,0.431565
extension,0.658291,0.312399,0.55309,-0.326176,-0.456158,-0.406493,0.296374,-0.390677,1.051013,0.668782,-0.534839,0.645906,-0.320291,0.250338,-0.68897,0.449078,0.032734,0.89083,0.99533,-0.190165,0.194228,0.748199,-0.617244,0.135673,0.405555,0.193041,0.078526,1.28094,0.417757,-0.461857,0.272628,-0.372915,0.129392,0.482552,-0.477125,-0.955863,0.616371,-0.351188,-0.221231
direct,0.207061,0.814182,-0.669276,-0.070916,0.032217,-0.031883,-0.35418,0.642131,0.074427,-0.797406,0.226207,0.566273,0.903856,0.154015,0.295604,0.924622,0.941091,0.836431,0.584896,0.296165,-0.130148,0.306604,-0.054172,0.044048,0.117766,-0.428257,0.141452,-0.377489,0.411466,0.573949,-0.385404,-0.613833,0.127241,-1.018279,1.079212,0.208865,0.052941,0.413857,-0.378362
uniform,-0.199998,0.015176,-0.532087,0.252593,0.725442,0.359779,0.145738,-0.101125,0.584697,-0.028434,0.411711,-0.207688,0.254886,0.056953,-0.538814,-0.198141,-1.426468,0.850058,0.073707,-0.194793,-1.430079,0.214402,-0.603749,0.01431,-0.651979,0.882129,-0.727101,0.105684,0.528365,-0.951857,0.50215,-0.424959,-0.555997,-0.642984,-0.708621,-0.456796,1.155778,-0.376844,0.30328
path,0.23182,0.9807,-0.207457,0.028894,-0.992344,-0.245718,0.357291,0.42357,0.361823,0.696725,0.093326,-0.305249,0.249945,0.291114,0.353676,0.240629,0.796517,1.076527,0.490499,0.568812,0.569163,0.263059,0.105557,-0.278197,-0.146885,-0.37829,0.084322,1.259001,0.148089,-0.688672,0.358656,0.273234,-0.443962,-0.091564,-0.959727,-0.657157,1.071654,0.107581,0.266941
negative,0.500209,0.140361,-1.097828,-0.111938,-0.164682,-0.880949,-0.325354,0.025266,1.037348,-0.523178,0.184536,-1.402372,0.686887,1.019678,-0.337598,0.422672,0.56949,0.257637,1.589596,0.504103,-0.256964,-0.133932,-0.230978,-0.40481,0.163676,-0.373197,-0.055706,0.247426,0.266784,-0.226343,-0.217753,-0.030317,0.189494,-1.191425,-1.331779,0.463861,-0.325721,0.322085,-0.597725
image,1.318961,0.103151,-0.150006,-0.706352,-0.371953,-0.0935,0.250718,0.363505,-0.241076,0.18998,0.088339,-0.488429,0.693486,1.714597,-0.080288,0.099123,-0.279318,1.089362,-0.140984,-0.250747,0.039021,0.458295,-0.583677,-0.857534,-0.681415,0.02789,0.009307,0.58599,0.240031,-0.405172,-0.646959,-0.32643,0.487202,-0.920939,-0.401887,-0.364987,0.525355,-0.926725,-0.486265
member,-0.384326,-0.447501,-0.488406,0.028787,0.393039,-0.350006,-0.894486,0.281761,0.21167,-0.45278,-0.678255,-0.532376,0.128152,-1.309238,0.082402,1.49698,-0.579947,0.231415,-0.514801,-0.394844,-0.973032,0.414782,-0.466817,-0.455326,-0.152299,0.0651,0.426631,0.46532,-0.249709,0.126033,-0.341728,-0.987463,0.24603,-0.479066,1.220841,-0.442974,0.088072,-0.142925,0.758375
inverse,-0.222393,1.477401,0.12201,-0.010439,0.60978,-0.54887,-0.049769,0.145193,0.445404,-0.354001,0.61442,-0.728778,-0.614719,1.66212,-0.107314,-0.625815,0.571308,-0.06367,1.630726,0.620917,-0.544991,0.217436,0.034223,-1.063047,-0.35408,-0.607664,-0.059669,0.31465,0.743448,-0.369415,0.353568,-0.3162,-0.267446,-0.091605,-1.117971,1.418474,1.114047,0.085847,-0.517414
step,0.489284,0.393707,-0.83131,-0.132032,-0.440828,-0.728333,0.441359,0.146749,0.541998,0.277695,0.577729,0.077592,0.284926,0.047336,-0.279662,0.852641,0.148667,0.705522,0.892443,-0.084429,-0.140595,0.41086,0.642248,-0.31143,0.002863,0.333399,0.5911,0.406954,0.593045,-0.569207,0.029236,-0.433163,-0.635291,-0.256242,-0.221198,-0.425658,0.205036,0.462194,-0.145218
independent,-0.056438,0.067843,-0.462837,0.214732,0.666526,-0.512996,-0.985985,-0.36542,0.128708,-0.297264,-0.887279,-0.361548,0.366758,-0.636917,0.159988,0.981775,-0.462993,0.619889,0.491569,0.09552,-0.447954,0.27972,-0.567377,-0.383046,0.021492,-0.517224,0.234551,0.806094,0.307871,-0.203403,0.071358,-0.930715,-0.011645,-0.430628,0.27708,-0.650931,0.061647,-0.144663,-0.075205
arithmetic,-0.935456,0.974932,0.483641,0.286411,0.694595,-1.107285,0.699045,-0.046475,0.60362,1.490283,0.398373,0.065492,-0.639918,1.635853,0.132512,-0.322684,-0.277141,-1.091826,0.843445,0.886329,0.84409,0.757757,0.178139,-0.662775,0.588374,0.179624,-0.922081,0.4526,0.898426,-1.140609,1.009897,-0.858332,-0.045348,-0.536666,-0.78112,0.532002,1.342773,-0.940231,-0.481202
position,-0.562367,-0.171428,-0.709076,-0.096074,-0.34537,-0.813618,0.172788,-0.223382,0.786099,-0.243766,-0.215719,-0.606677,-0.036234,-0.684288,0.124664,0.879476,-0.670515,0.368229,0.019235,-0.285845,-0.574711,1.460849,-0.582307,-0.295471,-0.043046,0.586891,0.542768,0.791922,0.392357,-0.277563,0.323884,-0.259688,-0.933486,-0.456452,-0.209198,-0.351488,0.587261,0.91281,-0.212954
calculus,-1.259667,1.246775,1.114783,0.338627,0.214555,-0.431821,0.052989,-0.091072,1.082235,0.906356,0.583921,0.524067,-0.002463,1.40085,-0.028908,0.122296,-0.413631,-0.786793,0.530773,0.391781,-0.669581,0.555483,0.55025,-0.708767,0.719646,-0.077649,-0.388442,0.622704,0.653431,-0.349938,0.508395,0.03709,-0.286819,0.138791,-0.227791,1.433629,0.965244,-0.96086,-0.689108
rational,0.074754,-0.019732,0.332246,0.368781,-0.351602,-0.521076,-1.110217,0.065687,0.813374,0.847108,0.408814,-0.537434,1.474929,1.129153,0.562944,0.159165,-0.302013,-0.817761,1.680265,0.474939,-0.012849,0.508584,0.545363,-0.68334,0.015157,-0.150845,-0.387221,1.062756,0.425421,-0.548987,1.12419,0.091469,0.105811,-0.329434,-0.777427,1.008145,0.465237,0.250655,-0.258689
law,-0.251069,0.02068,-0.201231,-0.49745,0.282418,-0.269551,-0.240783,0.88043,1.232421,0.420145,-1.187463,-0.586687,1.348637,-0.519627,-0.146342,1.427244,-0.643776,-1.05585,0.226553,-0.373069,-0.812051,0.382375,-0.04481,-0.745944,0.167872,-0.25281,-0.51292,0.99507,0.924582,0.61449,0.355184,-0.771836,-0.039828,-0.095817,-0.041862,-0.188388,-0.239907,0.099801,1.033382
tree,0.546721,0.946051,-0.30493,0.199214,-0.621372,-0.196334,0.233563,0.593392,0.464737,-0.385056,0.902035,0.045592,0.427391,0.12135,-0.775665,0.03199,1.001859,1.183874,-0.936697,0.096671,0.564373,-0.411432,0.70701,0.48788,-0.167283,1.106461,-0.322685,1.514799,-0.672143,-0.527441,-0.191783,0.065714,0.417951,-0.275292,-1.028393,-0.778983,0.029724,-1.038546,0.550425
component,0.051056,0.524723,-0.799923,0.05622,0.160315,-0.663477,-0.612002,-0.240851,0.709081,0.092092,0.523482,-0.196269,-0.141598,1.761215,-0.227975,-0.630417,-0.194731,1.807429,1.011964,-0.128546,-0.845173,0.536071,-0.749508,-0.834229,0.392632,0.204976,0.007007,1.332213,0.904894,-0.994941,0.50941,-0.228575,-0.056646,-0.218973,-0.057733,-0.133247,0.137561,-0.287508,0.024768
lattice,0.772953,1.267556,0.441273,0.175568,-0.223702,-0.47098,0.709784,-0.85963,0.14233,0.254325,0.457166,-0.846708,-0.311332,1.753062,0.041383,-0.859968,0.93299,0.663673,1.464943,0.248324,-1.310818,0.006231,0.629072,-0.416971,-0.242973,0.969632,0.830756,0.098479,0.724707,-0.017741,0.573086,-0.859684,-0.009207,0.455505,-0.949339,-0.011315,1.877823,-0.672017,0.005878
inequality,0.520797,1.371212,-0.149146,0.513606,-0.128352,-1.10991,-0.523209,-0.311297,0.887471,0.492025,-0.523424,-1.488935,1.185457,-0.13599,-1.047555,-0.373387,0.71575,-1.276281,1.596744,0.793138,-0.174804,-0.451562,0.228738,-0.493459,-0.134037,-0.999748,0.370917,0.463558,0.632559,0.043848,1.346778,0.553734,-0.403994,-0.815795,-0.73153,0.942616,-0.150419,-0.745688,0.631101
volume,0.057777,-0.116792,0.394972,-0.238256,0.019837,-1.085045,0.4834,0.68887,0.398816,0.429878,-0.42346,-0.610883,0.343776,0.722117,-0.001635,-0.880167,-0.638444,0.920547,0.159422,0.502988,0.773744,0.651643,1.077415,0.085649,0.142866,0.148254,-1.214198,0.170371,1.191873,0.725874,-1.24865,0.172898,0.695868,-0.507096,0.28485,0.075978,-0.18424,-0.991805,-0.36644
section,0.355191,0.028671,-0.030377,-0.161916,-0.094522,0.243667,0.359473,0.457076,1.530796,0.347607,-1.059364,-0.378682,-0.188602,0.20194,-0.324071,0.118762,-0.436557,1.217457,0.457088,-0.028162,-0.195361,0.535822,0.254756,0.555718,-0.468621,0.098568,0.132553,0.743171,0.259519,-0.151097,0.000805,-0.141946,0.035177,-0.073594,0.081034,-1.393906,0.939175,0.217131,0.058721
add,0.470897,0.061132,-0.532091,-0.628078,0.277229,-0.430573,0.184877,0.027075,0.413419,0.208439,0.470721,0.287627,0.321189,0.306571,-0.303036,0.17374,-0.465753,0.817362,0.624704,-0.190842,0.343985,0.474877,0.094056,-0.053202,0.28788,0.675132,-0.396698,0.42211,0.382243,-0.728688,-0.058242,-0.565445,-0.055054,-0.423181,-0.463182,-1.236126,-0.197679,0.094001,-0.808952
$\mathrm{e}$,0.41794,-0.243519,0.037575,-0.001756,-0.222069,0.050793,0.042738,0.884505,1.081344,-0.70878,-0.968037,1.096932,-0.355948,0.51448,-0.179786,0.111081,-0.098807,1.323412,-0.623087,0.153877,0.76357,-0.609137,-0.192065,-0.637913,0.681179,0.289527,-0.523612,0.334671,0.938152,0.501184,0.335938,-0.195032,0.757572,-0.101482,1.023341,0.175697,-0.195914,0.702609,-1.616467
fundamental,-0.132848,-0.117713,-0.110016,0.168177,-0.336411,-0.93802,-0.575352,-0.115431,1.145579,1.078646,-0.140271,-1.024431,1.215219,1.284192,0.568596,0.528281,0.079741,0.075411,0.790343,0.033557,-0.331838,0.474866,0.289009,-1.046688,-0.101424,-0.19328,-0.007002,1.342645,1.285752,-0.291341,0.671211,-0.04416,-0.341275,-0.340931,-0.142013,0.702841,0.412506,-0.410131,0.268032
